UF_CODE;CO_MUNICIPIO;TXT_FUN_TX_PROMOCAO_TOTAL;TXT_FUN_TX_REPETENCIA_TOTAL;TXT_FUN_TX_EVASAO_TOTAL;TDI_FUN_TX_DIST_IDADE_SERIE_TOTAL;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO1;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO2;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO3;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO4;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO5;IRD_PERC_REG_DOC_BAIXA;IRD_PERC_REG_DOC_ALTA;DSU_FUN_PERC_DOC_SUPERIOR_TOTAL;ICG_PERC_COMPLX_ESCOLA_NIVEL_1;ICG_PERC_COMPLX_ESCOLA_NIVEL_2;ICG_PERC_COMPLX_ESCOLA_NIVEL_3;ICG_PERC_COMPLX_ESCOLA_NIVEL_4;ICG_PERC_COMPLX_ESCOLA_NIVEL_5;ICG_PERC_COMPLX_ESCOLA_NIVEL_6;TXR_FUN_TX_APROVACAO_TOTAL;TXR_FUN_TX_REPROVACAO_TOTAL;TXR_FUN_TX_ABANDONO_TOTAL;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_1;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_2;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_3;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_4;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_5;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_6;ANO;PANDEMIA_COVID;PIB_2017;PERCENTUAL_FAMILIAS_PBF_2017
31;3127800;93.1;4.8;2.1;12.1;53.1;0.0;15.7;2.1;29.1;8.3;25.1;77.9;41.7;29.2;8.3;4.2;16.6;0.0;92.4;5.9;1.7;34.1;12.3;14.8;26.5;9.7;2.6;2017;0;285748;0.09365
31;3127909;97.7;1.4;0.9;8.5;82.7;0.0;17.3;0.0;0.0;50.0;0.0;100.0;50.0;0.0;0.0;0.0;0.0;50.0;94.2;4.6;1.2;20.0;6.7;6.7;33.3;33.3;0.0;2017;0;27288;0.06417
31;3128006;92.2;5.4;2.0;11.9;68.3;1.1;18.4;4.6;7.6;11.1;7.5;90.7;33.3;14.8;18.5;18.5;7.4;7.5;93.1;5.2;1.7;25.2;15.2;20.7;31.1;6.7;1.1;2017;0;617677;0.05253
31;3128105;95.3;2.8;1.6;6.6;59.9;0.0;33.7;1.3;5.1;9.1;9.0;96.1;33.3;25.0;25.0;8.3;8.4;0.0;94.1;5.2;0.7;38.2;11.2;18.0;27.0;5.6;0.0;2017;0;242778;0.03817
31;3128204;88.1;8.9;3.0;12.3;52.8;0.9;17.4;2.8;26.1;8.3;8.4;72.7;41.7;25.0;16.7;8.3;8.3;0.0;91.8;6.1;2.1;26.4;26.4;9.7;33.3;4.2;0.0;2017;0;85963;0.10302
31;3128253;96.1;2.5;1.4;3.6;59.1;0.0;20.5;0.9;19.5;20.0;0.0;84.6;60.0;0.0;20.0;0.0;20.0;0.0;95.1;4.7;0.2;32.5;8.1;2.7;32.4;21.6;2.7;2017;0;39092;0.17257
31;3128303;90.1;7.3;1.7;14.2;73.2;3.5;17.7;3.5;2.1;15.4;15.3;98.7;33.3;33.3;13.3;6.7;6.7;6.7;89.4;9.3;1.3;23.8;10.8;16.5;32.4;12.2;4.3;2017;0;431590;0.03138
31;3128402;91.1;6.1;1.9;14.3;64.3;0.0;33.0;0.0;2.7;14.3;14.2;96.2;25.0;25.0;12.5;25.0;12.5;0.0;88.2;10.8;1.0;26.0;6.0;12.0;32.0;18.0;6.0;2017;0;120116;0.04908
31;3128501;75.7;16.0;1.9;22.5;79.3;0.0;9.1;6.1;5.5;0.0;0.0;89.3;33.3;0.0;0.0;33.3;33.4;0.0;76.4;20.0;3.6;21.4;10.7;14.3;42.9;7.1;3.6;2017;0;46503;0.07974
31;3128600;92.2;5.5;1.7;9.6;65.3;0.8;20.6;6.2;7.1;0.0;0.0;94.3;42.9;42.9;0.0;0.0;14.2;0.0;89.7;8.0;2.3;35.9;9.4;22.6;20.8;7.5;3.8;2017;0;339187;0.06384
31;3128709;93.4;5.2;0.9;13.4;60.0;2.3;28.6;6.4;2.7;6.9;10.3;96.5;44.7;31.6;7.9;5.3;5.3;5.2;94.4;2.9;2.7;24.9;11.5;18.0;32.9;9.9;2.8;2017;0;1914487;0.02958
31;3128808;91.6;5.3;2.2;9.4;70.6;7.7;12.7;6.4;2.6;0.0;0.0;96.2;25.0;25.0;0.0;25.0;25.0;0.0;92.5;6.8;0.7;31.3;2.0;9.8;35.3;15.7;5.9;2017;0;100876;0.08849
31;3128907;88.1;7.7;3.0;13.4;80.5;1.0;13.6;0.0;4.9;12.5;0.0;95.9;37.5;50.0;0.0;0.0;12.5;0.0;91.0;6.2;2.8;42.9;7.1;21.4;15.7;10.0;2.9;2017;0;143587;0.07416
31;3129004;97.8;1.1;0.9;9.2;65.1;2.4;23.5;7.3;1.7;28.6;0.0;97.5;14.3;28.6;14.3;14.3;28.5;0.0;97.1;2.1;0.8;28.8;4.1;19.2;32.9;12.3;2.7;2017;0;93261;0.06748
31;3129103;91.9;3.5;4.0;12.3;68.0;1.2;16.4;0.0;14.4;0.0;0.0;87.5;50.0;33.3;0.0;0.0;16.7;0.0;92.9;5.2;1.9;37.5;2.1;22.9;20.8;16.7;0.0;2017;0;130291;0.07837
31;3129202;89.4;8.2;2.0;15.7;63.9;0.0;33.2;2.9;0.0;20.0;20.0;100.0;20.0;60.0;0.0;20.0;0.0;0.0;92.3;6.3;1.4;27.7;11.1;25.0;27.8;5.6;2.8;2017;0;91418;0.0631
31;3129301;88.8;8.2;2.3;11.0;63.1;3.5;18.8;4.7;9.9;0.0;0.0;92.9;44.4;11.1;22.2;0.0;22.3;0.0;90.9;7.9;1.2;31.4;11.9;13.4;34.3;6.0;3.0;2017;0;100494;0.09816
31;3129400;92.7;6.0;1.3;9.9;67.8;0.0;10.5;13.6;8.1;0.0;0.0;93.2;0.0;33.3;0.0;0.0;66.7;0.0;94.2;5.8;0.0;33.3;9.5;11.9;28.6;16.7;0.0;2017;0;65087;0.08
31;3129509;90.9;5.5;2.7;8.6;46.0;1.1;29.8;7.3;15.8;0.0;9.5;86.0;22.7;45.5;13.6;9.1;9.1;0.0;92.3;5.8;1.9;35.2;6.1;24.5;27.0;4.6;2.6;2017;0;918417;0.04028
31;3129608;88.5;8.8;2.4;14.0;64.1;0.0;21.6;3.0;11.3;11.1;0.0;90.3;11.1;44.4;22.2;0.0;22.3;0.0;90.4;6.8;2.8;33.7;7.1;19.4;24.5;15.3;0.0;2017;0;65975;0.14929
31;3129657;91.2;5.4;3.4;10.1;76.8;1.0;14.3;0.4;7.5;21.4;0.0;92.5;60.0;6.7;13.3;13.3;0.0;6.7;94.8;4.1;1.1;26.9;7.9;7.9;41.6;13.5;2.2;2017;0;42359;0.16172
31;3129707;91.4;6.1;2.3;7.6;69.4;4.5;15.3;5.1;5.7;25.0;0.0;95.0;55.6;33.3;0.0;0.0;0.0;11.1;93.5;3.5;3.0;18.9;17.4;17.4;30.4;11.6;4.3;2017;0;624818;0.02689
31;3129806;90.9;6.6;1.7;10.2;77.9;1.5;9.1;2.9;8.6;7.8;7.8;91.6;19.0;33.3;22.6;14.3;6.0;4.8;92.6;6.0;1.4;17.7;21.9;19.5;33.4;4.4;3.1;2017;0;2170421;0.05662
31;3129905;90.7;4.9;4.2;9.3;53.0;0.0;40.4;3.3;3.3;33.3;0.0;96.8;33.3;0.0;0.0;0.0;66.7;0.0;95.0;1.9;3.1;30.0;10.0;16.7;23.3;20.0;0.0;2017;0;49060;0.04581
31;3130002;93.7;4.5;1.8;15.1;77.7;0.0;6.4;11.5;4.4;0.0;0.0;96.6;0.0;66.7;0.0;33.3;0.0;0.0;91.8;8.2;0.0;21.4;7.1;25.0;42.9;3.6;0.0;2017;0;36473;0.05832
31;3130051;92.2;5.9;1.8;12.8;63.1;2.4;25.7;2.3;6.5;6.3;12.4;94.6;60.0;15.0;0.0;15.0;0.0;10.0;93.0;5.6;1.4;27.0;2.6;16.5;36.5;16.5;0.9;2017;0;76096;0.13781
31;3130101;87.9;9.7;1.9;12.2;67.6;1.4;15.0;2.2;13.8;7.4;0.0;85.8;3.7;40.7;14.8;14.8;22.2;3.8;91.5;7.7;0.8;19.2;17.3;19.8;33.0;7.1;3.6;2017;0;648054;0.054
31;3130200;92.4;3.9;3.5;10.1;82.5;0.0;9.8;1.7;6.0;12.5;0.0;93.6;12.5;62.5;12.5;12.5;0.0;0.0;91.6;5.3;3.1;38.2;7.9;11.8;30.3;9.2;2.6;2017;0;339788;0.01593
31;3130309;92.3;5.3;2.2;10.5;48.3;0.0;18.9;3.7;29.1;12.5;0.0;75.0;37.5;37.5;12.5;0.0;12.5;0.0;92.6;4.7;2.7;48.4;3.3;18.3;21.7;8.3;0.0;2017;0;321894;0.06314
31;3130408;94.1;2.6;0.8;10.6;63.8;0.0;31.1;0.0;5.1;25.0;0.0;94.6;0.0;50.0;0.0;0.0;50.0;0.0;92.5;6.2;1.3;35.3;4.2;12.5;25.0;16.7;6.3;2017;0;334945;0.05418
31;3130507;91.3;5.7;2.3;9.5;74.5;0.0;18.9;5.3;1.3;12.5;0.0;98.9;12.5;37.5;37.5;0.0;0.0;12.5;95.1;3.8;1.1;25.5;9.0;15.4;38.5;10.3;1.3;2017;0;183540;0.04459
31;3130556;83.2;11.8;4.5;10.7;55.9;0.0;9.8;0.0;34.3;30.0;0.0;71.0;80.0;0.0;10.0;0.0;0.0;10.0;90.2;7.1;2.7;42.4;7.6;19.7;21.2;9.1;0.0;2017;0;60412;0.18742
31;3130606;94.2;4.6;0.9;13.3;69.5;0.0;14.0;2.5;14.0;16.7;0.0;86.7;16.7;50.0;0.0;33.3;0.0;0.0;97.8;1.7;0.5;31.7;11.4;9.1;34.1;11.4;2.3;2017;0;95102;0.03779
31;3130655;94.0;4.2;1.8;7.1;68.4;0.0;15.3;0.9;15.4;30.8;0.0;89.9;46.2;23.1;15.4;0.0;7.7;7.6;96.6;2.7;0.7;36.9;8.3;4.8;23.8;22.6;3.6;2017;0;54935;0.15537
31;3130705;79.2;9.5;5.4;24.7;74.6;0.0;15.5;6.6;3.3;0.0;0.0;93.4;16.7;33.3;16.7;0.0;33.3;0.0;86.7;13.1;0.2;36.3;1.7;15.5;25.9;17.2;3.4;2017;0;438090;0.05877
31;3130804;90.2;6.8;1.9;13.8;65.8;0.0;15.1;0.0;19.1;0.0;0.0;88.9;0.0;50.0;0.0;0.0;50.0;0.0;88.8;9.1;2.1;40.8;0.0;7.4;37.0;11.1;3.7;2017;0;58468;0.04309
31;3130903;86.4;10.8;2.3;12.4;66.4;0.7;17.3;3.3;12.3;14.3;5.7;86.3;54.3;17.1;17.1;2.9;8.6;0.0;94.2;4.3;1.5;31.1;16.2;17.1;28.2;6.5;0.9;2017;0;290539;0.10245
31;3131000;91.5;7.5;1.0;17.2;67.9;0.0;23.7;2.8;5.6;20.0;0.0;95.0;50.0;33.3;0.0;16.7;0.0;0.0;91.4;7.3;1.3;40.0;7.3;14.5;36.4;1.8;0.0;2017;0;99797;0.12516
31;3131109;87.8;9.4;1.8;16.9;51.8;1.1;31.5;1.7;13.9;30.0;0.0;81.4;40.0;50.0;0.0;0.0;10.0;0.0;87.0;10.9;2.1;33.3;3.2;11.1;34.9;14.3;3.2;2017;0;79708;0.08185
31;3131158;92.1;5.2;1.8;7.8;70.3;0.7;13.1;2.6;13.3;41.7;0.0;86.7;33.3;16.7;25.0;8.3;8.3;8.4;96.0;3.0;1.0;20.6;17.7;22.0;27.0;9.2;3.5;2017;0;147649;0.0683
31;3131208;94.4;3.9;1.4;5.8;67.3;3.9;20.3;4.0;4.5;6.7;13.3;94.4;33.3;33.3;13.3;13.3;0.0;6.8;95.7;3.6;0.7;25.9;11.8;19.7;32.3;7.9;2.4;2017;0;230053;0.10032
31;3131307;93.2;4.5;1.8;10.8;75.4;1.0;13.8;3.8;6.0;14.0;4.2;94.2;24.2;33.3;20.3;12.4;5.9;3.9;94.9;4.6;0.5;12.2;22.3;23.7;33.0;6.3;2.5;2017;0;9666655;0.04413
31;3131406;88.6;8.5;2.3;12.0;51.3;1.9;15.4;3.2;28.2;0.0;0.0;76.5;25.0;25.0;0.0;25.0;25.0;0.0;88.4;11.4;0.2;22.6;16.1;19.4;29.0;9.7;3.2;2017;0;97497;0.05228
31;3131505;88.9;5.6;4.7;10.5;65.6;0.0;12.2;1.6;20.6;0.0;0.0;81.4;37.5;25.0;12.5;25.0;0.0;0.0;95.1;1.5;3.4;38.9;11.9;13.4;32.8;0.0;3.0;2017;0;132856;0.04741
31;3131604;93.6;3.4;1.7;7.1;41.8;2.5;27.4;2.5;25.8;0.0;12.5;75.4;12.5;50.0;12.5;0.0;25.0;0.0;96.4;1.8;1.8;37.3;11.9;18.6;20.3;10.2;1.7;2017;0;213342;0.06199
31;3131703;91.8;6.8;0.9;11.6;68.4;0.7;23.5;2.4;5.0;19.5;2.6;95.1;34.9;20.5;16.9;16.9;6.0;4.8;92.8;6.7;0.5;30.4;14.5;21.0;26.7;5.5;1.9;2017;0;5223193;0.03244
31;3131802;90.1;6.8;2.8;8.7;50.1;0.8;18.1;6.6;24.4;25.0;0.0;79.8;50.0;0.0;0.0;33.3;16.7;0.0;93.8;4.3;1.9;39.2;13.0;19.6;23.9;4.3;0.0;2017;0;97933;0.0808
31;3131901;89.6;8.1;1.4;16.9;69.8;3.5;16.1;3.6;7.0;0.0;5.4;92.8;29.8;36.2;17.0;6.4;4.3;6.3;92.0;7.4;0.6;28.7;20.7;17.7;22.7;7.2;3.0;2017;0;3940439;0.02578
31;3132008;97.5;2.0;0.5;8.6;48.7;0.0;26.2;9.4;15.7;0.0;0.0;82.8;14.3;42.9;28.6;14.2;0.0;0.0;97.7;1.1;1.2;42.6;11.1;7.4;38.9;0.0;0.0;2017;0;58058;0.13416
31;3132107;90.3;6.5;2.3;12.1;63.9;3.0;14.1;3.1;15.9;36.0;4.0;83.1;61.5;3.8;19.2;3.8;0.0;11.7;90.7;7.3;2.0;22.6;18.4;15.1;30.2;10.4;3.3;2017;0;189326;0.11208
31;3132206;94.6;2.7;2.5;9.1;79.0;1.4;13.2;1.7;4.7;22.2;0.0;93.5;33.3;11.1;33.3;0.0;22.3;0.0;93.3;5.8;0.9;32.5;15.7;22.9;21.7;6.0;1.2;2017;0;268123;0.04044
31;3132305;78.2;17.0;3.2;26.7;43.6;3.0;30.7;8.6;14.1;52.6;5.3;83.3;75.0;10.0;5.0;0.0;5.0;5.0;79.2;18.5;2.3;29.1;8.7;19.4;31.1;7.8;3.9;2017;0;86368;0.15143
31;3132404;92.4;5.7;1.2;10.2;67.6;1.5;18.0;4.6;8.3;6.9;11.1;92.2;33.3;21.0;23.5;14.8;4.9;2.5;93.4;5.5;1.1;26.0;13.2;19.2;31.2;6.9;3.5;2017;0;3010403;0.03114
31;3132503;92.3;5.5;1.7;11.0;58.2;1.9;25.2;6.8;7.9;11.1;8.9;90.9;50.0;10.9;15.2;17.4;0.0;6.5;93.1;5.5;1.4;25.1;13.0;13.7;39.7;6.5;2.0;2017;0;403732;0.0843
31;3132602;84.6;10.3;2.2;15.0;64.4;0.0;23.2;4.1;8.3;0.0;0.0;93.1;33.3;33.3;16.7;0.0;16.7;0.0;90.5;7.3;2.2;45.0;17.2;3.4;17.2;10.3;6.9;2017;0;56509;0.0486
31;3132701;88.3;7.9;3.2;16.4;65.9;0.0;26.9;3.1;4.1;8.3;0.0;95.3;33.3;20.8;37.5;0.0;4.2;4.2;87.4;10.5;2.1;32.1;24.4;19.6;18.7;3.8;1.4;2017;0;259491;0.121
31;3132800;96.0;0.7;3.3;7.0;40.6;0.0;32.0;12.5;14.9;0.0;0.0;86.2;83.3;0.0;0.0;0.0;0.0;16.7;97.4;2.6;0.0;34.6;3.4;27.6;13.8;17.2;3.4;2017;0;25766;0.05075
31;3132909;92.9;5.6;1.5;9.5;63.5;2.2;25.2;0.0;9.1;0.0;0.0;89.0;30.0;20.0;20.0;20.0;10.0;0.0;95.0;2.3;2.7;32.5;16.9;18.3;19.7;7.0;5.6;2017;0;169730;0.02943
31;3133006;89.4;9.0;0.9;12.2;58.7;0.0;14.4;3.3;23.6;22.2;5.6;79.9;50.0;11.1;5.6;22.2;11.1;0.0;91.8;7.6;0.6;33.6;9.0;18.0;23.8;6.6;9.0;2017;0;722943;0.03158
31;3133105;93.5;4.9;0.6;9.5;68.9;2.7;15.4;4.8;8.2;8.3;8.4;90.6;33.3;20.0;20.0;20.0;0.0;6.7;94.6;4.5;0.9;22.8;12.9;20.7;27.9;9.3;6.4;2017;0;420657;0.01936
31;3133204;83.7;10.6;4.4;10.9;69.3;0.0;13.6;5.2;11.9;33.3;0.0;86.4;22.2;33.3;0.0;22.2;22.3;0.0;89.8;8.2;2.0;23.8;16.5;21.1;23.9;10.1;4.6;2017;0;113449;0.07197
31;3133303;88.2;8.5;2.2;15.3;76.1;0.0;13.2;3.3;7.4;17.6;0.0;93.5;25.0;45.0;10.0;5.0;10.0;5.0;88.2;9.7;2.1;24.1;14.6;18.2;30.7;11.7;0.7;2017;0;255053;0.10172
31;3133402;93.8;4.2;1.9;7.9;60.1;1.3;16.4;14.2;8.0;10.0;0.0;89.0;36.4;36.4;9.1;0.0;18.1;0.0;94.6;3.9;1.5;36.3;14.3;27.3;16.9;2.6;2.6;2017;0;454962;0.03916
31;3133501;98.1;0.9;1.0;4.3;68.7;0.8;17.6;4.8;8.1;12.5;0.0;91.4;18.8;37.5;6.3;12.5;12.5;12.4;98.0;1.4;0.6;33.6;11.2;17.4;29.8;6.8;1.2;2017;0;463374;0.02974
31;3133600;91.9;5.6;1.8;13.7;74.4;2.4;10.3;6.1;6.8;0.0;0.0;93.5;0.0;20.0;60.0;20.0;0.0;0.0;94.3;5.4;0.3;22.0;16.4;19.2;31.5;6.8;4.1;2017;0;302883;0.05656
31;3133709;94.9;2.6;1.5;7.9;71.9;0.5;13.7;5.8;8.1;0.0;0.0;94.2;40.0;20.0;20.0;0.0;10.0;10.0;93.6;6.3;0.1;34.5;17.2;18.4;20.7;4.6;4.6;2017;0;960661;0.06011
31;3133758;93.6;4.7;0.8;12.9;66.0;2.6;20.6;2.5;8.3;25.0;0.0;92.1;15.4;46.2;7.7;23.1;7.6;0.0;95.0;4.8;0.2;29.7;8.3;18.5;25.9;5.6;12.0;2017;0;509321;0.03339
31;3133808;94.4;3.8;1.5;5.7;71.6;5.2;15.5;3.5;4.2;13.2;3.8;95.2;28.6;30.4;12.5;23.2;1.8;3.5;95.6;4.2;0.2;25.4;16.6;18.7;31.8;6.2;1.3;2017;0;3029964;0.0222
31;3133907;89.3;7.4;2.1;13.9;58.4;3.1;17.4;5.6;15.5;14.3;14.3;88.1;55.6;11.1;0.0;11.1;0.0;22.2;88.9;10.3;0.8;29.5;5.6;9.3;46.3;5.6;3.7;2017;0;48336;0.09824
31;3134004;87.7;9.8;2.3;16.5;54.4;0.0;33.1;3.6;8.9;22.7;18.2;89.3;40.9;18.2;27.3;9.1;4.5;0.0;90.2;8.2;1.6;25.7;12.1;25.7;27.9;8.6;0.0;2017;0;122229;0.15402
31;3134103;90.6;7.1;2.0;10.5;57.8;0.0;11.6;13.2;17.4;30.0;10.0;83.9;70.0;10.0;10.0;0.0;0.0;10.0;93.5;5.4;1.1;23.7;22.0;8.5;35.6;6.8;3.4;2017;0;81333;0.11748
31;3134202;93.9;3.7;1.8;8.0;72.0;3.5;13.8;3.9;6.8;16.1;8.9;92.2;34.5;12.1;25.9;15.5;3.4;8.6;96.3;3.3;0.4;23.0;23.8;19.9;25.0;6.2;2.1;2017;0;2895871;0.02375
31;3134301;92.6;5.1;2.3;7.5;62.3;0.0;22.2;3.6;11.9;0.0;20.0;90.0;0.0;40.0;20.0;40.0;0.0;0.0;93.8;4.4;1.8;17.8;17.9;28.6;26.8;7.1;1.8;2017;0;61545;0.05376
31;3134400;92.2;5.3;2.0;9.7;73.0;2.8;15.9;6.0;2.3;5.0;0.0;97.0;13.0;13.0;17.4;30.4;21.7;4.5;94.1;5.1;0.8;24.5;9.0;21.6;30.2;11.4;3.3;2017;0;1725983;0.06335
31;3134509;93.2;4.6;1.1;6.9;78.4;0.0;18.4;0.0;3.2;0.0;0.0;97.1;0.0;66.7;0.0;0.0;33.3;0.0;95.7;3.2;1.1;12.5;6.3;28.1;40.6;0.0;12.5;2017;0;83550;0.04916
31;3134608;93.8;3.6;1.9;14.1;69.9;1.0;21.1;2.8;5.2;6.7;20.0;92.4;56.3;18.8;6.3;6.3;12.3;0.0;92.1;5.8;2.1;35.5;9.9;13.5;24.8;11.3;5.0;2017;0;205297;0.05142
31;3134707;89.5;7.2;2.8;14.6;61.5;0.0;13.8;2.1;22.6;14.3;7.1;81.7;40.0;20.0;13.3;6.7;20.0;0.0;91.9;5.0;3.1;23.6;13.7;13.7;31.4;14.7;2.9;2017;0;101966;0.14418
31;3134806;91.8;5.9;2.3;12.6;70.3;0.0;21.6;1.0;7.1;0.0;0.0;94.3;25.0;25.0;25.0;0.0;25.0;0.0;95.0;4.1;0.9;18.2;11.4;22.7;31.8;15.9;0.0;2017;0;109689;0.02574
31;3134905;89.3;7.4;2.3;14.6;59.6;0.2;20.4;4.0;15.8;22.2;0.0;84.1;20.0;45.0;10.0;15.0;5.0;5.0;93.0;5.7;1.3;24.9;11.0;21.0;29.8;9.4;3.9;2017;0;633788;0.00864
31;3135001;89.4;8.7;1.7;12.7;75.5;0.0;24.5;0.0;0.0;0.0;0.0;100.0;60.0;0.0;20.0;20.0;0.0;0.0;92.3;7.7;0.0;30.5;17.4;26.1;13.0;13.0;0.0;2017;0;64958;0.04813
31;3135050;92.1;5.0;2.8;9.8;71.8;0.1;14.8;2.8;10.5;10.3;0.0;90.2;9.7;41.9;19.4;16.1;3.2;9.7;95.2;3.2;1.6;26.9;15.9;15.9;34.0;5.7;1.6;2017;0;555254;0.16619
31;3135076;82.9;13.1;3.7;22.0;46.4;0.0;22.8;17.5;13.3;0.0;25.0;89.1;25.0;0.0;0.0;0.0;75.0;0.0;86.9;10.2;2.9;36.8;2.0;12.2;26.5;18.4;4.1;2017;0;54502;0.157
31;3135100;94.0;4.1;1.7;7.5;82.2;1.3;9.3;3.4;3.8;12.5;0.0;95.4;29.4;27.5;11.8;13.7;5.9;11.7;95.1;4.0;0.9;21.8;18.4;19.3;31.4;5.5;3.6;2017;0;1096826;0.08558
31;3135209;92.5;5.2;2.0;11.4;59.6;1.7;24.0;3.4;11.3;24.7;11.3;89.0;41.6;15.8;23.8;5.9;5.9;7.0;93.7;4.5;1.8;29.2;18.8;14.7;29.7;6.4;1.2;2017;0;676308;0.11167
31;3135308;96.3;2.0;1.5;5.6;67.7;0.0;29.9;2.4;0.0;0.0;0.0;100.0;25.0;0.0;50.0;0.0;0.0;25.0;98.0;1.3;0.7;24.5;10.2;20.4;34.7;8.2;2.0;2017;0;68416;0.04294
31;3135357;91.8;5.8;2.4;7.8;64.0;0.0;22.6;3.2;10.2;10.0;0.0;90.0;10.0;20.0;20.0;10.0;30.0;10.0;93.4;4.7;1.9;29.2;13.5;12.5;32.3;9.4;3.1;2017;0;57654;0.17494
31;3135407;88.7;8.2;1.0;11.4;36.3;3.5;20.1;11.3;28.8;25.0;0.0;73.6;20.0;40.0;0.0;20.0;0.0;20.0;91.5;8.4;0.1;45.8;2.1;14.6;27.1;8.3;2.1;2017;0;770515;0.05874
31;3135456;88.0;9.8;2.1;17.8;48.1;0.0;43.7;0.7;7.5;43.8;0.0;91.2;52.9;23.5;17.6;0.0;6.0;0.0;93.9;4.5;1.6;36.5;17.0;13.6;25.0;6.8;1.1;2017;0;69760;0.08681
31;3135506;93.5;3.2;3.1;9.8;53.0;0.6;24.5;12.9;9.0;7.1;0.0;90.1;25.0;31.3;25.0;6.3;12.4;0.0;94.1;4.3;1.6;28.5;12.9;18.1;28.4;11.2;0.9;2017;0;145473;0.07396
31;3135605;89.2;8.3;2.2;16.4;73.8;2.9;21.3;0.0;2.0;14.3;0.0;97.3;16.7;16.7;16.7;0.0;49.9;0.0;89.4;8.6;2.0;32.7;6.3;17.2;26.6;10.9;6.3;2017;0;78647;0.18466
31;3135704;90.1;6.3;2.8;15.0;67.2;0.0;20.7;3.0;9.1;0.0;0.0;93.2;40.0;20.0;20.0;0.0;0.0;20.0;90.8;7.2;2.0;31.5;5.3;12.3;31.6;14.0;5.3;2017;0;89202;0.07896
31;3135803;89.9;7.2;2.5;13.4;62.8;2.2;16.6;4.4;14.0;22.6;12.9;85.2;43.8;21.9;9.4;12.5;9.4;3.0;95.1;2.0;2.9;24.7;15.7;12.9;34.8;8.1;3.8;2017;0;225098;0.10387
31;3135902;90.6;5.2;3.2;16.5;63.3;3.4;17.9;9.7;5.7;0.0;33.3;95.3;33.3;0.0;33.3;0.0;33.4;0.0;93.3;5.4;1.3;30.0;7.5;17.5;25.0;12.5;7.5;2017;0;64401;0.0835
31;3136009;90.9;6.1;2.7;12.9;61.5;3.4;16.0;7.0;12.1;22.2;5.6;86.5;31.6;15.8;36.8;15.8;0.0;0.0;96.0;2.5;1.5;34.9;24.0;15.1;20.5;4.8;0.7;2017;0;131819;0.1553
31;3136108;87.6;9.0;2.9;11.7;58.6;0.0;19.7;7.8;13.9;0.0;0.0;90.0;28.6;14.3;14.3;28.6;14.2;0.0;92.3;4.9;2.8;35.7;8.9;12.5;28.6;12.5;1.8;2017;0;77144;0.11649
31;3136207;93.7;4.2;1.4;7.7;77.8;1.2;13.7;2.0;5.3;5.7;14.3;94.7;15.8;44.7;10.5;15.8;7.9;5.3;95.0;4.2;0.8;15.3;23.2;19.5;31.7;7.7;2.6;2017;0;2590756;0.03167
31;3136306;96.3;1.5;1.9;7.0;78.5;0.6;14.7;1.6;4.6;9.4;6.2;95.7;20.6;32.4;14.7;14.7;2.9;14.7;98.1;0.9;1.0;27.4;21.7;16.4;25.6;7.9;1.0;2017;0;1462034;0.06675
31;3136405;88.5;10.1;1.2;22.7;67.6;0.0;22.5;0.0;9.9;25.0;0.0;89.3;25.0;25.0;25.0;25.0;0.0;0.0;87.6;12.4;0.0;35.6;14.3;10.7;17.9;17.9;3.6;2017;0;40378;0.07004
31;3136504;89.3;6.3;3.9;13.0;66.5;0.0;15.1;5.8;12.6;33.3;6.7;86.2;60.0;13.3;13.3;0.0;13.4;0.0;94.8;2.5;2.7;31.8;20.0;15.3;28.2;4.7;0.0;2017;0;82015;0.09907
31;3136520;94.2;4.3;1.3;8.8;54.5;0.0;34.8;4.6;6.1;0.0;0.0;93.7;16.7;33.3;16.7;33.3;0.0;0.0;95.3;4.5;0.2;47.4;13.6;8.5;23.7;5.1;1.7;2017;0;44991;0.10926
31;3136553;90.1;7.8;2.0;10.2;63.3;0.9;13.3;0.6;21.9;11.1;11.1;81.5;60.0;20.0;10.0;10.0;0.0;0.0;95.3;3.7;1.0;36.0;2.0;6.0;48.0;8.0;0.0;2017;0;54606;0.1132
31;3136579;85.0;12.6;1.9;15.2;57.6;1.2;31.3;0.0;9.9;60.0;0.0;77.4;80.0;6.7;0.0;0.0;13.3;0.0;89.8;7.9;2.3;27.2;0.0;11.4;45.5;6.8;9.1;2017;0;36223;0.15604
31;3136603;92.7;5.3;1.6;15.2;75.9;2.6;6.9;3.6;11.0;0.0;0.0;86.7;16.7;33.3;33.3;0.0;16.7;0.0;90.4;7.6;2.0;27.3;10.9;10.9;38.2;12.7;0.0;2017;0;82164;0.07547
