NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;1_CAT_FUN;1_CAT_MED;2_CAT_FUN;2_CAT_MED;3_CAT_FUN;3_CAT_MED
2021;Sudeste;SP;3542305;Redenção da Serra;Urbana;Estadual;97,9;93,2;2,1;5,6;0,0;1,2
2021;Sudeste;SP;3542305;Redenção da Serra;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3542305;Redenção da Serra;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3542305;Redenção da Serra;Total;Pública;99,0;93,2;1,0;5,6;0,0;1,2
2021;Sudeste;SP;3542305;Redenção da Serra;Urbana;Pública;99,0;93,2;1,0;5,6;0,0;1,2
2021;Sudeste;SP;3542404;Regente Feijó;Total;Total;98,4;91,8;0,4;0,8;1,2;7,4
2021;Sudeste;SP;3542404;Regente Feijó;Urbana;Total;98,4;91,8;0,4;0,8;1,2;7,4
2021;Sudeste;SP;3542404;Regente Feijó;Total;Estadual;95,4;89,2;1,0;0,6;3,6;10,2
2021;Sudeste;SP;3542404;Regente Feijó;Urbana;Estadual;95,4;89,2;1,0;0,6;3,6;10,2
2021;Sudeste;SP;3542404;Regente Feijó;Total;Municipal;99,9;--;0,1;--;0,0;--
2021;Sudeste;SP;3542404;Regente Feijó;Urbana;Municipal;99,9;--;0,1;--;0,0;--
2021;Sudeste;SP;3542404;Regente Feijó;Total;Privada;99,8;98,9;0,2;1,1;0,0;0,0
2021;Sudeste;SP;3542404;Regente Feijó;Urbana;Privada;99,8;98,9;0,2;1,1;0,0;0,0
2021;Sudeste;SP;3542404;Regente Feijó;Total;Pública;97,9;89,2;0,5;0,6;1,6;10,2
2021;Sudeste;SP;3542404;Regente Feijó;Urbana;Pública;97,9;89,2;0,5;0,6;1,6;10,2
2021;Sudeste;SP;3542503;Reginópolis;Total;Total;96,5;95,9;3,2;0,0;0,3;4,1
2021;Sudeste;SP;3542503;Reginópolis;Urbana;Total;96,5;95,9;3,2;0,0;0,3;4,1
2021;Sudeste;SP;3542503;Reginópolis;Total;Estadual;99,2;95,9;0,0;0,0;0,8;4,1
2021;Sudeste;SP;3542503;Reginópolis;Urbana;Estadual;99,2;95,9;0,0;0,0;0,8;4,1
2021;Sudeste;SP;3542503;Reginópolis;Total;Municipal;94,7;--;5,3;--;0,0;--
2021;Sudeste;SP;3542503;Reginópolis;Urbana;Municipal;94,7;--;5,3;--;0,0;--
2021;Sudeste;SP;3542503;Reginópolis;Total;Pública;96,5;95,9;3,2;0,0;0,3;4,1
2021;Sudeste;SP;3542503;Reginópolis;Urbana;Pública;96,5;95,9;3,2;0,0;0,3;4,1
2021;Sudeste;SP;3542602;Registro;Total;Total;99,5;97,8;0,1;0,7;0,4;1,5
2021;Sudeste;SP;3542602;Registro;Urbana;Total;99,6;98,1;0,1;0,8;0,3;1,1
2021;Sudeste;SP;3542602;Registro;Rural;Total;99,0;94,7;0,0;0,0;1,0;5,3
2021;Sudeste;SP;3542602;Registro;Total;Federal;--;98,5;--;1,5;--;0,0
2021;Sudeste;SP;3542602;Registro;Urbana;Federal;--;98,5;--;1,5;--;0,0
2021;Sudeste;SP;3542602;Registro;Total;Estadual;98,8;97,4;0,1;0,4;1,1;2,2
2021;Sudeste;SP;3542602;Registro;Urbana;Estadual;99,1;98,0;0,1;0,4;0,8;1,6
2021;Sudeste;SP;3542602;Registro;Rural;Estadual;97,0;93,2;0,0;0,0;3,0;6,8
2021;Sudeste;SP;3542602;Registro;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3542602;Registro;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3542602;Registro;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3542602;Registro;Total;Privada;99,7;98,7;0,3;1,3;0,0;0,0
2021;Sudeste;SP;3542602;Registro;Urbana;Privada;99,6;98,5;0,4;1,5;0,0;0,0
2021;Sudeste;SP;3542602;Registro;Rural;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3542602;Registro;Total;Pública;99,4;97,6;0,0;0,6;0,6;1,8
2021;Sudeste;SP;3542602;Registro;Urbana;Pública;99,6;98,1;0,1;0,6;0,3;1,3
2021;Sudeste;SP;3542602;Registro;Rural;Pública;98,5;93,2;0,0;0,0;1,5;6,8
2021;Sudeste;SP;3542701;Restinga;Total;Total;95,4;90,0;4,6;0,0;0,0;10,0
2021;Sudeste;SP;3542701;Restinga;Urbana;Total;95,4;90,0;4,6;0,0;0,0;10,0
2021;Sudeste;SP;3542701;Restinga;Total;Estadual;--;90,0;--;0,0;--;10,0
2021;Sudeste;SP;3542701;Restinga;Urbana;Estadual;--;90,0;--;0,0;--;10,0
2021;Sudeste;SP;3542701;Restinga;Total;Municipal;95,4;--;4,6;--;0,0;--
2021;Sudeste;SP;3542701;Restinga;Urbana;Municipal;95,4;--;4,6;--;0,0;--
2021;Sudeste;SP;3542701;Restinga;Total;Pública;95,4;90,0;4,6;0,0;0,0;10,0
2021;Sudeste;SP;3542701;Restinga;Urbana;Pública;95,4;90,0;4,6;0,0;0,0;10,0
2021;Sudeste;SP;3542800;Ribeira;Total;Total;99,8;100,0;0,2;0,0;0,0;0,0
2021;Sudeste;SP;3542800;Ribeira;Urbana;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3542800;Ribeira;Rural;Total;99,4;100,0;0,6;0,0;0,0;0,0
2021;Sudeste;SP;3542800;Ribeira;Total;Estadual;99,6;100,0;0,4;0,0;0,0;0,0
2021;Sudeste;SP;3542800;Ribeira;Urbana;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3542800;Ribeira;Rural;Estadual;98,5;100,0;1,5;0,0;0,0;0,0
2021;Sudeste;SP;3542800;Ribeira;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3542800;Ribeira;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3542800;Ribeira;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3542800;Ribeira;Total;Pública;99,8;100,0;0,2;0,0;0,0;0,0
2021;Sudeste;SP;3542800;Ribeira;Urbana;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3542800;Ribeira;Rural;Pública;99,4;100,0;0,6;0,0;0,0;0,0
2021;Sudeste;SP;3542909;Ribeirão Bonito;Total;Total;100,0;97,0;0,0;0,5;0,0;2,5
2021;Sudeste;SP;3542909;Ribeirão Bonito;Urbana;Total;100,0;97,0;0,0;0,5;0,0;2,5
2021;Sudeste;SP;3542909;Ribeirão Bonito;Total;Estadual;--;96,6;--;0,6;--;2,8
2021;Sudeste;SP;3542909;Ribeirão Bonito;Urbana;Estadual;--;96,6;--;0,6;--;2,8
2021;Sudeste;SP;3542909;Ribeirão Bonito;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3542909;Ribeirão Bonito;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3542909;Ribeirão Bonito;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3542909;Ribeirão Bonito;Urbana;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3542909;Ribeirão Bonito;Total;Pública;100,0;96,6;0,0;0,6;0,0;2,8
2021;Sudeste;SP;3542909;Ribeirão Bonito;Urbana;Pública;100,0;96,6;0,0;0,6;0,0;2,8
2021;Sudeste;SP;3543006;Ribeirão Branco;Total;Total;99,7;93,5;0,1;2,0;0,2;4,5
2021;Sudeste;SP;3543006;Ribeirão Branco;Urbana;Total;99,7;93,5;0,1;2,2;0,2;4,3
2021;Sudeste;SP;3543006;Ribeirão Branco;Rural;Total;99,8;93,5;0,0;0,0;0,2;6,5
2021;Sudeste;SP;3543006;Ribeirão Branco;Total;Estadual;99,4;93,5;0,2;2,0;0,4;4,5
2021;Sudeste;SP;3543006;Ribeirão Branco;Urbana;Estadual;99,5;93,5;0,3;2,2;0,2;4,3
2021;Sudeste;SP;3543006;Ribeirão Branco;Rural;Estadual;99,4;93,5;0,0;0,0;0,6;6,5
2021;Sudeste;SP;3543006;Ribeirão Branco;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543006;Ribeirão Branco;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543006;Ribeirão Branco;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543006;Ribeirão Branco;Total;Pública;99,7;93,5;0,1;2,0;0,2;4,5
2021;Sudeste;SP;3543006;Ribeirão Branco;Urbana;Pública;99,7;93,5;0,1;2,2;0,2;4,3
2021;Sudeste;SP;3543006;Ribeirão Branco;Rural;Pública;99,8;93,5;0,0;0,0;0,2;6,5
2021;Sudeste;SP;3543105;Ribeirão Corrente;Total;Total;98,3;87,7;1,7;0,0;0,0;12,3
2021;Sudeste;SP;3543105;Ribeirão Corrente;Urbana;Total;98,3;87,7;1,7;0,0;0,0;12,3
2021;Sudeste;SP;3543105;Ribeirão Corrente;Total;Estadual;--;87,7;--;0,0;--;12,3
2021;Sudeste;SP;3543105;Ribeirão Corrente;Urbana;Estadual;--;87,7;--;0,0;--;12,3
2021;Sudeste;SP;3543105;Ribeirão Corrente;Total;Municipal;98,3;--;1,7;--;0,0;--
2021;Sudeste;SP;3543105;Ribeirão Corrente;Urbana;Municipal;98,3;--;1,7;--;0,0;--
2021;Sudeste;SP;3543105;Ribeirão Corrente;Total;Pública;98,3;87,7;1,7;0,0;0,0;12,3
2021;Sudeste;SP;3543105;Ribeirão Corrente;Urbana;Pública;98,3;87,7;1,7;0,0;0,0;12,3
2021;Sudeste;SP;3543204;Ribeirão do Sul;Total;Total;98,5;96,5;0,0;0,0;1,5;3,5
2021;Sudeste;SP;3543204;Ribeirão do Sul;Urbana;Total;98,5;96,5;0,0;0,0;1,5;3,5
2021;Sudeste;SP;3543204;Ribeirão do Sul;Total;Estadual;96,8;96,5;0,0;0,0;3,2;3,5
2021;Sudeste;SP;3543204;Ribeirão do Sul;Urbana;Estadual;96,8;96,5;0,0;0,0;3,2;3,5
2021;Sudeste;SP;3543204;Ribeirão do Sul;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543204;Ribeirão do Sul;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543204;Ribeirão do Sul;Total;Pública;98,5;96,5;0,0;0,0;1,5;3,5
2021;Sudeste;SP;3543204;Ribeirão do Sul;Urbana;Pública;98,5;96,5;0,0;0,0;1,5;3,5
2021;Sudeste;SP;3543238;Ribeirão dos Índios;Total;Total;97,8;90,7;2,2;9,3;0,0;0,0
2021;Sudeste;SP;3543238;Ribeirão dos Índios;Urbana;Total;97,8;90,7;2,2;9,3;0,0;0,0
2021;Sudeste;SP;3543238;Ribeirão dos Índios;Total;Estadual;95,6;90,7;4,4;9,3;0,0;0,0
2021;Sudeste;SP;3543238;Ribeirão dos Índios;Urbana;Estadual;95,6;90,7;4,4;9,3;0,0;0,0
2021;Sudeste;SP;3543238;Ribeirão dos Índios;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543238;Ribeirão dos Índios;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543238;Ribeirão dos Índios;Total;Pública;97,8;90,7;2,2;9,3;0,0;0,0
2021;Sudeste;SP;3543238;Ribeirão dos Índios;Urbana;Pública;97,8;90,7;2,2;9,3;0,0;0,0
2021;Sudeste;SP;3543253;Ribeirão Grande;Total;Total;99,9;100,0;0,1;0,0;0,0;0,0
2021;Sudeste;SP;3543253;Ribeirão Grande;Urbana;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3543253;Ribeirão Grande;Rural;Total;99,8;100,0;0,2;0,0;0,0;0,0
2021;Sudeste;SP;3543253;Ribeirão Grande;Total;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3543253;Ribeirão Grande;Urbana;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3543253;Ribeirão Grande;Rural;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3543253;Ribeirão Grande;Total;Municipal;99,8;--;0,2;--;0,0;--
2021;Sudeste;SP;3543253;Ribeirão Grande;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543253;Ribeirão Grande;Rural;Municipal;99,7;--;0,3;--;0,0;--
2021;Sudeste;SP;3543253;Ribeirão Grande;Total;Pública;99,9;100,0;0,1;0,0;0,0;0,0
2021;Sudeste;SP;3543253;Ribeirão Grande;Urbana;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3543253;Ribeirão Grande;Rural;Pública;99,8;100,0;0,2;0,0;0,0;0,0
2021;Sudeste;SP;3543303;Ribeirão Pires;Total;Total;98,7;93,9;1,0;2,7;0,3;3,4
2021;Sudeste;SP;3543303;Ribeirão Pires;Urbana;Total;98,7;93,9;1,0;2,7;0,3;3,4
2021;Sudeste;SP;3543303;Ribeirão Pires;Total;Estadual;98,8;93,2;0,8;3,0;0,4;3,8
2021;Sudeste;SP;3543303;Ribeirão Pires;Urbana;Estadual;98,8;93,2;0,8;3,0;0,4;3,8
2021;Sudeste;SP;3543303;Ribeirão Pires;Total;Municipal;98,1;--;1,9;--;0,0;--
2021;Sudeste;SP;3543303;Ribeirão Pires;Urbana;Municipal;98,1;--;1,9;--;0,0;--
2021;Sudeste;SP;3543303;Ribeirão Pires;Total;Privada;99,5;99,8;0,5;0,2;0,0;0,0
2021;Sudeste;SP;3543303;Ribeirão Pires;Urbana;Privada;99,5;99,8;0,5;0,2;0,0;0,0
2021;Sudeste;SP;3543303;Ribeirão Pires;Total;Pública;98,6;93,2;1,1;3,0;0,3;3,8
2021;Sudeste;SP;3543303;Ribeirão Pires;Urbana;Pública;98,6;93,2;1,1;3,0;0,3;3,8
2021;Sudeste;SP;3543402;Ribeirão Preto;Total;Total;97,8;91,4;0,8;2,5;1,4;6,1
2021;Sudeste;SP;3543402;Ribeirão Preto;Urbana;Total;97,8;91,4;0,8;2,5;1,4;6,1
2021;Sudeste;SP;3543402;Ribeirão Preto;Rural;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3543402;Ribeirão Preto;Total;Estadual;95,8;88,5;1,2;2,9;3,0;8,6
2021;Sudeste;SP;3543402;Ribeirão Preto;Urbana;Estadual;95,8;88,5;1,2;2,9;3,0;8,6
2021;Sudeste;SP;3543402;Ribeirão Preto;Rural;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3543402;Ribeirão Preto;Total;Municipal;99,2;--;0,0;--;0,8;--
2021;Sudeste;SP;3543402;Ribeirão Preto;Urbana;Municipal;99,2;--;0,0;--;0,8;--
2021;Sudeste;SP;3543402;Ribeirão Preto;Total;Privada;98,9;98,5;1,1;1,5;0,0;0,0
2021;Sudeste;SP;3543402;Ribeirão Preto;Urbana;Privada;98,9;98,5;1,1;1,5;0,0;0,0
2021;Sudeste;SP;3543402;Ribeirão Preto;Total;Pública;97,3;88,5;0,7;2,9;2,0;8,6
2021;Sudeste;SP;3543402;Ribeirão Preto;Urbana;Pública;97,3;88,5;0,7;2,9;2,0;8,6
2021;Sudeste;SP;3543402;Ribeirão Preto;Rural;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3543501;Riversul;Total;Total;99,0;96,2;0,1;0,0;0,9;3,8
2021;Sudeste;SP;3543501;Riversul;Urbana;Total;98,9;96,2;0,2;0,0;0,9;3,8
2021;Sudeste;SP;3543501;Riversul;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543501;Riversul;Total;Estadual;98,5;96,2;0,0;0,0;1,5;3,8
2021;Sudeste;SP;3543501;Riversul;Urbana;Estadual;98,1;96,2;0,0;0,0;1,9;3,8
2021;Sudeste;SP;3543501;Riversul;Rural;Estadual;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543501;Riversul;Total;Municipal;99,7;--;0,3;--;0,0;--
2021;Sudeste;SP;3543501;Riversul;Urbana;Municipal;99,7;--;0,3;--;0,0;--
2021;Sudeste;SP;3543501;Riversul;Total;Pública;99,0;96,2;0,1;0,0;0,9;3,8
2021;Sudeste;SP;3543501;Riversul;Urbana;Pública;98,9;96,2;0,2;0,0;0,9;3,8
2021;Sudeste;SP;3543501;Riversul;Rural;Pública;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543600;Rifaina;Total;Total;100,0;98,1;0,0;0,0;0,0;1,9
2021;Sudeste;SP;3543600;Rifaina;Urbana;Total;100,0;98,1;0,0;0,0;0,0;1,9
2021;Sudeste;SP;3543600;Rifaina;Total;Estadual;100,0;98,1;0,0;0,0;0,0;1,9
2021;Sudeste;SP;3543600;Rifaina;Urbana;Estadual;100,0;98,1;0,0;0,0;0,0;1,9
2021;Sudeste;SP;3543600;Rifaina;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543600;Rifaina;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543600;Rifaina;Total;Pública;100,0;98,1;0,0;0,0;0,0;1,9
2021;Sudeste;SP;3543600;Rifaina;Urbana;Pública;100,0;98,1;0,0;0,0;0,0;1,9
2021;Sudeste;SP;3543709;Rincão;Total;Total;95,8;81,3;1,2;8,0;3,0;10,7
2021;Sudeste;SP;3543709;Rincão;Urbana;Total;95,8;81,3;1,2;8,0;3,0;10,7
2021;Sudeste;SP;3543709;Rincão;Total;Estadual;88,4;79,3;2,6;8,9;9,0;11,8
2021;Sudeste;SP;3543709;Rincão;Urbana;Estadual;88,4;79,3;2,6;8,9;9,0;11,8
2021;Sudeste;SP;3543709;Rincão;Total;Municipal;99,5;--;0,5;--;0,0;--
2021;Sudeste;SP;3543709;Rincão;Urbana;Municipal;99,5;--;0,5;--;0,0;--
2021;Sudeste;SP;3543709;Rincão;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3543709;Rincão;Urbana;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3543709;Rincão;Total;Pública;95,4;79,3;1,3;8,9;3,3;11,8
2021;Sudeste;SP;3543709;Rincão;Urbana;Pública;95,4;79,3;1,3;8,9;3,3;11,8
2021;Sudeste;SP;3543808;Rinópolis;Total;Total;100,0;99,5;0,0;0,0;0,0;0,5
2021;Sudeste;SP;3543808;Rinópolis;Urbana;Total;100,0;99,5;0,0;0,0;0,0;0,5
2021;Sudeste;SP;3543808;Rinópolis;Total;Estadual;100,0;99,5;0,0;0,0;0,0;0,5
2021;Sudeste;SP;3543808;Rinópolis;Urbana;Estadual;100,0;99,5;0,0;0,0;0,0;0,5
2021;Sudeste;SP;3543808;Rinópolis;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543808;Rinópolis;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543808;Rinópolis;Total;Pública;100,0;99,5;0,0;0,0;0,0;0,5
2021;Sudeste;SP;3543808;Rinópolis;Urbana;Pública;100,0;99,5;0,0;0,0;0,0;0,5
2021;Sudeste;SP;3543907;Rio Claro;Total;Total;99,0;94,6;0,3;0,5;0,7;4,9
2021;Sudeste;SP;3543907;Rio Claro;Urbana;Total;99,0;94,6;0,3;0,5;0,7;4,9
2021;Sudeste;SP;3543907;Rio Claro;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543907;Rio Claro;Total;Estadual;97,6;93,5;0,1;0,5;2,3;6,0
2021;Sudeste;SP;3543907;Rio Claro;Urbana;Estadual;97,6;93,5;0,1;0,5;2,3;6,0
2021;Sudeste;SP;3543907;Rio Claro;Rural;Estadual;--;--;--;--;--;--
2021;Sudeste;SP;3543907;Rio Claro;Total;Municipal;99,6;--;0,4;--;0,0;--
2021;Sudeste;SP;3543907;Rio Claro;Urbana;Municipal;99,6;--;0,4;--;0,0;--
2021;Sudeste;SP;3543907;Rio Claro;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3543907;Rio Claro;Total;Privada;99,8;99,6;0,2;0,2;0,0;0,2
2021;Sudeste;SP;3543907;Rio Claro;Urbana;Privada;99,8;99,6;0,2;0,2;0,0;0,2
2021;Sudeste;SP;3543907;Rio Claro;Total;Pública;98,7;93,5;0,3;0,5;1,0;6,0
2021;Sudeste;SP;3543907;Rio Claro;Urbana;Pública;98,7;93,5;0,3;0,5;1,0;6,0
2021;Sudeste;SP;3543907;Rio Claro;Rural;Pública;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3544004;Rio das Pedras;Total;Total;94,9;96,5;5,1;0,8;0,0;2,7
2021;Sudeste;SP;3544004;Rio das Pedras;Urbana;Total;94,9;96,5;5,1;0,8;0,0;2,7
2021;Sudeste;SP;3544004;Rio das Pedras;Total;Estadual;99,7;96,5;0,0;0,8;0,3;2,7
2021;Sudeste;SP;3544004;Rio das Pedras;Urbana;Estadual;99,7;96,5;0,0;0,8;0,3;2,7
2021;Sudeste;SP;3544004;Rio das Pedras;Total;Municipal;94,1;--;5,9;--;0,0;--
2021;Sudeste;SP;3544004;Rio das Pedras;Urbana;Municipal;94,1;--;5,9;--;0,0;--
2021;Sudeste;SP;3544004;Rio das Pedras;Total;Privada;98,2;--;1,8;--;0,0;--
2021;Sudeste;SP;3544004;Rio das Pedras;Urbana;Privada;98,2;--;1,8;--;0,0;--
2021;Sudeste;SP;3544004;Rio das Pedras;Total;Pública;94,7;96,5;5,3;0,8;0,0;2,7
2021;Sudeste;SP;3544004;Rio das Pedras;Urbana;Pública;94,7;96,5;5,3;0,8;0,0;2,7
2021;Sudeste;SP;3544103;Rio Grande da Serra;Total;Total;98,3;94,3;0,8;2,4;0,9;3,3
2021;Sudeste;SP;3544103;Rio Grande da Serra;Urbana;Total;98,3;94,3;0,8;2,4;0,9;3,3
2021;Sudeste;SP;3544103;Rio Grande da Serra;Total;Estadual;98,3;94,3;0,8;2,4;0,9;3,3
2021;Sudeste;SP;3544103;Rio Grande da Serra;Urbana;Estadual;98,3;94,3;0,8;2,4;0,9;3,3
2021;Sudeste;SP;3544103;Rio Grande da Serra;Total;Pública;98,3;94,3;0,8;2,4;0,9;3,3
2021;Sudeste;SP;3544103;Rio Grande da Serra;Urbana;Pública;98,3;94,3;0,8;2,4;0,9;3,3
2021;Sudeste;SP;3544202;Riolândia;Total;Total;100,0;99,7;0,0;0,0;0,0;0,3
2021;Sudeste;SP;3544202;Riolândia;Urbana;Total;100,0;99,7;0,0;0,0;0,0;0,3
2021;Sudeste;SP;3544202;Riolândia;Total;Estadual;--;99,7;--;0,0;--;0,3
2021;Sudeste;SP;3544202;Riolândia;Urbana;Estadual;--;99,7;--;0,0;--;0,3
2021;Sudeste;SP;3544202;Riolândia;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3544202;Riolândia;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3544202;Riolândia;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3544202;Riolândia;Urbana;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3544202;Riolândia;Total;Pública;100,0;99,7;0,0;0,0;0,0;0,3
2021;Sudeste;SP;3544202;Riolândia;Urbana;Pública;100,0;99,7;0,0;0,0;0,0;0,3
2021;Sudeste;SP;3544251;Rosana;Total;Total;99,9;98,2;0,0;0,3;0,1;1,5
2021;Sudeste;SP;3544251;Rosana;Urbana;Total;99,9;97,9;0,0;0,4;0,1;1,7
2021;Sudeste;SP;3544251;Rosana;Rural;Total;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3544251;Rosana;Total;Estadual;99,8;98,0;0,0;0,4;0,2;1,6
2021;Sudeste;SP;3544251;Rosana;Urbana;Estadual;99,7;97,6;0,0;0,4;0,3;2,0
2021;Sudeste;SP;3544251;Rosana;Rural;Estadual;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3544251;Rosana;Total;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3544251;Rosana;Urbana;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3544251;Rosana;Rural;Municipal;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3544251;Rosana;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3544251;Rosana;Urbana;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3544251;Rosana;Total;Pública;99,9;98,0;0,0;0,4;0,1;1,6
2021;Sudeste;SP;3544251;Rosana;Urbana;Pública;99,9;97,6;0,0;0,4;0,1;2,0
2021;Sudeste;SP;3544251;Rosana;Rural;Pública;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3544301;Roseira;Total;Total;98,7;84,2;1,3;15,2;0,0;0,6
2021;Sudeste;SP;3544301;Roseira;Urbana;Total;98,7;84,2;1,3;15,2;0,0;0,6
2021;Sudeste;SP;3544301;Roseira;Total;Estadual;--;84,2;--;15,2;--;0,6
2021;Sudeste;SP;3544301;Roseira;Urbana;Estadual;--;84,2;--;15,2;--;0,6
2021;Sudeste;SP;3544301;Roseira;Total;Municipal;98,7;--;1,3;--;0,0;--
2021;Sudeste;SP;3544301;Roseira;Urbana;Municipal;98,7;--;1,3;--;0,0;--
2021;Sudeste;SP;3544301;Roseira;Total;Pública;98,7;84,2;1,3;15,2;0,0;0,6
2021;Sudeste;SP;3544301;Roseira;Urbana;Pública;98,7;84,2;1,3;15,2;0,0;0,6
2021;Sudeste;SP;3544400;Rubiácea;Total;Total;98,0;98,8;1,4;0,0;0,6;1,2
2021;Sudeste;SP;3544400;Rubiácea;Urbana;Total;98,3;98,8;1,0;0,0;0,7;1,2
2021;Sudeste;SP;3544400;Rubiácea;Rural;Total;96,3;--;3,7;--;0,0;--
2021;Sudeste;SP;3544400;Rubiácea;Total;Estadual;98,6;98,8;0,0;0,0;1,4;1,2
2021;Sudeste;SP;3544400;Rubiácea;Urbana;Estadual;98,6;98,8;0,0;0,0;1,4;1,2
2021;Sudeste;SP;3544400;Rubiácea;Total;Municipal;97,6;--;2,4;--;0,0;--
2021;Sudeste;SP;3544400;Rubiácea;Urbana;Municipal;98,1;--;1,9;--;0,0;--
2021;Sudeste;SP;3544400;Rubiácea;Rural;Municipal;96,3;--;3,7;--;0,0;--
2021;Sudeste;SP;3544400;Rubiácea;Total;Pública;98,0;98,8;1,4;0,0;0,6;1,2
2021;Sudeste;SP;3544400;Rubiácea;Urbana;Pública;98,3;98,8;1,0;0,0;0,7;1,2
2021;Sudeste;SP;3544400;Rubiácea;Rural;Pública;96,3;--;3,7;--;0,0;--
2021;Sudeste;SP;3544509;Rubinéia;Total;Total;99,7;95,5;0,3;2,7;0,0;1,8
2021;Sudeste;SP;3544509;Rubinéia;Urbana;Total;99,7;95,5;0,3;2,7;0,0;1,8
2021;Sudeste;SP;3544509;Rubinéia;Total;Estadual;100,0;95,5;0,0;2,7;0,0;1,8
2021;Sudeste;SP;3544509;Rubinéia;Urbana;Estadual;100,0;95,5;0,0;2,7;0,0;1,8
2021;Sudeste;SP;3544509;Rubinéia;Total;Municipal;99,5;--;0,5;--;0,0;--
