NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;EDU_BAS_CAT_1;EDU_BAS_CAT_2;EDU_BAS_CAT_3;EDU_BAS_CAT_4;EDU_BAS_CAT_5;EDU_BAS_CAT_6
2021;Sudeste;SP;3525508;Joanópolis;Total;Municipal;50,0;25,0;12,5;0,0;12,5;0,0
2021;Sudeste;SP;3525508;Joanópolis;Urbana;Municipal;33,3;33,3;16,7;0,0;16,7;0,0
2021;Sudeste;SP;3525508;Joanópolis;Rural;Municipal;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3525508;Joanópolis;Total;Privada;50,0;50,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3525508;Joanópolis;Urbana;Privada;50,0;50,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3525508;Joanópolis;Total;Pública;44,4;22,2;11,1;11,1;11,2;0,0
2021;Sudeste;SP;3525508;Joanópolis;Urbana;Pública;28,6;28,6;14,3;14,3;14,2;0,0
2021;Sudeste;SP;3525508;Joanópolis;Rural;Pública;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3525607;João Ramalho;Total;Total;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3525607;João Ramalho;Urbana;Total;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3525607;João Ramalho;Total;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3525607;João Ramalho;Urbana;Estadual;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3525607;João Ramalho;Total;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3525607;João Ramalho;Urbana;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3525607;João Ramalho;Total;Pública;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3525607;João Ramalho;Urbana;Pública;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3525706;José Bonifácio;Total;Total;18,5;48,1;3,7;22,2;7,5;0,0
2021;Sudeste;SP;3525706;José Bonifácio;Urbana;Total;18,5;48,1;3,7;22,2;7,5;0,0
2021;Sudeste;SP;3525706;José Bonifácio;Total;Estadual;0,0;40,0;0,0;40,0;20,0;0,0
2021;Sudeste;SP;3525706;José Bonifácio;Urbana;Estadual;0,0;40,0;0,0;40,0;20,0;0,0
2021;Sudeste;SP;3525706;José Bonifácio;Total;Municipal;31,3;56,3;6,3;0,0;6,1;0,0
2021;Sudeste;SP;3525706;José Bonifácio;Urbana;Municipal;31,3;56,3;6,3;0,0;6,1;0,0
2021;Sudeste;SP;3525706;José Bonifácio;Total;Privada;0,0;33,3;0,0;66,7;0,0;0,0
2021;Sudeste;SP;3525706;José Bonifácio;Urbana;Privada;0,0;33,3;0,0;66,7;0,0;0,0
2021;Sudeste;SP;3525706;José Bonifácio;Total;Pública;23,8;52,4;4,8;9,5;9,5;0,0
2021;Sudeste;SP;3525706;José Bonifácio;Urbana;Pública;23,8;52,4;4,8;9,5;9,5;0,0
2021;Sudeste;SP;3525805;Júlio Mesquita;Total;Total;0,0;75,0;0,0;0,0;25,0;0,0
2021;Sudeste;SP;3525805;Júlio Mesquita;Urbana;Total;0,0;75,0;0,0;0,0;25,0;0,0
2021;Sudeste;SP;3525805;Júlio Mesquita;Total;Estadual;0,0;0,0;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3525805;Júlio Mesquita;Urbana;Estadual;0,0;0,0;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3525805;Júlio Mesquita;Total;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3525805;Júlio Mesquita;Urbana;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3525805;Júlio Mesquita;Total;Privada;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3525805;Júlio Mesquita;Urbana;Privada;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3525805;Júlio Mesquita;Total;Pública;0,0;66,7;0,0;0,0;33,3;0,0
2021;Sudeste;SP;3525805;Júlio Mesquita;Urbana;Pública;0,0;66,7;0,0;0,0;33,3;0,0
2021;Sudeste;SP;3525854;Jumirim;Total;Total;50,0;0,0;25,0;25,0;0,0;0,0
2021;Sudeste;SP;3525854;Jumirim;Urbana;Total;50,0;0,0;25,0;25,0;0,0;0,0
2021;Sudeste;SP;3525854;Jumirim;Total;Estadual;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3525854;Jumirim;Urbana;Estadual;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3525854;Jumirim;Total;Municipal;66,7;0,0;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3525854;Jumirim;Urbana;Municipal;66,7;0,0;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3525854;Jumirim;Total;Pública;50,0;0,0;25,0;25,0;0,0;0,0
2021;Sudeste;SP;3525854;Jumirim;Urbana;Pública;50,0;0,0;25,0;25,0;0,0;0,0
2021;Sudeste;SP;3525904;Jundiaí;Total;Total;38,0;31,9;8,9;19,8;0,3;1,1
2021;Sudeste;SP;3525904;Jundiaí;Urbana;Total;38,2;31,6;8,3;20,6;0,3;1,0
2021;Sudeste;SP;3525904;Jundiaí;Rural;Total;33,3;41,7;25,0;0,0;0,0;0,0
2021;Sudeste;SP;3525904;Jundiaí;Total;Federal;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3525904;Jundiaí;Urbana;Federal;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3525904;Jundiaí;Total;Estadual;2,6;12,8;7,7;66,7;2,6;7,6
2021;Sudeste;SP;3525904;Jundiaí;Urbana;Estadual;2,6;13,2;5,3;68,4;2,6;7,9
2021;Sudeste;SP;3525904;Jundiaí;Rural;Estadual;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3525904;Jundiaí;Total;Municipal;26,4;64,5;8,2;0,9;0,0;0,0
2021;Sudeste;SP;3525904;Jundiaí;Urbana;Municipal;25,3;66,7;7,1;0,9;0,0;0,0
2021;Sudeste;SP;3525904;Jundiaí;Rural;Municipal;36,4;45,5;18,1;0,0;0,0;0,0
2021;Sudeste;SP;3525904;Jundiaí;Total;Privada;54,6;14,7;9,8;20,9;0,0;0,0
2021;Sudeste;SP;3525904;Jundiaí;Urbana;Privada;54,6;14,7;9,8;20,9;0,0;0,0
2021;Sudeste;SP;3525904;Jundiaí;Total;Pública;20,0;50,7;8,0;18,7;0,7;1,9
2021;Sudeste;SP;3525904;Jundiaí;Urbana;Pública;18,8;51,4;6,5;20,3;0,7;2,3
2021;Sudeste;SP;3525904;Jundiaí;Rural;Pública;33,3;41,7;25,0;0,0;0,0;0,0
2021;Sudeste;SP;3526001;Junqueirópolis;Total;Total;41,7;8,3;33,3;8,3;0,0;8,4
2021;Sudeste;SP;3526001;Junqueirópolis;Urbana;Total;45,5;9,1;27,3;9,1;0,0;9,0
2021;Sudeste;SP;3526001;Junqueirópolis;Rural;Total;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3526001;Junqueirópolis;Total;Estadual;0,0;33,3;33,3;0,0;0,0;33,4
2021;Sudeste;SP;3526001;Junqueirópolis;Urbana;Estadual;0,0;50,0;0,0;0,0;0,0;50,0
2021;Sudeste;SP;3526001;Junqueirópolis;Rural;Estadual;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3526001;Junqueirópolis;Total;Municipal;62,5;0,0;37,5;0,0;0,0;0,0
2021;Sudeste;SP;3526001;Junqueirópolis;Urbana;Municipal;62,5;0,0;37,5;0,0;0,0;0,0
2021;Sudeste;SP;3526001;Junqueirópolis;Total;Privada;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3526001;Junqueirópolis;Urbana;Privada;0,0;0,0;0,0;100,0;0,0;0,0
2021;Sudeste;SP;3526001;Junqueirópolis;Total;Pública;45,5;9,1;36,4;0,0;0,0;9,0
2021;Sudeste;SP;3526001;Junqueirópolis;Urbana;Pública;50,0;10,0;30,0;0,0;0,0;10,0
2021;Sudeste;SP;3526001;Junqueirópolis;Rural;Pública;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3526100;Juquiá;Total;Total;27,3;45,5;9,1;9,1;4,5;4,5
2021;Sudeste;SP;3526100;Juquiá;Urbana;Total;20,0;40,0;13,3;13,3;6,7;6,7
2021;Sudeste;SP;3526100;Juquiá;Rural;Total;42,9;57,1;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3526100;Juquiá;Total;Estadual;0,0;40,0;20,0;20,0;0,0;20,0
2021;Sudeste;SP;3526100;Juquiá;Urbana;Estadual;0,0;25,0;25,0;25,0;0,0;25,0
2021;Sudeste;SP;3526100;Juquiá;Rural;Estadual;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3526100;Juquiá;Total;Municipal;35,7;57,1;0,0;0,0;7,2;0,0
2021;Sudeste;SP;3526100;Juquiá;Urbana;Municipal;25,0;62,5;0,0;0,0;12,5;0,0
2021;Sudeste;SP;3526100;Juquiá;Rural;Municipal;50,0;50,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3526100;Juquiá;Total;Privada;33,3;0,0;33,3;33,4;0,0;0,0
2021;Sudeste;SP;3526100;Juquiá;Urbana;Privada;33,3;0,0;33,3;33,4;0,0;0,0
2021;Sudeste;SP;3526100;Juquiá;Total;Pública;26,3;52,6;5,3;5,3;5,3;5,2
2021;Sudeste;SP;3526100;Juquiá;Urbana;Pública;16,7;50,0;8,3;8,3;8,3;8,4
2021;Sudeste;SP;3526100;Juquiá;Rural;Pública;42,9;57,1;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3526209;Juquitiba;Total;Total;20,0;43,3;16,7;13,3;6,7;0,0
2021;Sudeste;SP;3526209;Juquitiba;Urbana;Total;12,0;48,0;16,0;16,0;8,0;0,0
2021;Sudeste;SP;3526209;Juquitiba;Rural;Total;60,0;20,0;20,0;0,0;0,0;0,0
2021;Sudeste;SP;3526209;Juquitiba;Total;Estadual;10,0;10,0;30,0;40,0;10,0;0,0
2021;Sudeste;SP;3526209;Juquitiba;Urbana;Estadual;0,0;11,1;33,3;44,4;11,2;0,0
2021;Sudeste;SP;3526209;Juquitiba;Rural;Estadual;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3526209;Juquitiba;Total;Municipal;20,0;66,7;6,7;0,0;6,6;0,0
2021;Sudeste;SP;3526209;Juquitiba;Urbana;Municipal;9,1;81,8;0,0;0,0;9,1;0,0
2021;Sudeste;SP;3526209;Juquitiba;Rural;Municipal;50,0;25,0;25,0;0,0;0,0;0,0
2021;Sudeste;SP;3526209;Juquitiba;Total;Privada;40,0;40,0;20,0;0,0;0,0;0,0
2021;Sudeste;SP;3526209;Juquitiba;Urbana;Privada;40,0;40,0;20,0;0,0;0,0;0,0
2021;Sudeste;SP;3526209;Juquitiba;Total;Pública;16,0;44,0;16,0;16,0;8,0;0,0
2021;Sudeste;SP;3526209;Juquitiba;Urbana;Pública;5,0;50,0;15,0;20,0;10,0;0,0
2021;Sudeste;SP;3526209;Juquitiba;Rural;Pública;60,0;20,0;20,0;0,0;0,0;0,0
2021;Sudeste;SP;3526308;Lagoinha;Total;Total;0,0;66,7;0,0;0,0;33,3;0,0
2021;Sudeste;SP;3526308;Lagoinha;Urbana;Total;0,0;66,7;0,0;0,0;33,3;0,0
2021;Sudeste;SP;3526308;Lagoinha;Total;Estadual;0,0;0,0;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3526308;Lagoinha;Urbana;Estadual;0,0;0,0;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3526308;Lagoinha;Total;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3526308;Lagoinha;Urbana;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3526308;Lagoinha;Total;Pública;0,0;66,7;0,0;0,0;33,3;0,0
2021;Sudeste;SP;3526308;Lagoinha;Urbana;Pública;0,0;66,7;0,0;0,0;33,3;0,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Total;Total;26,1;39,1;17,4;8,7;8,7;0,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Urbana;Total;22,7;40,9;18,2;9,1;9,1;0,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Rural;Total;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Total;Estadual;0,0;0,0;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Urbana;Estadual;0,0;0,0;0,0;50,0;50,0;0,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Total;Municipal;33,3;33,3;26,7;0,0;6,7;0,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Urbana;Municipal;28,6;35,7;28,6;0,0;7,1;0,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Rural;Municipal;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Total;Privada;16,7;66,7;0,0;16,6;0,0;0,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Urbana;Privada;16,7;66,7;0,0;16,6;0,0;0,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Total;Pública;29,4;29,4;23,5;5,9;11,8;0,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Urbana;Pública;25,0;31,3;25,0;6,3;12,4;0,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Rural;Pública;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3526506;Lavínia;Total;Total;12,5;25,0;62,5;0,0;0,0;0,0
2021;Sudeste;SP;3526506;Lavínia;Urbana;Total;25,0;50,0;25,0;0,0;0,0;0,0
2021;Sudeste;SP;3526506;Lavínia;Rural;Total;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3526506;Lavínia;Total;Estadual;0,0;20,0;80,0;0,0;0,0;0,0
2021;Sudeste;SP;3526506;Lavínia;Urbana;Estadual;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3526506;Lavínia;Rural;Estadual;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3526506;Lavínia;Total;Municipal;33,3;33,3;33,4;0,0;0,0;0,0
2021;Sudeste;SP;3526506;Lavínia;Urbana;Municipal;33,3;33,3;33,4;0,0;0,0;0,0
2021;Sudeste;SP;3526506;Lavínia;Total;Pública;12,5;25,0;62,5;0,0;0,0;0,0
2021;Sudeste;SP;3526506;Lavínia;Urbana;Pública;25,0;50,0;25,0;0,0;0,0;0,0
2021;Sudeste;SP;3526506;Lavínia;Rural;Pública;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3526605;Lavrinhas;Total;Total;0,0;28,6;57,1;0,0;14,3;0,0
2021;Sudeste;SP;3526605;Lavrinhas;Urbana;Total;0,0;28,6;57,1;0,0;14,3;0,0
2021;Sudeste;SP;3526605;Lavrinhas;Total;Estadual;0,0;50,0;0,0;0,0;50,0;0,0
2021;Sudeste;SP;3526605;Lavrinhas;Urbana;Estadual;0,0;50,0;0,0;0,0;50,0;0,0
2021;Sudeste;SP;3526605;Lavrinhas;Total;Municipal;0,0;20,0;80,0;0,0;0,0;0,0
2021;Sudeste;SP;3526605;Lavrinhas;Urbana;Municipal;0,0;20,0;80,0;0,0;0,0;0,0
2021;Sudeste;SP;3526605;Lavrinhas;Total;Pública;0,0;28,6;57,1;0,0;14,3;0,0
2021;Sudeste;SP;3526605;Lavrinhas;Urbana;Pública;0,0;28,6;57,1;0,0;14,3;0,0
2021;Sudeste;SP;3526704;Leme;Total;Total;31,1;44,6;12,2;8,1;2,7;1,3
2021;Sudeste;SP;3526704;Leme;Urbana;Total;29,4;45,6;11,8;8,8;2,9;1,5
2021;Sudeste;SP;3526704;Leme;Rural;Total;50,0;33,3;16,7;0,0;0,0;0,0
2021;Sudeste;SP;3526704;Leme;Total;Estadual;0,0;23,1;38,5;23,1;7,7;7,6
2021;Sudeste;SP;3526704;Leme;Urbana;Estadual;0,0;18,2;36,4;27,3;9,1;9,0
2021;Sudeste;SP;3526704;Leme;Rural;Estadual;0,0;50,0;50,0;0,0;0,0;0,0
2021;Sudeste;SP;3526704;Leme;Total;Municipal;42,0;50,0;6,0;0,0;2,0;0,0
2021;Sudeste;SP;3526704;Leme;Urbana;Municipal;38,3;53,2;6,4;0,0;2,1;0,0
2021;Sudeste;SP;3526704;Leme;Rural;Municipal;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3526704;Leme;Total;Privada;18,2;45,5;9,1;27,2;0,0;0,0
2021;Sudeste;SP;3526704;Leme;Urbana;Privada;20,0;40,0;10,0;30,0;0,0;0,0
2021;Sudeste;SP;3526704;Leme;Rural;Privada;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3526704;Leme;Total;Pública;33,3;44,4;12,7;4,8;3,2;1,6
2021;Sudeste;SP;3526704;Leme;Urbana;Pública;31,0;46,6;12,1;5,2;3,4;1,7
2021;Sudeste;SP;3526704;Leme;Rural;Pública;60,0;20,0;20,0;0,0;0,0;0,0
2021;Sudeste;SP;3526803;Lençóis Paulista;Total;Total;38,6;31,6;10,5;17,5;0,0;1,8
2021;Sudeste;SP;3526803;Lençóis Paulista;Urbana;Total;38,6;31,6;10,5;17,5;0,0;1,8
2021;Sudeste;SP;3526803;Lençóis Paulista;Total;Estadual;0,0;28,6;0,0;57,1;0,0;14,3
2021;Sudeste;SP;3526803;Lençóis Paulista;Urbana;Estadual;0,0;28,6;0,0;57,1;0,0;14,3
2021;Sudeste;SP;3526803;Lençóis Paulista;Total;Municipal;45,7;40,0;14,3;0,0;0,0;0,0
2021;Sudeste;SP;3526803;Lençóis Paulista;Urbana;Municipal;45,7;40,0;14,3;0,0;0,0;0,0
2021;Sudeste;SP;3526803;Lençóis Paulista;Total;Privada;40,0;13,3;6,7;40,0;0,0;0,0
2021;Sudeste;SP;3526803;Lençóis Paulista;Urbana;Privada;40,0;13,3;6,7;40,0;0,0;0,0
2021;Sudeste;SP;3526803;Lençóis Paulista;Total;Pública;38,1;38,1;11,9;9,5;0,0;2,4
2021;Sudeste;SP;3526803;Lençóis Paulista;Urbana;Pública;38,1;38,1;11,9;9,5;0,0;2,4
2021;Sudeste;SP;3526902;Limeira;Total;Total;36,6;18,9;19,4;18,9;5,1;1,1
2021;Sudeste;SP;3526902;Limeira;Urbana;Total;36,7;16,9;20,5;19,3;5,4;1,2
2021;Sudeste;SP;3526902;Limeira;Rural;Total;33,3;55,6;0,0;11,1;0,0;0,0
2021;Sudeste;SP;3526902;Limeira;Total;Estadual;2,8;27,8;11,1;44,4;11,1;2,8
2021;Sudeste;SP;3526902;Limeira;Urbana;Estadual;0,0;25,0;12,5;46,9;12,5;3,1
2021;Sudeste;SP;3526902;Limeira;Rural;Estadual;25,0;50,0;0,0;25,0;0,0;0,0
2021;Sudeste;SP;3526902;Limeira;Total;Municipal;31,9;27,5;34,8;0,0;4,3;1,5
2021;Sudeste;SP;3526902;Limeira;Urbana;Municipal;33,3;24,2;36,4;0,0;4,5;1,6
2021;Sudeste;SP;3526902;Limeira;Rural;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3526902;Limeira;Total;Privada;58,6;5,7;8,6;24,3;2,8;0,0
2021;Sudeste;SP;3526902;Limeira;Urbana;Privada;57,4;5,9;8,8;25,0;2,9;0,0
2021;Sudeste;SP;3526902;Limeira;Rural;Privada;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3526902;Limeira;Total;Pública;21,9;27,6;26,7;15,2;6,7;1,9
2021;Sudeste;SP;3526902;Limeira;Urbana;Pública;22,4;24,5;28,6;15,3;7,1;2,1
2021;Sudeste;SP;3526902;Limeira;Rural;Pública;14,3;71,4;0,0;14,3;0,0;0,0
2021;Sudeste;SP;3527009;Lindóia;Total;Total;50,0;16,7;0,0;0,0;16,7;16,6
2021;Sudeste;SP;3527009;Lindóia;Urbana;Total;50,0;16,7;0,0;0,0;16,7;16,6
2021;Sudeste;SP;3527009;Lindóia;Total;Estadual;0,0;0,0;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3527009;Lindóia;Urbana;Estadual;0,0;0,0;0,0;0,0;100,0;0,0
2021;Sudeste;SP;3527009;Lindóia;Total;Municipal;60,0;20,0;0,0;0,0;0,0;20,0
2021;Sudeste;SP;3527009;Lindóia;Urbana;Municipal;60,0;20,0;0,0;0,0;0,0;20,0
2021;Sudeste;SP;3527009;Lindóia;Total;Pública;50,0;16,7;0,0;0,0;16,7;16,6
2021;Sudeste;SP;3527009;Lindóia;Urbana;Pública;50,0;16,7;0,0;0,0;16,7;16,6
2021;Sudeste;SP;3527108;Lins;Total;Total;45,3;26,6;12,5;12,5;1,6;1,5
2021;Sudeste;SP;3527108;Lins;Urbana;Total;47,5;24,6;11,5;13,1;1,6;1,7
2021;Sudeste;SP;3527108;Lins;Rural;Total;0,0;66,7;33,3;0,0;0,0;0,0
2021;Sudeste;SP;3527108;Lins;Total;Estadual;15,0;35,0;20,0;20,0;5,0;5,0
2021;Sudeste;SP;3527108;Lins;Urbana;Estadual;17,6;29,4;17,6;23,5;5,9;6,0
2021;Sudeste;SP;3527108;Lins;Rural;Estadual;0,0;66,7;33,3;0,0;0,0;0,0
2021;Sudeste;SP;3527108;Lins;Total;Municipal;58,3;37,5;0,0;4,2;0,0;0,0
2021;Sudeste;SP;3527108;Lins;Urbana;Municipal;58,3;37,5;0,0;4,2;0,0;0,0
2021;Sudeste;SP;3527108;Lins;Total;Privada;60,0;5,0;20,0;15,0;0,0;0,0
2021;Sudeste;SP;3527108;Lins;Urbana;Privada;60,0;5,0;20,0;15,0;0,0;0,0
2021;Sudeste;SP;3527108;Lins;Total;Pública;38,6;36,4;9,1;11,4;2,3;2,2
2021;Sudeste;SP;3527108;Lins;Urbana;Pública;41,5;34,1;7,3;12,2;2,4;2,5
2021;Sudeste;SP;3527108;Lins;Rural;Pública;0,0;66,7;33,3;0,0;0,0;0,0
2021;Sudeste;SP;3527207;Lorena;Total;Total;23,6;43,1;19,4;12,5;1,4;0,0
2021;Sudeste;SP;3527207;Lorena;Urbana;Total;24,2;40,9;19,7;13,6;1,6;0,0
2021;Sudeste;SP;3527207;Lorena;Rural;Total;16,7;66,7;16,6;0,0;0,0;0,0
2021;Sudeste;SP;3527207;Lorena;Total;Estadual;0,0;45,5;9,1;36,4;9,0;0,0
2021;Sudeste;SP;3527207;Lorena;Urbana;Estadual;0,0;44,4;0,0;44,4;11,2;0,0
2021;Sudeste;SP;3527207;Lorena;Rural;Estadual;0,0;50,0;50,0;0,0;0,0;0,0
2021;Sudeste;SP;3527207;Lorena;Total;Municipal;17,5;52,5;27,5;2,5;0,0;0,0
2021;Sudeste;SP;3527207;Lorena;Urbana;Municipal;16,7;50,0;30,6;2,7;0,0;0,0
2021;Sudeste;SP;3527207;Lorena;Rural;Municipal;25,0;75,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3527207;Lorena;Total;Privada;47,6;23,8;9,5;19,1;0,0;0,0
2021;Sudeste;SP;3527207;Lorena;Urbana;Privada;47,6;23,8;9,5;19,1;0,0;0,0
2021;Sudeste;SP;3527207;Lorena;Total;Pública;13,7;51,0;23,5;9,8;2,0;0,0
2021;Sudeste;SP;3527207;Lorena;Urbana;Pública;13,3;48,9;24,4;11,1;2,3;0,0
2021;Sudeste;SP;3527207;Lorena;Rural;Pública;16,7;66,7;16,6;0,0;0,0;0,0
2021;Sudeste;SP;3527256;Lourdes;Total;Total;33,3;66,7;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3527256;Lourdes;Urbana;Total;33,3;66,7;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3527256;Lourdes;Total;Estadual;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3527256;Lourdes;Urbana;Estadual;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3527256;Lourdes;Total;Municipal;50,0;50,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3527256;Lourdes;Urbana;Municipal;50,0;50,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3527256;Lourdes;Total;Pública;33,3;66,7;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3527256;Lourdes;Urbana;Pública;33,3;66,7;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3527306;Louveira;Total;Total;29,6;37,0;11,1;11,1;7,4;3,8
2021;Sudeste;SP;3527306;Louveira;Urbana;Total;32,0;32,0;12,0;12,0;8,0;4,0
2021;Sudeste;SP;3527306;Louveira;Rural;Total;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3527306;Louveira;Total;Estadual;25,0;0,0;0,0;50,0;0,0;25,0
2021;Sudeste;SP;3527306;Louveira;Urbana;Estadual;25,0;0,0;0,0;50,0;0,0;25,0
2021;Sudeste;SP;3527306;Louveira;Total;Municipal;31,6;47,4;10,5;0,0;10,5;0,0
2021;Sudeste;SP;3527306;Louveira;Urbana;Municipal;35,3;41,2;11,8;0,0;11,7;0,0
2021;Sudeste;SP;3527306;Louveira;Rural;Municipal;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3527306;Louveira;Total;Privada;25,0;25,0;25,0;25,0;0,0;0,0
2021;Sudeste;SP;3527306;Louveira;Urbana;Privada;25,0;25,0;25,0;25,0;0,0;0,0
2021;Sudeste;SP;3527306;Louveira;Total;Pública;30,4;39,1;8,7;8,7;8,7;4,4
2021;Sudeste;SP;3527306;Louveira;Urbana;Pública;33,3;33,3;9,5;9,5;9,5;4,9
2021;Sudeste;SP;3527306;Louveira;Rural;Pública;0,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Total;Total;35,7;42,9;14,3;7,1;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Urbana;Total;38,5;46,2;7,7;7,6;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Rural;Total;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Total;Estadual;0,0;33,3;33,3;33,4;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Urbana;Estadual;0,0;50,0;0,0;50,0;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Rural;Estadual;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Total;Municipal;33,3;55,6;11,1;0,0;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Urbana;Municipal;33,3;55,6;11,1;0,0;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Total;Privada;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Urbana;Privada;100,0;0,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Total;Pública;25,0;50,0;16,7;8,3;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Urbana;Pública;27,3;54,5;9,1;9,1;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Rural;Pública;0,0;0,0;100,0;0,0;0,0;0,0
2021;Sudeste;SP;3527504;Lucianópolis;Total;Total;25,0;50,0;0,0;0,0;25,0;0,0
2021;Sudeste;SP;3527504;Lucianópolis;Urbana;Total;25,0;50,0;0,0;0,0;25,0;0,0
