NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_DEPENDENCIA;NO_CATEGORIA;ED_BAS_CAT1;ED_BAS_CAT2;ED_BAS_CAT3;ED_BAS_CAT4;ED_BAS_CAT5;ED_BAS_CAT6;ED_BAS_CAT7;ED_BAS_CAT8;ED_BAS_CAT9
2021;Sudeste;SP;3544707;Sagres;Municipal;Superior;16;100,0;2.380,31;2.725,73;2.721,00;3.060,14;474,78;27,9;3.904,58
2021;Sudeste;SP;3544707;Sagres;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3544806;Sales;Municipal;Total;36;97,2;2.137,51;2.313,96;2.828,87;3.586,43;925,27;29,8;3.796,43
2021;Sudeste;SP;3544806;Sales;Municipal;Superior;36;97,2;2.137,51;2.313,96;2.828,87;3.586,43;925,27;29,8;3.796,43
2021;Sudeste;SP;3544905;Sales Oliveira;Municipal;Total;66;100,0;3.080,52;3.496,14;3.448,68;3.774,68;442,55;28,4;4.865,41
2021;Sudeste;SP;3544905;Sales Oliveira;Municipal;Superior;64;100,0;3.080,52;3.496,14;3.450,07;3.774,68;444,88;28,4;4.863,06
2021;Sudeste;SP;3544905;Sales Oliveira;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3545001;Salesópolis;Municipal;Total;95;94,7;3.190,15;3.634,18;3.822,11;4.498,93;1.074,95;44,0;3.474,65
2021;Sudeste;SP;3545001;Salesópolis;Municipal;Superior;90;94,4;3.194,23;3.639,10;3.865,64;4.534,55;1.083,95;44,0;3.514,22
2021;Sudeste;SP;3545001;Salesópolis;Municipal;Sem Superior;5;100,0;2.770,47;2.844,50;3.031,62;3.202,15;378,79;44,0;2.756,02
2021;Sudeste;SP;3545100;Salmourão;Municipal;Total;30;96,7;2.918,25;3.340,34;3.704,21;4.028,87;1.098,08;31,0;4.784,95
2021;Sudeste;SP;3545100;Salmourão;Municipal;Superior;27;96,3;2.918,25;3.340,04;3.744,93;4.350,21;1.144,19;31,1;4.820,21
2021;Sudeste;SP;3545100;Salmourão;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3545159;Saltinho;Municipal;Total;50;100,0;2.880,44;3.559,45;3.609,65;4.282,49;779,64;27,9;5.178,40
2021;Sudeste;SP;3545159;Saltinho;Municipal;Superior;49;100,0;2.911,98;3.559,45;3.628,81;4.282,49;775,98;27,9;5.194,83
2021;Sudeste;SP;3545159;Saltinho;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3545209;Salto;Municipal;Total;419;100,0;2.878,01;3.650,30;3.935,81;4.831,96;1.120,92;32,9;4.778,70
2021;Sudeste;SP;3545209;Salto;Municipal;Superior;409;100,0;2.878,94;3.653,39;3.944,74;4.880,86;1.125,24;32,9;4.800,45
2021;Sudeste;SP;3545209;Salto;Municipal;Sem Superior;10;100,0;2.746,43;3.585,99;3.571,40;3.996,57;851,39;36,0;3.968,22
2021;Sudeste;SP;3545308;Salto de Pirapora;Municipal;Total;252;100,0;3.458,98;3.815,75;3.974,81;4.161,15;840,19;31,6;5.034,76
2021;Sudeste;SP;3545308;Salto de Pirapora;Municipal;Superior;247;100,0;3.473,33;3.815,75;3.983,09;4.168,31;843,71;31,6;5.047,03
2021;Sudeste;SP;3545308;Salto de Pirapora;Municipal;Sem Superior;5;100,0;3.097,52;3.575,08;3.525,14;3.894,58;422,08;32,2;4.381,52
2021;Sudeste;SP;3545407;Salto Grande;Municipal;Total;59;98,3;2.744,27;3.267,71;3.049,97;3.410,43;565,26;30,2;4.033,17
2021;Sudeste;SP;3545407;Salto Grande;Municipal;Superior;58;98,3;2.744,27;3.267,71;3.036,41;3.410,43;561,21;30,3;4.014,65
2021;Sudeste;SP;3545407;Salto Grande;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3545506;Sandovalina;Municipal;Total;61;100,0;2.188,18;2.787,83;3.005,72;4.009,43;1.045,56;34,8;3.456,05
2021;Sudeste;SP;3545506;Sandovalina;Municipal;Superior;58;100,0;2.165,34;2.787,83;2.924,82;3.952,71;1.003,69;34,3;3.408,25
2021;Sudeste;SP;3545506;Sandovalina;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3545605;Santa Adélia;Municipal;Total;128;100,0;2.072,80;2.606,98;2.938,35;3.695,07;1.129,37;27,3;4.307,14
2021;Sudeste;SP;3545605;Santa Adélia;Municipal;Superior;128;100,0;2.072,80;2.606,98;2.938,35;3.695,07;1.129,37;27,3;4.307,14
2021;Sudeste;SP;3545704;Santa Albertina;Municipal;Total;44;100,0;1.845,06;2.681,33;2.658,25;3.354,85;719,54;24,3;4.376,53
2021;Sudeste;SP;3545704;Santa Albertina;Municipal;Superior;44;100,0;1.845,06;2.681,33;2.658,25;3.354,85;719,54;24,3;4.376,53
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Municipal;Total;556;98,0;3.187,10;3.915,38;3.924,01;4.430,81;934,84;32,9;4.764,69
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Municipal;Superior;531;99,1;3.187,10;3.909,42;3.921,72;4.426,22;942,57;33,0;4.757,03
2021;Sudeste;SP;3545803;Santa Bárbara d'Oeste;Municipal;Sem Superior;25;76,0;3.271,61;4.095,21;3.987,87;4.602,03;681,82;32,0;4.984,83
2021;Sudeste;SP;3546009;Santa Branca;Municipal;Total;128;93,0;2.054,21;2.405,45;2.566,36;3.006,79;718,81;40,0;2.566,36
2021;Sudeste;SP;3546009;Santa Branca;Municipal;Superior;124;94,4;2.054,21;2.405,45;2.573,28;3.006,79;722,09;40,0;2.573,28
2021;Sudeste;SP;3546009;Santa Branca;Municipal;Sem Superior;4;50,0;d;d;d;d;d;d;d
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Municipal;Total;20;95,0;2.307,40;3.887,00;3.996,79;5.972,89;1.693,07;30,5;5.237,17
2021;Sudeste;SP;3546108;Santa Clara d'Oeste;Municipal;Superior;20;95,0;2.307,40;3.887,00;3.996,79;5.972,89;1.693,07;30,5;5.237,17
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Municipal;Total;26;100,0;3.477,47;4.367,10;4.062,87;4.802,74;1.023,32;28,8;5.633,84
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Municipal;Superior;24;100,0;3.451,38;4.367,10;4.059,86;4.902,81;1.055,12;28,8;5.648,51
2021;Sudeste;SP;3546207;Santa Cruz da Conceição;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3546256;Santa Cruz da Esperança;Municipal;Total;28;92,9;2.092,02;2.208,80;2.198,38;2.450,09;303,60;25,6;3.440,94
2021;Sudeste;SP;3546256;Santa Cruz da Esperança;Municipal;Superior;26;92,3;2.153,93;2.208,80;2.191,96;2.434,42;307,45;25,6;3.424,93
2021;Sudeste;SP;3546256;Santa Cruz da Esperança;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Municipal;Total;154;89,6;3.302,19;3.840,86;3.702,56;4.170,01;811,32;31,1;4.757,80
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Municipal;Superior;152;89,5;3.293,95;3.837,55;3.699,26;4.170,01;815,56;31,2;4.747,89
2021;Sudeste;SP;3546306;Santa Cruz das Palmeiras;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Municipal;Total;188;97,3;4.075,75;4.793,67;5.060,55;6.393,36;1.432,26;32,5;6.236,86
2021;Sudeste;SP;3546405;Santa Cruz do Rio Pardo;Municipal;Superior;188;97,3;4.075,75;4.793,67;5.060,55;6.393,36;1.432,26;32,5;6.236,86
2021;Sudeste;SP;3546504;Santa Ernestina;Municipal;Total;40;100,0;2.465,60;2.810,04;2.858,43;3.233,96;636,08;29,3;3.898,96
2021;Sudeste;SP;3546504;Santa Ernestina;Municipal;Superior;40;100,0;2.465,60;2.810,04;2.858,43;3.233,96;636,08;29,3;3.898,96
2021;Sudeste;SP;3546603;Santa Fé do Sul;Municipal;Total;283;92,9;2.760,38;3.361,56;3.312,17;3.895,16;1.020,02;30,2;4.387,37
2021;Sudeste;SP;3546603;Santa Fé do Sul;Municipal;Superior;279;93,9;2.761,80;3.361,56;3.321,35;3.895,16;1.009,73;30,2;4.396,41
2021;Sudeste;SP;3546603;Santa Fé do Sul;Municipal;Sem Superior;4;25,0;d;d;d;d;d;d;d
2021;Sudeste;SP;3546702;Santa Gertrudes;Municipal;Total;204;97,5;3.363,07;4.178,95;4.238,41;4.937,37;1.124,46;32,9;5.147,19
2021;Sudeste;SP;3546702;Santa Gertrudes;Municipal;Superior;201;97,5;3.363,07;4.178,95;4.240,36;4.937,37;1.126,87;33,0;5.144,53
2021;Sudeste;SP;3546702;Santa Gertrudes;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3546801;Santa Isabel;Municipal;Total;338;99,7;3.130,30;3.704,27;3.824,75;4.175,85;1.304,93;30,1;5.080,27
2021;Sudeste;SP;3546801;Santa Isabel;Municipal;Superior;334;99,7;3.130,30;3.709,51;3.827,41;4.175,85;1.311,16;30,1;5.079,78
2021;Sudeste;SP;3546801;Santa Isabel;Municipal;Sem Superior;4;100,0;3.252,72;3.491,89;3.589,20;3.925,69;448,91;28,0;5.127,43
2021;Sudeste;SP;3546900;Santa Lúcia;Municipal;Total;54;98,1;2.090,61;2.472,49;2.515,90;2.890,02;542,66;27,3;3.683,33
2021;Sudeste;SP;3546900;Santa Lúcia;Municipal;Superior;54;98,1;2.090,61;2.472,49;2.515,90;2.890,02;542,66;27,3;3.683,33
2021;Sudeste;SP;3547007;Santa Maria da Serra;Municipal;Total;33;100,0;1.885,57;1.977,38;1.986,48;2.139,83;476,64;28,1;2.825,96
2021;Sudeste;SP;3547007;Santa Maria da Serra;Municipal;Superior;32;100,0;1.885,57;1.968,30;1.981,83;2.126,54;483,05;28,3;2.800,88
2021;Sudeste;SP;3547007;Santa Maria da Serra;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3547106;Santa Mercedes;Municipal;Total;23;100,0;2.130,78;2.594,16;2.733,39;3.408,84;748,23;33,8;3.232,92
2021;Sudeste;SP;3547106;Santa Mercedes;Municipal;Superior;23;100,0;2.130,78;2.594,16;2.733,39;3.408,84;748,23;33,8;3.232,92
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Municipal;Total;5;100,0;3.322,00;3.401,88;3.239,69;3.586,62;958,69;30,0;4.319,59
2021;Sudeste;SP;3547205;Santana da Ponte Pensa;Municipal;Superior;5;100,0;3.322,00;3.401,88;3.239,69;3.586,62;958,69;30,0;4.319,59
2021;Sudeste;SP;3547304;Santana de Parnaíba;Municipal;Total;1.213;99,7;2.837,96;3.386,96;3.487,02;4.062,62;975,24;34,9;3.993,41
2021;Sudeste;SP;3547304;Santana de Parnaíba;Municipal;Superior;1.194;99,7;2.847,80;3.392,71;3.497,72;4.062,62;975,87;35,0;3.998,67
2021;Sudeste;SP;3547304;Santana de Parnaíba;Municipal;Sem Superior;19;100,0;2.370,50;2.671,98;2.854,04;3.079,71;686,45;31,3;3.645,49
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Municipal;Total;18;88,9;2.129,86;2.841,50;2.684,65;3.289,00;542,63;30,0;3.579,54
2021;Sudeste;SP;3547403;Santa Rita d'Oeste;Municipal;Superior;18;88,9;2.129,86;2.841,50;2.684,65;3.289,00;542,63;30,0;3.579,54
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Municipal;Total;120;100,0;2.509,14;2.704,53;3.128,16;3.301,80;1.183,86;29,2;4.286,14
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Municipal;Superior;118;100,0;2.509,14;2.704,53;3.103,17;3.299,39;1.144,70;29,2;4.255,88
2021;Sudeste;SP;3547502;Santa Rita do Passa Quatro;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Municipal;Total;150;98,7;2.423,95;3.025,48;2.945,95;3.317,04;755,96;27,7;4.252,16
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Municipal;Superior;147;98,6;2.423,95;3.051,40;2.951,74;3.317,04;758,52;27,7;4.262,18
2021;Sudeste;SP;3547601;Santa Rosa de Viterbo;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3547650;Santa Salete;Municipal;Total;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3547650;Santa Salete;Municipal;Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3547700;Santo Anastácio;Municipal;Total;78;98,7;2.262,99;2.790,74;3.262,57;3.298,83;1.823,20;33,0;3.957,82
2021;Sudeste;SP;3547700;Santo Anastácio;Municipal;Superior;77;98,7;2.262,99;2.790,74;3.279,37;3.298,83;1.825,87;32,9;3.984,78
2021;Sudeste;SP;3547700;Santo Anastácio;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3547809;Santo André;Municipal;Total;1.906;98,9;4.343,14;4.995,80;5.237,27;5.991,11;1.385,13;26,5;7.902,26
2021;Sudeste;SP;3547809;Santo André;Municipal;Superior;1.893;98,9;4.346,36;4.998,89;5.247,15;6.002,86;1.382,01;26,5;7.917,07
2021;Sudeste;SP;3547809;Santo André;Municipal;Sem Superior;13;92,3;3.092,88;3.496,48;3.747,74;3.651,08;993,24;26,5;5.665,18
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Municipal;Total;61;80,3;2.231,76;2.462,48;2.470,99;2.865,96;547,72;34,8;2.840,36
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Municipal;Superior;59;79,7;2.233,38;2.519,54;2.503,12;2.902,99;523,55;34,6;2.895,33
2021;Sudeste;SP;3547908;Santo Antônio da Alegria;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Municipal;Total;180;97,2;2.768,30;3.139,45;3.538,61;4.008,57;1.149,67;31,1;4.558,47
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Municipal;Superior;176;97,7;2.767,27;3.132,37;3.515,52;4.008,57;1.126,31;31,1;4.526,46
2021;Sudeste;SP;3548005;Santo Antônio de Posse;Municipal;Sem Superior;4;75,0;3.321,17;4.839,03;5.095,79;7.127,17;1.564,36;30,0;6.794,39
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Municipal;Total;88;100,0;2.489,18;2.711,77;3.084,96;3.424,73;969,68;30,1;4.103,29
2021;Sudeste;SP;3548054;Santo Antônio do Aracanguá;Municipal;Superior;88;100,0;2.489,18;2.711,77;3.084,96;3.424,73;969,68;30,1;4.103,29
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Municipal;Total;33;97,0;2.614,03;3.121,82;3.134,47;3.453,64;792,53;28,2;4.449,77
2021;Sudeste;SP;3548104;Santo Antônio do Jardim;Municipal;Superior;33;97,0;2.614,03;3.121,82;3.134,47;3.453,64;792,53;28,2;4.449,77
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Municipal;Total;80;100,0;2.311,52;2.714,39;2.712,62;2.980,27;609,09;26,8;4.054,60
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Municipal;Superior;78;100,0;2.315,39;2.714,39;2.716,00;2.976,98;611,57;26,8;4.060,49
2021;Sudeste;SP;3548203;Santo Antônio do Pinhal;Municipal;Sem Superior;2;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3548302;Santo Expedito;Municipal;Total;21;100,0;2.758,58;3.278,38;3.189,03;3.674,21;692,49;32,4;3.939,40
2021;Sudeste;SP;3548302;Santo Expedito;Municipal;Superior;21;100,0;2.758,58;3.278,38;3.189,03;3.674,21;692,49;32,4;3.939,40
2021;Sudeste;SP;3548401;Santópolis do Aguapeí;Municipal;Total;35;97,1;1.764,04;2.102,03;2.383,07;3.007,56;722,96;28,9;3.294,71
2021;Sudeste;SP;3548401;Santópolis do Aguapeí;Municipal;Superior;32;100,0;1.757,20;2.024,77;2.359,14;2.909,93;719,43;28,9;3.269,09
2021;Sudeste;SP;3548401;Santópolis do Aguapeí;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3548500;Santos;Municipal;Total;1.894;99,1;4.725,69;5.400,98;5.502,52;6.152,36;1.273,90;30,5;7.226,17
2021;Sudeste;SP;3548500;Santos;Municipal;Superior;1.837;99,3;4.735,02;5.421,65;5.526,28;6.163,95;1.272,68;30,5;7.249,26
2021;Sudeste;SP;3548500;Santos;Municipal;Sem Superior;57;93,0;4.051,04;4.512,51;4.681,39;5.149,15;1.018,23;29,3;6.395,34
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Municipal;Total;52;100,0;1.855,56;2.292,19;2.256,27;2.596,09;517,97;28,4;3.182,59
2021;Sudeste;SP;3548609;São Bento do Sapucaí;Municipal;Superior;52;100,0;1.855,56;2.292,19;2.256,27;2.596,09;517,97;28,4;3.182,59
2021;Sudeste;SP;3548708;São Bernardo do Campo;Municipal;Total;4.392;99,4;3.802,00;4.302,31;4.558,05;5.319,93;1.149,90;33,6;5.422,81
2021;Sudeste;SP;3548708;São Bernardo do Campo;Municipal;Superior;4.305;99,4;3.831,09;4.331,91;4.574,94;5.352,11;1.151,07;33,6;5.445,34
2021;Sudeste;SP;3548708;São Bernardo do Campo;Municipal;Sem Superior;87;100,0;3.130,97;3.837,25;3.755,43;4.175,45;732,80;34,3;4.374,61
2021;Sudeste;SP;3548807;São Caetano do Sul;Municipal;Total;1.175;99,0;3.145,73;4.072,76;4.758,37;5.873,14;2.349,82;38,5;4.944,95
2021;Sudeste;SP;3548807;São Caetano do Sul;Municipal;Superior;1.154;99,0;3.202,65;4.072,76;4.755,19;5.858,89;2.324,97;38,6;4.925,48
2021;Sudeste;SP;3548807;São Caetano do Sul;Municipal;Sem Superior;21;100,0;1.754,81;3.551,55;4.936,09;6.513,30;3.461,52;31,4;6.282,30
2021;Sudeste;SP;3548906;São Carlos;Municipal;Total;1.284;99,9;4.139,06;4.469,32;4.627,00;5.052,23;985,40;28,7;6.446,60
2021;Sudeste;SP;3548906;São Carlos;Municipal;Superior;1.216;99,9;4.189,21;4.496,54;4.650,59;5.093,20;995,60;28,5;6.518,50
2021;Sudeste;SP;3548906;São Carlos;Municipal;Sem Superior;68;100,0;3.753,88;4.096,10;4.184,72;4.602,89;621,51;31,9;5.241,99
2021;Sudeste;SP;3549003;São Francisco;Municipal;Total;11;100,0;2.674,25;2.917,37;3.160,76;3.778,13;559,82;39,1;3.234,27
2021;Sudeste;SP;3549003;São Francisco;Municipal;Superior;11;100,0;2.674,25;2.917,37;3.160,76;3.778,13;559,82;39,1;3.234,27
2021;Sudeste;SP;3549102;São João da Boa Vista;Municipal;Total;366;98,6;3.123,03;3.697,94;3.767,17;4.031,95;994,92;31,4;4.798,12
2021;Sudeste;SP;3549102;São João da Boa Vista;Municipal;Superior;362;98,6;3.124,83;3.697,96;3.776,51;4.047,92;993,25;31,4;4.811,70
2021;Sudeste;SP;3549102;São João da Boa Vista;Municipal;Sem Superior;4;100,0;2.388,29;3.148,64;2.846,19;3.304,10;678,12;32,5;3.503,01
2021;Sudeste;SP;3549201;São João das Duas Pontes;Municipal;Total;22;95,5;2.082,03;2.759,74;3.027,91;3.466,19;886,67;27,5;4.404,23
2021;Sudeste;SP;3549201;São João das Duas Pontes;Municipal;Superior;22;95,5;2.082,03;2.759,74;3.027,91;3.466,19;886,67;27,5;4.404,23
2021;Sudeste;SP;3549250;São João de Iracema;Municipal;Total;15;100,0;2.802,69;2.988,27;3.159,26;3.315,06;602,42;29,3;4.308,08
2021;Sudeste;SP;3549250;São João de Iracema;Municipal;Superior;15;100,0;2.802,69;2.988,27;3.159,26;3.315,06;602,42;29,3;4.308,08
2021;Sudeste;SP;3549300;São João do Pau d'Alho;Municipal;Total;11;100,0;1.842,10;2.545,95;2.597,73;3.507,31;837,12;24,0;4.329,54
2021;Sudeste;SP;3549300;São João do Pau d'Alho;Municipal;Superior;10;100,0;1.842,10;2.070,43;2.508,26;2.897,54;824,81;24,4;4.113,01
2021;Sudeste;SP;3549300;São João do Pau d'Alho;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3549409;São Joaquim da Barra;Municipal;Total;133;100,0;3.084,68;3.600,80;3.902,72;4.508,95;1.354,01;25,0;6.237,78
2021;Sudeste;SP;3549409;São Joaquim da Barra;Municipal;Superior;133;100,0;3.084,68;3.600,80;3.902,72;4.508,95;1.354,01;25,0;6.237,78
2021;Sudeste;SP;3549508;São José da Bela Vista;Municipal;Total;68;98,5;2.200,53;2.298,44;2.318,93;2.400,16;342,07;26,7;3.480,28
2021;Sudeste;SP;3549508;São José da Bela Vista;Municipal;Superior;67;98,5;2.200,53;2.298,44;2.311,27;2.400,16;338,02;26,6;3.469,41
2021;Sudeste;SP;3549508;São José da Bela Vista;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3549607;São José do Barreiro;Municipal;Total;51;100,0;2.738,55;3.222,29;3.156,26;3.664,75;716,10;32,3;3.913,13
2021;Sudeste;SP;3549607;São José do Barreiro;Municipal;Superior;50;100,0;2.746,58;3.236,56;3.166,67;3.664,75;719,41;32,3;3.925,39
2021;Sudeste;SP;3549607;São José do Barreiro;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3549706;São José do Rio Pardo;Municipal;Total;235;95,7;2.671,39;2.900,11;3.220,07;3.194,28;1.294,40;31,0;4.159,39
2021;Sudeste;SP;3549706;São José do Rio Pardo;Municipal;Superior;234;95,7;2.671,39;2.900,11;3.226,13;3.194,28;1.293,02;30,9;4.171,77
2021;Sudeste;SP;3549706;São José do Rio Pardo;Municipal;Sem Superior;1;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3549805;São José do Rio Preto;Municipal;Total;2.013;99,4;3.230,75;4.501,09;5.013,45;5.495,35;2.345,33;36,2;5.535,82
2021;Sudeste;SP;3549805;São José do Rio Preto;Municipal;Superior;1.976;99,5;3.233,12;4.506,54;5.035,50;5.507,89;2.354,38;36,2;5.559,93
2021;Sudeste;SP;3549805;São José do Rio Preto;Municipal;Sem Superior;37;94,6;3.045,34;3.464,53;3.784,33;4.165,50;1.261,74;36,1;4.188,50
2021;Sudeste;SP;3549904;São José dos Campos;Municipal;Total;2.957;99,1;3.121,25;3.544,06;4.594,09;5.215,92;2.676,04;35,6;5.157,36
2021;Sudeste;SP;3549904;São José dos Campos;Municipal;Superior;2.951;99,1;3.120,49;3.534,64;4.587,05;5.215,92;2.672,33;35,6;5.148,82
2021;Sudeste;SP;3549904;São José dos Campos;Municipal;Sem Superior;6;100,0;7.792,88;9.314,46;8.789,40;9.466,20;1.164,40;33,0;10.653,82
2021;Sudeste;SP;3549953;São Lourenço da Serra;Municipal;Total;93;100,0;1.970,95;2.909,07;2.929,45;3.223,53;952,27;29,7;3.939,50
2021;Sudeste;SP;3549953;São Lourenço da Serra;Municipal;Superior;89;100,0;1.968,09;2.909,07;2.932,30;3.223,53;962,51;29,7;3.944,64
2021;Sudeste;SP;3549953;São Lourenço da Serra;Municipal;Sem Superior;4;100,0;2.304,09;2.897,41;2.855,19;3.406,29;624,60;30,0;3.806,92
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Municipal;Total;95;100,0;2.356,81;2.715,10;2.720,22;2.994,86;562,99;25,3;4.296,09
2021;Sudeste;SP;3550001;São Luiz do Paraitinga;Municipal;Superior;95;100,0;2.356,81;2.715,10;2.720,22;2.994,86;562,99;25,3;4.296,09
2021;Sudeste;SP;3550100;São Manuel;Municipal;Total;150;96,7;3.050,00;3.455,39;3.547,56;3.796,58;822,46;39,7;3.577,00
2021;Sudeste;SP;3550100;São Manuel;Municipal;Superior;146;96,6;3.050,00;3.468,51;3.562,58;3.796,58;823,34;39,7;3.593,02
2021;Sudeste;SP;3550100;São Manuel;Municipal;Sem Superior;4;100,0;2.674,00;2.697,53;3.033,19;3.392,38;595,27;40,0;3.033,19
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Municipal;Total;179;99,4;2.892,16;3.681,96;3.557,09;3.957,44;877,82;27,8;5.122,63
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Municipal;Superior;173;99,4;2.892,16;3.681,96;3.561,91;3.957,95;883,95;27,7;5.136,05
2021;Sudeste;SP;3550209;São Miguel Arcanjo;Municipal;Sem Superior;6;100,0;3.154,44;3.741,23;3.411,78;3.860,23;650,30;28,8;4.733,10
2021;Sudeste;SP;3550308;São Paulo;Municipal;Total;39.022;99,6;4.546,63;5.689,31;6.397,40;7.441,91;2.658,79;35,3;7.247,17
2021;Sudeste;SP;3550308;São Paulo;Municipal;Superior;38.507;99,9;4.561,31;5.704,53;6.410,82;7.458,60;2.662,12;35,3;7.258,64
2021;Sudeste;SP;3550308;São Paulo;Municipal;Sem Superior;515;78,4;3.748,33;4.487,65;5.052,08;5.757,10;1.861,52;33,5;6.033,22
2021;Sudeste;SP;3550407;São Pedro;Municipal;Total;242;98,8;1.894,33;2.072,94;2.328,93;2.572,12;740,33;31,0;3.003,95
2021;Sudeste;SP;3550407;São Pedro;Municipal;Superior;237;98,7;1.894,33;2.073,36;2.333,04;2.572,12;743,48;31,0;3.007,06
2021;Sudeste;SP;3550407;São Pedro;Municipal;Sem Superior;5;100,0;1.664,82;1.983,64;2.145,24;2.301,46;551,69;30,0;2.860,32
2021;Sudeste;SP;3550506;São Pedro do Turvo;Municipal;Total;81;98,8;3.076,19;3.662,91;3.625,58;4.127,00;807,69;30,9;4.691,93
2021;Sudeste;SP;3550506;São Pedro do Turvo;Municipal;Superior;78;98,7;3.076,19;3.670,59;3.633,46;4.136,87;819,15;30,8;4.717,14
2021;Sudeste;SP;3550506;São Pedro do Turvo;Municipal;Sem Superior;3;a;a;a;a;a;a;a;a
2021;Sudeste;SP;3550605;São Roque;Municipal;Total;693;98,4;3.017,69;3.616,11;3.901,49;4.484,27;1.343,26;24,5;6.381,82
2021;Sudeste;SP;3550605;São Roque;Municipal;Superior;672;98,7;3.005,33;3.602,91;3.891,17;4.467,00;1.348,13;24,4;6.385,79
2021;Sudeste;SP;3550605;São Roque;Municipal;Sem Superior;21;90,5;3.623,89;3.998,32;4.317,71;4.965,63;1.047,76;27,7;6.240,72
2021;Sudeste;SP;3550704;São Sebastião;Municipal;Total;653;99,4;4.546,89;5.978,94;6.468,61;7.551,48;2.542,53;27,2;9.496,83
2021;Sudeste;SP;3550704;São Sebastião;Municipal;Superior;643;99,4;4.550,44;5.978,94;6.469,43;7.550,15;2.541,45;27,2;9.496,64
2021;Sudeste;SP;3550704;São Sebastião;Municipal;Sem Superior;10;100,0;4.242,52;5.028,67;6.418,48;8.348,01;2.607,15;27,0;9.508,87
2021;Sudeste;SP;3550803;São Sebastião da Grama;Municipal;Total;61;100,0;2.420,87;2.585,96;2.855,21;3.002,66;784,07;30,9;3.695,47
2021;Sudeste;SP;3550803;São Sebastião da Grama;Municipal;Superior;55;100,0;2.462,73;2.588,29;2.863,24;3.002,66;742,29;30,8;3.715,51
2021;Sudeste;SP;3550803;São Sebastião da Grama;Municipal;Sem Superior;6;100,0;2.007,24;2.420,87;2.774,26;3.712,15;1.118,28;31,7;3.499,07
2021;Sudeste;SP;3550902;São Simão;Municipal;Total;68;100,0;2.180,97;2.605,20;2.864,01;3.105,56;1.096,93;35,1;3.266,34
