UF_CODE;CO_MUNICIPIO;TXT_FUN_TX_PROMOCAO_TOTAL;TXT_FUN_TX_REPETENCIA_TOTAL;TXT_FUN_TX_EVASAO_TOTAL;TDI_FUN_TX_DIST_IDADE_SERIE_TOTAL;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO1;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO2;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO3;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO4;AFD_FUN_ADEQ_DOC_TOTAL_GRUPO5;IRD_PERC_REG_DOC_BAIXA;IRD_PERC_REG_DOC_ALTA;DSU_FUN_PERC_DOC_SUPERIOR_TOTAL;ICG_PERC_COMPLX_ESCOLA_NIVEL_1;ICG_PERC_COMPLX_ESCOLA_NIVEL_2;ICG_PERC_COMPLX_ESCOLA_NIVEL_3;ICG_PERC_COMPLX_ESCOLA_NIVEL_4;ICG_PERC_COMPLX_ESCOLA_NIVEL_5;ICG_PERC_COMPLX_ESCOLA_NIVEL_6;TXR_FUN_TX_APROVACAO_TOTAL;TXR_FUN_TX_REPROVACAO_TOTAL;TXR_FUN_TX_ABANDONO_TOTAL;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_1;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_2;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_3;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_4;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_5;IED_FUN_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_6;ANO;PANDEMIA_COVID;PIB_2016;PERCENTUAL_FAMILIAS_PBF_2016
22;2205953;87.1;6.4;5.6;25.5;37.0;0.0;38.6;2.8000000000000003;21.6;22.2;0.0;80.0;0.0;50.0;30.0;0.0;20.0;0.0;91.1;6.2;2.7;7.8;34.2;21.1;30.3;5.3;1.3;2016;0;62464;0.17713
22;2206001;79.0;14.5;3.2;30.6;47.1;0.0;21.7;1.1;30.1;0.0;0.0;76.4;33.3;33.3;0.0;16.7;16.7;0.0;82.4;13.3;4.3;27.5;7.8;23.5;27.5;7.8;5.9;2016;0;33622;0.15316
22;2206050;77.2;18.5;3.8;51.5;34.300000000000004;0.0;58.300000000000004;5.0;2.4;16.7;16.6;97.0;58.3;8.3;16.7;8.3;8.4;0.0;81.5;15.7;2.8;24.3;21.0;17.7;30.6;4.8;1.6;2016;0;35816;0.19109
22;2206100;82.5;11.3;4.7;27.5;38.5;0.0;28.6;2.1;30.8;26.1;0.0;68.8;12.5;41.7;4.2;12.5;29.1;0.0;90.5;7.4;2.1;14.6;11.8;29.1;31.8;4.5;8.2;2016;0;74745;0.18678
22;2206209;73.6;18.9;6.6;44.2;12.700000000000001;0.4;14.8;1.4000000000000001;70.7;8.2;13.1;32.7;8.1;54.8;29.0;3.2;3.2;1.7;76.7;20.1;3.2;13.0;14.200000000000001;35.1;28.400000000000002;7.0;2.3000000000000003;2016;0;200170;0.17779
22;2206308;68.2;29.4;2.4;44.300000000000004;25.400000000000002;3.2;3.2;15.9;52.300000000000004;0.0;33.4;55.0;33.3;33.3;33.4;0.0;0.0;0.0;70.4;28.1;1.5;10.0;10.0;20.0;55.0;5.0;0.0;2016;0;11679;0.16328
22;2206357;68.4;24.8;6.3;48.5;45.0;0.0;46.800000000000004;0.0;8.2;0.0;74.10000000000001;91.8;48.1;33.3;7.4;7.4;0.0;3.8;72.8;23.2;4.0;8.6;26.8;25.6;35.4;2.4;1.2;2016;0;39519;0.17288
22;2206407;75.6;17.4;2.8;33.6;42.4;0.0;26.0;5.3;26.3;16.0;24.0;76.60000000000001;44.0;28.0;12.0;4.0;12.0;0.0;81.6;15.1;3.3;20.0;3.2;23.2;36.800000000000004;10.5;6.3;2016;0;92397;0.16812
22;2206506;84.4;10.2;3.1;31.1;50.6;1.6;30.1;3.4;14.3;10.0;0.0;86.60000000000001;27.3;36.4;0.0;9.1;27.2;0.0;84.2;12.9;2.9;19.0;13.5;29.7;35.1;2.7;0.0;2016;0;49565;0.16581
22;2206605;69.5;23.7;4.7;39.300000000000004;16.2;0.3;11.5;2.4;69.60000000000001;7.4;48.2;34.2;51.9;22.2;3.7;22.2;0.0;0.0;74.2;20.6;5.2;44.9;17.1;18.7;15.0;1.1;3.2;2016;0;107652;0.17528
22;2206654;79.3;15.1;5.5;36.5;26.900000000000002;0.0;37.7;5.1000000000000005;30.3;0.0;10.0;67.8;40.0;40.0;10.0;10.0;0.0;0.0;90.3;6.8;2.9;19.3;26.3;35.1;15.8;3.5;0.0;2016;0;25652;0.19877
22;2206670;74.5;19.2;5.0;32.7;42.1;0.0;19.0;2.6;36.300000000000004;0.0;0.0;65.0;44.4;22.2;22.2;5.6000000000000005;5.6000000000000005;0.0;80.8;16.2;3.0;20.1;18.900000000000002;12.6;26.3;15.8;6.3;2016;0;42392;0.17521
22;2206696;74.3;20.2;2.5;37.4;34.300000000000004;0.0;36.0;0.8;28.900000000000002;4.8;28.5;74.5;19.0;66.7;0.0;4.8;9.5;0.0;78.6;18.8;2.6;15.200000000000001;4.7;47.1;21.2;5.9;5.9;2016;0;59821;0.14697
22;2206704;88.1;8.0;3.3;21.3;28.0;0.2;35.6;1.6;34.6;0.0;0.0;61.9;0.0;27.3;9.1;27.3;27.3;9.0;97.0;2.4;0.6;21.400000000000002;22.5;21.3;21.3;7.9;5.6000000000000005;2016;0;45731;0.17502
22;2206720;84.6;10.0;3.0;20.3;39.1;0.0;23.5;0.7000000000000001;36.7;16.7;0.0;56.9;58.3;25.0;0.0;0.0;16.7;0.0;86.1;11.4;2.5;26.400000000000002;22.2;47.2;4.2;0.0;0.0;2016;0;73468;0.18064
22;2206753;79.6;16.6;2.6;25.3;26.0;0.0;54.800000000000004;4.5;14.700000000000001;0.0;13.4;87.3;6.7;6.7;0.0;66.7;19.9;0.0;83.5;15.0;1.5;24.5;37.7;17.0;17.0;3.8000000000000003;0.0;2016;0;30810;0.17282
22;2206803;67.0;22.7;9.4;43.800000000000004;10.8;0.4;14.3;1.9000000000000001;72.60000000000001;13.2;2.6;31.6;10.5;26.3;15.8;10.5;36.9;0.0;71.8;18.6;9.6;33.5;13.4;18.0;24.2;5.2;5.7;2016;0;56826;0.19939
22;2206902;69.6;24.3;2.3;42.300000000000004;27.2;0.8;21.900000000000002;8.1;42.0;6.3;6.1000000000000005;63.5;50.0;18.8;18.8;6.3;6.1000000000000005;0.0;74.7;21.8;3.5;41.2;34.4;2.2;13.3;5.6000000000000005;3.3000000000000003;2016;0;39566;0.17192
22;2206951;76.5;17.2;2.8;40.6;59.7;3.0;20.1;0.0;17.2;40.0;40.0;87.5;20.0;40.0;0.0;20.0;0.0;20.0;81.4;16.0;2.6;31.6;0.0;10.5;34.2;18.400000000000002;5.3;2016;0;21168;0.21843
22;2207009;85.5;9.8;3.0;25.900000000000002;31.8;0.8;38.1;2.7;26.6;20.8;11.2;75.5;38.7;21.3;24.0;6.7;9.3;0.0;91.9;7.2;0.9;20.400000000000002;22.400000000000002;27.3;24.0;2.8000000000000003;3.1;2016;0;377711;0.14572
22;2207108;90.2;5.5;2.4;16.8;35.300000000000004;0.0;44.9;0.0;19.8;0.0;44.5;77.8;33.3;22.2;0.0;22.2;22.3;0.0;91.7;6.0;2.3;25.0;36.1;5.6000000000000005;19.400000000000002;5.6000000000000005;8.3;2016;0;16789;0.2034
22;2207207;82.3;12.4;3.1;26.900000000000002;44.1;0.0;44.300000000000004;0.8;10.8;50.0;0.0;91.0;23.1;15.4;23.1;38.4;0.0;0.0;89.3;8.9;1.8;5.5;16.7;37.5;33.3;5.6000000000000005;1.4000000000000001;2016;0;52229;0.21042
22;2207306;80.6;14.0;1.2;36.5;26.6;2.5;12.1;0.2;58.6;0.0;0.0;47.5;44.4;11.1;11.1;11.1;22.3;0.0;76.2;20.5;3.3;34.0;17.0;15.1;24.5;9.4;0.0;2016;0;34223;0.19518
22;2207355;96.7;2.2;1.1;4.5;52.0;0.0;27.5;0.0;20.5;0.0;0.0;79.5;0.0;40.0;20.0;40.0;0.0;0.0;99.8;0.0;0.2;16.7;22.2;22.2;25.0;13.9;0.0;2016;0;24544;0.18609
22;2207405;82.5;11.0;3.8;32.7;12.5;0.0;12.5;0.5;74.5;6.7;19.9;36.800000000000004;25.0;37.5;31.3;6.2;0.0;0.0;84.1;11.5;4.4;27.7;13.3;25.3;27.7;6.0;0.0;2016;0;50195;0.17917
22;2207504;70.5;21.9;6.1;38.0;23.900000000000002;0.0;33.2;2.7;40.2;12.0;0.0;62.800000000000004;18.5;40.7;22.2;11.1;7.5;0.0;78.5;16.1;5.4;16.0;10.700000000000001;24.0;36.0;7.3;6.0;2016;0;87213;0.19533
22;2207553;77.9;16.7;4.5;50.6;27.7;0.0;30.1;5.1000000000000005;37.1;14.3;0.0;65.4;7.1000000000000005;7.1000000000000005;14.3;21.4;50.1;0.0;88.5;10.8;0.7;65.5;19.2;7.7;3.8000000000000003;0.0;3.8000000000000003;2016;0;26292;0.18906
22;2207603;77.8;16.0;5.4;42.1;23.400000000000002;0.0;17.0;6.5;53.1;5.3;0.0;52.9;35.0;40.0;10.0;10.0;5.0;0.0;82.8;12.3;4.9;21.3;20.400000000000002;15.9;32.7;5.3;4.4;2016;0;75689;0.1731
22;2207702;76.7;16.9;3.0;28.8;58.9;1.5;14.4;5.2;20.0;11.5;9.1;81.10000000000001;14.5;44.7;13.2;9.9;15.8;1.9;81.1;15.5;3.4;13.5;14.200000000000001;26.900000000000002;30.0;7.7;7.7;2016;0;1917307;0.07168
22;2207751;72.5;17.1;7.6;45.1;29.8;0.0;30.8;0.0;39.4;16.7;0.0;63.300000000000004;0.0;7.7;0.0;61.5;30.8;0.0;83.1;11.4;5.5;0.0;13.9;48.800000000000004;23.3;9.3;4.7;2016;0;33874;0.18036
22;2207777;79.7;15.1;5.0;28.0;38.2;0.0;54.4;2.6;4.8;4.3;13.1;94.7;62.5;12.5;16.7;8.3;0.0;0.0;81.7;14.6;3.7;7.8;14.1;35.9;32.8;7.8;1.6;2016;0;41562;0.15803
22;2207793;66.0;25.4;5.5;54.2;18.900000000000002;0.0;21.400000000000002;0.0;59.7;0.0;20.0;41.5;0.0;60.0;20.0;10.0;10.0;0.0;78.4;19.7;1.9;4.9;2.4;48.800000000000004;26.8;4.9;12.200000000000001;2016;0;22342;0.20015
22;2207801;69.8;21.7;6.0;37.300000000000004;43.4;0.3;43.0;3.7;9.6;56.5;0.0;89.9;16.0;4.0;28.0;20.0;16.0;16.0;71.9;22.6;5.5;20.1;24.400000000000002;23.3;26.7;2.2;3.3000000000000003;2016;0;203075;0.17611
22;2207850;76.6;17.4;3.8;35.300000000000004;34.9;0.0;34.0;5.1000000000000005;26.0;0.0;44.5;75.4;66.7;11.1;0.0;11.1;11.1;0.0;71.6;21.0;7.4;33.9;13.200000000000001;11.3;34.0;5.7;1.9000000000000001;2016;0;23455;0.22568
22;2207900;78.0;14.0;6.5;33.8;28.7;0.2;31.400000000000002;2.8000000000000003;36.9;15.3;27.8;71.3;16.4;42.5;15.1;13.7;11.0;1.3;84.5;13.3;2.2;14.5;12.8;20.8;36.2;9.5;6.2;2016;0;277597;0.18125
22;2207934;91.6;4.6;1.6;23.8;37.0;0.0;24.5;0.8;37.7;9.1;36.3;65.9;54.5;27.3;9.1;0.0;9.1;0.0;96.6;2.2;1.2;34.2;19.5;9.8;34.1;0.0;2.4;2016;0;19829;0.20659
22;2207959;85.7;12.0;1.0;33.7;44.0;0.0;42.1;0.0;13.9;0.0;41.6;87.8;15.4;61.5;7.7;15.4;0.0;0.0;89.6;9.2;1.2;14.3;7.1000000000000005;40.5;28.6;7.1000000000000005;2.4;2016;0;30088;0.21956
22;2208007;86.2;10.4;2.4;24.6;42.2;1.4000000000000001;31.400000000000002;8.0;17.0;12.0;5.0;84.2;14.3;28.6;25.7;18.1;12.4;0.9;87.8;9.1;3.1;25.7;20.8;16.3;23.8;7.4;6.0;2016;0;1397870;0.10124
22;2208106;76.0;17.4;5.2;32.8;23.5;0.0;25.2;1.3;50.0;19.2;3.9;54.7;44.4;29.6;14.8;7.4;3.8;0.0;79.7;15.6;4.7;39.2;28.5;7.0;17.7;4.4;3.2;2016;0;73039;0.17501
22;2208205;89.1;5.9;3.4;17.900000000000002;38.2;0.0;41.1;3.8000000000000003;16.9;36.0;0.0;85.60000000000001;18.5;22.2;18.5;11.1;22.2;7.5;93.9;4.6;1.5;12.1;15.700000000000001;20.0;35.0;8.6;8.6;2016;0;129452;0.19232
22;2208304;90.7;5.5;2.8;12.700000000000001;47.2;1.3;28.7;3.6;19.2;21.4;3.6;81.9;30.0;30.0;13.3;23.3;3.4;0.0;92.9;5.0;2.1;12.6;11.200000000000001;25.2;34.5;9.700000000000001;6.8;2016;0;237794;0.17106
22;2208403;89.0;7.6;1.7;20.3;52.0;0.4;24.400000000000002;1.6;21.6;24.4;8.2;79.3;21.1;26.7;33.3;5.6000000000000005;10.0;3.3000000000000003;90.7;8.2;1.1;14.0;16.0;21.2;36.300000000000004;8.0;4.5;2016;0;641357;0.12014
22;2208502;76.5;15.5;5.3;41.0;22.400000000000002;0.5;12.9;1.7;62.5;3.4;20.8;44.6;17.2;65.5;0.0;0.0;17.3;0.0;79.1;16.1;4.8;15.8;12.200000000000001;36.7;19.7;10.200000000000001;5.4;2016;0;75514;0.17616
22;2208551;87.8;10.9;1.1;33.3;55.4;0.0;22.8;0.0;21.8;16.7;0.0;83.8;42.9;28.6;28.5;0.0;0.0;0.0;86.1;13.2;0.7;17.3;10.3;44.800000000000004;20.7;6.9;0.0;2016;0;21606;0.15324
22;2208601;78.9;15.4;1.7;29.8;41.6;0.0;51.7;0.0;6.7;0.0;20.0;91.7;20.0;40.0;0.0;20.0;20.0;0.0;78.3;19.7;2.0;6.1000000000000005;15.6;18.8;34.4;18.8;6.3;2016;0;21069;0.20232
22;2208650;84.1;11.7;3.5;35.9;44.800000000000004;0.0;39.9;3.5;11.8;0.0;33.3;88.9;33.3;11.1;44.4;11.2;0.0;0.0;81.5;16.6;1.9;12.700000000000001;8.5;38.0;36.6;0.0;4.2;2016;0;62820;0.1883
22;2208700;62.6;27.0;7.2;42.7;47.7;0.9;32.9;2.3000000000000003;16.2;21.4;0.0;86.3;57.1;7.1000000000000005;14.3;0.0;21.5;0.0;73.3;21.2;5.5;17.7;22.900000000000002;22.900000000000002;22.900000000000002;5.1000000000000005;8.5;2016;0;58863;0.17452
22;2208809;80.9;11.7;3.7;27.8;30.7;0.8;31.6;2.6;34.300000000000004;0.0;8.700000000000001;67.4;4.2;33.3;45.8;4.2;12.5;0.0;84.9;12.7;2.4;10.4;15.8;18.8;42.6;8.4;4.0;2016;0;139722;0.18602
22;2208858;83.7;10.5;4.2;36.1;29.1;1.5;15.3;3.1;51.0;23.1;30.7;48.800000000000004;46.2;23.1;23.1;0.0;7.6;0.0;90.7;7.9;1.4;29.0;40.5;20.3;5.1000000000000005;5.1000000000000005;0.0;2016;0;33083;0.20598
22;2208874;84.8;9.1;5.1;29.7;21.400000000000002;0.0;53.0;0.7000000000000001;24.900000000000002;14.3;7.2;74.0;71.4;7.1000000000000005;14.3;7.2;0.0;0.0;90.1;7.7;2.2;32.9;9.200000000000001;10.5;38.2;9.200000000000001;0.0;2016;0;44119;0.21648
22;2208908;87.7;8.1;3.1;24.3;37.4;1.2;20.900000000000002;4.8;35.7;0.0;16.6;66.7;8.3;25.0;16.7;8.3;25.0;16.7;90.7;6.6;2.7;26.8;30.1;18.3;16.1;6.5;2.2;2016;0;124005;0.14614
22;2209005;79.9;15.8;3.5;41.5;31.5;0.0;35.4;3.4;29.7;10.0;20.0;68.8;45.5;18.2;18.2;9.1;9.0;0.0;77.7;18.0;4.3;18.2;18.2;12.1;33.3;9.1;9.1;2016;0;41316;0.19289
22;2209104;85.9;11.0;2.1;28.400000000000002;44.300000000000004;0.0;40.5;5.9;9.3;11.1;22.2;92.5;10.0;30.0;40.0;10.0;10.0;0.0;91.1;7.4;1.5;8.6;28.8;13.8;37.5;2.5;8.8;2016;0;46279;0.16726
22;2209153;88.6;7.3;2.5;24.6;42.5;0.0;22.3;0.0;35.2;0.0;60.0;69.4;70.0;10.0;0.0;10.0;10.0;0.0;92.4;6.5;1.1;49.0;20.400000000000002;22.400000000000002;8.2;0.0;0.0;2016;0;31227;0.15279
22;2209203;83.7;10.0;3.7;31.8;30.2;0.0;23.8;4.1;41.9;11.8;23.5;63.2;23.5;23.5;35.300000000000004;11.8;5.9;0.0;86.2;10.0;3.8;31.3;15.700000000000001;13.3;32.5;4.8;2.4;2016;0;90202;0.1485
22;2209302;84.4;11.6;2.7;25.7;25.2;1.8;18.8;1.5;52.7;0.0;11.1;53.300000000000004;40.0;10.0;30.0;20.0;0.0;0.0;84.7;13.8;1.5;24.1;34.9;14.5;18.1;3.6;4.8;2016;0;39916;0.18289
22;2209351;89.7;8.7;1.4;16.0;38.0;0.0;44.5;5.2;12.3;0.0;50.0;90.0;0.0;60.0;20.0;10.0;10.0;0.0;92.0;4.9;3.1;4.2;14.9;51.1;25.5;0.0;4.3;2016;0;29788;0.14477
22;2209377;84.6;11.1;2.9;21.900000000000002;42.5;1.0;34.7;15.3;6.5;0.0;0.0;94.10000000000001;14.3;42.9;28.6;0.0;14.2;0.0;85.9;13.6;0.5;10.8;28.3;17.400000000000002;37.0;4.3;2.2;2016;0;34990;0.17906
22;2209401;75.8;15.4;4.2;42.6;31.0;0.0;28.900000000000002;1.8;38.300000000000004;10.0;0.0;65.5;10.0;60.0;10.0;20.0;0.0;0.0;74.5;20.4;5.1;23.3;26.0;11.700000000000001;22.1;10.4;6.5;2016;0;45849;0.13285
22;2209450;88.4;9.2;0.9;22.3;30.7;0.0;63.800000000000004;0.0;5.5;0.0;0.0;93.8;0.0;14.3;14.3;57.1;14.3;0.0;88.3;10.7;1.0;26.7;13.3;6.7;53.300000000000004;0.0;0.0;2016;0;13362;0.12123
22;2209500;90.7;5.6;1.9;31.3;27.8;0.0;35.2;0.0;37.0;28.6;0.0;69.0;37.5;25.0;12.5;12.5;12.5;0.0;86.8;6.2;7.0;12.8;20.0;34.5;23.6;9.1;0.0;2016;0;26603;0.18867
22;2209559;78.4;13.9;5.4;28.3;32.3;0.0;54.4;0.0;13.3;0.0;30.0;91.7;40.0;10.0;30.0;20.0;0.0;0.0;86.1;13.0;0.9;2.8000000000000003;22.2;47.2;22.2;2.8000000000000003;2.8000000000000003;2016;0;27208;0.18999
22;2209609;81.6;14.8;1.6;29.8;41.800000000000004;0.0;18.400000000000002;3.1;36.7;11.1;11.1;71.8;55.6;0.0;11.1;22.2;11.1;0.0;79.2;18.9;1.9;17.2;14.3;14.3;31.400000000000002;11.4;11.4;2016;0;22883;0.17669
22;2209658;77.1;19.0;3.6;35.0;30.3;0.0;43.0;2.5;24.2;0.0;0.0;77.60000000000001;0.0;33.3;66.7;0.0;0.0;0.0;85.8;12.3;1.9;9.9;15.5;39.4;25.400000000000002;7.0;2.8000000000000003;2016;0;37034;0.21635
22;2209708;77.5;15.3;3.2;31.400000000000002;31.8;0.0;21.8;7.3;39.1;11.8;11.8;66.0;27.8;16.7;0.0;11.1;44.4;0.0;78.9;10.8;10.3;14.700000000000001;7.4;17.900000000000002;35.800000000000004;16.8;7.4;2016;0;45037;0.17942
22;2209757;73.5;16.0;8.2;32.9;21.1;2.0;40.5;3.2;33.2;0.0;12.5;65.1;12.5;62.5;12.5;0.0;12.5;0.0;79.9;19.1;1.0;41.5;14.6;19.5;9.8;7.3;7.3;2016;0;22329;0.17513
22;2209807;87.3;7.3;3.6;19.3;39.6;0.0;35.1;1.1;24.2;25.0;0.0;80.9;11.1;22.2;33.3;22.2;11.2;0.0;92.4;6.1;1.5;12.5;5.4;12.5;33.9;16.1;19.6;2016;0;30925;0.16429
22;2209856;83.4;11.2;5.0;34.4;21.900000000000002;1.2;40.1;4.4;32.4;20.0;6.6000000000000005;67.6;53.3;26.7;13.3;6.7;0.0;0.0;88.6;8.8;2.6;50.800000000000004;22.400000000000002;13.4;10.4;3.0;0.0;2016;0;29766;0.17796
22;2209872;79.3;12.9;5.8;38.1;41.6;0.0;38.6;11.4;8.4;0.0;57.1;92.8;28.6;28.6;14.3;28.5;0.0;0.0;85.8;7.2;7.0;8.9;10.4;44.800000000000004;29.900000000000002;4.5;1.5;2016;0;38556;0.16979
22;2209906;85.2;8.3;3.1;25.900000000000002;51.300000000000004;0.0;26.0;4.8;17.900000000000002;0.0;8.4;82.7;38.5;30.8;15.4;7.7;7.6;0.0;90.5;7.6;1.9;18.6;10.200000000000001;18.6;44.1;1.7;6.8;2016;0;42935;0.19014
22;2209955;75.0;19.4;4.5;28.7;40.2;0.3;45.7;3.0;10.8;0.0;40.0;90.5;10.0;50.0;30.0;10.0;0.0;0.0;87.1;8.2;4.7;20.0;21.7;18.3;31.7;3.3000000000000003;5.0;2016;0;27335;0.14637
22;2209971;83.2;11.7;3.9;25.8;43.5;1.6;33.1;0.8;21.0;0.0;15.8;77.8;38.1;33.3;19.0;4.8;4.8;0.0;79.4;16.9;3.7;16.0;10.8;23.7;38.7;8.6;2.2;2016;0;44296;0.21386
22;2210003;85.7;10.5;2.2;23.0;34.4;0.0;33.2;3.6;28.8;17.900000000000002;0.0;70.8;12.9;41.9;19.4;16.1;9.7;0.0;86.4;9.7;3.9;10.700000000000001;15.1;29.0;32.3;9.1;3.8000000000000003;2016;0;195527;0.14659
22;2210052;91.5;4.0;3.2;21.1;34.6;0.0;54.6;0.0;10.8;12.5;0.0;86.7;25.0;25.0;37.5;0.0;12.5;0.0;93.0;4.1;2.9;13.5;19.5;17.1;34.1;7.3;8.5;2016;0;42414;0.15991
22;2210102;81.6;11.7;3.1;24.8;48.0;0.0;26.6;3.3000000000000003;22.1;12.5;12.5;77.3;12.5;50.0;12.5;25.0;0.0;0.0;87.9;11.1;1.0;28.2;15.4;17.900000000000002;15.4;15.4;7.7;2016;0;31150;0.20043
22;2210201;79.3;13.6;3.8;26.400000000000002;31.3;0.0;40.5;13.9;14.3;7.1000000000000005;7.2;83.0;71.4;0.0;7.1000000000000005;14.3;7.2;0.0;81.6;14.8;3.6;20.6;20.5;25.6;20.5;9.0;3.8000000000000003;2016;0;45442;0.1644
22;2210300;83.0;10.8;3.7;31.2;36.7;0.7000000000000001;46.2;5.6000000000000005;10.8;11.1;0.0;87.8;0.0;22.2;22.2;22.2;33.4;0.0;89.9;6.0;4.1;27.6;26.1;4.3;29.0;8.700000000000001;4.3;2016;0;42057;0.15193
22;2210359;85.5;7.9;3.5;26.3;26.400000000000002;0.0;28.400000000000002;1.2;44.0;0.0;53.4;60.7;62.5;6.3;18.8;6.3;0.0;6.1000000000000005;88.4;7.8;3.8;33.9;15.3;28.8;20.3;1.7;0.0;2016;0;29491;0.16811
22;2210375;82.5;12.3;5.2;29.7;24.900000000000002;0.0;44.2;1.7;29.2;0.0;41.7;68.0;58.3;25.0;8.3;8.4;0.0;0.0;84.6;12.9;2.5;38.1;26.2;9.5;26.2;0.0;0.0;2016;0;16579;0.1494
22;2210383;77.5;17.9;1.2;40.6;46.7;0.0;27.3;2.2;23.8;28.6;0.0;82.9;42.9;0.0;14.3;14.3;14.3;14.2;78.8;18.8;2.4;15.700000000000001;3.1;28.1;28.1;21.900000000000002;3.1;2016;0;19459;0.12562
22;2210391;82.7;9.8;2.2;26.900000000000002;41.800000000000004;0.0;39.300000000000004;0.0;18.900000000000002;0.0;28.6;82.10000000000001;37.5;25.0;12.5;12.5;12.5;0.0;73.6;23.3;3.1;24.900000000000002;0.0;25.0;30.6;13.9;5.6000000000000005;2016;0;21761;0.20722
22;2210409;81.3;7.3;8.2;18.8;18.3;0.1;28.7;1.7;51.2;17.6;8.8;52.6;19.4;33.3;22.2;8.3;16.8;0.0;99.5;0.4;0.1;17.7;13.4;19.400000000000002;36.0;10.8;2.7;2016;0;116472;0.1803
22;2210508;74.3;17.9;3.5;33.5;37.4;0.0;35.7;1.1;25.8;0.0;29.4;77.5;15.0;45.0;15.0;10.0;10.0;5.0;77.8;19.5;2.7;8.1;16.4;24.5;38.4;8.2;4.4;2016;0;99366;0.17302
22;2210607;84.3;10.3;3.5;25.1;31.1;0.5;28.7;2.5;37.2;23.8;0.0;70.10000000000001;13.6;29.5;34.1;15.9;6.9;0.0;87.6;9.2;3.2;9.3;18.8;26.7;37.2;4.0;4.0;2016;0;388810;0.14338
22;2210623;76.6;19.0;2.8;43.1;12.200000000000001;0.0;15.8;3.4;68.60000000000001;35.7;0.0;31.1;53.3;33.3;13.4;0.0;0.0;0.0;81.3;5.5;13.2;55.2;33.7;1.1;6.7;1.1;2.2;2016;0;31417;0.21676
22;2210631;87.5;9.6;2.5;23.3;37.7;0.9;25.7;5.0;30.7;0.0;38.4;70.9;46.2;23.1;23.1;7.6;0.0;0.0;84.6;13.5;1.9;16.4;8.2;24.7;45.2;4.1;1.4000000000000001;2016;0;43882;0.16505
22;2210656;76.7;14.1;5.1;32.2;38.7;0.0;37.2;6.8;17.3;5.3;5.2;83.7;36.8;15.8;15.8;15.8;15.8;0.0;88.9;10.2;0.9;16.6;15.6;26.7;35.6;4.4;1.1;2016;0;55614;0.19726
22;2210706;87.2;7.4;4.1;27.5;44.800000000000004;0.0;39.800000000000004;5.3;10.1;0.0;23.8;90.0;28.6;14.3;23.8;19.0;9.5;4.8;92.1;5.7;2.2;5.6000000000000005;14.0;28.7;41.0;6.2;4.5;2016;0;114367;0.16484
22;2210805;83.6;10.7;1.7;26.5;48.1;0.1;39.6;3.7;8.5;12.5;0.0;92.5;16.7;33.3;33.3;11.1;5.6000000000000005;0.0;88.0;8.5;3.5;18.6;17.8;14.700000000000001;38.0;7.0;3.9;2016;0;128653;0.1538
22;2210904;80.8;13.4;2.6;28.5;26.7;0.0;35.9;0.2;37.2;0.0;33.4;65.2;0.0;22.2;66.7;11.1;0.0;0.0;88.5;9.4;2.1;27.2;28.8;18.2;19.7;6.1000000000000005;0.0;2016;0;29531;0.20595
22;2210938;84.7;11.1;2.6;31.3;36.9;1.3;30.8;2.4;28.6;40.0;0.0;73.8;10.0;40.0;10.0;10.0;30.0;0.0;81.5;14.6;3.9;22.7;9.1;22.7;28.8;9.1;7.6000000000000005;2016;0;53415;0.14344
22;2210953;79.0;14.6;1.1;32.9;55.5;0.0;37.2;0.0;7.3;0.0;37.5;91.2;50.0;25.0;12.5;12.5;0.0;0.0;83.5;15.4;1.1;16.0;32.3;9.700000000000001;32.3;3.2;6.5;2016;0;20444;0.20587
22;2210979;81.1;10.6;2.2;25.5;57.2;0.0;41.800000000000004;0.0;1.0;0.0;0.0;97.10000000000001;25.0;37.5;12.5;25.0;0.0;0.0;78.2;21.6;0.2;6.6000000000000005;6.7;36.7;30.0;16.7;3.3000000000000003;2016;0;22196;0.1722
22;2211001;90.2;6.0;2.3;16.4;63.4;1.4000000000000001;12.6;2.7;19.900000000000002;9.4;4.3;81.9;8.4;49.4;15.7;12.0;12.5;2.0;92.5;6.6;0.9;8.3;16.9;32.4;27.3;7.5;7.6000000000000005;2016;0;19161573;0.07385
22;2211100;79.5;15.3;3.2;28.7;33.7;0.3;25.8;2.9;37.300000000000004;12.9;5.9;63.4;32.6;28.1;16.9;9.0;11.2;2.2;84.0;12.8;3.2;7.4;14.6;25.3;39.0;7.5;6.2;2016;0;324598;0.16865
22;2211209;79.7;12.8;5.0;31.7;25.1;0.8;21.1;1.0;52.0;21.1;10.5;57.5;20.5;20.5;30.8;7.7;20.5;0.0;81.5;11.1;7.4;20.3;28.6;16.7;24.3;7.2;2.9;2016;0;776453;0.12888
