NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;FUN_TX_DIST_IDADE_SERIE_TOTAL;MED_TX_DIST_IDADE_SERIE_TOTAL
2021;Sudeste;MG;3140555;Mata Verde;Total;Municipal;15.9;--
2021;Sudeste;MG;3140555;Mata Verde;Urbana;Municipal;15.9;--
2021;Sudeste;MG;3140555;Mata Verde;Total;Pública;14.3;32.5
2021;Sudeste;MG;3140555;Mata Verde;Urbana;Pública;14.3;32.5
2021;Sudeste;MG;3140605;Materlândia;Total;Total;13.3;28.1
2021;Sudeste;MG;3140605;Materlândia;Urbana;Total;15.2;28.1
2021;Sudeste;MG;3140605;Materlândia;Rural;Total;6.4;--
2021;Sudeste;MG;3140605;Materlândia;Total;Estadual;22.5;28.1
2021;Sudeste;MG;3140605;Materlândia;Urbana;Estadual;22.5;28.1
2021;Sudeste;MG;3140605;Materlândia;Total;Municipal;4.4;--
2021;Sudeste;MG;3140605;Materlândia;Urbana;Municipal;2.9;--
2021;Sudeste;MG;3140605;Materlândia;Rural;Municipal;6.4;--
2021;Sudeste;MG;3140605;Materlândia;Total;Pública;13.3;28.1
2021;Sudeste;MG;3140605;Materlândia;Urbana;Pública;15.2;28.1
2021;Sudeste;MG;3140605;Materlândia;Rural;Pública;6.4;--
2021;Sudeste;MG;3140704;Mateus Leme;Total;Total;13.9;21.8
2021;Sudeste;MG;3140704;Mateus Leme;Urbana;Total;14.3;21.8
2021;Sudeste;MG;3140704;Mateus Leme;Rural;Total;2.6;--
2021;Sudeste;MG;3140704;Mateus Leme;Total;Estadual;25.3;22.1
2021;Sudeste;MG;3140704;Mateus Leme;Urbana;Estadual;25.3;22.1
2021;Sudeste;MG;3140704;Mateus Leme;Total;Municipal;6.3;--
2021;Sudeste;MG;3140704;Mateus Leme;Urbana;Municipal;6.5;--
2021;Sudeste;MG;3140704;Mateus Leme;Rural;Municipal;2.6;--
2021;Sudeste;MG;3140704;Mateus Leme;Total;Privada;1.1;9.1
2021;Sudeste;MG;3140704;Mateus Leme;Urbana;Privada;1.1;9.1
2021;Sudeste;MG;3140704;Mateus Leme;Total;Pública;14.7;22.1
2021;Sudeste;MG;3140704;Mateus Leme;Urbana;Pública;15.1;22.1
2021;Sudeste;MG;3140704;Mateus Leme;Rural;Pública;2.6;--
2021;Sudeste;MG;3140803;Matias Barbosa;Total;Total;15.3;27.4
2021;Sudeste;MG;3140803;Matias Barbosa;Urbana;Total;15.3;27.4
2021;Sudeste;MG;3140803;Matias Barbosa;Total;Estadual;32.5;27.4
2021;Sudeste;MG;3140803;Matias Barbosa;Urbana;Estadual;32.5;27.4
2021;Sudeste;MG;3140803;Matias Barbosa;Total;Municipal;4.7;--
2021;Sudeste;MG;3140803;Matias Barbosa;Urbana;Municipal;4.7;--
2021;Sudeste;MG;3140803;Matias Barbosa;Total;Privada;2.7;--
2021;Sudeste;MG;3140803;Matias Barbosa;Urbana;Privada;2.7;--
2021;Sudeste;MG;3140803;Matias Barbosa;Total;Pública;16;27.4
2021;Sudeste;MG;3140803;Matias Barbosa;Urbana;Pública;16;27.4
2021;Sudeste;MG;3140852;Matias Cardoso;Total;Total;10.5;26.2
2021;Sudeste;MG;3140852;Matias Cardoso;Urbana;Total;9.2;23.6
2021;Sudeste;MG;3140852;Matias Cardoso;Rural;Total;15.4;37.5
2021;Sudeste;MG;3140852;Matias Cardoso;Total;Estadual;12.1;26.2
2021;Sudeste;MG;3140852;Matias Cardoso;Urbana;Estadual;7.8;23.6
2021;Sudeste;MG;3140852;Matias Cardoso;Rural;Estadual;19.8;37.5
2021;Sudeste;MG;3140852;Matias Cardoso;Total;Municipal;9.4;--
2021;Sudeste;MG;3140852;Matias Cardoso;Urbana;Municipal;9.9;--
2021;Sudeste;MG;3140852;Matias Cardoso;Rural;Municipal;5.3;--
2021;Sudeste;MG;3140852;Matias Cardoso;Total;Pública;10.5;26.2
2021;Sudeste;MG;3140852;Matias Cardoso;Urbana;Pública;9.2;23.6
2021;Sudeste;MG;3140852;Matias Cardoso;Rural;Pública;15.4;37.5
2021;Sudeste;MG;3140902;Matipó;Total;Total;7.1;24.1
2021;Sudeste;MG;3140902;Matipó;Urbana;Total;7;24.1
2021;Sudeste;MG;3140902;Matipó;Rural;Total;8.2;--
2021;Sudeste;MG;3140902;Matipó;Total;Estadual;7.1;24.7
2021;Sudeste;MG;3140902;Matipó;Urbana;Estadual;7.1;24.7
2021;Sudeste;MG;3140902;Matipó;Total;Municipal;8.1;--
2021;Sudeste;MG;3140902;Matipó;Urbana;Municipal;8;--
2021;Sudeste;MG;3140902;Matipó;Rural;Municipal;8.2;--
2021;Sudeste;MG;3140902;Matipó;Total;Privada;1;0
2021;Sudeste;MG;3140902;Matipó;Urbana;Privada;1;0
2021;Sudeste;MG;3140902;Matipó;Total;Pública;7.3;24.7
2021;Sudeste;MG;3140902;Matipó;Urbana;Pública;7.3;24.7
2021;Sudeste;MG;3140902;Matipó;Rural;Pública;8.2;--
2021;Sudeste;MG;3141009;Mato Verde;Total;Total;2.7;10.2
2021;Sudeste;MG;3141009;Mato Verde;Urbana;Total;2.8;10.2
2021;Sudeste;MG;3141009;Mato Verde;Rural;Total;0;--
2021;Sudeste;MG;3141009;Mato Verde;Total;Estadual;3.3;10.2
2021;Sudeste;MG;3141009;Mato Verde;Urbana;Estadual;3.3;10.2
2021;Sudeste;MG;3141009;Mato Verde;Total;Municipal;1;--
2021;Sudeste;MG;3141009;Mato Verde;Urbana;Municipal;1.3;--
2021;Sudeste;MG;3141009;Mato Verde;Rural;Municipal;0;--
2021;Sudeste;MG;3141009;Mato Verde;Total;Privada;2.1;--
2021;Sudeste;MG;3141009;Mato Verde;Urbana;Privada;2.1;--
2021;Sudeste;MG;3141009;Mato Verde;Total;Pública;2.7;10.2
2021;Sudeste;MG;3141009;Mato Verde;Urbana;Pública;2.9;10.2
2021;Sudeste;MG;3141009;Mato Verde;Rural;Pública;0;--
2021;Sudeste;MG;3141108;Matozinhos;Total;Total;5.1;15.8
2021;Sudeste;MG;3141108;Matozinhos;Urbana;Total;5.1;15.8
2021;Sudeste;MG;3141108;Matozinhos;Total;Estadual;7.2;16.4
2021;Sudeste;MG;3141108;Matozinhos;Urbana;Estadual;7.2;16.4
2021;Sudeste;MG;3141108;Matozinhos;Total;Municipal;3.9;--
2021;Sudeste;MG;3141108;Matozinhos;Urbana;Municipal;3.9;--
2021;Sudeste;MG;3141108;Matozinhos;Total;Privada;0.9;2.1
2021;Sudeste;MG;3141108;Matozinhos;Urbana;Privada;0.9;2.1
2021;Sudeste;MG;3141108;Matozinhos;Total;Pública;5.6;16.4
2021;Sudeste;MG;3141108;Matozinhos;Urbana;Pública;5.6;16.4
2021;Sudeste;MG;3141207;Matutina;Total;Total;6.8;17.7
2021;Sudeste;MG;3141207;Matutina;Urbana;Total;6.6;17.7
2021;Sudeste;MG;3141207;Matutina;Rural;Total;7.6;--
2021;Sudeste;MG;3141207;Matutina;Total;Estadual;12.2;17.7
2021;Sudeste;MG;3141207;Matutina;Urbana;Estadual;12.2;17.7
2021;Sudeste;MG;3141207;Matutina;Total;Municipal;3.7;--
2021;Sudeste;MG;3141207;Matutina;Urbana;Municipal;2.1;--
2021;Sudeste;MG;3141207;Matutina;Rural;Municipal;7.6;--
2021;Sudeste;MG;3141207;Matutina;Total;Pública;6.8;17.7
2021;Sudeste;MG;3141207;Matutina;Urbana;Pública;6.6;17.7
2021;Sudeste;MG;3141207;Matutina;Rural;Pública;7.6;--
2021;Sudeste;MG;3141306;Medeiros;Total;Total;2.8;16.7
2021;Sudeste;MG;3141306;Medeiros;Urbana;Total;2.7;16.7
2021;Sudeste;MG;3141306;Medeiros;Rural;Total;3.2;--
2021;Sudeste;MG;3141306;Medeiros;Total;Estadual;--;16.7
2021;Sudeste;MG;3141306;Medeiros;Urbana;Estadual;--;16.7
2021;Sudeste;MG;3141306;Medeiros;Total;Municipal;2.8;--
2021;Sudeste;MG;3141306;Medeiros;Urbana;Municipal;2.7;--
2021;Sudeste;MG;3141306;Medeiros;Rural;Municipal;3.2;--
2021;Sudeste;MG;3141306;Medeiros;Total;Pública;2.8;16.7
2021;Sudeste;MG;3141306;Medeiros;Urbana;Pública;2.7;16.7
2021;Sudeste;MG;3141306;Medeiros;Rural;Pública;3.2;--
2021;Sudeste;MG;3141405;Medina;Total;Total;9.4;29.7
2021;Sudeste;MG;3141405;Medina;Urbana;Total;9.1;30.8
2021;Sudeste;MG;3141405;Medina;Rural;Total;11.9;18.2
2021;Sudeste;MG;3141405;Medina;Total;Estadual;13.1;29.7
2021;Sudeste;MG;3141405;Medina;Urbana;Estadual;12.1;30.8
2021;Sudeste;MG;3141405;Medina;Rural;Estadual;24.3;18.2
2021;Sudeste;MG;3141405;Medina;Total;Municipal;0.8;--
2021;Sudeste;MG;3141405;Medina;Urbana;Municipal;0.7;--
2021;Sudeste;MG;3141405;Medina;Rural;Municipal;1.2;--
2021;Sudeste;MG;3141405;Medina;Total;Pública;9.4;29.7
2021;Sudeste;MG;3141405;Medina;Urbana;Pública;9.1;30.8
2021;Sudeste;MG;3141405;Medina;Rural;Pública;11.9;18.2
2021;Sudeste;MG;3141504;Mendes Pimentel;Total;Total;4;15.3
2021;Sudeste;MG;3141504;Mendes Pimentel;Urbana;Total;4.1;19.6
2021;Sudeste;MG;3141504;Mendes Pimentel;Rural;Total;3.6;4.7
2021;Sudeste;MG;3141504;Mendes Pimentel;Total;Estadual;5.5;15.3
2021;Sudeste;MG;3141504;Mendes Pimentel;Urbana;Estadual;6.5;19.6
2021;Sudeste;MG;3141504;Mendes Pimentel;Rural;Estadual;3.3;4.7
2021;Sudeste;MG;3141504;Mendes Pimentel;Total;Municipal;2.6;--
2021;Sudeste;MG;3141504;Mendes Pimentel;Urbana;Municipal;1.9;--
2021;Sudeste;MG;3141504;Mendes Pimentel;Rural;Municipal;4;--
2021;Sudeste;MG;3141504;Mendes Pimentel;Total;Pública;4;15.3
2021;Sudeste;MG;3141504;Mendes Pimentel;Urbana;Pública;4.1;19.6
2021;Sudeste;MG;3141504;Mendes Pimentel;Rural;Pública;3.6;4.7
2021;Sudeste;MG;3141603;Mercês;Total;Total;10.6;29
2021;Sudeste;MG;3141603;Mercês;Urbana;Total;10.7;29
2021;Sudeste;MG;3141603;Mercês;Rural;Total;9;--
2021;Sudeste;MG;3141603;Mercês;Total;Estadual;20.8;29.9
2021;Sudeste;MG;3141603;Mercês;Urbana;Estadual;20.8;29.9
2021;Sudeste;MG;3141603;Mercês;Total;Municipal;2.7;--
2021;Sudeste;MG;3141603;Mercês;Urbana;Municipal;1.4;--
2021;Sudeste;MG;3141603;Mercês;Rural;Municipal;9;--
2021;Sudeste;MG;3141603;Mercês;Total;Privada;0;8.3
2021;Sudeste;MG;3141603;Mercês;Urbana;Privada;0;8.3
2021;Sudeste;MG;3141603;Mercês;Total;Pública;11.5;29.9
2021;Sudeste;MG;3141603;Mercês;Urbana;Pública;11.8;29.9
2021;Sudeste;MG;3141603;Mercês;Rural;Pública;9;--
2021;Sudeste;MG;3141702;Mesquita;Total;Total;5.7;10.1
2021;Sudeste;MG;3141702;Mesquita;Urbana;Total;7.2;10.1
2021;Sudeste;MG;3141702;Mesquita;Rural;Total;1.3;--
2021;Sudeste;MG;3141702;Mesquita;Total;Estadual;10.6;10.1
2021;Sudeste;MG;3141702;Mesquita;Urbana;Estadual;12.6;10.1
2021;Sudeste;MG;3141702;Mesquita;Rural;Estadual;2;--
2021;Sudeste;MG;3141702;Mesquita;Total;Municipal;2;--
2021;Sudeste;MG;3141702;Mesquita;Urbana;Municipal;2.4;--
2021;Sudeste;MG;3141702;Mesquita;Rural;Municipal;0.9;--
2021;Sudeste;MG;3141702;Mesquita;Total;Pública;5.7;10.1
2021;Sudeste;MG;3141702;Mesquita;Urbana;Pública;7.2;10.1
2021;Sudeste;MG;3141702;Mesquita;Rural;Pública;1.3;--
2021;Sudeste;MG;3141801;Minas Novas;Total;Total;7.7;21.5
2021;Sudeste;MG;3141801;Minas Novas;Urbana;Total;8.7;21.7
2021;Sudeste;MG;3141801;Minas Novas;Rural;Total;5.5;20.4
2021;Sudeste;MG;3141801;Minas Novas;Total;Estadual;8;21.5
2021;Sudeste;MG;3141801;Minas Novas;Urbana;Estadual;8.2;21.7
2021;Sudeste;MG;3141801;Minas Novas;Rural;Estadual;7.3;20.4
2021;Sudeste;MG;3141801;Minas Novas;Total;Municipal;6.9;--
2021;Sudeste;MG;3141801;Minas Novas;Urbana;Municipal;10.9;--
2021;Sudeste;MG;3141801;Minas Novas;Rural;Municipal;3.4;--
2021;Sudeste;MG;3141801;Minas Novas;Total;Pública;7.7;21.5
2021;Sudeste;MG;3141801;Minas Novas;Urbana;Pública;8.7;21.7
2021;Sudeste;MG;3141801;Minas Novas;Rural;Pública;5.5;20.4
2021;Sudeste;MG;3141900;Minduri;Total;Total;19.7;22.8
2021;Sudeste;MG;3141900;Minduri;Urbana;Total;19.7;22.8
2021;Sudeste;MG;3141900;Minduri;Total;Estadual;26.7;22.8
2021;Sudeste;MG;3141900;Minduri;Urbana;Estadual;26.7;22.8
2021;Sudeste;MG;3141900;Minduri;Total;Municipal;14.2;--
2021;Sudeste;MG;3141900;Minduri;Urbana;Municipal;14.2;--
2021;Sudeste;MG;3141900;Minduri;Total;Pública;19.7;22.8
2021;Sudeste;MG;3141900;Minduri;Urbana;Pública;19.7;22.8
2021;Sudeste;MG;3142007;Mirabela;Total;Total;7.1;11.4
2021;Sudeste;MG;3142007;Mirabela;Urbana;Total;6.6;11.4
2021;Sudeste;MG;3142007;Mirabela;Rural;Total;10.7;--
2021;Sudeste;MG;3142007;Mirabela;Total;Estadual;6.4;11.4
2021;Sudeste;MG;3142007;Mirabela;Urbana;Estadual;6.4;11.4
2021;Sudeste;MG;3142007;Mirabela;Total;Municipal;5.4;--
2021;Sudeste;MG;3142007;Mirabela;Urbana;Municipal;3.5;--
2021;Sudeste;MG;3142007;Mirabela;Rural;Municipal;10.7;--
2021;Sudeste;MG;3142007;Mirabela;Total;Privada;100;--
2021;Sudeste;MG;3142007;Mirabela;Urbana;Privada;100;--
2021;Sudeste;MG;3142007;Mirabela;Total;Pública;6;11.4
2021;Sudeste;MG;3142007;Mirabela;Urbana;Pública;5.3;11.4
2021;Sudeste;MG;3142007;Mirabela;Rural;Pública;10.7;--
2021;Sudeste;MG;3142106;Miradouro;Total;Total;9.8;26
2021;Sudeste;MG;3142106;Miradouro;Urbana;Total;11.7;26
2021;Sudeste;MG;3142106;Miradouro;Rural;Total;6.5;--
2021;Sudeste;MG;3142106;Miradouro;Total;Estadual;19.5;26
2021;Sudeste;MG;3142106;Miradouro;Urbana;Estadual;19.5;26
2021;Sudeste;MG;3142106;Miradouro;Total;Municipal;5.2;--
2021;Sudeste;MG;3142106;Miradouro;Urbana;Municipal;3.7;--
2021;Sudeste;MG;3142106;Miradouro;Rural;Municipal;6.5;--
2021;Sudeste;MG;3142106;Miradouro;Total;Pública;9.8;26
2021;Sudeste;MG;3142106;Miradouro;Urbana;Pública;11.7;26
2021;Sudeste;MG;3142106;Miradouro;Rural;Pública;6.5;--
2021;Sudeste;MG;3142205;Miraí;Total;Total;6.9;17.4
2021;Sudeste;MG;3142205;Miraí;Urbana;Total;7.2;17.4
2021;Sudeste;MG;3142205;Miraí;Rural;Total;0;--
2021;Sudeste;MG;3142205;Miraí;Total;Estadual;10.4;17.4
2021;Sudeste;MG;3142205;Miraí;Urbana;Estadual;10.4;17.4
2021;Sudeste;MG;3142205;Miraí;Total;Municipal;3;--
2021;Sudeste;MG;3142205;Miraí;Urbana;Municipal;3.4;--
2021;Sudeste;MG;3142205;Miraí;Rural;Municipal;0;--
2021;Sudeste;MG;3142205;Miraí;Total;Privada;1.1;--
2021;Sudeste;MG;3142205;Miraí;Urbana;Privada;1.1;--
2021;Sudeste;MG;3142205;Miraí;Total;Pública;7.3;17.4
2021;Sudeste;MG;3142205;Miraí;Urbana;Pública;7.7;17.4
2021;Sudeste;MG;3142205;Miraí;Rural;Pública;0;--
2021;Sudeste;MG;3142254;Miravânia;Total;Total;7;23.1
2021;Sudeste;MG;3142254;Miravânia;Urbana;Total;9.2;23.1
2021;Sudeste;MG;3142254;Miravânia;Rural;Total;5.6;--
2021;Sudeste;MG;3142254;Miravânia;Total;Estadual;7.6;23.1
2021;Sudeste;MG;3142254;Miravânia;Urbana;Estadual;9.2;23.1
2021;Sudeste;MG;3142254;Miravânia;Rural;Estadual;3.6;--
2021;Sudeste;MG;3142254;Miravânia;Total;Municipal;6.3;--
2021;Sudeste;MG;3142254;Miravânia;Rural;Municipal;6.3;--
2021;Sudeste;MG;3142254;Miravânia;Total;Pública;7;23.1
2021;Sudeste;MG;3142254;Miravânia;Urbana;Pública;9.2;23.1
2021;Sudeste;MG;3142254;Miravânia;Rural;Pública;5.6;--
2021;Sudeste;MG;3142304;Moeda;Total;Total;21.2;23.6
2021;Sudeste;MG;3142304;Moeda;Urbana;Total;22.1;23.6
2021;Sudeste;MG;3142304;Moeda;Rural;Total;14.6;--
2021;Sudeste;MG;3142304;Moeda;Total;Estadual;31.9;23.6
2021;Sudeste;MG;3142304;Moeda;Urbana;Estadual;31.9;23.6
2021;Sudeste;MG;3142304;Moeda;Total;Municipal;10.6;--
2021;Sudeste;MG;3142304;Moeda;Urbana;Municipal;9.2;--
2021;Sudeste;MG;3142304;Moeda;Rural;Municipal;14.6;--
2021;Sudeste;MG;3142304;Moeda;Total;Pública;21.2;23.6
2021;Sudeste;MG;3142304;Moeda;Urbana;Pública;22.1;23.6
2021;Sudeste;MG;3142304;Moeda;Rural;Pública;14.6;--
2021;Sudeste;MG;3142403;Moema;Total;Total;3.9;11.1
2021;Sudeste;MG;3142403;Moema;Urbana;Total;3.9;11.1
2021;Sudeste;MG;3142403;Moema;Rural;Total;3.7;--
2021;Sudeste;MG;3142403;Moema;Total;Estadual;5.5;11.1
2021;Sudeste;MG;3142403;Moema;Urbana;Estadual;5.5;11.1
2021;Sudeste;MG;3142403;Moema;Total;Municipal;1;--
2021;Sudeste;MG;3142403;Moema;Urbana;Municipal;0.7;--
2021;Sudeste;MG;3142403;Moema;Rural;Municipal;3.7;--
2021;Sudeste;MG;3142403;Moema;Total;Pública;3.9;11.1
2021;Sudeste;MG;3142403;Moema;Urbana;Pública;3.9;11.1
2021;Sudeste;MG;3142403;Moema;Rural;Pública;3.7;--
2021;Sudeste;MG;3142502;Monjolos;Total;Total;12.1;22.1
2021;Sudeste;MG;3142502;Monjolos;Urbana;Total;12.1;22.1
2021;Sudeste;MG;3142502;Monjolos;Total;Estadual;16.5;22.1
2021;Sudeste;MG;3142502;Monjolos;Urbana;Estadual;16.5;22.1
2021;Sudeste;MG;3142502;Monjolos;Total;Municipal;1.3;--
2021;Sudeste;MG;3142502;Monjolos;Urbana;Municipal;1.3;--
2021;Sudeste;MG;3142502;Monjolos;Total;Pública;12.1;22.1
2021;Sudeste;MG;3142502;Monjolos;Urbana;Pública;12.1;22.1
2021;Sudeste;MG;3142601;Monsenhor Paulo;Total;Total;5.2;17.2
2021;Sudeste;MG;3142601;Monsenhor Paulo;Urbana;Total;5.4;17.2
2021;Sudeste;MG;3142601;Monsenhor Paulo;Rural;Total;1.9;--
2021;Sudeste;MG;3142601;Monsenhor Paulo;Total;Estadual;3.4;17.2
2021;Sudeste;MG;3142601;Monsenhor Paulo;Urbana;Estadual;3.4;17.2
2021;Sudeste;MG;3142601;Monsenhor Paulo;Total;Municipal;6.3;--
2021;Sudeste;MG;3142601;Monsenhor Paulo;Urbana;Municipal;6.7;--
2021;Sudeste;MG;3142601;Monsenhor Paulo;Rural;Municipal;1.9;--
2021;Sudeste;MG;3142601;Monsenhor Paulo;Total;Privada;13.3;--
2021;Sudeste;MG;3142601;Monsenhor Paulo;Urbana;Privada;13.3;--
2021;Sudeste;MG;3142601;Monsenhor Paulo;Total;Pública;5.1;17.2
2021;Sudeste;MG;3142601;Monsenhor Paulo;Urbana;Pública;5.3;17.2
2021;Sudeste;MG;3142601;Monsenhor Paulo;Rural;Pública;1.9;--
2021;Sudeste;MG;3142700;Montalvânia;Total;Total;7.4;18.8
2021;Sudeste;MG;3142700;Montalvânia;Urbana;Total;8.2;19.2
2021;Sudeste;MG;3142700;Montalvânia;Rural;Total;4.4;17.1
2021;Sudeste;MG;3142700;Montalvânia;Total;Estadual;9.1;18.8
2021;Sudeste;MG;3142700;Montalvânia;Urbana;Estadual;9.5;19.2
2021;Sudeste;MG;3142700;Montalvânia;Rural;Estadual;6.8;17.1
2021;Sudeste;MG;3142700;Montalvânia;Total;Municipal;2.6;--
2021;Sudeste;MG;3142700;Montalvânia;Urbana;Municipal;3.2;--
2021;Sudeste;MG;3142700;Montalvânia;Rural;Municipal;1.6;--
2021;Sudeste;MG;3142700;Montalvânia;Total;Pública;7.4;18.8
2021;Sudeste;MG;3142700;Montalvânia;Urbana;Pública;8.2;19.2
2021;Sudeste;MG;3142700;Montalvânia;Rural;Pública;4.4;17.1
2021;Sudeste;MG;3142809;Monte Alegre de Minas;Total;Total;14.8;26.5
2021;Sudeste;MG;3142809;Monte Alegre de Minas;Urbana;Total;14.8;26.3
2021;Sudeste;MG;3142809;Monte Alegre de Minas;Rural;Total;14.8;29.4
2021;Sudeste;MG;3142809;Monte Alegre de Minas;Total;Estadual;29.7;27.3
2021;Sudeste;MG;3142809;Monte Alegre de Minas;Urbana;Estadual;29.7;27.3
2021;Sudeste;MG;3142809;Monte Alegre de Minas;Total;Municipal;9.7;29.4
2021;Sudeste;MG;3142809;Monte Alegre de Minas;Urbana;Municipal;8.5;--
2021;Sudeste;MG;3142809;Monte Alegre de Minas;Rural;Municipal;14.8;29.4
2021;Sudeste;MG;3142809;Monte Alegre de Minas;Total;Privada;2.1;0
2021;Sudeste;MG;3142809;Monte Alegre de Minas;Urbana;Privada;2.1;0
2021;Sudeste;MG;3142809;Monte Alegre de Minas;Total;Pública;16.2;27.5
2021;Sudeste;MG;3142809;Monte Alegre de Minas;Urbana;Pública;16.4;27.3
2021;Sudeste;MG;3142809;Monte Alegre de Minas;Rural;Pública;14.8;29.4
2021;Sudeste;MG;3142908;Monte Azul;Total;Total;2.5;8.6
2021;Sudeste;MG;3142908;Monte Azul;Urbana;Total;2.6;9
2021;Sudeste;MG;3142908;Monte Azul;Rural;Total;2.3;7.1
2021;Sudeste;MG;3142908;Monte Azul;Total;Estadual;3.1;9.3
2021;Sudeste;MG;3142908;Monte Azul;Urbana;Estadual;3;10.1
2021;Sudeste;MG;3142908;Monte Azul;Rural;Estadual;3.7;7.1
2021;Sudeste;MG;3142908;Monte Azul;Total;Municipal;1.7;--
2021;Sudeste;MG;3142908;Monte Azul;Rural;Municipal;1.7;--
2021;Sudeste;MG;3142908;Monte Azul;Total;Privada;0.4;1.4
2021;Sudeste;MG;3142908;Monte Azul;Urbana;Privada;0.4;1.4
2021;Sudeste;MG;3142908;Monte Azul;Total;Pública;2.7;9.3
2021;Sudeste;MG;3142908;Monte Azul;Urbana;Pública;3;10.1
2021;Sudeste;MG;3142908;Monte Azul;Rural;Pública;2.3;7.1
2021;Sudeste;MG;3143005;Monte Belo;Total;Total;5.7;9.1
2021;Sudeste;MG;3143005;Monte Belo;Urbana;Total;5.7;9.1
2021;Sudeste;MG;3143005;Monte Belo;Total;Estadual;9.4;9.1
2021;Sudeste;MG;3143005;Monte Belo;Urbana;Estadual;9.4;9.1
2021;Sudeste;MG;3143005;Monte Belo;Total;Municipal;1.8;--
2021;Sudeste;MG;3143005;Monte Belo;Urbana;Municipal;1.8;--
2021;Sudeste;MG;3143005;Monte Belo;Total;Pública;5.7;9.1
2021;Sudeste;MG;3143005;Monte Belo;Urbana;Pública;5.7;9.1
2021;Sudeste;MG;3143104;Monte Carmelo;Total;Total;3.9;10.2
2021;Sudeste;MG;3143104;Monte Carmelo;Urbana;Total;3.7;10.2
2021;Sudeste;MG;3143104;Monte Carmelo;Rural;Total;6.5;--
2021;Sudeste;MG;3143104;Monte Carmelo;Total;Estadual;3.4;10.8
2021;Sudeste;MG;3143104;Monte Carmelo;Urbana;Estadual;3.4;10.8
2021;Sudeste;MG;3143104;Monte Carmelo;Total;Municipal;6.2;--
2021;Sudeste;MG;3143104;Monte Carmelo;Urbana;Municipal;6;--
2021;Sudeste;MG;3143104;Monte Carmelo;Rural;Municipal;6.5;--
2021;Sudeste;MG;3143104;Monte Carmelo;Total;Privada;1.7;1.9
2021;Sudeste;MG;3143104;Monte Carmelo;Urbana;Privada;1.7;1.9
2021;Sudeste;MG;3143104;Monte Carmelo;Total;Pública;4.2;10.8
2021;Sudeste;MG;3143104;Monte Carmelo;Urbana;Pública;3.9;10.8
2021;Sudeste;MG;3143104;Monte Carmelo;Rural;Pública;6.5;--
2021;Sudeste;MG;3143153;Monte Formoso;Total;Total;6.6;18
2021;Sudeste;MG;3143153;Monte Formoso;Urbana;Total;7.9;18
2021;Sudeste;MG;3143153;Monte Formoso;Rural;Total;0.8;--
2021;Sudeste;MG;3143153;Monte Formoso;Total;Estadual;10.4;18
2021;Sudeste;MG;3143153;Monte Formoso;Urbana;Estadual;10.4;18
2021;Sudeste;MG;3143153;Monte Formoso;Total;Municipal;1.7;--
2021;Sudeste;MG;3143153;Monte Formoso;Urbana;Municipal;2.3;--
2021;Sudeste;MG;3143153;Monte Formoso;Rural;Municipal;0.8;--
2021;Sudeste;MG;3143153;Monte Formoso;Total;Pública;6.6;18
2021;Sudeste;MG;3143153;Monte Formoso;Urbana;Pública;7.9;18
2021;Sudeste;MG;3143153;Monte Formoso;Rural;Pública;0.8;--
2021;Sudeste;MG;3143203;Monte Santo de Minas;Total;Total;8.5;15.9
2021;Sudeste;MG;3143203;Monte Santo de Minas;Urbana;Total;8.5;15.9
2021;Sudeste;MG;3143203;Monte Santo de Minas;Total;Estadual;17.4;16.9
2021;Sudeste;MG;3143203;Monte Santo de Minas;Urbana;Estadual;17.4;16.9
2021;Sudeste;MG;3143203;Monte Santo de Minas;Total;Municipal;3.4;--
2021;Sudeste;MG;3143203;Monte Santo de Minas;Urbana;Municipal;3.4;--
2021;Sudeste;MG;3143203;Monte Santo de Minas;Total;Privada;2.7;0
2021;Sudeste;MG;3143203;Monte Santo de Minas;Urbana;Privada;2.7;0
2021;Sudeste;MG;3143203;Monte Santo de Minas;Total;Pública;9.4;16.9
2021;Sudeste;MG;3143203;Monte Santo de Minas;Urbana;Pública;9.4;16.9
2021;Sudeste;MG;3143302;Montes Claros;Total;Total;6.1;16
2021;Sudeste;MG;3143302;Montes Claros;Urbana;Total;6.1;15.9
2021;Sudeste;MG;3143302;Montes Claros;Rural;Total;6.4;24.4
2021;Sudeste;MG;3143302;Montes Claros;Total;Federal;--;9.8
2021;Sudeste;MG;3143302;Montes Claros;Urbana;Federal;--;9.8
2021;Sudeste;MG;3143302;Montes Claros;Total;Estadual;7.3;18.8
2021;Sudeste;MG;3143302;Montes Claros;Urbana;Estadual;7.3;18.7
2021;Sudeste;MG;3143302;Montes Claros;Rural;Estadual;28.8;24.4
2021;Sudeste;MG;3143302;Montes Claros;Total;Municipal;6.6;--
2021;Sudeste;MG;3143302;Montes Claros;Urbana;Municipal;6.7;--
2021;Sudeste;MG;3143302;Montes Claros;Rural;Municipal;5.8;--
2021;Sudeste;MG;3143302;Montes Claros;Total;Privada;1.2;3
2021;Sudeste;MG;3143302;Montes Claros;Urbana;Privada;1.2;3
2021;Sudeste;MG;3143302;Montes Claros;Total;Pública;7;18.6
2021;Sudeste;MG;3143302;Montes Claros;Urbana;Pública;7;18.6
