NU_ANO_CENSO;CO_UF;SG_UF;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;TP_TIPO_REDE;TP_LOCALIZACAO;TP_CAPITAL;QTD_ALUNOS_INSE;MEDIA_INSE;PC_NIVEL_1;PC_NIVEL_2;PC_NIVEL_3;PC_NIVEL_4;PC_NIVEL_5;PC_NIVEL_6;PC_NIVEL_7;PC_NIVEL_8
2021;35;SP;São Paulo;3523206;Itararé;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523206;Itararé;2;0;2;863;5,25;0,46;5,11;11,71;19,43;25,72;20,29;15,76;1,52
2021;35;SP;São Paulo;3523206;Itararé;2;1;2;810;5,28;0,38;4,61;11,05;18,9;26,27;20,97;16,21;1,62
2021;35;SP;São Paulo;3523206;Itararé;2;2;2;53;4,83;1,67;12,58;21,73;27,45;17,45;10;9,12;0
2021;35;SP;São Paulo;3523206;Itararé;3;0;2;609;5,11;0,37;5,07;15,21;22,12;28,06;17,36;11,14;0,67
2021;35;SP;São Paulo;3523206;Itararé;3;1;2;542;5,16;0,42;4,5;14,18;21,11;28,23;18,38;12,42;0,75
2021;35;SP;São Paulo;3523206;Itararé;3;2;2;67;4,75;0;9,5;23,16;29,89;26,72;9,43;1,3;0
2021;35;SP;São Paulo;3523206;Itararé;5;0;2;1472;5,2;0,42;5,09;13,08;20,48;26,64;19,14;13,96;1,19
2021;35;SP;São Paulo;3523206;Itararé;5;1;2;1352;5,24;0,39;4,57;12,23;19,73;27,01;19,99;14,78;1,29
2021;35;SP;São Paulo;3523206;Itararé;5;2;2;120;4,79;0,76;10,91;22,5;28,77;22,48;9,69;4,88;0
2021;35;SP;São Paulo;3523206;Itararé;6;0;2;1472;5,2;0,42;5,09;13,08;20,48;26,64;19,14;13,96;1,19
2021;35;SP;São Paulo;3523206;Itararé;6;1;2;1352;5,24;0,39;4,57;12,23;19,73;27,01;19,99;14,78;1,29
2021;35;SP;São Paulo;3523206;Itararé;6;2;2;120;4,79;0,76;10,91;22,5;28,77;22,48;9,69;4,88;0
2021;35;SP;São Paulo;3523305;Itariri;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523305;Itariri;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523305;Itariri;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523305;Itariri;2;0;2;336;4,89;1,68;13,58;20,19;17,81;20,55;16,25;8,52;1,43
2021;35;SP;São Paulo;3523305;Itariri;2;1;2;272;4,95;1,6;14,32;17,63;16,63;20,52;17,28;10,22;1,8
2021;35;SP;São Paulo;3523305;Itariri;2;2;2;64;4,64;1,96;10,72;30,05;22,36;20,66;12,29;1,96;0
2021;35;SP;São Paulo;3523305;Itariri;3;0;2;134;4,89;1,44;9,73;18,67;24,81;24,83;12,19;6,9;1,43
2021;35;SP;São Paulo;3523305;Itariri;3;1;2;121;4,89;1,61;9,08;19,92;24,13;24,16;12,71;7,69;0,71
2021;35;SP;São Paulo;3523305;Itariri;3;2;2;13;4,9;0;15,38;7,69;30,77;30,77;7,69;0;7,69
2021;35;SP;São Paulo;3523305;Itariri;5;0;2;470;4,89;1,61;12,48;19,75;19,82;21,78;15,09;8,05;1,43
2021;35;SP;São Paulo;3523305;Itariri;5;1;2;393;4,93;1,61;12,69;18,34;18,98;21,65;15,85;9,43;1,46
2021;35;SP;São Paulo;3523305;Itariri;5;2;2;77;4,69;1,64;11,49;26,33;23,76;22,34;11,52;1,64;1,28
2021;35;SP;São Paulo;3523305;Itariri;6;0;2;470;4,89;1,61;12,48;19,75;19,82;21,78;15,09;8,05;1,43
2021;35;SP;São Paulo;3523305;Itariri;6;1;2;393;4,93;1,61;12,69;18,34;18,98;21,65;15,85;9,43;1,46
2021;35;SP;São Paulo;3523305;Itariri;6;2;2;77;4,69;1,64;11,49;26,33;23,76;22,34;11,52;1,64;1,28
2021;35;SP;São Paulo;3523404;Itatiba;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523404;Itatiba;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523404;Itatiba;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523404;Itatiba;2;0;2;776;5,51;0,48;2,14;6,64;14,15;26,16;25,05;21,53;3,85
2021;35;SP;São Paulo;3523404;Itatiba;2;1;2;776;5,51;0,48;2,14;6,64;14,15;26,16;25,05;21,53;3,85
2021;35;SP;São Paulo;3523404;Itatiba;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523404;Itatiba;3;0;2;2101;5,46;0,27;1,79;6,41;17,43;26,53;25,81;19,2;2,55
2021;35;SP;São Paulo;3523404;Itatiba;3;1;2;2053;5,46;0,28;1,78;6,47;17,5;26,47;25,74;19,32;2,45
2021;35;SP;São Paulo;3523404;Itatiba;3;2;2;48;5,53;0;2,21;4,19;14,99;28,95;28,51;14,75;6,4
2021;35;SP;São Paulo;3523404;Itatiba;5;0;2;2877;5,48;0,34;1,89;6,48;16,47;26,42;25,58;19,89;2,93
2021;35;SP;São Paulo;3523404;Itatiba;5;1;2;2829;5,48;0,34;1,89;6,52;16,49;26,37;25,53;19,98;2,87
2021;35;SP;São Paulo;3523404;Itatiba;5;2;2;48;5,53;0;2,21;4,19;14,99;28,95;28,51;14,75;6,4
2021;35;SP;São Paulo;3523404;Itatiba;6;0;2;2877;5,48;0,34;1,89;6,48;16,47;26,42;25,58;19,89;2,93
2021;35;SP;São Paulo;3523404;Itatiba;6;1;2;2829;5,48;0,34;1,89;6,52;16,49;26,37;25,53;19,98;2,87
2021;35;SP;São Paulo;3523404;Itatiba;6;2;2;48;5,53;0;2,21;4,19;14,99;28,95;28,51;14,75;6,4
2021;35;SP;São Paulo;3523503;Itatinga;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523503;Itatinga;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523503;Itatinga;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523503;Itatinga;2;0;2;277;5,4;0;3,27;8,73;16,35;23,91;25,63;20,84;1,27
2021;35;SP;São Paulo;3523503;Itatinga;2;1;2;277;5,4;0;3,27;8,73;16,35;23,91;25,63;20,84;1,27
2021;35;SP;São Paulo;3523503;Itatinga;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523503;Itatinga;3;0;2;343;5,2;0;6,07;12,65;21,54;25,39;20,91;11,44;2
2021;35;SP;São Paulo;3523503;Itatinga;3;1;2;343;5,2;0;6,07;12,65;21,54;25,39;20,91;11,44;2
2021;35;SP;São Paulo;3523503;Itatinga;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523503;Itatinga;5;0;2;620;5,29;0;4,8;10,87;19,18;24,72;23,06;15,72;1,67
2021;35;SP;São Paulo;3523503;Itatinga;5;1;2;620;5,29;0;4,8;10,87;19,18;24,72;23,06;15,72;1,67
2021;35;SP;São Paulo;3523503;Itatinga;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523503;Itatinga;6;0;2;620;5,29;0;4,8;10,87;19,18;24,72;23,06;15,72;1,67
2021;35;SP;São Paulo;3523503;Itatinga;6;1;2;620;5,29;0;4,8;10,87;19,18;24,72;23,06;15,72;1,67
2021;35;SP;São Paulo;3523503;Itatinga;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523602;Itirapina;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523602;Itirapina;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523602;Itirapina;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523602;Itirapina;2;0;2;195;5,51;0;0,78;4,08;15,49;32,12;25,09;20,64;1,81
2021;35;SP;São Paulo;3523602;Itirapina;2;1;2;195;5,51;0;0,78;4,08;15,49;32,12;25,09;20,64;1,81
2021;35;SP;São Paulo;3523602;Itirapina;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523602;Itirapina;3;0;2;262;5,41;0;2,8;8,56;14,96;28,27;25,53;17,97;1,9
2021;35;SP;São Paulo;3523602;Itirapina;3;1;2;262;5,41;0;2,8;8,56;14,96;28,27;25,53;17,97;1,9
2021;35;SP;São Paulo;3523602;Itirapina;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523602;Itirapina;5;0;2;457;5,45;0;1,9;6,56;15,19;29,99;25,33;19,16;1,86
2021;35;SP;São Paulo;3523602;Itirapina;5;1;2;457;5,45;0;1,9;6,56;15,19;29,99;25,33;19,16;1,86
2021;35;SP;São Paulo;3523602;Itirapina;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523602;Itirapina;6;0;2;457;5,45;0;1,9;6,56;15,19;29,99;25,33;19,16;1,86
2021;35;SP;São Paulo;3523602;Itirapina;6;1;2;457;5,45;0;1,9;6,56;15,19;29,99;25,33;19,16;1,86
2021;35;SP;São Paulo;3523602;Itirapina;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523701;Itirapuã;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523701;Itirapuã;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523701;Itirapuã;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523701;Itirapuã;2;0;2;98;5,09;0;9,7;13,02;22,69;26,67;13,15;13,63;1,13
2021;35;SP;São Paulo;3523701;Itirapuã;2;1;2;98;5,09;0;9,7;13,02;22,69;26,67;13,15;13,63;1,13
2021;35;SP;São Paulo;3523701;Itirapuã;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523701;Itirapuã;3;0;2;53;5,17;0;4,7;11,65;17,69;33,75;22,1;10,11;0
2021;35;SP;São Paulo;3523701;Itirapuã;3;1;2;53;5,17;0;4,7;11,65;17,69;33,75;22,1;10,11;0
2021;35;SP;São Paulo;3523701;Itirapuã;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523701;Itirapuã;5;0;2;151;5,12;0;7,82;12,51;20,81;29,33;16,51;12,31;0,71
2021;35;SP;São Paulo;3523701;Itirapuã;5;1;2;151;5,12;0;7,82;12,51;20,81;29,33;16,51;12,31;0,71
2021;35;SP;São Paulo;3523701;Itirapuã;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523701;Itirapuã;6;0;2;151;5,12;0;7,82;12,51;20,81;29,33;16,51;12,31;0,71
2021;35;SP;São Paulo;3523701;Itirapuã;6;1;2;151;5,12;0;7,82;12,51;20,81;29,33;16,51;12,31;0,71
2021;35;SP;São Paulo;3523701;Itirapuã;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523800;Itobi;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523800;Itobi;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523800;Itobi;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523800;Itobi;2;0;2;171;5,01;0,59;8,23;16,51;19,42;30,33;19,26;5,66;0
2021;35;SP;São Paulo;3523800;Itobi;2;1;2;171;5,01;0,59;8,23;16,51;19,42;30,33;19,26;5,66;0
2021;35;SP;São Paulo;3523800;Itobi;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523800;Itobi;3;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523800;Itobi;3;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523800;Itobi;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523800;Itobi;5;0;2;171;5,01;0,59;8,23;16,51;19,42;30,33;19,26;5,66;0
2021;35;SP;São Paulo;3523800;Itobi;5;1;2;171;5,01;0,59;8,23;16,51;19,42;30,33;19,26;5,66;0
2021;35;SP;São Paulo;3523800;Itobi;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523800;Itobi;6;0;2;171;5,01;0,59;8,23;16,51;19,42;30,33;19,26;5,66;0
2021;35;SP;São Paulo;3523800;Itobi;6;1;2;171;5,01;0,59;8,23;16,51;19,42;30,33;19,26;5,66;0
2021;35;SP;São Paulo;3523800;Itobi;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523909;Itu;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523909;Itu;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523909;Itu;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523909;Itu;2;0;2;2775;5,45;0,23;2,4;7,75;15,64;25,32;26,23;20,03;2,4
2021;35;SP;São Paulo;3523909;Itu;2;1;2;2775;5,45;0,23;2,4;7,75;15,64;25,32;26,23;20,03;2,4
2021;35;SP;São Paulo;3523909;Itu;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3523909;Itu;3;0;2;1693;5,34;0;3,68;9,68;19,6;25,89;22,28;17,13;1,73
2021;35;SP;São Paulo;3523909;Itu;3;1;2;1576;5,38;0;2,82;9,15;19,12;25,9;23,16;17,98;1,88
2021;35;SP;São Paulo;3523909;Itu;3;2;2;117;4,9;0;13,81;15,77;25,23;25,81;12,12;7,26;0
2021;35;SP;São Paulo;3523909;Itu;5;0;2;4468;5,41;0,15;2,85;8,42;17,02;25,52;24,85;19,02;2,17
2021;35;SP;São Paulo;3523909;Itu;5;1;2;4351;5,43;0,15;2,54;8,22;16,79;25,51;25,21;19,35;2,23
2021;35;SP;São Paulo;3523909;Itu;5;2;2;117;4,9;0;13,81;15,77;25,23;25,81;12,12;7,26;0
2021;35;SP;São Paulo;3523909;Itu;6;0;2;4468;5,41;0,15;2,85;8,42;17,02;25,52;24,85;19,02;2,17
2021;35;SP;São Paulo;3523909;Itu;6;1;2;4351;5,43;0,15;2,54;8,22;16,79;25,51;25,21;19,35;2,23
2021;35;SP;São Paulo;3523909;Itu;6;2;2;117;4,9;0;13,81;15,77;25,23;25,81;12,12;7,26;0
2021;35;SP;São Paulo;3524006;Itupeva;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524006;Itupeva;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524006;Itupeva;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524006;Itupeva;2;0;2;1154;5,44;0,25;3,21;6,96;17,85;24,03;24,84;20,3;2,56
2021;35;SP;São Paulo;3524006;Itupeva;2;1;2;1154;5,44;0,25;3,21;6,96;17,85;24,03;24,84;20,3;2,56
2021;35;SP;São Paulo;3524006;Itupeva;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524006;Itupeva;3;0;2;706;5,27;0,43;3,06;8,97;23,11;27,77;21,31;14,13;1,22
2021;35;SP;São Paulo;3524006;Itupeva;3;1;2;661;5,28;0,46;2,92;8,63;22,74;27,94;21,53;14,47;1,3
2021;35;SP;São Paulo;3524006;Itupeva;3;2;2;45;5,08;0;5,04;13,79;28,22;25,38;18,24;9,33;0
2021;35;SP;São Paulo;3524006;Itupeva;5;0;2;1860;5,37;0,32;3,15;7,76;19,93;25,51;23,44;17,85;2,03
2021;35;SP;São Paulo;3524006;Itupeva;5;1;2;1815;5,38;0,33;3,1;7,59;19,71;25,52;23,59;18,08;2,08
2021;35;SP;São Paulo;3524006;Itupeva;5;2;2;45;5,08;0;5,04;13,79;28,22;25,38;18,24;9,33;0
2021;35;SP;São Paulo;3524006;Itupeva;6;0;2;1860;5,37;0,32;3,15;7,76;19,93;25,51;23,44;17,85;2,03
2021;35;SP;São Paulo;3524006;Itupeva;6;1;2;1815;5,38;0,33;3,1;7,59;19,71;25,52;23,59;18,08;2,08
2021;35;SP;São Paulo;3524006;Itupeva;6;2;2;45;5,08;0;5,04;13,79;28,22;25,38;18,24;9,33;0
2021;35;SP;São Paulo;3524105;Ituverava;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524105;Ituverava;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524105;Ituverava;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524105;Ituverava;2;0;2;232;5,34;0;3,67;6;21,74;27,14;22,46;18,07;0,91
2021;35;SP;São Paulo;3524105;Ituverava;2;1;2;232;5,34;0;3,67;6;21,74;27,14;22,46;18,07;0,91
2021;35;SP;São Paulo;3524105;Ituverava;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524105;Ituverava;3;0;2;653;5,28;0;3,35;8,66;22,52;28,02;22,09;14,59;0,78
2021;35;SP;São Paulo;3524105;Ituverava;3;1;2;653;5,28;0;3,35;8,66;22,52;28,02;22,09;14,59;0,78
2021;35;SP;São Paulo;3524105;Ituverava;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524105;Ituverava;5;0;2;885;5,3;0;3,44;7,92;22,3;27,78;22,19;15,55;0,82
2021;35;SP;São Paulo;3524105;Ituverava;5;1;2;885;5,3;0;3,44;7,92;22,3;27,78;22,19;15,55;0,82
2021;35;SP;São Paulo;3524105;Ituverava;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524105;Ituverava;6;0;2;885;5,3;0;3,44;7,92;22,3;27,78;22,19;15,55;0,82
2021;35;SP;São Paulo;3524105;Ituverava;6;1;2;885;5,3;0;3,44;7,92;22,3;27,78;22,19;15,55;0,82
2021;35;SP;São Paulo;3524105;Ituverava;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524204;Jaborandi;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524204;Jaborandi;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524204;Jaborandi;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524204;Jaborandi;2;0;2;44;5,07;0;6,94;8,79;31,17;32,28;9,34;11,47;0
2021;35;SP;São Paulo;3524204;Jaborandi;2;1;2;44;5,07;0;6,94;8,79;31,17;32,28;9,34;11,47;0
2021;35;SP;São Paulo;3524204;Jaborandi;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524204;Jaborandi;3;0;2;157;5,25;0;3,06;12,53;22,63;26,93;20,52;11,27;3,06
2021;35;SP;São Paulo;3524204;Jaborandi;3;1;2;157;5,25;0;3,06;12,53;22,63;26,93;20,52;11,27;3,06
2021;35;SP;São Paulo;3524204;Jaborandi;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524204;Jaborandi;5;0;2;201;5,21;0;3,92;11,7;24,51;28,11;18,05;11,32;2,39
2021;35;SP;São Paulo;3524204;Jaborandi;5;1;2;201;5,21;0;3,92;11,7;24,51;28,11;18,05;11,32;2,39
2021;35;SP;São Paulo;3524204;Jaborandi;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524204;Jaborandi;6;0;2;201;5,21;0;3,92;11,7;24,51;28,11;18,05;11,32;2,39
2021;35;SP;São Paulo;3524204;Jaborandi;6;1;2;201;5,21;0;3,92;11,7;24,51;28,11;18,05;11,32;2,39
2021;35;SP;São Paulo;3524204;Jaborandi;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524303;Jaboticabal;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524303;Jaboticabal;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524303;Jaboticabal;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524303;Jaboticabal;2;0;2;759;5,29;0,44;3,58;9,16;18,14;29,38;25,16;13,53;0,62
2021;35;SP;São Paulo;3524303;Jaboticabal;2;1;2;746;5,28;0,46;3,78;9,28;18,68;29,37;23,88;13,89;0,65
2021;35;SP;São Paulo;3524303;Jaboticabal;2;2;2;13;5,52;0;0;7,01;8,49;29,51;47,98;7,01;0
2021;35;SP;São Paulo;3524303;Jaboticabal;3;0;2;679;5,38;0,14;2,73;9,1;17,29;25,81;24,68;18,58;1,66
2021;35;SP;São Paulo;3524303;Jaboticabal;3;1;2;679;5,38;0,14;2,73;9,1;17,29;25,81;24,68;18,58;1,66
2021;35;SP;São Paulo;3524303;Jaboticabal;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524303;Jaboticabal;5;0;2;1438;5,33;0,31;3,2;9,13;17,76;27,78;24,95;15,79;1,09
2021;35;SP;São Paulo;3524303;Jaboticabal;5;1;2;1425;5,33;0,32;3,3;9,2;18,04;27,73;24,25;16,05;1,12
2021;35;SP;São Paulo;3524303;Jaboticabal;5;2;2;13;5,52;0;0;7,01;8,49;29,51;47,98;7,01;0
2021;35;SP;São Paulo;3524303;Jaboticabal;6;0;2;1438;5,33;0,31;3,2;9,13;17,76;27,78;24,95;15,79;1,09
2021;35;SP;São Paulo;3524303;Jaboticabal;6;1;2;1425;5,33;0,32;3,3;9,2;18,04;27,73;24,25;16,05;1,12
2021;35;SP;São Paulo;3524303;Jaboticabal;6;2;2;13;5,52;0;0;7,01;8,49;29,51;47,98;7,01;0
2021;35;SP;São Paulo;3524402;Jacareí;1;0;2;83;5,68;0;0;2,98;7,31;30,88;28,97;28,79;1,07
2021;35;SP;São Paulo;3524402;Jacareí;1;1;2;83;5,68;0;0;2,98;7,31;30,88;28,97;28,79;1,07
2021;35;SP;São Paulo;3524402;Jacareí;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524402;Jacareí;2;0;2;3623;5,38;0,29;2,62;7,67;17,63;27,87;25,91;16,53;1,48
2021;35;SP;São Paulo;3524402;Jacareí;2;1;2;3586;5,39;0,25;2,57;7,48;17,55;27,88;26,14;16,63;1,5
2021;35;SP;São Paulo;3524402;Jacareí;2;2;2;37;4,81;3,3;6,59;23,26;24,18;27,47;7,14;8,06;0
2021;35;SP;São Paulo;3524402;Jacareí;3;0;2;2117;5,35;0,32;2,83;7,92;19,41;27,95;24,21;15,83;1,53
2021;35;SP;São Paulo;3524402;Jacareí;3;1;2;2117;5,35;0,32;2,83;7,92;19,41;27,95;24,21;15,83;1,53
2021;35;SP;São Paulo;3524402;Jacareí;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524402;Jacareí;5;0;2;5740;5,37;0,3;2,7;7,76;18,28;27,9;25,29;16,27;1,5
2021;35;SP;São Paulo;3524402;Jacareí;5;1;2;5703;5,37;0,28;2,67;7,64;18,23;27,9;25,43;16,34;1,51
2021;35;SP;São Paulo;3524402;Jacareí;5;2;2;37;4,81;3,3;6,59;23,26;24,18;27,47;7,14;8,06;0
2021;35;SP;São Paulo;3524402;Jacareí;6;0;2;5823;5,37;0,29;2,65;7,69;18,11;27,95;25,35;16,47;1,49
2021;35;SP;São Paulo;3524402;Jacareí;6;1;2;5786;5,38;0,27;2,62;7,57;18,06;27,95;25,49;16,53;1,51
2021;35;SP;São Paulo;3524402;Jacareí;6;2;2;37;4,81;3,3;6,59;23,26;24,18;27,47;7,14;8,06;0
2021;35;SP;São Paulo;3524501;Jaci;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524501;Jaci;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524501;Jaci;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524501;Jaci;2;0;2;127;5,4;0;2,8;8,99;19,24;21,45;25,56;21,08;0,88
2021;35;SP;São Paulo;3524501;Jaci;2;1;2;127;5,4;0;2,8;8,99;19,24;21,45;25,56;21,08;0,88
2021;35;SP;São Paulo;3524501;Jaci;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524501;Jaci;3;0;2;75;5,34;0;1,27;7,87;19,98;31,74;25,77;13,38;0
2021;35;SP;São Paulo;3524501;Jaci;3;1;2;75;5,34;0;1,27;7,87;19,98;31,74;25,77;13,38;0
2021;35;SP;São Paulo;3524501;Jaci;3;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524501;Jaci;5;0;2;202;5,38;0;2,29;8,62;19,49;24,85;25,63;18,54;0,59
2021;35;SP;São Paulo;3524501;Jaci;5;1;2;202;5,38;0;2,29;8,62;19,49;24,85;25,63;18,54;0,59
2021;35;SP;São Paulo;3524501;Jaci;5;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524501;Jaci;6;0;2;202;5,38;0;2,29;8,62;19,49;24,85;25,63;18,54;0,59
2021;35;SP;São Paulo;3524501;Jaci;6;1;2;202;5,38;0;2,29;8,62;19,49;24,85;25,63;18,54;0,59
2021;35;SP;São Paulo;3524501;Jaci;6;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524600;Jacupiranga;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524600;Jacupiranga;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524600;Jacupiranga;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524600;Jacupiranga;2;0;2;364;5;0,53;9,45;20,81;18,67;23,76;14,49;11,17;1,11
2021;35;SP;São Paulo;3524600;Jacupiranga;2;1;2;364;5;0,53;9,45;20,81;18,67;23,76;14,49;11,17;1,11
2021;35;SP;São Paulo;3524600;Jacupiranga;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524600;Jacupiranga;3;0;2;176;4,94;1,13;13,22;15,42;22,51;25,02;12,44;9,03;1,24
2021;35;SP;São Paulo;3524600;Jacupiranga;3;1;2;144;5,01;1,37;10,29;15,04;22,1;25,6;13,72;10,37;1,51
2021;35;SP;São Paulo;3524600;Jacupiranga;3;2;2;32;4,59;0;26,75;17,14;24,42;22,34;6,49;2,86;0
2021;35;SP;São Paulo;3524600;Jacupiranga;5;0;2;540;4,98;0,72;10,67;19,06;19,91;24,17;13,83;10,48;1,16
2021;35;SP;São Paulo;3524600;Jacupiranga;5;1;2;508;5,01;0,76;9,69;19,18;19,64;24,28;14,27;10,95;1,23
2021;35;SP;São Paulo;3524600;Jacupiranga;5;2;2;32;4,59;0;26,75;17,14;24,42;22,34;6,49;2,86;0
2021;35;SP;São Paulo;3524600;Jacupiranga;6;0;2;540;4,98;0,72;10,67;19,06;19,91;24,17;13,83;10,48;1,16
2021;35;SP;São Paulo;3524600;Jacupiranga;6;1;2;508;5,01;0,76;9,69;19,18;19,64;24,28;14,27;10,95;1,23
2021;35;SP;São Paulo;3524600;Jacupiranga;6;2;2;32;4,59;0;26,75;17,14;24,42;22,34;6,49;2,86;0
2021;35;SP;São Paulo;3524709;Jaguariúna;1;0;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524709;Jaguariúna;1;1;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524709;Jaguariúna;1;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524709;Jaguariúna;2;0;2;371;5,6;0;1,05;5,45;11,73;28,72;24,63;26,21;2,22
2021;35;SP;São Paulo;3524709;Jaguariúna;2;1;2;371;5,6;0;1,05;5,45;11,73;28,72;24,63;26,21;2,22
2021;35;SP;São Paulo;3524709;Jaguariúna;2;2;2;0;0;;;;;;;;
2021;35;SP;São Paulo;3524709;Jaguariúna;3;0;2;1023;5,47;0,08;2,19;7,03;16,07;26,54;25,16;20,83;2,11
2021;35;SP;São Paulo;3524709;Jaguariúna;3;1;2;884;5,48;0,09;2,1;6,82;15,72;26,43;25,31;21,16;2,38
2021;35;SP;São Paulo;3524709;Jaguariúna;3;2;2;139;5,35;0;2,9;8,73;18,86;27,34;23,92;18,25;0
2021;35;SP;São Paulo;3524709;Jaguariúna;5;0;2;1394;5,51;0,06;1,86;6,58;14,82;27,16;25;22,37;2,14
2021;35;SP;São Paulo;3524709;Jaguariúna;5;1;2;1255;5,52;0,06;1,77;6,39;14,47;27,15;25,1;22,73;2,33
2021;35;SP;São Paulo;3524709;Jaguariúna;5;2;2;139;5,35;0;2,9;8,73;18,86;27,34;23,92;18,25;0
2021;35;SP;São Paulo;3524709;Jaguariúna;6;0;2;1394;5,51;0,06;1,86;6,58;14,82;27,16;25;22,37;2,14
