NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;FUN_CAT_0;FUN_AI_CAT_0;FUN_AF_CAT_0;FUN_01_CAT_0;FUN_02_CAT_0;FUN_03_CAT_0;FUN_04_CAT_0;FUN_05_CAT_0;FUN_06_CAT_0;FUN_07_CAT_0;FUN_08_CAT_0;FUN_09_CAT_0;MED_CAT_0;MED_01_CAT_0;MED_02_CAT_0;MED_03_CAT_0;MED_04_CAT_0
2021;Sudeste;SP;3501152;Alumínio;Rural;Pública;7,2;7,2;--;0,0;2,5;7,9;5,9;18,8;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501202;Álvares Florence;Total;Total;2,6;0,9;4,8;0,0;0,0;1,9;0,0;2,4;3,1;4,1;8,2;2,6;4,4;6,7;3,2;3,4;--
2021;Sudeste;SP;3501202;Álvares Florence;Urbana;Total;2,6;0,9;4,8;0,0;0,0;1,9;0,0;2,4;3,1;4,1;8,2;2,6;4,4;6,7;3,2;3,4;--
2021;Sudeste;SP;3501202;Álvares Florence;Total;Estadual;3,6;--;3,6;--;--;--;--;--;0,0;3,0;6,3;3,8;4,4;6,7;3,2;3,4;--
2021;Sudeste;SP;3501202;Álvares Florence;Urbana;Estadual;3,6;--;3,6;--;--;--;--;--;0,0;3,0;6,3;3,8;4,4;6,7;3,2;3,4;--
2021;Sudeste;SP;3501202;Álvares Florence;Total;Municipal;2,2;0,9;6,9;0,0;0,0;1,9;0,0;2,4;7,7;6,3;11,8;0,0;--;--;--;--;--
2021;Sudeste;SP;3501202;Álvares Florence;Urbana;Municipal;2,2;0,9;6,9;0,0;0,0;1,9;0,0;2,4;7,7;6,3;11,8;0,0;--;--;--;--;--
2021;Sudeste;SP;3501202;Álvares Florence;Total;Pública;2,6;0,9;4,8;0,0;0,0;1,9;0,0;2,4;3,1;4,1;8,2;2,6;4,4;6,7;3,2;3,4;--
2021;Sudeste;SP;3501202;Álvares Florence;Urbana;Pública;2,6;0,9;4,8;0,0;0,0;1,9;0,0;2,4;3,1;4,1;8,2;2,6;4,4;6,7;3,2;3,4;--
2021;Sudeste;SP;3501301;Álvares Machado;Total;Total;8,4;3,7;14,2;0,6;0,0;1,8;7,4;8,5;11,0;16,0;15,1;14,7;14,1;18,7;13,5;9,1;--
2021;Sudeste;SP;3501301;Álvares Machado;Urbana;Total;8,4;3,7;14,2;0,6;0,0;1,8;7,4;8,5;11,0;16,0;15,1;14,7;14,1;18,7;13,5;9,1;--
2021;Sudeste;SP;3501301;Álvares Machado;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;16,3;20,9;15,8;11,3;--
2021;Sudeste;SP;3501301;Álvares Machado;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;16,3;20,9;15,8;11,3;--
2021;Sudeste;SP;3501301;Álvares Machado;Total;Municipal;10,5;4,4;18,5;0,4;0,0;2,3;9,1;10,3;14,1;21,4;18,9;19,4;--;--;--;--;--
2021;Sudeste;SP;3501301;Álvares Machado;Urbana;Municipal;10,5;4,4;18,5;0,4;0,0;2,3;9,1;10,3;14,1;21,4;18,9;19,4;--;--;--;--;--
2021;Sudeste;SP;3501301;Álvares Machado;Total;Privada;1,9;1,3;2,6;1,3;0,0;0,0;2,2;2,5;3,0;2,0;4,3;1,1;6,7;11,7;5,3;2,8;--
2021;Sudeste;SP;3501301;Álvares Machado;Urbana;Privada;1,9;1,3;2,6;1,3;0,0;0,0;2,2;2,5;3,0;2,0;4,3;1,1;6,7;11,7;5,3;2,8;--
2021;Sudeste;SP;3501301;Álvares Machado;Total;Pública;10,5;4,4;18,5;0,4;0,0;2,3;9,1;10,3;14,1;21,4;18,9;19,4;16,3;20,9;15,8;11,3;--
2021;Sudeste;SP;3501301;Álvares Machado;Urbana;Pública;10,5;4,4;18,5;0,4;0,0;2,3;9,1;10,3;14,1;21,4;18,9;19,4;16,3;20,9;15,8;11,3;--
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Total;Total;4,0;2,2;6,2;0,0;0,0;2,1;6,8;2,0;0,0;8,0;4,3;11,8;9,1;8,1;16,2;0,0;--
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Urbana;Total;4,0;2,2;6,2;0,0;0,0;2,1;6,8;2,0;0,0;8,0;4,3;11,8;9,1;8,1;16,2;0,0;--
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Total;Estadual;6,2;--;6,2;--;--;--;--;--;0,0;8,0;4,3;11,8;9,1;8,1;16,2;0,0;--
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Urbana;Estadual;6,2;--;6,2;--;--;--;--;--;0,0;8,0;4,3;11,8;9,1;8,1;16,2;0,0;--
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Total;Municipal;2,2;2,2;--;0,0;0,0;2,1;6,8;2,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Urbana;Municipal;2,2;2,2;--;0,0;0,0;2,1;6,8;2,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Total;Pública;4,0;2,2;6,2;0,0;0,0;2,1;6,8;2,0;0,0;8,0;4,3;11,8;9,1;8,1;16,2;0,0;--
2021;Sudeste;SP;3501400;Álvaro de Carvalho;Urbana;Pública;4,0;2,2;6,2;0,0;0,0;2,1;6,8;2,0;0,0;8,0;4,3;11,8;9,1;8,1;16,2;0,0;--
2021;Sudeste;SP;3501509;Alvinlândia;Total;Total;2,4;1,3;3,7;0,0;0,0;0,0;0,0;5,2;1,8;5,5;3,2;4,3;5,0;7,3;3,1;2,9;--
2021;Sudeste;SP;3501509;Alvinlândia;Urbana;Total;2,4;1,3;3,7;0,0;0,0;0,0;0,0;5,2;1,8;5,5;3,2;4,3;5,0;7,3;3,1;2,9;--
2021;Sudeste;SP;3501509;Alvinlândia;Total;Estadual;3,7;--;3,7;--;--;--;--;--;1,8;5,5;3,2;4,3;5,0;7,3;3,1;2,9;--
2021;Sudeste;SP;3501509;Alvinlândia;Urbana;Estadual;3,7;--;3,7;--;--;--;--;--;1,8;5,5;3,2;4,3;5,0;7,3;3,1;2,9;--
2021;Sudeste;SP;3501509;Alvinlândia;Total;Municipal;1,3;1,3;--;0,0;0,0;0,0;0,0;5,2;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501509;Alvinlândia;Urbana;Municipal;1,3;1,3;--;0,0;0,0;0,0;0,0;5,2;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501509;Alvinlândia;Total;Pública;2,4;1,3;3,7;0,0;0,0;0,0;0,0;5,2;1,8;5,5;3,2;4,3;5,0;7,3;3,1;2,9;--
2021;Sudeste;SP;3501509;Alvinlândia;Urbana;Pública;2,4;1,3;3,7;0,0;0,0;0,0;0,0;5,2;1,8;5,5;3,2;4,3;5,0;7,3;3,1;2,9;--
2021;Sudeste;SP;3501608;Americana;Total;Total;3,4;1,5;5,6;0,5;0,6;0,5;2,7;3,3;4,8;4,9;5,9;7,0;7,7;8,5;7,9;6,4;11,1
2021;Sudeste;SP;3501608;Americana;Urbana;Total;3,4;1,5;5,6;0,5;0,6;0,5;2,7;3,3;4,8;4,9;5,9;7,0;7,7;8,5;7,9;6,4;11,1
2021;Sudeste;SP;3501608;Americana;Total;Estadual;4,9;2,1;7,1;1,3;1,0;0,7;3,4;4,0;5,3;6,7;7,4;9,0;9,2;10,3;9,3;7,8;--
2021;Sudeste;SP;3501608;Americana;Urbana;Estadual;4,9;2,1;7,1;1,3;1,0;0,7;3,4;4,0;5,3;6,7;7,4;9,0;9,2;10,3;9,3;7,8;--
2021;Sudeste;SP;3501608;Americana;Total;Municipal;3,8;2,0;8,3;0,0;0,3;0,6;3,7;5,0;9,7;6,4;8,2;9,0;--;--;--;--;--
2021;Sudeste;SP;3501608;Americana;Urbana;Municipal;3,8;2,0;8,3;0,0;0,3;0,6;3,7;5,0;9,7;6,4;8,2;9,0;--;--;--;--;--
2021;Sudeste;SP;3501608;Americana;Total;Privada;1,1;0,5;1,8;0,3;0,5;0,1;0,8;0,9;1,4;1,4;2,3;2,2;2,5;2,0;2,9;2,3;11,1
2021;Sudeste;SP;3501608;Americana;Urbana;Privada;1,1;0,5;1,8;0,3;0,5;0,1;0,8;0,9;1,4;1,4;2,3;2,2;2,5;2,0;2,9;2,3;11,1
2021;Sudeste;SP;3501608;Americana;Total;Pública;4,5;2,0;7,4;0,6;0,7;0,6;3,6;4,5;6,3;6,7;7,6;9,0;9,2;10,3;9,3;7,8;--
2021;Sudeste;SP;3501608;Americana;Urbana;Pública;4,5;2,0;7,4;0,6;0,7;0,6;3,6;4,5;6,3;6,7;7,6;9,0;9,2;10,3;9,3;7,8;--
2021;Sudeste;SP;3501707;Américo Brasiliense;Total;Total;5,5;2,5;9,0;1,2;0,8;1,4;5,3;3,9;7,0;9,7;10,3;9,1;11,0;10,9;12,3;10,0;--
2021;Sudeste;SP;3501707;Américo Brasiliense;Urbana;Total;5,5;2,5;9,0;1,2;0,8;1,4;5,3;3,9;7,0;9,7;10,3;9,1;11,0;10,9;12,3;10,0;--
2021;Sudeste;SP;3501707;Américo Brasiliense;Total;Estadual;13,9;--;13,9;--;--;--;--;--;10,1;18,2;13,6;14,5;11,5;11,5;12,8;10,3;--
2021;Sudeste;SP;3501707;Américo Brasiliense;Urbana;Estadual;13,9;--;13,9;--;--;--;--;--;10,1;18,2;13,6;14,5;11,5;11,5;12,8;10,3;--
2021;Sudeste;SP;3501707;Américo Brasiliense;Total;Municipal;4,1;2,4;7,4;0,7;0,5;1,5;5,4;4,1;6,1;6,8;9,8;7,2;--;--;--;--;--
2021;Sudeste;SP;3501707;Américo Brasiliense;Urbana;Municipal;4,1;2,4;7,4;0,7;0,5;1,5;5,4;4,1;6,1;6,8;9,8;7,2;--;--;--;--;--
2021;Sudeste;SP;3501707;Américo Brasiliense;Total;Privada;3,5;3,5;3,5;7,0;4,3;0,0;3,8;2,5;1,8;6,3;4,3;0,0;3,9;3,1;4,3;4,5;--
2021;Sudeste;SP;3501707;Américo Brasiliense;Urbana;Privada;3,5;3,5;3,5;7,0;4,3;0,0;3,8;2,5;1,8;6,3;4,3;0,0;3,9;3,1;4,3;4,5;--
2021;Sudeste;SP;3501707;Américo Brasiliense;Total;Pública;5,7;2,4;9,7;0,7;0,5;1,5;5,4;4,1;7,6;10,2;11,2;9,8;11,5;11,5;12,8;10,3;--
2021;Sudeste;SP;3501707;Américo Brasiliense;Urbana;Pública;5,7;2,4;9,7;0,7;0,5;1,5;5,4;4,1;7,6;10,2;11,2;9,8;11,5;11,5;12,8;10,3;--
2021;Sudeste;SP;3501806;Américo de Campos;Total;Total;6,1;2,8;9,7;0,0;1,7;0,0;6,7;4,5;7,1;11,8;5,7;15,3;12,2;14,1;11,1;8,5;26,7
2021;Sudeste;SP;3501806;Américo de Campos;Urbana;Total;6,1;2,8;9,7;0,0;1,7;0,0;6,7;4,5;7,1;11,8;5,7;15,3;12,2;14,1;11,1;8,5;26,7
2021;Sudeste;SP;3501806;Américo de Campos;Total;Estadual;30,1;--;30,1;--;--;--;--;--;27,8;36,8;11,1;44,4;20,7;23,5;33,3;13,6;--
2021;Sudeste;SP;3501806;Américo de Campos;Urbana;Estadual;30,1;--;30,1;--;--;--;--;--;27,8;36,8;11,1;44,4;20,7;23,5;33,3;13,6;--
2021;Sudeste;SP;3501806;Américo de Campos;Total;Municipal;3,2;2,8;3,6;0,0;1,7;0,0;6,7;4,5;1,5;3,5;4,3;5,6;6,9;10,6;0,0;0,0;26,7
2021;Sudeste;SP;3501806;Américo de Campos;Urbana;Municipal;3,2;2,8;3,6;0,0;1,7;0,0;6,7;4,5;1,5;3,5;4,3;5,6;6,9;10,6;0,0;0,0;26,7
2021;Sudeste;SP;3501806;Américo de Campos;Total;Pública;6,1;2,8;9,7;0,0;1,7;0,0;6,7;4,5;7,1;11,8;5,7;15,3;12,2;14,1;11,1;8,5;26,7
2021;Sudeste;SP;3501806;Américo de Campos;Urbana;Pública;6,1;2,8;9,7;0,0;1,7;0,0;6,7;4,5;7,1;11,8;5,7;15,3;12,2;14,1;11,1;8,5;26,7
2021;Sudeste;SP;3501905;Amparo;Total;Total;6,5;2,7;11,2;0,2;0,7;2,5;3,9;6,3;6,5;10,7;13,0;14,2;11,6;13,0;12,2;9,2;--
2021;Sudeste;SP;3501905;Amparo;Urbana;Total;6,3;2,7;10,6;0,2;0,7;2,5;4,0;6,3;6,4;10,4;12,4;12,9;11,2;13,0;11,7;8,8;--
2021;Sudeste;SP;3501905;Amparo;Rural;Total;9,5;2,8;18,4;0,0;1,6;2,9;2,9;6,6;7,1;14,9;20,7;29,7;17,1;13,2;20,3;17,0;--
2021;Sudeste;SP;3501905;Amparo;Total;Estadual;11,1;2,8;14,3;0,0;1,1;2,3;1,8;8,1;8,7;13,6;16,9;17,5;13,1;14,7;14,1;10,3;--
2021;Sudeste;SP;3501905;Amparo;Urbana;Estadual;10,9;2,8;13,9;0,0;1,3;2,1;1,6;7,8;8,9;13,5;16,6;16,2;12,8;14,8;13,6;9,8;--
2021;Sudeste;SP;3501905;Amparo;Rural;Estadual;12,6;3,3;18,4;0,0;0,0;3,1;2,6;10,3;7,1;14,9;20,7;29,7;17,1;13,2;20,3;17,0;--
2021;Sudeste;SP;3501905;Amparo;Total;Municipal;3,4;3,4;--;0,0;0,7;3,6;6,2;7,2;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501905;Amparo;Urbana;Municipal;3,5;3,5;--;0,0;0,5;3,7;6,5;7,6;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501905;Amparo;Rural;Municipal;2,3;2,3;--;0,0;2,9;2,6;3,3;3,1;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3501905;Amparo;Total;Privada;1,2;0,8;1,7;1,0;0,5;0,0;0,6;1,7;0,5;1,8;1,3;3,5;2,5;2,2;1,9;3,6;--
2021;Sudeste;SP;3501905;Amparo;Urbana;Privada;1,2;0,8;1,7;1,0;0,5;0,0;0,6;1,7;0,5;1,8;1,3;3,5;2,5;2,2;1,9;3,6;--
2021;Sudeste;SP;3501905;Amparo;Total;Pública;8,1;3,3;14,3;0,0;0,8;3,2;4,7;7,5;8,7;13,6;16,9;17,5;13,1;14,7;14,1;10,3;--
2021;Sudeste;SP;3501905;Amparo;Urbana;Pública;8,0;3,3;13,9;0,0;0,7;3,2;4,9;7,6;8,9;13,5;16,6;16,2;12,8;14,8;13,6;9,8;--
2021;Sudeste;SP;3501905;Amparo;Rural;Pública;9,5;2,8;18,4;0,0;1,6;2,9;2,9;6,6;7,1;14,9;20,7;29,7;17,1;13,2;20,3;17,0;--
2021;Sudeste;SP;3502002;Analândia;Total;Total;8,8;2,3;16,5;0,0;0,0;1,8;6,6;3,0;6,1;23,2;17,1;16,7;11,2;14,7;16,0;0,0;--
2021;Sudeste;SP;3502002;Analândia;Urbana;Total;8,8;2,3;16,5;0,0;0,0;1,8;6,6;3,0;6,1;23,2;17,1;16,7;11,2;14,7;16,0;0,0;--
2021;Sudeste;SP;3502002;Analândia;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;11,2;14,7;16,0;0,0;--
2021;Sudeste;SP;3502002;Analândia;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;11,2;14,7;16,0;0,0;--
2021;Sudeste;SP;3502002;Analândia;Total;Municipal;8,8;2,3;16,5;0,0;0,0;1,8;6,6;3,0;6,1;23,2;17,1;16,7;--;--;--;--;--
2021;Sudeste;SP;3502002;Analândia;Urbana;Municipal;8,8;2,3;16,5;0,0;0,0;1,8;6,6;3,0;6,1;23,2;17,1;16,7;--;--;--;--;--
2021;Sudeste;SP;3502002;Analândia;Total;Pública;8,8;2,3;16,5;0,0;0,0;1,8;6,6;3,0;6,1;23,2;17,1;16,7;11,2;14,7;16,0;0,0;--
2021;Sudeste;SP;3502002;Analândia;Urbana;Pública;8,8;2,3;16,5;0,0;0,0;1,8;6,6;3,0;6,1;23,2;17,1;16,7;11,2;14,7;16,0;0,0;--
2021;Sudeste;SP;3502101;Andradina;Total;Total;4,3;2,2;6,8;0,3;0,3;0,5;4,8;4,9;5,3;8,1;6,2;7,6;6,9;8,3;7,3;5,2;--
2021;Sudeste;SP;3502101;Andradina;Urbana;Total;4,2;2,2;6,7;0,3;0,3;0,5;4,8;4,9;5,2;7,9;6,0;7,7;5,6;7,3;6,5;3,1;--
2021;Sudeste;SP;3502101;Andradina;Rural;Total;9,2;3,2;14,7;0,0;0,0;0,0;11,1;0,0;16,7;20,0;22,2;0,0;17,7;18,3;13,9;21,1;--
2021;Sudeste;SP;3502101;Andradina;Total;Estadual;8,8;--;8,8;--;--;--;--;--;7,4;10,1;7,8;9,7;8,5;10,4;8,9;6,2;--
2021;Sudeste;SP;3502101;Andradina;Urbana;Estadual;8,7;--;8,7;--;--;--;--;--;7,3;9,9;7,6;9,9;7,0;9,3;8,1;3,7;--
2021;Sudeste;SP;3502101;Andradina;Rural;Estadual;14,7;--;14,7;--;--;--;--;--;16,7;20,0;22,2;0,0;17,7;18,3;13,9;21,1;--
2021;Sudeste;SP;3502101;Andradina;Total;Municipal;2,7;2,7;--;0,4;0,3;0,7;5,7;6,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3502101;Andradina;Urbana;Municipal;2,7;2,7;--;0,4;0,3;0,7;5,6;6,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3502101;Andradina;Rural;Municipal;3,2;3,2;--;0,0;0,0;0,0;11,1;0,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3502101;Andradina;Total;Privada;0,5;0,3;0,7;0,0;0,0;0,0;1,3;0,0;0,0;1,7;0,6;0,6;1,0;0,7;1,4;0,8;--
2021;Sudeste;SP;3502101;Andradina;Urbana;Privada;0,5;0,3;0,7;0,0;0,0;0,0;1,3;0,0;0,0;1,7;0,6;0,6;1,0;0,7;1,4;0,8;--
2021;Sudeste;SP;3502101;Andradina;Total;Pública;5,3;2,7;8,8;0,4;0,3;0,7;5,7;6,0;7,4;10,1;7,8;9,7;8,5;10,4;8,9;6,2;--
2021;Sudeste;SP;3502101;Andradina;Urbana;Pública;5,3;2,7;8,7;0,4;0,3;0,7;5,6;6,0;7,3;9,9;7,6;9,9;7,0;9,3;8,1;3,7;--
2021;Sudeste;SP;3502101;Andradina;Rural;Pública;9,2;3,2;14,7;0,0;0,0;0,0;11,1;0,0;16,7;20,0;22,2;0,0;17,7;18,3;13,9;21,1;--
2021;Sudeste;SP;3502200;Angatuba;Total;Total;6,4;3,6;9,8;0,0;0,6;2,0;4,9;10,2;5,7;10,3;13,7;9,7;12,1;15,9;11,6;9,2;--
2021;Sudeste;SP;3502200;Angatuba;Urbana;Total;6,6;3,9;9,7;0,0;0,9;2,4;5,3;10,8;5,1;9,8;14,6;9,8;12,1;15,9;11,6;9,2;--
2021;Sudeste;SP;3502200;Angatuba;Rural;Total;5,9;3,0;10,2;0,0;0,0;1,1;4,2;8,8;7,9;11,9;11,5;9,3;--;--;--;--;--
2021;Sudeste;SP;3502200;Angatuba;Total;Estadual;6,4;4,3;8,7;--;3,6;1,8;5,1;6,3;4,8;11,9;8,7;9,8;12,1;15,9;11,6;9,2;--
2021;Sudeste;SP;3502200;Angatuba;Urbana;Estadual;6,4;4,3;8,7;--;3,6;1,8;5,1;6,3;4,8;11,9;8,7;9,8;12,1;15,9;11,6;9,2;--
2021;Sudeste;SP;3502200;Angatuba;Total;Municipal;6,6;3,6;10,5;0,0;0,0;2,1;5,1;11,5;6,3;10,4;15,4;9,8;--;--;--;--;--
2021;Sudeste;SP;3502200;Angatuba;Urbana;Municipal;7,0;4,0;10,6;0,0;0,0;2,7;5,8;13,2;5,6;9,7;17,4;10,2;--;--;--;--;--
2021;Sudeste;SP;3502200;Angatuba;Rural;Municipal;5,9;3,0;10,2;0,0;0,0;1,1;4,2;8,8;7,9;11,9;11,5;9,3;--;--;--;--;--
2021;Sudeste;SP;3502200;Angatuba;Total;Privada;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3502200;Angatuba;Urbana;Privada;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3502200;Angatuba;Total;Pública;6,6;3,7;10,1;0,0;0,7;2,1;5,1;10,5;6,0;10,7;14,3;9,8;12,1;15,9;11,6;9,2;--
2021;Sudeste;SP;3502200;Angatuba;Urbana;Pública;6,8;4,1;10,1;0,0;1,0;2,5;5,5;11,2;5,4;10,2;15,5;10,1;12,1;15,9;11,6;9,2;--
2021;Sudeste;SP;3502200;Angatuba;Rural;Pública;5,9;3,0;10,2;0,0;0,0;1,1;4,2;8,8;7,9;11,9;11,5;9,3;--;--;--;--;--
2021;Sudeste;SP;3502309;Anhembi;Total;Total;4,6;1,3;8,4;1,1;0,0;0,0;1,1;4,2;4,9;6,0;12,5;9,4;11,1;12,9;11,8;8,2;--
2021;Sudeste;SP;3502309;Anhembi;Urbana;Total;4,6;1,3;8,4;1,1;0,0;0,0;1,1;4,2;4,9;6,0;12,5;9,4;11,1;12,9;11,8;8,2;--
2021;Sudeste;SP;3502309;Anhembi;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;11,1;12,9;11,8;8,2;--
2021;Sudeste;SP;3502309;Anhembi;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;11,1;12,9;11,8;8,2;--
2021;Sudeste;SP;3502309;Anhembi;Total;Municipal;4,6;1,3;8,4;1,1;0,0;0,0;1,1;4,2;4,9;6,0;12,5;9,4;--;--;--;--;--
2021;Sudeste;SP;3502309;Anhembi;Urbana;Municipal;4,6;1,3;8,4;1,1;0,0;0,0;1,1;4,2;4,9;6,0;12,5;9,4;--;--;--;--;--
2021;Sudeste;SP;3502309;Anhembi;Total;Pública;4,6;1,3;8,4;1,1;0,0;0,0;1,1;4,2;4,9;6,0;12,5;9,4;11,1;12,9;11,8;8,2;--
2021;Sudeste;SP;3502309;Anhembi;Urbana;Pública;4,6;1,3;8,4;1,1;0,0;0,0;1,1;4,2;4,9;6,0;12,5;9,4;11,1;12,9;11,8;8,2;--
2021;Sudeste;SP;3502408;Anhumas;Total;Total;4,4;0,8;8,9;0,0;0,0;1,9;0,0;2,0;7,8;4,2;14,3;9,5;11,1;13,6;10,0;8,0;--
2021;Sudeste;SP;3502408;Anhumas;Urbana;Total;4,4;0,8;8,9;0,0;0,0;1,9;0,0;2,0;7,8;4,2;14,3;9,5;11,1;13,6;10,0;8,0;--
2021;Sudeste;SP;3502408;Anhumas;Total;Estadual;8,9;--;8,9;--;--;--;--;--;7,8;4,2;14,3;9,5;11,1;13,6;10,0;8,0;--
2021;Sudeste;SP;3502408;Anhumas;Urbana;Estadual;8,9;--;8,9;--;--;--;--;--;7,8;4,2;14,3;9,5;11,1;13,6;10,0;8,0;--
2021;Sudeste;SP;3502408;Anhumas;Total;Municipal;0,8;0,8;--;0,0;0,0;1,9;0,0;2,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3502408;Anhumas;Urbana;Municipal;0,8;0,8;--;0,0;0,0;1,9;0,0;2,0;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3502408;Anhumas;Total;Pública;4,4;0,8;8,9;0,0;0,0;1,9;0,0;2,0;7,8;4,2;14,3;9,5;11,1;13,6;10,0;8,0;--
2021;Sudeste;SP;3502408;Anhumas;Urbana;Pública;4,4;0,8;8,9;0,0;0,0;1,9;0,0;2,0;7,8;4,2;14,3;9,5;11,1;13,6;10,0;8,0;--
2021;Sudeste;SP;3502507;Aparecida;Total;Total;10,7;5,9;16,6;1,0;0,7;3,5;11,4;12,3;16,8;18,1;17,2;14,3;16,4;21,5;16,5;12,0;--
2021;Sudeste;SP;3502507;Aparecida;Urbana;Total;10,7;5,9;16,6;1,0;0,7;3,5;11,4;12,3;16,8;18,1;17,2;14,3;16,4;21,5;16,5;12,0;--
2021;Sudeste;SP;3502507;Aparecida;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;16,5;21,6;16,7;12,1;--
2021;Sudeste;SP;3502507;Aparecida;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;16,5;21,6;16,7;12,1;--
2021;Sudeste;SP;3502507;Aparecida;Total;Municipal;11,8;6,6;17,9;1,2;0,8;4,1;12,6;13,5;18,1;19,6;18,7;15,0;--;--;--;--;--
2021;Sudeste;SP;3502507;Aparecida;Urbana;Municipal;11,8;6,6;17,9;1,2;0,8;4,1;12,6;13,5;18,1;19,6;18,7;15,0;--;--;--;--;--
2021;Sudeste;SP;3502507;Aparecida;Total;Privada;1,2;0,7;2,1;0,0;0,0;0,0;1,9;2,1;2,4;2,4;0,0;3,7;11,5;18,2;9,1;0,0;--
2021;Sudeste;SP;3502507;Aparecida;Urbana;Privada;1,2;0,7;2,1;0,0;0,0;0,0;1,9;2,1;2,4;2,4;0,0;3,7;11,5;18,2;9,1;0,0;--
2021;Sudeste;SP;3502507;Aparecida;Total;Pública;11,8;6,6;17,9;1,2;0,8;4,1;12,6;13,5;18,1;19,6;18,7;15,0;16,5;21,6;16,7;12,1;--
2021;Sudeste;SP;3502507;Aparecida;Urbana;Pública;11,8;6,6;17,9;1,2;0,8;4,1;12,6;13,5;18,1;19,6;18,7;15,0;16,5;21,6;16,7;12,1;--
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Total;Total;5,3;3,4;7,8;0,0;2,1;2,2;8,3;4,3;4,3;2,7;17,6;4,4;5,2;8,2;2,5;4,4;--
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Urbana;Total;5,3;3,4;7,8;0,0;2,1;2,2;8,3;4,3;4,3;2,7;17,6;4,4;5,2;8,2;2,5;4,4;--
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Total;Estadual;7,8;--;7,8;--;--;--;--;--;4,3;2,7;17,6;4,4;5,2;8,2;2,5;4,4;--
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Urbana;Estadual;7,8;--;7,8;--;--;--;--;--;4,3;2,7;17,6;4,4;5,2;8,2;2,5;4,4;--
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Total;Municipal;3,4;3,4;--;0,0;2,1;2,2;8,3;4,3;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Urbana;Municipal;3,4;3,4;--;0,0;2,1;2,2;8,3;4,3;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Total;Pública;5,3;3,4;7,8;0,0;2,1;2,2;8,3;4,3;4,3;2,7;17,6;4,4;5,2;8,2;2,5;4,4;--
2021;Sudeste;SP;3502606;Aparecida d'Oeste;Urbana;Pública;5,3;3,4;7,8;0,0;2,1;2,2;8,3;4,3;4,3;2,7;17,6;4,4;5,2;8,2;2,5;4,4;--
2021;Sudeste;SP;3502705;Apiaí;Total;Total;2,8;0,9;5,1;0,3;0,0;0,6;1,9;1,4;2,3;3,4;7,6;6,8;6,8;8,2;5,6;6,8;--
2021;Sudeste;SP;3502705;Apiaí;Urbana;Total;3,0;0,7;5,6;0,0;0,0;0,0;2,4;1,2;2,6;4,6;8,3;6,9;7,5;9,6;5,9;7,0;--
2021;Sudeste;SP;3502705;Apiaí;Rural;Total;2,2;1,3;3,4;1,0;0,0;2,6;0,9;2,0;1,1;0,0;5,6;6,8;4,4;3,4;4,4;6,0;--
