NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;ED_INF_CAT_1;ED_INF_CAT_2;ED_INF_CAT_3;ED_INF_CAT_4;ED_INF_CAT_5;FUN_CAT_1;FUN_CAT_2;FUN_CAT_3;FUN_CAT_4;FUN_CAT_5;FUN_AI_CAT_1;FUN_AI_CAT_2;FUN_AI_CAT_3;FUN_AI_CAT_4;FUN_AI_CAT_5;FUN_AF_CAT_1;FUN_AF_CAT_2;FUN_AF_CAT_3;FUN_AF_CAT_4;FUN_AF_CAT_5;MED_CAT_1;MED_CAT_2;MED_CAT_3;MED_CAT_4;MED_CAT_5
2021;Sudeste;SP;3527207;Lorena;Total;Municipal;62,9;0,0;34,1;0,3;2,7;81,1;0,5;15,7;0,0;2,7;85,8;0,6;10,7;0,0;2,9;68,5;0,5;28,9;0,0;2,1;--;--;--;--;--
2021;Sudeste;SP;3527207;Lorena;Urbana;Municipal;62,4;0,0;34,6;0,3;2,7;82,2;0,6;14,8;0,0;2,4;86,6;0,6;10,3;0,0;2,5;69,7;0,5;27,4;0,0;2,4;--;--;--;--;--
2021;Sudeste;SP;3527207;Lorena;Rural;Municipal;85,7;0,0;14,3;0,0;0,0;60,9;0,0;31,3;0,0;7,8;64,1;0,0;20,3;0,0;15,6;57,8;0,0;42,2;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3527207;Lorena;Total;Privada;54,1;0,0;42,0;0,0;3,9;77,0;0,6;18,6;0,0;3,8;77,9;0,8;14,8;0,0;6,5;75,9;0,4;23,3;0,0;0,4;84,4;0,0;15,6;0,0;0,0
2021;Sudeste;SP;3527207;Lorena;Urbana;Privada;54,1;0,0;42,0;0,0;3,9;77,0;0,6;18,6;0,0;3,8;77,9;0,8;14,8;0,0;6,5;75,9;0,4;23,3;0,0;0,4;84,4;0,0;15,6;0,0;0,0
2021;Sudeste;SP;3527207;Lorena;Total;Pública;62,9;0,0;34,1;0,3;2,7;80,0;0,5;17,3;0,0;2,2;85,8;0,6;10,7;0,0;2,9;71,1;0,3;27,4;0,0;1,2;72,0;1,0;26,3;0,7;0,0
2021;Sudeste;SP;3527207;Lorena;Urbana;Pública;62,4;0,0;34,6;0,3;2,7;80,9;0,5;16,6;0,0;2,0;86,6;0,6;10,3;0,0;2,5;71,9;0,3;26,5;0,0;1,3;72,6;0,7;26,6;0,1;0,0
2021;Sudeste;SP;3527207;Lorena;Rural;Pública;85,7;0,0;14,3;0,0;0,0;62,9;0,0;30,5;0,0;6,6;64,1;0,0;20,3;0,0;15,6;62,1;0,0;37,9;0,0;0,0;61,8;5,5;21,8;10,9;0,0
2021;Sudeste;SP;3527256;Lourdes;Total;Total;88,9;0,0;11,1;0,0;0,0;82,5;0,0;17,5;0,0;0,0;75,0;0,0;25,0;0,0;0,0;93,8;0,0;6,2;0,0;0,0;83,3;0,0;16,7;0,0;0,0
2021;Sudeste;SP;3527256;Lourdes;Urbana;Total;88,9;0,0;11,1;0,0;0,0;82,5;0,0;17,5;0,0;0,0;75,0;0,0;25,0;0,0;0,0;93,8;0,0;6,2;0,0;0,0;83,3;0,0;16,7;0,0;0,0
2021;Sudeste;SP;3527256;Lourdes;Total;Estadual;--;--;--;--;--;93,8;0,0;6,2;0,0;0,0;--;--;--;--;--;93,8;0,0;6,2;0,0;0,0;83,3;0,0;16,7;0,0;0,0
2021;Sudeste;SP;3527256;Lourdes;Urbana;Estadual;--;--;--;--;--;93,8;0,0;6,2;0,0;0,0;--;--;--;--;--;93,8;0,0;6,2;0,0;0,0;83,3;0,0;16,7;0,0;0,0
2021;Sudeste;SP;3527256;Lourdes;Total;Municipal;88,9;0,0;11,1;0,0;0,0;75,0;0,0;25,0;0,0;0,0;75,0;0,0;25,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527256;Lourdes;Urbana;Municipal;88,9;0,0;11,1;0,0;0,0;75,0;0,0;25,0;0,0;0,0;75,0;0,0;25,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527256;Lourdes;Total;Pública;88,9;0,0;11,1;0,0;0,0;82,5;0,0;17,5;0,0;0,0;75,0;0,0;25,0;0,0;0,0;93,8;0,0;6,2;0,0;0,0;83,3;0,0;16,7;0,0;0,0
2021;Sudeste;SP;3527256;Lourdes;Urbana;Pública;88,9;0,0;11,1;0,0;0,0;82,5;0,0;17,5;0,0;0,0;75,0;0,0;25,0;0,0;0,0;93,8;0,0;6,2;0,0;0,0;83,3;0,0;16,7;0,0;0,0
2021;Sudeste;SP;3527306;Louveira;Total;Total;70,1;0,0;28,5;0,0;1,4;81,7;0,6;17,4;0,0;0,3;85,1;0,0;14,5;0,0;0,4;75,6;1,7;22,7;0,0;0,0;63,9;0,9;35,2;0,0;0,0
2021;Sudeste;SP;3527306;Louveira;Urbana;Total;70,7;0,0;27,8;0,0;1,5;81,5;0,6;17,6;0,0;0,3;84,9;0,0;14,7;0,0;0,4;75,6;1,7;22,7;0,0;0,0;63,9;0,9;35,2;0,0;0,0
2021;Sudeste;SP;3527306;Louveira;Rural;Total;58,3;0,0;41,7;0,0;0,0;91,7;0,0;8,3;0,0;0,0;91,7;0,0;8,3;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527306;Louveira;Total;Estadual;--;--;--;--;--;76,8;2,1;21,1;0,0;0,0;--;--;--;--;--;76,8;2,1;21,1;0,0;0,0;64,0;1,0;35,0;0,0;0,0
2021;Sudeste;SP;3527306;Louveira;Urbana;Estadual;--;--;--;--;--;76,8;2,1;21,1;0,0;0,0;--;--;--;--;--;76,8;2,1;21,1;0,0;0,0;64,0;1,0;35,0;0,0;0,0
2021;Sudeste;SP;3527306;Louveira;Total;Municipal;68,4;0,0;31,4;0,0;0,2;83,6;0,0;16,0;0,0;0,4;83,6;0,0;16,0;0,0;0,4;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527306;Louveira;Urbana;Municipal;69,0;0,0;30,8;0,0;0,2;83,2;0,0;16,3;0,0;0,5;83,2;0,0;16,3;0,0;0,5;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527306;Louveira;Rural;Municipal;58,3;0,0;41,7;0,0;0,0;91,7;0,0;8,3;0,0;0,0;91,7;0,0;8,3;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527306;Louveira;Total;Privada;86,4;0,0;0,0;0,0;13,6;84,1;0,0;15,9;0,0;0,0;96,8;0,0;3,2;0,0;0,0;70,9;0,0;29,1;0,0;0,0;61,5;0,0;38,5;0,0;0,0
2021;Sudeste;SP;3527306;Louveira;Urbana;Privada;86,4;0,0;0,0;0,0;13,6;84,1;0,0;15,9;0,0;0,0;96,8;0,0;3,2;0,0;0,0;70,9;0,0;29,1;0,0;0,0;61,5;0,0;38,5;0,0;0,0
2021;Sudeste;SP;3527306;Louveira;Total;Pública;68,4;0,0;31,4;0,0;0,2;81,3;0,7;17,7;0,0;0,3;83,6;0,0;16,0;0,0;0,4;76,8;2,1;21,1;0,0;0,0;64,0;1,0;35,0;0,0;0,0
2021;Sudeste;SP;3527306;Louveira;Urbana;Pública;69,0;0,0;30,8;0,0;0,2;81,0;0,7;17,9;0,0;0,4;83,2;0,0;16,3;0,0;0,5;76,8;2,1;21,1;0,0;0,0;64,0;1,0;35,0;0,0;0,0
2021;Sudeste;SP;3527306;Louveira;Rural;Pública;58,3;0,0;41,7;0,0;0,0;91,7;0,0;8,3;0,0;0,0;91,7;0,0;8,3;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527405;Lucélia;Total;Total;79,3;0,0;20,7;0,0;0,0;84,1;0,0;15,4;0,0;0,5;83,7;0,0;16,3;0,0;0,0;84,6;0,0;14,1;0,0;1,3;71,7;0,0;28,3;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Urbana;Total;79,3;0,0;20,7;0,0;0,0;84,1;0,0;15,4;0,0;0,5;83,7;0,0;16,3;0,0;0,0;84,6;0,0;14,1;0,0;1,3;71,7;0,0;28,3;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Rural;Total;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527405;Lucélia;Total;Estadual;--;--;--;--;--;82,7;0,0;17,3;0,0;0,0;--;--;--;--;--;82,7;0,0;17,3;0,0;0,0;71,7;0,0;28,3;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Urbana;Estadual;--;--;--;--;--;82,7;0,0;17,3;0,0;0,0;--;--;--;--;--;82,7;0,0;17,3;0,0;0,0;71,7;0,0;28,3;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Rural;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527405;Lucélia;Total;Municipal;77,8;0,0;22,2;0,0;0,0;84,2;0,0;15,2;0,0;0,6;83,6;0,0;16,4;0,0;0,0;86,0;0,0;11,8;0,0;2,2;--;--;--;--;--
2021;Sudeste;SP;3527405;Lucélia;Urbana;Municipal;77,8;0,0;22,2;0,0;0,0;84,2;0,0;15,2;0,0;0,6;83,6;0,0;16,4;0,0;0,0;86,0;0,0;11,8;0,0;2,2;--;--;--;--;--
2021;Sudeste;SP;3527405;Lucélia;Total;Privada;100,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3527405;Lucélia;Urbana;Privada;100,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3527405;Lucélia;Total;Pública;77,8;0,0;22,2;0,0;0,0;84,0;0,0;15,5;0,0;0,5;83,6;0,0;16,4;0,0;0,0;84,6;0,0;14,2;0,0;1,2;71,7;0,0;28,3;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Urbana;Pública;77,8;0,0;22,2;0,0;0,0;84,0;0,0;15,5;0,0;0,5;83,6;0,0;16,4;0,0;0,0;84,6;0,0;14,2;0,0;1,2;71,7;0,0;28,3;0,0;0,0
2021;Sudeste;SP;3527405;Lucélia;Rural;Pública;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527504;Lucianópolis;Total;Total;42,9;0,0;57,1;0,0;0,0;84,5;8,2;7,3;0,0;0,0;85,7;14,3;0,0;0,0;0,0;83,0;0,0;17,0;0,0;0,0;76,2;0,0;23,8;0,0;0,0
2021;Sudeste;SP;3527504;Lucianópolis;Urbana;Total;42,9;0,0;57,1;0,0;0,0;84,5;8,2;7,3;0,0;0,0;85,7;14,3;0,0;0,0;0,0;83,0;0,0;17,0;0,0;0,0;76,2;0,0;23,8;0,0;0,0
2021;Sudeste;SP;3527504;Lucianópolis;Total;Estadual;--;--;--;--;--;83,0;0,0;17,0;0,0;0,0;--;--;--;--;--;83,0;0,0;17,0;0,0;0,0;76,2;0,0;23,8;0,0;0,0
2021;Sudeste;SP;3527504;Lucianópolis;Urbana;Estadual;--;--;--;--;--;83,0;0,0;17,0;0,0;0,0;--;--;--;--;--;83,0;0,0;17,0;0,0;0,0;76,2;0,0;23,8;0,0;0,0
2021;Sudeste;SP;3527504;Lucianópolis;Total;Municipal;33,3;0,0;66,7;0,0;0,0;85,7;14,3;0,0;0,0;0,0;85,7;14,3;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527504;Lucianópolis;Urbana;Municipal;33,3;0,0;66,7;0,0;0,0;85,7;14,3;0,0;0,0;0,0;85,7;14,3;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527504;Lucianópolis;Total;Privada;100,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527504;Lucianópolis;Urbana;Privada;100,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527504;Lucianópolis;Total;Pública;33,3;0,0;66,7;0,0;0,0;84,5;8,2;7,3;0,0;0,0;85,7;14,3;0,0;0,0;0,0;83,0;0,0;17,0;0,0;0,0;76,2;0,0;23,8;0,0;0,0
2021;Sudeste;SP;3527504;Lucianópolis;Urbana;Pública;33,3;0,0;66,7;0,0;0,0;84,5;8,2;7,3;0,0;0,0;85,7;14,3;0,0;0,0;0,0;83,0;0,0;17,0;0,0;0,0;76,2;0,0;23,8;0,0;0,0
2021;Sudeste;SP;3527603;Luís Antônio;Total;Total;55,9;0,0;42,6;0,0;1,5;79,0;1,1;16,7;0,0;3,2;77,7;0,0;16,1;0,0;6,2;80,3;2,3;17,4;0,0;0,0;80,4;0,0;19,6;0,0;0,0
2021;Sudeste;SP;3527603;Luís Antônio;Urbana;Total;55,9;0,0;42,6;0,0;1,5;79,0;1,1;16,7;0,0;3,2;77,7;0,0;16,1;0,0;6,2;80,3;2,3;17,4;0,0;0,0;80,4;0,0;19,6;0,0;0,0
2021;Sudeste;SP;3527603;Luís Antônio;Total;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;83,0;0,0;17,0;0,0;0,0
2021;Sudeste;SP;3527603;Luís Antônio;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;83,0;0,0;17,0;0,0;0,0
2021;Sudeste;SP;3527603;Luís Antônio;Total;Municipal;54,2;0,0;45,8;0,0;0,0;80,9;1,2;15,6;0,0;2,3;80,8;0,0;14,8;0,0;4,4;81,0;2,6;16,4;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3527603;Luís Antônio;Urbana;Municipal;54,2;0,0;45,8;0,0;0,0;80,9;1,2;15,6;0,0;2,3;80,8;0,0;14,8;0,0;4,4;81,0;2,6;16,4;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3527603;Luís Antônio;Total;Privada;66,7;0,0;22,2;0,0;11,1;62,8;0,0;25,6;0,0;11,6;52,4;0,0;26,2;0,0;21,4;75,0;0,0;25,0;0,0;0,0;69,2;0,0;30,8;0,0;0,0
2021;Sudeste;SP;3527603;Luís Antônio;Urbana;Privada;66,7;0,0;22,2;0,0;11,1;62,8;0,0;25,6;0,0;11,6;52,4;0,0;26,2;0,0;21,4;75,0;0,0;25,0;0,0;0,0;69,2;0,0;30,8;0,0;0,0
2021;Sudeste;SP;3527603;Luís Antônio;Total;Pública;54,2;0,0;45,8;0,0;0,0;80,9;1,2;15,6;0,0;2,3;80,8;0,0;14,8;0,0;4,4;81,0;2,6;16,4;0,0;0,0;83,0;0,0;17,0;0,0;0,0
2021;Sudeste;SP;3527603;Luís Antônio;Urbana;Pública;54,2;0,0;45,8;0,0;0,0;80,9;1,2;15,6;0,0;2,3;80,8;0,0;14,8;0,0;4,4;81,0;2,6;16,4;0,0;0,0;83,0;0,0;17,0;0,0;0,0
2021;Sudeste;SP;3527702;Luiziânia;Total;Total;94,1;0,0;5,9;0,0;0,0;91,5;0,0;8,5;0,0;0,0;100,0;0,0;0,0;0,0;0,0;78,8;0,0;21,2;0,0;0,0;59,4;0,0;40,6;0,0;0,0
2021;Sudeste;SP;3527702;Luiziânia;Urbana;Total;94,1;0,0;5,9;0,0;0,0;91,5;0,0;8,5;0,0;0,0;100,0;0,0;0,0;0,0;0,0;78,8;0,0;21,2;0,0;0,0;59,4;0,0;40,6;0,0;0,0
2021;Sudeste;SP;3527702;Luiziânia;Total;Estadual;--;--;--;--;--;78,8;0,0;21,2;0,0;0,0;--;--;--;--;--;78,8;0,0;21,2;0,0;0,0;59,4;0,0;40,6;0,0;0,0
2021;Sudeste;SP;3527702;Luiziânia;Urbana;Estadual;--;--;--;--;--;78,8;0,0;21,2;0,0;0,0;--;--;--;--;--;78,8;0,0;21,2;0,0;0,0;59,4;0,0;40,6;0,0;0,0
2021;Sudeste;SP;3527702;Luiziânia;Total;Municipal;94,1;0,0;5,9;0,0;0,0;100,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527702;Luiziânia;Urbana;Municipal;94,1;0,0;5,9;0,0;0,0;100,0;0,0;0,0;0,0;0,0;100,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527702;Luiziânia;Total;Pública;94,1;0,0;5,9;0,0;0,0;91,5;0,0;8,5;0,0;0,0;100,0;0,0;0,0;0,0;0,0;78,8;0,0;21,2;0,0;0,0;59,4;0,0;40,6;0,0;0,0
2021;Sudeste;SP;3527702;Luiziânia;Urbana;Pública;94,1;0,0;5,9;0,0;0,0;91,5;0,0;8,5;0,0;0,0;100,0;0,0;0,0;0,0;0,0;78,8;0,0;21,2;0,0;0,0;59,4;0,0;40,6;0,0;0,0
2021;Sudeste;SP;3527801;Lupércio;Total;Total;55,6;0,0;25,9;3,7;14,8;72,9;0,0;27,1;0,0;0,0;84,3;0,0;15,7;0,0;0,0;53,5;0,0;46,5;0,0;0,0;58,8;0,0;41,2;0,0;0,0
2021;Sudeste;SP;3527801;Lupércio;Urbana;Total;55,6;0,0;25,9;3,7;14,8;72,9;0,0;27,1;0,0;0,0;84,3;0,0;15,7;0,0;0,0;53,5;0,0;46,5;0,0;0,0;58,8;0,0;41,2;0,0;0,0
2021;Sudeste;SP;3527801;Lupércio;Total;Estadual;--;--;--;--;--;53,5;0,0;46,5;0,0;0,0;--;--;--;--;--;53,5;0,0;46,5;0,0;0,0;58,8;0,0;41,2;0,0;0,0
2021;Sudeste;SP;3527801;Lupércio;Urbana;Estadual;--;--;--;--;--;53,5;0,0;46,5;0,0;0,0;--;--;--;--;--;53,5;0,0;46,5;0,0;0,0;58,8;0,0;41,2;0,0;0,0
2021;Sudeste;SP;3527801;Lupércio;Total;Municipal;55,6;0,0;25,9;3,7;14,8;84,3;0,0;15,7;0,0;0,0;84,3;0,0;15,7;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527801;Lupércio;Urbana;Municipal;55,6;0,0;25,9;3,7;14,8;84,3;0,0;15,7;0,0;0,0;84,3;0,0;15,7;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527801;Lupércio;Total;Pública;55,6;0,0;25,9;3,7;14,8;72,9;0,0;27,1;0,0;0,0;84,3;0,0;15,7;0,0;0,0;53,5;0,0;46,5;0,0;0,0;58,8;0,0;41,2;0,0;0,0
2021;Sudeste;SP;3527801;Lupércio;Urbana;Pública;55,6;0,0;25,9;3,7;14,8;72,9;0,0;27,1;0,0;0,0;84,3;0,0;15,7;0,0;0,0;53,5;0,0;46,5;0,0;0,0;58,8;0,0;41,2;0,0;0,0
2021;Sudeste;SP;3527900;Lutécia;Total;Total;56,5;0,0;39,1;0,0;4,4;72,1;0,0;27,9;0,0;0,0;83,8;0,0;16,2;0,0;0,0;54,2;0,0;45,8;0,0;0,0;50,0;0,0;50,0;0,0;0,0
2021;Sudeste;SP;3527900;Lutécia;Urbana;Total;56,5;0,0;39,1;0,0;4,4;72,1;0,0;27,9;0,0;0,0;83,8;0,0;16,2;0,0;0,0;54,2;0,0;45,8;0,0;0,0;50,0;0,0;50,0;0,0;0,0
2021;Sudeste;SP;3527900;Lutécia;Total;Estadual;--;--;--;--;--;54,2;0,0;45,8;0,0;0,0;--;--;--;--;--;54,2;0,0;45,8;0,0;0,0;50,0;0,0;50,0;0,0;0,0
2021;Sudeste;SP;3527900;Lutécia;Urbana;Estadual;--;--;--;--;--;54,2;0,0;45,8;0,0;0,0;--;--;--;--;--;54,2;0,0;45,8;0,0;0,0;50,0;0,0;50,0;0,0;0,0
2021;Sudeste;SP;3527900;Lutécia;Total;Municipal;56,5;0,0;39,1;0,0;4,4;83,8;0,0;16,2;0,0;0,0;83,8;0,0;16,2;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527900;Lutécia;Urbana;Municipal;56,5;0,0;39,1;0,0;4,4;83,8;0,0;16,2;0,0;0,0;83,8;0,0;16,2;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3527900;Lutécia;Total;Pública;56,5;0,0;39,1;0,0;4,4;72,1;0,0;27,9;0,0;0,0;83,8;0,0;16,2;0,0;0,0;54,2;0,0;45,8;0,0;0,0;50,0;0,0;50,0;0,0;0,0
2021;Sudeste;SP;3527900;Lutécia;Urbana;Pública;56,5;0,0;39,1;0,0;4,4;72,1;0,0;27,9;0,0;0,0;83,8;0,0;16,2;0,0;0,0;54,2;0,0;45,8;0,0;0,0;50,0;0,0;50,0;0,0;0,0
2021;Sudeste;SP;3528007;Macatuba;Total;Total;36,7;0,0;50,0;0,0;13,3;81,6;0,4;18,0;0,0;0,0;89,0;0,0;11,0;0,0;0,0;70,0;1,1;28,9;0,0;0,0;78,1;4,0;17,9;0,0;0,0
2021;Sudeste;SP;3528007;Macatuba;Urbana;Total;36,7;0,0;50,0;0,0;13,3;81,6;0,4;18,0;0,0;0,0;89,0;0,0;11,0;0,0;0,0;70,0;1,1;28,9;0,0;0,0;78,1;4,0;17,9;0,0;0,0
2021;Sudeste;SP;3528007;Macatuba;Total;Estadual;--;--;--;--;--;77,5;1,3;21,2;0,0;0,0;--;--;--;--;--;77,5;1,3;21,2;0,0;0,0;78,1;4,0;17,9;0,0;0,0
2021;Sudeste;SP;3528007;Macatuba;Urbana;Estadual;--;--;--;--;--;77,5;1,3;21,2;0,0;0,0;--;--;--;--;--;77,5;1,3;21,2;0,0;0,0;78,1;4,0;17,9;0,0;0,0
2021;Sudeste;SP;3528007;Macatuba;Total;Municipal;34,9;0,0;65,1;0,0;0,0;89,0;0,0;11,0;0,0;0,0;89,0;0,0;11,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3528007;Macatuba;Urbana;Municipal;34,9;0,0;65,1;0,0;0,0;89,0;0,0;11,0;0,0;0,0;89,0;0,0;11,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3528007;Macatuba;Total;Privada;40,5;0,0;16,2;0,0;43,3;34,7;0,0;65,3;0,0;0,0;--;--;--;--;--;34,7;0,0;65,3;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3528007;Macatuba;Urbana;Privada;40,5;0,0;16,2;0,0;43,3;34,7;0,0;65,3;0,0;0,0;--;--;--;--;--;34,7;0,0;65,3;0,0;0,0;--;--;--;--;--
2021;Sudeste;SP;3528007;Macatuba;Total;Pública;34,9;0,0;65,1;0,0;0,0;85,1;0,4;14,5;0,0;0,0;89,0;0,0;11,0;0,0;0,0;77,5;1,3;21,2;0,0;0,0;78,1;4,0;17,9;0,0;0,0
2021;Sudeste;SP;3528007;Macatuba;Urbana;Pública;34,9;0,0;65,1;0,0;0,0;85,1;0,4;14,5;0,0;0,0;89,0;0,0;11,0;0,0;0,0;77,5;1,3;21,2;0,0;0,0;78,1;4,0;17,9;0,0;0,0
2021;Sudeste;SP;3528106;Macaubal;Total;Total;63,9;0,0;30,6;0,0;5,5;85,5;0,0;14,5;0,0;0,0;96,2;0,0;3,8;0,0;0,0;72,7;0,0;27,3;0,0;0,0;65,5;0,0;34,5;0,0;0,0
2021;Sudeste;SP;3528106;Macaubal;Urbana;Total;63,9;0,0;30,6;0,0;5,5;85,5;0,0;14,5;0,0;0,0;96,2;0,0;3,8;0,0;0,0;72,7;0,0;27,3;0,0;0,0;65,5;0,0;34,5;0,0;0,0
2021;Sudeste;SP;3528106;Macaubal;Total;Estadual;--;--;--;--;--;72,7;0,0;27,3;0,0;0,0;--;--;--;--;--;72,7;0,0;27,3;0,0;0,0;65,5;0,0;34,5;0,0;0,0
2021;Sudeste;SP;3528106;Macaubal;Urbana;Estadual;--;--;--;--;--;72,7;0,0;27,3;0,0;0,0;--;--;--;--;--;72,7;0,0;27,3;0,0;0,0;65,5;0,0;34,5;0,0;0,0
2021;Sudeste;SP;3528106;Macaubal;Total;Municipal;59,4;0,0;34,4;0,0;6,2;96,2;0,0;3,8;0,0;0,0;96,2;0,0;3,8;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3528106;Macaubal;Urbana;Municipal;59,4;0,0;34,4;0,0;6,2;96,2;0,0;3,8;0,0;0,0;96,2;0,0;3,8;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3528106;Macaubal;Total;Privada;100,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3528106;Macaubal;Urbana;Privada;100,0;0,0;0,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3528106;Macaubal;Total;Pública;59,4;0,0;34,4;0,0;6,2;85,5;0,0;14,5;0,0;0,0;96,2;0,0;3,8;0,0;0,0;72,7;0,0;27,3;0,0;0,0;65,5;0,0;34,5;0,0;0,0
2021;Sudeste;SP;3528106;Macaubal;Urbana;Pública;59,4;0,0;34,4;0,0;6,2;85,5;0,0;14,5;0,0;0,0;96,2;0,0;3,8;0,0;0,0;72,7;0,0;27,3;0,0;0,0;65,5;0,0;34,5;0,0;0,0
2021;Sudeste;SP;3528205;Macedônia;Total;Total;70,0;0,0;30,0;0,0;0,0;85,3;0,0;14,7;0,0;0,0;95,0;0,0;5,0;0,0;0,0;71,4;0,0;28,6;0,0;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3528205;Macedônia;Urbana;Total;70,0;0,0;30,0;0,0;0,0;85,3;0,0;14,7;0,0;0,0;95,0;0,0;5,0;0,0;0,0;71,4;0,0;28,6;0,0;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3528205;Macedônia;Total;Estadual;--;--;--;--;--;71,4;0,0;28,6;0,0;0,0;--;--;--;--;--;71,4;0,0;28,6;0,0;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3528205;Macedônia;Urbana;Estadual;--;--;--;--;--;71,4;0,0;28,6;0,0;0,0;--;--;--;--;--;71,4;0,0;28,6;0,0;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3528205;Macedônia;Total;Municipal;70,0;0,0;30,0;0,0;0,0;95,0;0,0;5,0;0,0;0,0;95,0;0,0;5,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3528205;Macedônia;Urbana;Municipal;70,0;0,0;30,0;0,0;0,0;95,0;0,0;5,0;0,0;0,0;95,0;0,0;5,0;0,0;0,0;--;--;--;--;--;--;--;--;--;--
2021;Sudeste;SP;3528205;Macedônia;Total;Pública;70,0;0,0;30,0;0,0;0,0;85,3;0,0;14,7;0,0;0,0;95,0;0,0;5,0;0,0;0,0;71,4;0,0;28,6;0,0;0,0;66,7;0,0;33,3;0,0;0,0
2021;Sudeste;SP;3528205;Macedônia;Urbana;Pública;70,0;0,0;30,0;0,0;0,0;85,3;0,0;14,7;0,0;0,0;95,0;0,0;5,0;0,0;0,0;71,4;0,0;28,6;0,0;0,0;66,7;0,0;33,3;0,0;0,0
