NU_ANO_CENSO;NO_REGIAO;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;1_CAT1_CATFUN;1_CAT1_CATMED;1_CAT2_CATFUN;1_CAT2_CATMED;1_CAT3_CATFUN;1_CAT3_CATMED
2021;Sudeste;SP;3529104;Marinópolis;Urbana;Total;99,4;98,2;0,0;0,0;0,6;1,8
2021;Sudeste;SP;3529203;Martinópolis;Total;Total;99,5;98,6;0,1;0,4;0,4;0,8
2021;Sudeste;SP;3529203;Martinópolis;Total;Pública;99,5;98,4;0,1;0,4;0,4;0,9
2021;Sudeste;SP;3529203;Martinópolis;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3529203;Martinópolis;Urbana;Total;99,5;98,6;0,1;0,4;0,4;0,8
2021;Sudeste;SP;3529302;Matão;Total;Total;99,3;94,8;0,2;3,6;0,5;1,1
2021;Sudeste;SP;3529302;Matão;Total;Pública;99,2;94,3;0,2;4,0;0,6;1,2
2021;Sudeste;SP;3529302;Matão;Total;Privada;99,8;100,0;0,1;0,0;0,1;0,0
2021;Sudeste;SP;3529302;Matão;Urbana;Total;99,3;94,8;0,2;3,6;0,5;1,1
2021;Sudeste;SP;3529302;Matão;Rural;Total;90,9;--;0,0;--;9,1;--
2021;Sudeste;SP;3529401;Mauá;Total;Total;99,0;97,9;0,5;1,1;0,5;0,7
2021;Sudeste;SP;3529401;Mauá;Total;Pública;99,0;97,7;0,5;1,2;0,5;0,8
2021;Sudeste;SP;3529401;Mauá;Total;Privada;99,0;99,2;0,5;0,2;0,5;0,5
2021;Sudeste;SP;3529401;Mauá;Urbana;Total;99,0;97,9;0,5;1,1;0,5;0,7
2021;Sudeste;SP;3529500;Mendonça;Total;Total;99,4;91,4;0,5;4,0;0,0;2,9
2021;Sudeste;SP;3529500;Mendonça;Total;Pública;99,4;91,4;0,5;4,0;0,0;2,9
2021;Sudeste;SP;3529500;Mendonça;Urbana;Total;99,4;91,4;0,5;4,0;0,0;2,9
2021;Sudeste;SP;3529609;Meridiano;Total;Total;99,0;97,2;0,6;0,0;0,4;1,9
2021;Sudeste;SP;3529609;Meridiano;Total;Pública;99,0;97,2;0,6;0,0;0,4;1,9
2021;Sudeste;SP;3529609;Meridiano;Urbana;Total;99,0;97,2;0,6;0,0;0,4;1,9
2021;Sudeste;SP;3529658;Mesópolis;Total;Total;96,7;94,7;1,4;0,0;1,9;5,3
2021;Sudeste;SP;3529658;Mesópolis;Total;Pública;96,7;94,7;1,4;0,0;1,9;5,3
2021;Sudeste;SP;3529658;Mesópolis;Urbana;Total;96,7;94,7;1,4;0,0;1,9;5,3
2021;Sudeste;SP;3529708;Miguelópolis;Total;Total;95,3;90,5;2,9;2,8;0,9;4,8
2021;Sudeste;SP;3529708;Miguelópolis;Total;Pública;94,9;90,5;3,1;2,8;0,9;4,8
2021;Sudeste;SP;3529708;Miguelópolis;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3529708;Miguelópolis;Urbana;Total;95,3;88,7;2,9;0,6;0,9;7,5
2021;Sudeste;SP;3529708;Miguelópolis;Rural;Total;--;92,8;--;5,7;--;1,1
2021;Sudeste;SP;3529807;Mineiros do Tietê;Total;Total;99,3;97,3;0,5;1,3;0,2;1,4
2021;Sudeste;SP;3529807;Mineiros do Tietê;Total;Pública;99,2;97,3;0,6;1,4;0,2;1,3
2021;Sudeste;SP;3529807;Mineiros do Tietê;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3529807;Mineiros do Tietê;Urbana;Total;99,3;97,3;0,5;1,3;0,2;1,4
2021;Sudeste;SP;3529906;Miracatu;Total;Total;97,9;95,1;1,0;0,8;1,1;3,7
2021;Sudeste;SP;3529906;Miracatu;Total;Pública;97,9;95,1;1,0;0,8;1,1;3,7
2021;Sudeste;SP;3529906;Miracatu;Total;Privada;98,6;--;1,4;--;0,0;--
2021;Sudeste;SP;3529906;Miracatu;Urbana;Total;98,0;96,1;1,2;0,0;0,8;3,5
2021;Sudeste;SP;3529906;Miracatu;Rural;Total;97,4;90,3;0,3;4,8;2,3;4,9
2021;Sudeste;SP;3530003;Mira Estrela;Total;Total;98,4;94,5;0,3;3,6;1,3;1,9
2021;Sudeste;SP;3530003;Mira Estrela;Total;Pública;98,4;94,5;0,3;3,6;1,3;1,9
2021;Sudeste;SP;3530003;Mira Estrela;Urbana;Total;98,4;94,5;0,3;3,6;1,3;1,9
2021;Sudeste;SP;3530102;Mirandópolis;Total;Total;99,1;99,3;0,7;0,0;0,2;0,7
2021;Sudeste;SP;3530102;Mirandópolis;Total;Pública;98,8;99,2;0,8;0,0;0,4;0,8
2021;Sudeste;SP;3530102;Mirandópolis;Total;Privada;100,0;99,4;0,0;0,0;0,0;0,6
2021;Sudeste;SP;3530102;Mirandópolis;Urbana;Total;99,1;99,3;0,6;0,0;0,3;0,7
2021;Sudeste;SP;3530102;Mirandópolis;Rural;Total;99,2;--;0,8;--;0,0;--
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Total;Total;98,9;97,4;0,2;0,8;0,9;1,2
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Total;Pública;98,9;97,4;0,2;0,8;0,9;1,2
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Urbana;Total;98,8;97,0;0,1;0,9;1,1;1,3
2021;Sudeste;SP;3530201;Mirante do Paranapanema;Rural;Total;99,3;98,5;0,5;0,7;0,2;0,8
2021;Sudeste;SP;3530300;Mirassol;Total;Total;97,6;93,3;1,3;2,8;1,1;2,3
2021;Sudeste;SP;3530300;Mirassol;Total;Pública;97,3;92,4;1,6;3,2;1,1;2,6
2021;Sudeste;SP;3530300;Mirassol;Total;Privada;99,4;100,0;0,3;0,0;0,3;0,0
2021;Sudeste;SP;3530300;Mirassol;Urbana;Total;98,1;93,5;1,3;2,9;0,6;2,2
2021;Sudeste;SP;3530300;Mirassol;Rural;Total;18,9;91,5;16,2;2,6;59,5;4,3
2021;Sudeste;SP;3530409;Mirassolândia;Total;Total;98,7;95,2;1,1;2,4;0,2;2,4
2021;Sudeste;SP;3530409;Mirassolândia;Total;Pública;98,7;95,2;1,1;2,4;0,2;2,4
2021;Sudeste;SP;3530409;Mirassolândia;Urbana;Total;98,7;95,2;1,1;2,4;0,2;2,4
2021;Sudeste;SP;3530508;Mococa;Total;Total;99,4;95,3;0,3;2,7;0,3;1,7
2021;Sudeste;SP;3530508;Mococa;Total;Pública;99,3;94,7;0,3;3,1;0,3;1,9
2021;Sudeste;SP;3530508;Mococa;Total;Privada;99,7;98,6;0,2;0,7;0,1;0,5
2021;Sudeste;SP;3530508;Mococa;Urbana;Total;99,4;95,3;0,3;2,7;0,3;1,7
2021;Sudeste;SP;3530508;Mococa;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3530607;Mogi das Cruzes;Total;Total;99,1;96,2;0,4;1,3;0,5;2,3
2021;Sudeste;SP;3530607;Mogi das Cruzes;Total;Pública;99,1;95,6;0,4;1,5;0,5;2,6
2021;Sudeste;SP;3530607;Mogi das Cruzes;Total;Privada;99,1;99,2;0,3;0,1;0,6;0,7
2021;Sudeste;SP;3530607;Mogi das Cruzes;Urbana;Total;99,1;96,2;0,4;1,3;0,5;2,3
2021;Sudeste;SP;3530607;Mogi das Cruzes;Rural;Total;99,0;99,0;0,4;0,5;0,6;0,5
2021;Sudeste;SP;3530706;Mogi Guaçu;Total;Total;97,5;92,4;1,5;3,1;0,8;3,0
2021;Sudeste;SP;3530706;Mogi Guaçu;Total;Pública;97,0;91,3;1,8;3,6;0,9;3,4
2021;Sudeste;SP;3530706;Mogi Guaçu;Total;Privada;99,4;99,6;0,3;0,1;0,2;0,3
2021;Sudeste;SP;3530706;Mogi Guaçu;Urbana;Total;97,5;92,4;1,5;3,0;0,8;3,0
2021;Sudeste;SP;3530706;Mogi Guaçu;Rural;Total;97,5;92,5;1,5;5,5;0,8;1,4
2021;Sudeste;SP;3530805;Mogi Mirim;Total;Total;98,4;94,0;0,4;1,8;1,0;2,7
2021;Sudeste;SP;3530805;Mogi Mirim;Total;Pública;98,2;93,3;0,5;2,0;1,2;3,1
2021;Sudeste;SP;3530805;Mogi Mirim;Total;Privada;99,6;99,4;0,1;0,0;0,3;0,0
2021;Sudeste;SP;3530805;Mogi Mirim;Urbana;Total;98,9;94,0;0,3;1,8;0,7;2,7
2021;Sudeste;SP;3530805;Mogi Mirim;Rural;Total;4,3;--;12,8;--;70,2;--
2021;Sudeste;SP;3530904;Mombuca;Total;Total;98,7;93,9;0,0;0,0;1,1;6,1
2021;Sudeste;SP;3530904;Mombuca;Total;Pública;98,7;93,9;0,0;0,0;1,1;6,1
2021;Sudeste;SP;3530904;Mombuca;Urbana;Total;98,7;93,9;0,0;0,0;1,1;6,1
2021;Sudeste;SP;3531001;Monções;Total;Total;99,5;98,0;0,5;2,0;0,0;0,0
2021;Sudeste;SP;3531001;Monções;Total;Pública;99,5;98,0;0,5;2,0;0,0;0,0
2021;Sudeste;SP;3531001;Monções;Urbana;Total;99,5;98,0;0,5;2,0;0,0;0,0
2021;Sudeste;SP;3531100;Mongaguá;Total;Total;98,1;94,2;0,7;2,4;1,1;2,9
2021;Sudeste;SP;3531100;Mongaguá;Total;Pública;98,1;94,0;0,7;2,5;1,1;3,0
2021;Sudeste;SP;3531100;Mongaguá;Total;Privada;98,1;98,4;0,9;0,8;1,0;0,8
2021;Sudeste;SP;3531100;Mongaguá;Urbana;Total;98,1;94,2;0,7;2,4;1,0;2,9
2021;Sudeste;SP;3531100;Mongaguá;Rural;Total;94,4;--;0,0;--;5,6;--
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Total;Total;97,5;93,3;1,5;2,8;1,0;1,8
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Total;Pública;97,5;93,3;1,5;2,8;1,0;1,8
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Urbana;Total;97,5;93,3;1,7;2,8;0,8;1,8
2021;Sudeste;SP;3531209;Monte Alegre do Sul;Rural;Total;97,3;--;0,0;--;2,7;--
2021;Sudeste;SP;3531308;Monte Alto;Total;Total;99,2;96,4;0,1;1,1;0,7;2,2
2021;Sudeste;SP;3531308;Monte Alto;Total;Pública;99,0;95,3;0,1;1,5;0,8;2,9
2021;Sudeste;SP;3531308;Monte Alto;Total;Privada;99,7;99,7;0,1;0,0;0,2;0,3
2021;Sudeste;SP;3531308;Monte Alto;Urbana;Total;99,2;96,4;0,1;1,1;0,7;2,2
2021;Sudeste;SP;3531407;Monte Aprazível;Total;Total;98,5;96,3;0,8;1,0;0,7;2,7
2021;Sudeste;SP;3531407;Monte Aprazível;Total;Pública;98,3;95,8;0,9;1,1;0,8;3,1
2021;Sudeste;SP;3531407;Monte Aprazível;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3531407;Monte Aprazível;Urbana;Total;98,5;94,8;0,8;1,2;0,7;4,0
2021;Sudeste;SP;3531407;Monte Aprazível;Rural;Total;--;99,6;--;0,4;--;0,0
2021;Sudeste;SP;3531506;Monte Azul Paulista;Total;Total;99,2;96,2;0,2;1,2;0,6;2,6
2021;Sudeste;SP;3531506;Monte Azul Paulista;Total;Pública;99,1;96,2;0,2;1,2;0,7;2,6
2021;Sudeste;SP;3531506;Monte Azul Paulista;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3531506;Monte Azul Paulista;Urbana;Total;99,2;96,2;0,2;1,2;0,6;2,6
2021;Sudeste;SP;3531605;Monte Castelo;Total;Total;99,1;92,9;0,5;0,0;0,2;0,8
2021;Sudeste;SP;3531605;Monte Castelo;Total;Pública;99,1;92,9;0,5;0,0;0,2;0,8
2021;Sudeste;SP;3531605;Monte Castelo;Urbana;Total;99,1;92,9;0,5;0,0;0,2;0,8
2021;Sudeste;SP;3531704;Monteiro Lobato;Total;Total;98,8;95,5;0,5;0,8;0,7;3,7
2021;Sudeste;SP;3531704;Monteiro Lobato;Total;Pública;99,3;95,5;0,0;0,8;0,7;3,7
2021;Sudeste;SP;3531704;Monteiro Lobato;Total;Privada;88,9;--;11,1;--;0,0;--
2021;Sudeste;SP;3531704;Monteiro Lobato;Urbana;Total;99,2;95,5;0,0;0,8;0,8;3,7
2021;Sudeste;SP;3531704;Monteiro Lobato;Rural;Total;96,7;--;3,3;--;0,0;--
2021;Sudeste;SP;3531803;Monte Mor;Total;Total;99,1;98,0;0,4;0,7;0,3;1,1
2021;Sudeste;SP;3531803;Monte Mor;Total;Pública;99,0;98,0;0,4;0,7;0,3;1,2
2021;Sudeste;SP;3531803;Monte Mor;Total;Privada;99,7;100,0;0,3;0,0;0,0;0,0
2021;Sudeste;SP;3531803;Monte Mor;Urbana;Total;99,0;98,0;0,4;0,7;0,3;1,1
2021;Sudeste;SP;3531803;Monte Mor;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3531902;Morro Agudo;Total;Total;95,9;94,9;3,1;0,3;0,7;3,4
2021;Sudeste;SP;3531902;Morro Agudo;Total;Pública;95,5;94,6;3,4;0,4;0,8;3,6
2021;Sudeste;SP;3531902;Morro Agudo;Total;Privada;99,7;100,0;0,3;0,0;0,0;0,0
2021;Sudeste;SP;3531902;Morro Agudo;Urbana;Total;95,9;94,9;3,1;0,3;0,7;3,4
2021;Sudeste;SP;3532009;Morungaba;Total;Total;98,8;91,5;0,6;0,5;0,4;8,0
2021;Sudeste;SP;3532009;Morungaba;Total;Pública;98,8;91,5;0,5;0,5;0,4;8,0
2021;Sudeste;SP;3532009;Morungaba;Total;Privada;97,3;--;2,7;--;0,0;--
2021;Sudeste;SP;3532009;Morungaba;Urbana;Total;98,8;91,5;0,6;0,5;0,4;8,0
2021;Sudeste;SP;3532058;Motuca;Total;Total;99,4;86,8;0,4;7,9;0,0;4,4
2021;Sudeste;SP;3532058;Motuca;Total;Pública;99,4;86,8;0,4;7,9;0,0;4,4
2021;Sudeste;SP;3532058;Motuca;Urbana;Total;99,4;86,8;0,4;7,9;0,0;4,4
2021;Sudeste;SP;3532108;Murutinga do Sul;Total;Total;99,0;95,6;0,0;1,1;1,0;2,2
2021;Sudeste;SP;3532108;Murutinga do Sul;Total;Pública;99,0;95,6;0,0;1,1;1,0;2,2
2021;Sudeste;SP;3532108;Murutinga do Sul;Urbana;Total;99,0;95,6;0,0;1,1;1,0;2,2
2021;Sudeste;SP;3532157;Nantes;Total;Total;99,4;100,0;0,3;0,0;0,3;0,0
2021;Sudeste;SP;3532157;Nantes;Total;Pública;99,4;100,0;0,3;0,0;0,3;0,0
2021;Sudeste;SP;3532157;Nantes;Urbana;Total;99,4;100,0;0,3;0,0;0,3;0,0
2021;Sudeste;SP;3532207;Narandiba;Total;Total;95,8;97,6;3,7;0,6;0,5;0,6
2021;Sudeste;SP;3532207;Narandiba;Total;Pública;95,8;97,6;3,7;0,6;0,5;0,6
2021;Sudeste;SP;3532207;Narandiba;Urbana;Total;95,8;97,6;3,7;0,6;0,5;0,6
2021;Sudeste;SP;3532306;Natividade da Serra;Total;Total;98,6;92,4;0,9;1,5;0,5;5,6
2021;Sudeste;SP;3532306;Natividade da Serra;Total;Pública;98,6;92,4;0,9;1,5;0,5;5,6
2021;Sudeste;SP;3532306;Natividade da Serra;Urbana;Total;98,9;92,9;1,1;1,2;0,0;5,4
2021;Sudeste;SP;3532306;Natividade da Serra;Rural;Total;98,2;90,0;0,6;3,3;1,2;6,7
2021;Sudeste;SP;3532405;Nazaré Paulista;Total;Total;99,6;97,3;0,1;0,3;0,3;2,1
2021;Sudeste;SP;3532405;Nazaré Paulista;Total;Pública;99,6;97,3;0,1;0,3;0,3;2,1
2021;Sudeste;SP;3532405;Nazaré Paulista;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3532405;Nazaré Paulista;Urbana;Total;99,7;98,5;0,1;0,0;0,2;0,9
2021;Sudeste;SP;3532405;Nazaré Paulista;Rural;Total;99,3;95,7;0,1;0,7;0,6;3,6
2021;Sudeste;SP;3532504;Neves Paulista;Total;Total;96,3;92,6;2,7;0,9;1,0;6,5
2021;Sudeste;SP;3532504;Neves Paulista;Total;Pública;96,3;92,6;2,7;0,9;1,0;6,5
2021;Sudeste;SP;3532504;Neves Paulista;Urbana;Total;96,3;92,6;2,7;0,9;1,0;6,5
2021;Sudeste;SP;3532603;Nhandeara;Total;Total;98,8;98,0;0,6;0,0;0,6;2,0
2021;Sudeste;SP;3532603;Nhandeara;Total;Pública;98,5;97,4;0,7;0,0;0,7;2,6
2021;Sudeste;SP;3532603;Nhandeara;Total;Privada;100,0;100,0;0,0;0,0;0,0;0,0
2021;Sudeste;SP;3532603;Nhandeara;Urbana;Total;98,8;98,0;0,6;0,0;0,6;2,0
2021;Sudeste;SP;3532702;Nipoã;Total;Total;98,8;94,4;0,5;4,2;0,7;1,4
2021;Sudeste;SP;3532702;Nipoã;Total;Pública;98,8;94,4;0,5;4,2;0,7;1,4
2021;Sudeste;SP;3532702;Nipoã;Urbana;Total;98,8;94,4;0,5;4,2;0,7;1,4
2021;Sudeste;SP;3532801;Nova Aliança;Total;Total;94,9;89,5;3,6;1,0;1,5;5,8
2021;Sudeste;SP;3532801;Nova Aliança;Total;Pública;94,9;89,5;3,6;1,0;1,5;5,8
2021;Sudeste;SP;3532801;Nova Aliança;Urbana;Total;94,9;89,5;3,6;1,0;1,5;5,8
2021;Sudeste;SP;3532827;Nova Campina;Total;Total;99,3;95,7;0,2;0,3;0,5;3,1
2021;Sudeste;SP;3532827;Nova Campina;Total;Pública;99,3;95,7;0,2;0,3;0,5;3,1
2021;Sudeste;SP;3532827;Nova Campina;Urbana;Total;99,4;96,2;0,0;0,4;0,6;2,3
2021;Sudeste;SP;3532827;Nova Campina;Rural;Total;99,3;93,7;0,5;0,0;0,2;6,3
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Total;Total;99,5;97,9;0,5;0,0;0,0;2,1
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Total;Pública;99,5;97,9;0,5;0,0;0,0;2,1
2021;Sudeste;SP;3532843;Nova Canaã Paulista;Urbana;Total;99,5;97,9;0,5;0,0;0,0;2,1
2021;Sudeste;SP;3532868;Nova Castilho;Total;Total;97,3;100,0;1,3;0,0;1,4;0,0
2021;Sudeste;SP;3532868;Nova Castilho;Total;Pública;97,3;100,0;1,3;0,0;1,4;0,0
2021;Sudeste;SP;3532868;Nova Castilho;Urbana;Total;97,3;100,0;1,3;0,0;1,4;0,0
2021;Sudeste;SP;3532900;Nova Europa;Total;Total;99,4;97,9;0,3;0,7;0,2;1,0
2021;Sudeste;SP;3532900;Nova Europa;Total;Pública;99,4;97,9;0,4;0,7;0,2;1,0
2021;Sudeste;SP;3532900;Nova Europa;Total;Privada;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3532900;Nova Europa;Urbana;Total;99,4;97,9;0,3;0,7;0,2;1,0
2021;Sudeste;SP;3533007;Nova Granada;Total;Total;98,5;88,1;0,5;1,3;1,0;9,8
2021;Sudeste;SP;3533007;Nova Granada;Total;Pública;98,5;85,4;0,6;1,6;0,9;12,1
2021;Sudeste;SP;3533007;Nova Granada;Total;Privada;98,6;100,0;0,0;0,0;1,4;0,0
2021;Sudeste;SP;3533007;Nova Granada;Urbana;Total;98,5;88,1;0,5;1,3;1,0;9,8
2021;Sudeste;SP;3533106;Nova Guataporanga;Total;Total;99,2;98,3;0,4;0,0;0,0;0,0
2021;Sudeste;SP;3533106;Nova Guataporanga;Total;Pública;99,2;98,3;0,4;0,0;0,0;0,0
2021;Sudeste;SP;3533106;Nova Guataporanga;Urbana;Total;99,2;98,3;0,4;0,0;0,0;0,0
2021;Sudeste;SP;3533205;Nova Independência;Total;Total;98,5;96,5;1,3;1,4;0,2;2,1
2021;Sudeste;SP;3533205;Nova Independência;Total;Pública;98,5;96,5;1,3;1,4;0,2;2,1
2021;Sudeste;SP;3533205;Nova Independência;Urbana;Total;98,5;96,5;1,3;1,4;0,2;2,1
2021;Sudeste;SP;3533254;Novais;Total;Total;98,8;99,3;0,7;0,0;0,5;0,7
2021;Sudeste;SP;3533254;Novais;Total;Pública;98,8;99,3;0,7;0,0;0,5;0,7
2021;Sudeste;SP;3533254;Novais;Urbana;Total;98,8;99,3;0,7;0,0;0,5;0,7
2021;Sudeste;SP;3533304;Nova Luzitânia;Total;Total;99,1;97,9;0,6;1,1;0,3;1,0
2021;Sudeste;SP;3533304;Nova Luzitânia;Total;Pública;99,1;97,9;0,6;1,1;0,3;1,0
2021;Sudeste;SP;3533304;Nova Luzitânia;Urbana;Total;99,1;97,9;0,6;1,1;0,3;1,0
2021;Sudeste;SP;3533403;Nova Odessa;Total;Total;99,0;97,9;0,5;0,7;0,5;1,1
2021;Sudeste;SP;3533403;Nova Odessa;Total;Pública;99,0;97,8;0,4;0,8;0,6;1,2
2021;Sudeste;SP;3533403;Nova Odessa;Total;Privada;98,9;99,0;0,8;0,3;0,3;0,7
2021;Sudeste;SP;3533403;Nova Odessa;Urbana;Total;99,0;97,9;0,5;0,7;0,5;1,1
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Total;99,2;95,0;0,4;2,1;0,4;2,1
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Pública;99,1;94,2;0,4;2,4;0,5;2,5
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Privada;99,4;100,0;0,6;0,0;0,0;0,0
2021;Sudeste;SP;3533502;Novo Horizonte;Urbana;Total;99,2;95,0;0,4;2,1;0,4;2,1
2021;Sudeste;SP;3533601;Nuporanga;Total;Total;93,7;90,1;4,5;1,2;1,7;8,1
2021;Sudeste;SP;3533601;Nuporanga;Total;Pública;93,0;90,2;5,0;1,2;1,9;8,6
2021;Sudeste;SP;3533601;Nuporanga;Total;Privada;99,0;88,9;1,0;0,0;0,0;0,0
2021;Sudeste;SP;3533601;Nuporanga;Urbana;Total;93,7;90,1;4,5;1,2;1,7;8,1
2021;Sudeste;SP;3533700;Ocauçu;Total;Total;96,6;98,1;2,5;0,0;0,9;1,9
2021;Sudeste;SP;3533700;Ocauçu;Total;Pública;96,6;98,1;2,5;0,0;0,9;1,9
2021;Sudeste;SP;3533700;Ocauçu;Urbana;Total;96,6;98,1;2,5;0,0;0,9;1,9
2021;Sudeste;SP;3533809;Óleo;Total;Total;99,0;96,0;0,7;0,0;0,3;4,0
2021;Sudeste;SP;3533809;Óleo;Total;Pública;99,0;96,0;0,7;0,0;0,3;4,0
2021;Sudeste;SP;3533809;Óleo;Urbana;Total;98,7;96,0;0,9;0,0;0,4;4,0
2021;Sudeste;SP;3533809;Óleo;Rural;Total;100,0;--;0,0;--;0,0;--
2021;Sudeste;SP;3533908;Olímpia;Total;Total;98,7;96,9;0,6;1,2;0,7;1,5
2021;Sudeste;SP;3533908;Olímpia;Total;Pública;98,6;96,7;0,7;1,3;0,7;1,6
2021;Sudeste;SP;3533908;Olímpia;Total;Privada;99,7;99,3;0,1;0,7;0,2;0,0
2021;Sudeste;SP;3533908;Olímpia;Urbana;Total;98,7;96,9;0,6;1,2;0,7;1,5
2021;Sudeste;SP;3534005;Onda Verde;Total;Total;97,6;92,9;1,3;1,8;1,1;4,7
2021;Sudeste;SP;3534005;Onda Verde;Total;Pública;97,6;92,9;1,3;1,8;1,1;4,7
2021;Sudeste;SP;3534005;Onda Verde;Urbana;Total;97,6;92,9;1,3;1,8;1,1;4,7
2021;Sudeste;SP;3534104;Oriente;Total;Total;100,0;96,9;0,0;0,8;0,0;1,5
2021;Sudeste;SP;3534104;Oriente;Total;Pública;100,0;96,9;0,0;0,8;0,0;1,5
2021;Sudeste;SP;3534104;Oriente;Urbana;Total;100,0;96,9;0,0;0,8;0,0;1,5
2021;Sudeste;SP;3534203;Orindiúva;Total;Total;98,8;98,4;0,4;0,5;0,7;0,5
2021;Sudeste;SP;3534203;Orindiúva;Total;Pública;98,8;98,4;0,4;0,5;0,7;0,5
2021;Sudeste;SP;3534203;Orindiúva;Urbana;Total;98,8;98,4;0,4;0,5;0,7;0,5
2021;Sudeste;SP;3534302;Orlândia;Total;Total;98,3;92,1;1,1;1,9;0,6;3,8
2021;Sudeste;SP;3534302;Orlândia;Total;Pública;98,1;90,9;1,2;2,2;0,6;4,4
2021;Sudeste;SP;3534302;Orlândia;Total;Privada;99,3;97,8;0,5;0,7;0,2;1,1
2021;Sudeste;SP;3534302;Orlândia;Urbana;Total;98,3;92,1;1,1;1,9;0,6;3,8
2021;Sudeste;SP;3534401;Osasco;Total;Total;98,9;97,3;0,5;1,2;0,6;1,3
2021;Sudeste;SP;3534401;Osasco;Total;Pública;99,0;96,9;0,5;1,4;0,5;1,4
2021;Sudeste;SP;3534401;Osasco;Total;Privada;98,8;98,5;0,6;0,5;0,6;0,9
2021;Sudeste;SP;3534401;Osasco;Urbana;Total;98,9;97,3;0,5;1,2;0,6;1,3
2021;Sudeste;SP;3534500;Oscar Bressane;Total;Total;99,6;98,3;0,0;0,0;0,0;1,7
2021;Sudeste;SP;3534500;Oscar Bressane;Total;Pública;99,6;98,3;0,0;0,0;0,0;1,7
2021;Sudeste;SP;3534500;Oscar Bressane;Urbana;Total;99,6;98,3;0,0;0,0;0,0;1,7
2021;Sudeste;SP;3534609;Osvaldo Cruz;Total;Total;99,2;94,0;0,3;2,4;0,5;2,9
2021;Sudeste;SP;3534609;Osvaldo Cruz;Total;Pública;99,1;93,7;0,3;2,6;0,6;3,1
2021;Sudeste;SP;3534609;Osvaldo Cruz;Total;Privada;99,5;98,7;0,2;0,0;0,3;1,3
2021;Sudeste;SP;3534609;Osvaldo Cruz;Urbana;Total;99,2;94,0;0,3;2,4;0,5;2,9
2021;Sudeste;SP;3534708;Ourinhos;Total;Total;99,0;93,0;0,3;2,5;0,6;2,7
2021;Sudeste;SP;3534708;Ourinhos;Total;Pública;98,9;91,8;0,3;2,8;0,7;3,2
2021;Sudeste;SP;3534708;Ourinhos;Total;Privada;99,3;98,7;0,3;1,0;0,4;0,3
2021;Sudeste;SP;3534708;Ourinhos;Urbana;Total;99,0;93,0;0,3;2,5;0,6;2,7
2021;Sudeste;SP;3534708;Ourinhos;Rural;Total;100,0;93,1;0,0;0,0;0,0;3,4
2021;Sudeste;SP;3534757;Ouroeste;Total;Total;97,9;96,7;0,5;1,0;1,5;1,7
2021;Sudeste;SP;3534757;Ouroeste;Total;Pública;97,9;96,7;0,5;1,0;1,5;1,7
2021;Sudeste;SP;3534757;Ouroeste;Urbana;Total;97,9;96,7;0,5;1,0;1,5;1,7
2021;Sudeste;SP;3534807;Ouro Verde;Total;Total;99,1;95,4;0,5;0,7;0,4;1,8
2021;Sudeste;SP;3534807;Ouro Verde;Total;Pública;99,1;95,4;0,5;0,7;0,4;1,8
2021;Sudeste;SP;3534807;Ouro Verde;Urbana;Total;99,1;95,4;0,5;0,7;0,4;1,8
2021;Sudeste;SP;3534906;Pacaembu;Total;Total;99,4;90,3;0,1;0,9;0,3;6,6
2021;Sudeste;SP;3534906;Pacaembu;Total;Pública;99,3;88,3;0,1;1,1;0,3;7,8
2021;Sudeste;SP;3534906;Pacaembu;Total;Privada;100,0;97,9;0,0;0,0;0,0;2,1
2021;Sudeste;SP;3534906;Pacaembu;Urbana;Total;99,4;90,3;0,1;0,9;0,3;6,6
2021;Sudeste;SP;3535002;Palestina;Total;Total;97,1;88,2;1,4;3,4;1,5;8,4
2021;Sudeste;SP;3535002;Palestina;Total;Pública;97,1;88,2;1,4;3,4;1,5;8,4
