NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;4_CAT_FUN;4_CAT_MED
2021;Sudeste;SP;3533254;Novais;Urbana;Estadual;--;6,0
2021;Sudeste;SP;3533254;Novais;Total;Municipal;1,8;--
2021;Sudeste;SP;3533254;Novais;Urbana;Municipal;1,8;--
2021;Sudeste;SP;3533254;Novais;Total;Pública;1,8;6,0
2021;Sudeste;SP;3533254;Novais;Urbana;Pública;1,8;6,0
2021;Sudeste;SP;3533304;Nova Luzitânia;Total;Total;1,6;0,0
2021;Sudeste;SP;3533304;Nova Luzitânia;Urbana;Total;1,6;0,0
2021;Sudeste;SP;3533304;Nova Luzitânia;Total;Estadual;2,0;0,0
2021;Sudeste;SP;3533304;Nova Luzitânia;Urbana;Estadual;2,0;0,0
2021;Sudeste;SP;3533304;Nova Luzitânia;Total;Municipal;1,2;--
2021;Sudeste;SP;3533304;Nova Luzitânia;Urbana;Municipal;1,2;--
2021;Sudeste;SP;3533304;Nova Luzitânia;Total;Pública;1,6;0,0
2021;Sudeste;SP;3533304;Nova Luzitânia;Urbana;Pública;1,6;0,0
2021;Sudeste;SP;3533403;Nova Odessa;Total;Total;0,7;0,8
2021;Sudeste;SP;3533403;Nova Odessa;Urbana;Total;0,7;0,8
2021;Sudeste;SP;3533403;Nova Odessa;Total;Estadual;0,6;0,9
2021;Sudeste;SP;3533403;Nova Odessa;Urbana;Estadual;0,6;0,9
2021;Sudeste;SP;3533403;Nova Odessa;Total;Municipal;1,1;--
2021;Sudeste;SP;3533403;Nova Odessa;Urbana;Municipal;1,1;--
2021;Sudeste;SP;3533403;Nova Odessa;Total;Privada;0,0;0,6
2021;Sudeste;SP;3533403;Nova Odessa;Urbana;Privada;0,0;0,6
2021;Sudeste;SP;3533403;Nova Odessa;Total;Pública;0,9;0,9
2021;Sudeste;SP;3533403;Nova Odessa;Urbana;Pública;0,9;0,9
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Total;0,5;1,4
2021;Sudeste;SP;3533502;Novo Horizonte;Urbana;Total;0,5;1,4
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Estadual;2,1;1,6
2021;Sudeste;SP;3533502;Novo Horizonte;Urbana;Estadual;2,1;1,6
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Municipal;0,5;0,0
2021;Sudeste;SP;3533502;Novo Horizonte;Urbana;Municipal;0,5;0,0
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Privada;0,4;0,5
2021;Sudeste;SP;3533502;Novo Horizonte;Urbana;Privada;0,4;0,5
2021;Sudeste;SP;3533502;Novo Horizonte;Total;Pública;0,6;1,6
2021;Sudeste;SP;3533502;Novo Horizonte;Urbana;Pública;0,6;1,6
2021;Sudeste;SP;3533601;Nuporanga;Total;Total;1,2;3,5
2021;Sudeste;SP;3533601;Nuporanga;Urbana;Total;1,2;3,5
2021;Sudeste;SP;3533601;Nuporanga;Total;Estadual;--;3,5
2021;Sudeste;SP;3533601;Nuporanga;Urbana;Estadual;--;3,5
2021;Sudeste;SP;3533601;Nuporanga;Total;Municipal;1,4;--
2021;Sudeste;SP;3533601;Nuporanga;Urbana;Municipal;1,4;--
2021;Sudeste;SP;3533601;Nuporanga;Total;Privada;0,0;--
2021;Sudeste;SP;3533601;Nuporanga;Urbana;Privada;0,0;--
2021;Sudeste;SP;3533601;Nuporanga;Total;Pública;1,4;3,5
2021;Sudeste;SP;3533601;Nuporanga;Urbana;Pública;1,4;3,5
2021;Sudeste;SP;3533700;Ocauçu;Total;Total;0,4;0,0
2021;Sudeste;SP;3533700;Ocauçu;Urbana;Total;0,4;0,0
2021;Sudeste;SP;3533700;Ocauçu;Total;Estadual;0,4;0,0
2021;Sudeste;SP;3533700;Ocauçu;Urbana;Estadual;0,4;0,0
2021;Sudeste;SP;3533700;Ocauçu;Total;Municipal;0,3;--
2021;Sudeste;SP;3533700;Ocauçu;Urbana;Municipal;0,3;--
2021;Sudeste;SP;3533700;Ocauçu;Total;Pública;0,4;0,0
2021;Sudeste;SP;3533700;Ocauçu;Urbana;Pública;0,4;0,0
2021;Sudeste;SP;3533809;Óleo;Total;Total;0,3;0,0
2021;Sudeste;SP;3533809;Óleo;Urbana;Total;0,4;0,0
2021;Sudeste;SP;3533809;Óleo;Rural;Total;0,0;--
2021;Sudeste;SP;3533809;Óleo;Total;Estadual;0,8;0,0
2021;Sudeste;SP;3533809;Óleo;Urbana;Estadual;0,8;0,0
2021;Sudeste;SP;3533809;Óleo;Total;Municipal;0,0;--
2021;Sudeste;SP;3533809;Óleo;Urbana;Municipal;0,0;--
2021;Sudeste;SP;3533809;Óleo;Rural;Municipal;0,0;--
2021;Sudeste;SP;3533809;Óleo;Total;Pública;0,3;0,0
2021;Sudeste;SP;3533809;Óleo;Urbana;Pública;0,4;0,0
2021;Sudeste;SP;3533809;Óleo;Rural;Pública;0,0;--
2021;Sudeste;SP;3533908;Olímpia;Total;Total;0,9;3,2
2021;Sudeste;SP;3533908;Olímpia;Urbana;Total;0,9;3,2
2021;Sudeste;SP;3533908;Olímpia;Total;Estadual;1,5;3,4
2021;Sudeste;SP;3533908;Olímpia;Urbana;Estadual;1,5;3,4
2021;Sudeste;SP;3533908;Olímpia;Total;Municipal;0,6;--
2021;Sudeste;SP;3533908;Olímpia;Urbana;Municipal;0,6;--
2021;Sudeste;SP;3533908;Olímpia;Total;Privada;0,0;1,0
2021;Sudeste;SP;3533908;Olímpia;Urbana;Privada;0,0;1,0
2021;Sudeste;SP;3533908;Olímpia;Total;Pública;1,0;3,4
2021;Sudeste;SP;3533908;Olímpia;Urbana;Pública;1,0;3,4
2021;Sudeste;SP;3534005;Onda Verde;Total;Total;1,5;6,3
2021;Sudeste;SP;3534005;Onda Verde;Urbana;Total;1,5;6,3
2021;Sudeste;SP;3534005;Onda Verde;Total;Estadual;3,2;6,3
2021;Sudeste;SP;3534005;Onda Verde;Urbana;Estadual;3,2;6,3
2021;Sudeste;SP;3534005;Onda Verde;Total;Municipal;0,0;--
2021;Sudeste;SP;3534005;Onda Verde;Urbana;Municipal;0,0;--
2021;Sudeste;SP;3534005;Onda Verde;Total;Pública;1,5;6,3
2021;Sudeste;SP;3534005;Onda Verde;Urbana;Pública;1,5;6,3
2021;Sudeste;SP;3534104;Oriente;Total;Total;0,0;0,7
2021;Sudeste;SP;3534104;Oriente;Urbana;Total;0,0;0,7
2021;Sudeste;SP;3534104;Oriente;Total;Estadual;0,0;0,7
2021;Sudeste;SP;3534104;Oriente;Urbana;Estadual;0,0;0,7
2021;Sudeste;SP;3534104;Oriente;Total;Municipal;0,0;--
2021;Sudeste;SP;3534104;Oriente;Urbana;Municipal;0,0;--
2021;Sudeste;SP;3534104;Oriente;Total;Pública;0,0;0,7
2021;Sudeste;SP;3534104;Oriente;Urbana;Pública;0,0;0,7
2021;Sudeste;SP;3534203;Orindiúva;Total;Total;1,5;2,8
2021;Sudeste;SP;3534203;Orindiúva;Urbana;Total;1,5;2,8
2021;Sudeste;SP;3534203;Orindiúva;Total;Estadual;--;2,8
2021;Sudeste;SP;3534203;Orindiúva;Urbana;Estadual;--;2,8
2021;Sudeste;SP;3534203;Orindiúva;Total;Municipal;1,5;--
2021;Sudeste;SP;3534203;Orindiúva;Urbana;Municipal;1,5;--
2021;Sudeste;SP;3534203;Orindiúva;Total;Pública;1,5;2,8
2021;Sudeste;SP;3534203;Orindiúva;Urbana;Pública;1,5;2,8
2021;Sudeste;SP;3534302;Orlândia;Total;Total;0,6;0,9
2021;Sudeste;SP;3534302;Orlândia;Urbana;Total;0,6;0,9
2021;Sudeste;SP;3534302;Orlândia;Total;Estadual;--;1,1
2021;Sudeste;SP;3534302;Orlândia;Urbana;Estadual;--;1,1
2021;Sudeste;SP;3534302;Orlândia;Total;Municipal;0,7;--
2021;Sudeste;SP;3534302;Orlândia;Urbana;Municipal;0,7;--
2021;Sudeste;SP;3534302;Orlândia;Total;Privada;0,1;0,0
2021;Sudeste;SP;3534302;Orlândia;Urbana;Privada;0,1;0,0
2021;Sudeste;SP;3534302;Orlândia;Total;Pública;0,7;1,1
2021;Sudeste;SP;3534302;Orlândia;Urbana;Pública;0,7;1,1
2021;Sudeste;SP;3534401;Osasco;Total;Total;1,6;1,0
2021;Sudeste;SP;3534401;Osasco;Urbana;Total;1,6;1,0
2021;Sudeste;SP;3534401;Osasco;Total;Estadual;0,9;1,2
2021;Sudeste;SP;3534401;Osasco;Urbana;Estadual;0,9;1,2
2021;Sudeste;SP;3534401;Osasco;Total;Municipal;2,9;--
2021;Sudeste;SP;3534401;Osasco;Urbana;Municipal;2,9;--
2021;Sudeste;SP;3534401;Osasco;Total;Privada;0,4;0,5
2021;Sudeste;SP;3534401;Osasco;Urbana;Privada;0,4;0,5
2021;Sudeste;SP;3534401;Osasco;Total;Pública;2,0;1,2
2021;Sudeste;SP;3534401;Osasco;Urbana;Pública;2,0;1,2
2021;Sudeste;SP;3534500;Oscar Bressane;Total;Total;0,4;0,0
2021;Sudeste;SP;3534500;Oscar Bressane;Urbana;Total;0,4;0,0
2021;Sudeste;SP;3534500;Oscar Bressane;Total;Estadual;--;0,0
2021;Sudeste;SP;3534500;Oscar Bressane;Urbana;Estadual;--;0,0
2021;Sudeste;SP;3534500;Oscar Bressane;Total;Municipal;0,4;--
2021;Sudeste;SP;3534500;Oscar Bressane;Urbana;Municipal;0,4;--
2021;Sudeste;SP;3534500;Oscar Bressane;Total;Pública;0,4;0,0
2021;Sudeste;SP;3534500;Oscar Bressane;Urbana;Pública;0,4;0,0
2021;Sudeste;SP;3534609;Osvaldo Cruz;Total;Total;0,5;0,6
2021;Sudeste;SP;3534609;Osvaldo Cruz;Urbana;Total;0,5;0,6
2021;Sudeste;SP;3534609;Osvaldo Cruz;Total;Estadual;0,3;0,7
2021;Sudeste;SP;3534609;Osvaldo Cruz;Urbana;Estadual;0,3;0,7
2021;Sudeste;SP;3534609;Osvaldo Cruz;Total;Municipal;0,6;--
2021;Sudeste;SP;3534609;Osvaldo Cruz;Urbana;Municipal;0,6;--
2021;Sudeste;SP;3534609;Osvaldo Cruz;Total;Privada;0,6;0,0
2021;Sudeste;SP;3534609;Osvaldo Cruz;Urbana;Privada;0,6;0,0
2021;Sudeste;SP;3534609;Osvaldo Cruz;Total;Pública;0,4;0,7
2021;Sudeste;SP;3534609;Osvaldo Cruz;Urbana;Pública;0,4;0,7
2021;Sudeste;SP;3534708;Ourinhos;Total;Total;0,6;1,2
2021;Sudeste;SP;3534708;Ourinhos;Urbana;Total;0,6;1,2
2021;Sudeste;SP;3534708;Ourinhos;Rural;Total;0,0;0,0
2021;Sudeste;SP;3534708;Ourinhos;Total;Estadual;0,7;1,3
2021;Sudeste;SP;3534708;Ourinhos;Urbana;Estadual;0,7;1,3
2021;Sudeste;SP;3534708;Ourinhos;Rural;Estadual;0,0;0,0
2021;Sudeste;SP;3534708;Ourinhos;Total;Municipal;0,6;--
2021;Sudeste;SP;3534708;Ourinhos;Urbana;Municipal;0,6;--
2021;Sudeste;SP;3534708;Ourinhos;Total;Privada;0,2;0,5
2021;Sudeste;SP;3534708;Ourinhos;Urbana;Privada;0,2;0,5
2021;Sudeste;SP;3534708;Ourinhos;Total;Pública;0,6;1,3
2021;Sudeste;SP;3534708;Ourinhos;Urbana;Pública;0,7;1,3
2021;Sudeste;SP;3534708;Ourinhos;Rural;Pública;0,0;0,0
2021;Sudeste;SP;3534757;Ouroeste;Total;Total;0,6;5,2
2021;Sudeste;SP;3534757;Ouroeste;Urbana;Total;0,6;5,2
2021;Sudeste;SP;3534757;Ouroeste;Total;Estadual;0,7;5,2
2021;Sudeste;SP;3534757;Ouroeste;Urbana;Estadual;0,7;5,2
2021;Sudeste;SP;3534757;Ouroeste;Total;Municipal;0,6;--
2021;Sudeste;SP;3534757;Ouroeste;Urbana;Municipal;0,6;--
2021;Sudeste;SP;3534757;Ouroeste;Total;Pública;0,6;5,2
2021;Sudeste;SP;3534757;Ouroeste;Urbana;Pública;0,6;5,2
2021;Sudeste;SP;3534807;Ouro Verde;Total;Total;1,2;0,7
2021;Sudeste;SP;3534807;Ouro Verde;Urbana;Total;1,2;0,7
2021;Sudeste;SP;3534807;Ouro Verde;Total;Estadual;--;0,7
2021;Sudeste;SP;3534807;Ouro Verde;Urbana;Estadual;--;0,7
2021;Sudeste;SP;3534807;Ouro Verde;Total;Municipal;1,2;--
2021;Sudeste;SP;3534807;Ouro Verde;Urbana;Municipal;1,2;--
2021;Sudeste;SP;3534807;Ouro Verde;Total;Pública;1,2;0,7
2021;Sudeste;SP;3534807;Ouro Verde;Urbana;Pública;1,2;0,7
2021;Sudeste;SP;3534906;Pacaembu;Total;Total;0,4;2,1
2021;Sudeste;SP;3534906;Pacaembu;Urbana;Total;0,4;2,1
2021;Sudeste;SP;3534906;Pacaembu;Total;Estadual;0,8;2,7
2021;Sudeste;SP;3534906;Pacaembu;Urbana;Estadual;0,8;2,7
2021;Sudeste;SP;3534906;Pacaembu;Total;Municipal;0,2;--
2021;Sudeste;SP;3534906;Pacaembu;Urbana;Municipal;0,2;--
2021;Sudeste;SP;3534906;Pacaembu;Total;Privada;0,0;0,0
2021;Sudeste;SP;3534906;Pacaembu;Urbana;Privada;0,0;0,0
2021;Sudeste;SP;3534906;Pacaembu;Total;Pública;0,4;2,7
2021;Sudeste;SP;3534906;Pacaembu;Urbana;Pública;0,4;2,7
2021;Sudeste;SP;3535002;Palestina;Total;Total;1,9;2,4
2021;Sudeste;SP;3535002;Palestina;Urbana;Total;1,9;2,4
2021;Sudeste;SP;3535002;Palestina;Total;Estadual;--;2,4
2021;Sudeste;SP;3535002;Palestina;Urbana;Estadual;--;2,4
2021;Sudeste;SP;3535002;Palestina;Total;Municipal;1,9;--
2021;Sudeste;SP;3535002;Palestina;Urbana;Municipal;1,9;--
2021;Sudeste;SP;3535002;Palestina;Total;Pública;1,9;2,4
2021;Sudeste;SP;3535002;Palestina;Urbana;Pública;1,9;2,4
2021;Sudeste;SP;3535101;Palmares Paulista;Total;Total;1,9;5,9
2021;Sudeste;SP;3535101;Palmares Paulista;Urbana;Total;1,9;5,9
2021;Sudeste;SP;3535101;Palmares Paulista;Total;Estadual;3,4;5,9
2021;Sudeste;SP;3535101;Palmares Paulista;Urbana;Estadual;3,4;5,9
2021;Sudeste;SP;3535101;Palmares Paulista;Total;Municipal;0,6;--
2021;Sudeste;SP;3535101;Palmares Paulista;Urbana;Municipal;0,6;--
2021;Sudeste;SP;3535101;Palmares Paulista;Total;Pública;1,9;5,9
2021;Sudeste;SP;3535101;Palmares Paulista;Urbana;Pública;1,9;5,9
2021;Sudeste;SP;3535200;Palmeira d'Oeste;Total;Total;1,1;0,8
2021;Sudeste;SP;3535200;Palmeira d'Oeste;Urbana;Total;1,1;0,8
2021;Sudeste;SP;3535200;Palmeira d'Oeste;Total;Estadual;1,5;0,9
2021;Sudeste;SP;3535200;Palmeira d'Oeste;Urbana;Estadual;1,5;0,9
2021;Sudeste;SP;3535200;Palmeira d'Oeste;Total;Municipal;1,1;--
2021;Sudeste;SP;3535200;Palmeira d'Oeste;Urbana;Municipal;1,1;--
2021;Sudeste;SP;3535200;Palmeira d'Oeste;Total;Privada;0,0;0,0
2021;Sudeste;SP;3535200;Palmeira d'Oeste;Urbana;Privada;0,0;0,0
2021;Sudeste;SP;3535200;Palmeira d'Oeste;Total;Pública;1,3;0,9
2021;Sudeste;SP;3535200;Palmeira d'Oeste;Urbana;Pública;1,3;0,9
2021;Sudeste;SP;3535309;Palmital;Total;Total;0,5;0,9
2021;Sudeste;SP;3535309;Palmital;Urbana;Total;0,5;0,9
2021;Sudeste;SP;3535309;Palmital;Total;Estadual;0,3;1,0
2021;Sudeste;SP;3535309;Palmital;Urbana;Estadual;0,3;1,0
2021;Sudeste;SP;3535309;Palmital;Total;Municipal;0,7;--
2021;Sudeste;SP;3535309;Palmital;Urbana;Municipal;0,7;--
2021;Sudeste;SP;3535309;Palmital;Total;Privada;0,3;0,0
2021;Sudeste;SP;3535309;Palmital;Urbana;Privada;0,3;0,0
2021;Sudeste;SP;3535309;Palmital;Total;Pública;0,5;1,0
2021;Sudeste;SP;3535309;Palmital;Urbana;Pública;0,5;1,0
2021;Sudeste;SP;3535408;Panorama;Total;Total;1,0;2,7
2021;Sudeste;SP;3535408;Panorama;Urbana;Total;1,0;2,7
2021;Sudeste;SP;3535408;Panorama;Total;Estadual;1,2;2,9
2021;Sudeste;SP;3535408;Panorama;Urbana;Estadual;1,2;2,9
2021;Sudeste;SP;3535408;Panorama;Total;Municipal;1,1;--
2021;Sudeste;SP;3535408;Panorama;Urbana;Municipal;1,1;--
2021;Sudeste;SP;3535408;Panorama;Total;Privada;0,0;0,0
2021;Sudeste;SP;3535408;Panorama;Urbana;Privada;0,0;0,0
2021;Sudeste;SP;3535408;Panorama;Total;Pública;1,2;2,9
2021;Sudeste;SP;3535408;Panorama;Urbana;Pública;1,2;2,9
2021;Sudeste;SP;3535507;Paraguaçu Paulista;Total;Total;0,5;2,3
2021;Sudeste;SP;3535507;Paraguaçu Paulista;Urbana;Total;0,5;2,8
2021;Sudeste;SP;3535507;Paraguaçu Paulista;Rural;Total;--;0,0
2021;Sudeste;SP;3535507;Paraguaçu Paulista;Total;Estadual;0,7;2,5
2021;Sudeste;SP;3535507;Paraguaçu Paulista;Urbana;Estadual;0,7;3,1
2021;Sudeste;SP;3535507;Paraguaçu Paulista;Rural;Estadual;--;0,0
2021;Sudeste;SP;3535507;Paraguaçu Paulista;Total;Municipal;0,6;--
2021;Sudeste;SP;3535507;Paraguaçu Paulista;Urbana;Municipal;0,6;--
2021;Sudeste;SP;3535507;Paraguaçu Paulista;Total;Privada;0,0;0,6
2021;Sudeste;SP;3535507;Paraguaçu Paulista;Urbana;Privada;0,0;0,6
2021;Sudeste;SP;3535507;Paraguaçu Paulista;Total;Pública;0,6;2,5
2021;Sudeste;SP;3535507;Paraguaçu Paulista;Urbana;Pública;0,6;3,1
2021;Sudeste;SP;3535507;Paraguaçu Paulista;Rural;Pública;--;0,0
2021;Sudeste;SP;3535606;Paraibuna;Total;Total;0,4;0,2
2021;Sudeste;SP;3535606;Paraibuna;Urbana;Total;0,5;0,2
2021;Sudeste;SP;3535606;Paraibuna;Rural;Total;0,3;0,0
2021;Sudeste;SP;3535606;Paraibuna;Total;Estadual;0,3;0,2
2021;Sudeste;SP;3535606;Paraibuna;Urbana;Estadual;0,3;0,2
2021;Sudeste;SP;3535606;Paraibuna;Rural;Estadual;0,6;0,0
2021;Sudeste;SP;3535606;Paraibuna;Total;Municipal;0,3;--
2021;Sudeste;SP;3535606;Paraibuna;Urbana;Municipal;0,4;--
2021;Sudeste;SP;3535606;Paraibuna;Rural;Municipal;0,2;--
2021;Sudeste;SP;3535606;Paraibuna;Total;Privada;2,9;--
2021;Sudeste;SP;3535606;Paraibuna;Urbana;Privada;2,9;--
2021;Sudeste;SP;3535606;Paraibuna;Total;Pública;0,3;0,2
2021;Sudeste;SP;3535606;Paraibuna;Urbana;Pública;0,3;0,2
2021;Sudeste;SP;3535606;Paraibuna;Rural;Pública;0,3;0,0
2021;Sudeste;SP;3535705;Paraíso;Total;Total;0,3;5,0
2021;Sudeste;SP;3535705;Paraíso;Urbana;Total;0,3;5,0
2021;Sudeste;SP;3535705;Paraíso;Total;Estadual;--;5,0
2021;Sudeste;SP;3535705;Paraíso;Urbana;Estadual;--;5,0
2021;Sudeste;SP;3535705;Paraíso;Total;Municipal;0,3;--
2021;Sudeste;SP;3535705;Paraíso;Urbana;Municipal;0,3;--
2021;Sudeste;SP;3535705;Paraíso;Total;Pública;0,3;5,0
2021;Sudeste;SP;3535705;Paraíso;Urbana;Pública;0,3;5,0
2021;Sudeste;SP;3535804;Paranapanema;Total;Total;0,6;0,3
2021;Sudeste;SP;3535804;Paranapanema;Urbana;Total;0,7;0,3
2021;Sudeste;SP;3535804;Paranapanema;Rural;Total;0,5;0,3
2021;Sudeste;SP;3535804;Paranapanema;Total;Estadual;--;0,3
2021;Sudeste;SP;3535804;Paranapanema;Urbana;Estadual;--;0,3
2021;Sudeste;SP;3535804;Paranapanema;Rural;Estadual;--;0,3
2021;Sudeste;SP;3535804;Paranapanema;Total;Municipal;0,6;--
2021;Sudeste;SP;3535804;Paranapanema;Urbana;Municipal;0,5;--
2021;Sudeste;SP;3535804;Paranapanema;Rural;Municipal;0,6;--
2021;Sudeste;SP;3535804;Paranapanema;Total;Privada;0,9;0,0
2021;Sudeste;SP;3535804;Paranapanema;Urbana;Privada;1,8;0,0
2021;Sudeste;SP;3535804;Paranapanema;Rural;Privada;0,0;0,0
2021;Sudeste;SP;3535804;Paranapanema;Total;Pública;0,6;0,3
2021;Sudeste;SP;3535804;Paranapanema;Urbana;Pública;0,5;0,3
2021;Sudeste;SP;3535804;Paranapanema;Rural;Pública;0,6;0,3
2021;Sudeste;SP;3535903;Paranapuã;Total;Total;3,8;2,1
2021;Sudeste;SP;3535903;Paranapuã;Urbana;Total;3,8;2,1
2021;Sudeste;SP;3535903;Paranapuã;Total;Estadual;7,2;2,1
2021;Sudeste;SP;3535903;Paranapuã;Urbana;Estadual;7,2;2,1
2021;Sudeste;SP;3535903;Paranapuã;Total;Municipal;1,2;--
2021;Sudeste;SP;3535903;Paranapuã;Urbana;Municipal;1,2;--
2021;Sudeste;SP;3535903;Paranapuã;Total;Pública;3,8;2,1
2021;Sudeste;SP;3535903;Paranapuã;Urbana;Pública;3,8;2,1
2021;Sudeste;SP;3536000;Parapuã;Total;Total;0,1;2,8
2021;Sudeste;SP;3536000;Parapuã;Urbana;Total;0,1;2,8
2021;Sudeste;SP;3536000;Parapuã;Rural;Total;0,0;--
2021;Sudeste;SP;3536000;Parapuã;Total;Estadual;0,0;2,8
2021;Sudeste;SP;3536000;Parapuã;Urbana;Estadual;0,0;2,8
2021;Sudeste;SP;3536000;Parapuã;Total;Municipal;0,2;--
2021;Sudeste;SP;3536000;Parapuã;Urbana;Municipal;0,2;--
2021;Sudeste;SP;3536000;Parapuã;Rural;Municipal;0,0;--
2021;Sudeste;SP;3536000;Parapuã;Total;Pública;0,1;2,8
2021;Sudeste;SP;3536000;Parapuã;Urbana;Pública;0,1;2,8
2021;Sudeste;SP;3536000;Parapuã;Rural;Pública;0,0;--
2021;Sudeste;SP;3536109;Pardinho;Total;Total;0,8;2,8
2021;Sudeste;SP;3536109;Pardinho;Urbana;Total;0,8;2,8
2021;Sudeste;SP;3536109;Pardinho;Total;Estadual;--;2,8
2021;Sudeste;SP;3536109;Pardinho;Urbana;Estadual;--;2,8
2021;Sudeste;SP;3536109;Pardinho;Total;Municipal;0,8;--
2021;Sudeste;SP;3536109;Pardinho;Urbana;Municipal;0,8;--
2021;Sudeste;SP;3536109;Pardinho;Total;Pública;0,8;2,8
2021;Sudeste;SP;3536109;Pardinho;Urbana;Pública;0,8;2,8
2021;Sudeste;SP;3536208;Pariquera-Açu;Total;Total;1,0;2,3
2021;Sudeste;SP;3536208;Pariquera-Açu;Urbana;Total;0,9;2,6
2021;Sudeste;SP;3536208;Pariquera-Açu;Rural;Total;1,6;0,7
2021;Sudeste;SP;3536208;Pariquera-Açu;Total;Estadual;1,2;2,6
2021;Sudeste;SP;3536208;Pariquera-Açu;Urbana;Estadual;0,8;3,1
2021;Sudeste;SP;3536208;Pariquera-Açu;Rural;Estadual;2,2;0,7
2021;Sudeste;SP;3536208;Pariquera-Açu;Total;Municipal;1,1;--
2021;Sudeste;SP;3536208;Pariquera-Açu;Urbana;Municipal;1,2;--
2021;Sudeste;SP;3536208;Pariquera-Açu;Rural;Municipal;1,0;--
2021;Sudeste;SP;3536208;Pariquera-Açu;Total;Privada;0,3;0,0
2021;Sudeste;SP;3536208;Pariquera-Açu;Urbana;Privada;0,3;0,0
2021;Sudeste;SP;3536208;Pariquera-Açu;Total;Pública;1,2;2,6
2021;Sudeste;SP;3536208;Pariquera-Açu;Urbana;Pública;1,0;3,1
2021;Sudeste;SP;3536208;Pariquera-Açu;Rural;Pública;1,6;0,7
2021;Sudeste;SP;3536257;Parisi;Total;Total;2,2;2,6
2021;Sudeste;SP;3536257;Parisi;Urbana;Total;2,2;2,6
2021;Sudeste;SP;3536257;Parisi;Total;Estadual;4,2;2,6
2021;Sudeste;SP;3536257;Parisi;Urbana;Estadual;4,2;2,6
2021;Sudeste;SP;3536257;Parisi;Total;Municipal;0,6;--
2021;Sudeste;SP;3536257;Parisi;Urbana;Municipal;0,6;--
2021;Sudeste;SP;3536257;Parisi;Total;Pública;2,2;2,6
2021;Sudeste;SP;3536257;Parisi;Urbana;Pública;2,2;2,6
2021;Sudeste;SP;3536307;Patrocínio Paulista;Total;Total;0,8;1,6
2021;Sudeste;SP;3536307;Patrocínio Paulista;Urbana;Total;0,8;1,6
2021;Sudeste;SP;3536307;Patrocínio Paulista;Total;Estadual;0,8;1,6
2021;Sudeste;SP;3536307;Patrocínio Paulista;Urbana;Estadual;0,8;1,6
2021;Sudeste;SP;3536307;Patrocínio Paulista;Total;Municipal;0,8;--
2021;Sudeste;SP;3536307;Patrocínio Paulista;Urbana;Municipal;0,8;--
2021;Sudeste;SP;3536307;Patrocínio Paulista;Total;Pública;0,8;1,6
2021;Sudeste;SP;3536307;Patrocínio Paulista;Urbana;Pública;0,8;1,6
2021;Sudeste;SP;3536406;Paulicéia;Total;Total;1,9;5,1
2021;Sudeste;SP;3536406;Paulicéia;Urbana;Total;1,9;5,1
2021;Sudeste;SP;3536406;Paulicéia;Total;Estadual;3,1;5,1
2021;Sudeste;SP;3536406;Paulicéia;Urbana;Estadual;3,1;5,1
2021;Sudeste;SP;3536406;Paulicéia;Total;Municipal;1,0;--
2021;Sudeste;SP;3536406;Paulicéia;Urbana;Municipal;1,0;--
2021;Sudeste;SP;3536406;Paulicéia;Total;Pública;1,9;5,1
2021;Sudeste;SP;3536406;Paulicéia;Urbana;Pública;1,9;5,1
2021;Sudeste;SP;3536505;Paulínia;Total;Total;0,7;1,0
2021;Sudeste;SP;3536505;Paulínia;Urbana;Total;0,7;1,0
2021;Sudeste;SP;3536505;Paulínia;Total;Estadual;0,7;1,3
2021;Sudeste;SP;3536505;Paulínia;Urbana;Estadual;0,7;1,3
2021;Sudeste;SP;3536505;Paulínia;Total;Municipal;0,9;0,5
2021;Sudeste;SP;3536505;Paulínia;Urbana;Municipal;0,9;0,5
2021;Sudeste;SP;3536505;Paulínia;Total;Privada;0,3;0,2
2021;Sudeste;SP;3536505;Paulínia;Urbana;Privada;0,3;0,2
2021;Sudeste;SP;3536505;Paulínia;Total;Pública;0,9;1,2
2021;Sudeste;SP;3536505;Paulínia;Urbana;Pública;0,9;1,2
2021;Sudeste;SP;3536570;Paulistânia;Total;Total;0,9;1,5
2021;Sudeste;SP;3536570;Paulistânia;Urbana;Total;0,9;1,5
2021;Sudeste;SP;3536570;Paulistânia;Total;Estadual;0,0;1,5
2021;Sudeste;SP;3536570;Paulistânia;Urbana;Estadual;0,0;1,5
2021;Sudeste;SP;3536570;Paulistânia;Total;Municipal;1,6;--
2021;Sudeste;SP;3536570;Paulistânia;Urbana;Municipal;1,6;--
2021;Sudeste;SP;3536570;Paulistânia;Total;Pública;0,9;1,5
2021;Sudeste;SP;3536570;Paulistânia;Urbana;Pública;0,9;1,5
2021;Sudeste;SP;3536604;Paulo de Faria;Total;Total;1,5;0,5
2021;Sudeste;SP;3536604;Paulo de Faria;Urbana;Total;1,5;0,5
2021;Sudeste;SP;3536604;Paulo de Faria;Total;Estadual;--;0,5
2021;Sudeste;SP;3536604;Paulo de Faria;Urbana;Estadual;--;0,5
