NU_ANO_CENSO;NO_REGIAO;SG_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_CATEGORIA;NO_DEPENDENCIA;ED_INF_CAT_0;FUN_CAT_0;MED_CAT_0
2021;Sudeste;SP;3524006;Itupeva;Rural;Total;10,1;12,6;--
2021;Sudeste;SP;3524006;Itupeva;Total;Estadual;--;32,3;33,2
2021;Sudeste;SP;3524006;Itupeva;Urbana;Estadual;--;32,3;33,2
2021;Sudeste;SP;3524006;Itupeva;Total;Municipal;17,2;22,3;--
2021;Sudeste;SP;3524006;Itupeva;Urbana;Municipal;17,6;23,4;--
2021;Sudeste;SP;3524006;Itupeva;Rural;Municipal;10,1;12,6;--
2021;Sudeste;SP;3524006;Itupeva;Total;Privada;9,5;19,7;23,2
2021;Sudeste;SP;3524006;Itupeva;Urbana;Privada;9,5;19,7;23,2
2021;Sudeste;SP;3524006;Itupeva;Total;Pública;17,2;25,5;33,2
2021;Sudeste;SP;3524006;Itupeva;Urbana;Pública;17,6;26,5;33,2
2021;Sudeste;SP;3524006;Itupeva;Rural;Pública;10,1;12,6;--
2021;Sudeste;SP;3524105;Ituverava;Total;Total;13,8;21,4;32,4
2021;Sudeste;SP;3524105;Ituverava;Urbana;Total;13,8;21,4;32,4
2021;Sudeste;SP;3524105;Ituverava;Total;Estadual;--;--;35,9
2021;Sudeste;SP;3524105;Ituverava;Urbana;Estadual;--;--;35,9
2021;Sudeste;SP;3524105;Ituverava;Total;Municipal;15,0;21,1;--
2021;Sudeste;SP;3524105;Ituverava;Urbana;Municipal;15,0;21,1;--
2021;Sudeste;SP;3524105;Ituverava;Total;Privada;9,5;22,2;25,0
2021;Sudeste;SP;3524105;Ituverava;Urbana;Privada;9,5;22,2;25,0
2021;Sudeste;SP;3524105;Ituverava;Total;Pública;15,0;21,1;35,9
2021;Sudeste;SP;3524105;Ituverava;Urbana;Pública;15,0;21,1;35,9
2021;Sudeste;SP;3524204;Jaborandi;Total;Total;17,6;26,7;26,7
2021;Sudeste;SP;3524204;Jaborandi;Urbana;Total;17,6;26,7;26,7
2021;Sudeste;SP;3524204;Jaborandi;Total;Estadual;--;--;26,7
2021;Sudeste;SP;3524204;Jaborandi;Urbana;Estadual;--;--;26,7
2021;Sudeste;SP;3524204;Jaborandi;Total;Municipal;17,6;26,7;--
2021;Sudeste;SP;3524204;Jaborandi;Urbana;Municipal;17,6;26,7;--
2021;Sudeste;SP;3524204;Jaborandi;Total;Pública;17,6;26,7;26,7
2021;Sudeste;SP;3524204;Jaborandi;Urbana;Pública;17,6;26,7;26,7
2021;Sudeste;SP;3524303;Jaboticabal;Total;Total;12,5;23,6;28,1
2021;Sudeste;SP;3524303;Jaboticabal;Urbana;Total;12,7;23,6;28,3
2021;Sudeste;SP;3524303;Jaboticabal;Rural;Total;1,0;--;25,4
2021;Sudeste;SP;3524303;Jaboticabal;Total;Estadual;1,0;28,4;30,6
2021;Sudeste;SP;3524303;Jaboticabal;Urbana;Estadual;--;28,4;31,3
2021;Sudeste;SP;3524303;Jaboticabal;Rural;Estadual;1,0;--;25,4
2021;Sudeste;SP;3524303;Jaboticabal;Total;Municipal;15,5;25,6;--
2021;Sudeste;SP;3524303;Jaboticabal;Urbana;Municipal;15,5;25,6;--
2021;Sudeste;SP;3524303;Jaboticabal;Total;Privada;7,9;18,8;23,3
2021;Sudeste;SP;3524303;Jaboticabal;Urbana;Privada;7,9;18,8;23,3
2021;Sudeste;SP;3524303;Jaboticabal;Total;Pública;15,0;26,3;30,6
2021;Sudeste;SP;3524303;Jaboticabal;Urbana;Pública;15,5;26,3;31,3
2021;Sudeste;SP;3524303;Jaboticabal;Rural;Pública;1,0;--;25,4
2021;Sudeste;SP;3524402;Jacareí;Total;Total;15,6;25,0;30,4
2021;Sudeste;SP;3524402;Jacareí;Urbana;Total;15,6;25,1;30,6
2021;Sudeste;SP;3524402;Jacareí;Rural;Total;16,8;18,4;19,5
2021;Sudeste;SP;3524402;Jacareí;Total;Federal;--;--;37,1
2021;Sudeste;SP;3524402;Jacareí;Urbana;Federal;--;--;37,1
2021;Sudeste;SP;3524402;Jacareí;Total;Estadual;--;31,3;31,4
2021;Sudeste;SP;3524402;Jacareí;Urbana;Estadual;--;31,7;31,7
2021;Sudeste;SP;3524402;Jacareí;Rural;Estadual;--;20,4;19,5
2021;Sudeste;SP;3524402;Jacareí;Total;Municipal;20,0;26,8;--
2021;Sudeste;SP;3524402;Jacareí;Urbana;Municipal;20,0;26,9;--
2021;Sudeste;SP;3524402;Jacareí;Rural;Municipal;16,8;10,5;--
2021;Sudeste;SP;3524402;Jacareí;Total;Privada;10,1;17,3;25,6
2021;Sudeste;SP;3524402;Jacareí;Urbana;Privada;10,1;17,3;25,6
2021;Sudeste;SP;3524402;Jacareí;Total;Pública;20,0;28,5;31,6
2021;Sudeste;SP;3524402;Jacareí;Urbana;Pública;20,0;28,7;31,9
2021;Sudeste;SP;3524402;Jacareí;Rural;Pública;16,8;18,4;19,5
2021;Sudeste;SP;3524501;Jaci;Total;Total;21,1;28,5;33,7
2021;Sudeste;SP;3524501;Jaci;Urbana;Total;21,1;28,5;33,7
2021;Sudeste;SP;3524501;Jaci;Total;Estadual;--;33,5;33,7
2021;Sudeste;SP;3524501;Jaci;Urbana;Estadual;--;33,5;33,7
2021;Sudeste;SP;3524501;Jaci;Total;Municipal;25,4;25,7;--
2021;Sudeste;SP;3524501;Jaci;Urbana;Municipal;25,4;25,7;--
2021;Sudeste;SP;3524501;Jaci;Total;Privada;17,9;--;--
2021;Sudeste;SP;3524501;Jaci;Urbana;Privada;17,9;--;--
2021;Sudeste;SP;3524501;Jaci;Total;Pública;25,4;28,5;33,7
2021;Sudeste;SP;3524501;Jaci;Urbana;Pública;25,4;28,5;33,7
2021;Sudeste;SP;3524600;Jacupiranga;Total;Total;15,7;22,5;34,8
2021;Sudeste;SP;3524600;Jacupiranga;Urbana;Total;16,4;24,7;34,8
2021;Sudeste;SP;3524600;Jacupiranga;Rural;Total;12,5;14,8;--
2021;Sudeste;SP;3524600;Jacupiranga;Total;Estadual;--;30,2;34,8
2021;Sudeste;SP;3524600;Jacupiranga;Urbana;Estadual;--;30,2;34,8
2021;Sudeste;SP;3524600;Jacupiranga;Total;Municipal;15,4;18,5;--
2021;Sudeste;SP;3524600;Jacupiranga;Urbana;Municipal;16,1;20,4;--
2021;Sudeste;SP;3524600;Jacupiranga;Rural;Municipal;12,5;14,8;--
2021;Sudeste;SP;3524600;Jacupiranga;Total;Privada;19,3;--;--
2021;Sudeste;SP;3524600;Jacupiranga;Urbana;Privada;19,3;--;--
2021;Sudeste;SP;3524600;Jacupiranga;Total;Pública;15,4;22,5;34,8
2021;Sudeste;SP;3524600;Jacupiranga;Urbana;Pública;16,1;24,7;34,8
2021;Sudeste;SP;3524600;Jacupiranga;Rural;Pública;12,5;14,8;--
2021;Sudeste;SP;3524709;Jaguariúna;Total;Total;14,1;22,2;32,5
2021;Sudeste;SP;3524709;Jaguariúna;Urbana;Total;14,1;22,3;32,5
2021;Sudeste;SP;3524709;Jaguariúna;Rural;Total;19,5;22,1;--
2021;Sudeste;SP;3524709;Jaguariúna;Total;Estadual;--;--;35,4
2021;Sudeste;SP;3524709;Jaguariúna;Urbana;Estadual;--;--;35,4
2021;Sudeste;SP;3524709;Jaguariúna;Total;Municipal;15,0;23,5;--
2021;Sudeste;SP;3524709;Jaguariúna;Urbana;Municipal;14,9;23,8;--
2021;Sudeste;SP;3524709;Jaguariúna;Rural;Municipal;19,5;22,1;--
2021;Sudeste;SP;3524709;Jaguariúna;Total;Privada;7,2;15,7;17,2
2021;Sudeste;SP;3524709;Jaguariúna;Urbana;Privada;7,2;15,7;17,2
2021;Sudeste;SP;3524709;Jaguariúna;Total;Pública;15,0;23,5;35,4
2021;Sudeste;SP;3524709;Jaguariúna;Urbana;Pública;14,9;23,8;35,4
2021;Sudeste;SP;3524709;Jaguariúna;Rural;Pública;19,5;22,1;--
2021;Sudeste;SP;3524808;Jales;Total;Total;19,8;27,0;29,5
2021;Sudeste;SP;3524808;Jales;Urbana;Total;19,8;27,0;28,0
2021;Sudeste;SP;3524808;Jales;Rural;Total;--;--;35,9
2021;Sudeste;SP;3524808;Jales;Total;Estadual;--;29,9;30,7
2021;Sudeste;SP;3524808;Jales;Urbana;Estadual;--;29,9;29,0
2021;Sudeste;SP;3524808;Jales;Rural;Estadual;--;--;35,9
2021;Sudeste;SP;3524808;Jales;Total;Municipal;22,5;27,2;--
2021;Sudeste;SP;3524808;Jales;Urbana;Municipal;22,5;27,2;--
2021;Sudeste;SP;3524808;Jales;Total;Privada;9,7;22,8;24,8
2021;Sudeste;SP;3524808;Jales;Urbana;Privada;9,7;22,8;24,8
2021;Sudeste;SP;3524808;Jales;Total;Pública;22,5;28,3;30,7
2021;Sudeste;SP;3524808;Jales;Urbana;Pública;22,5;28,3;29,0
2021;Sudeste;SP;3524808;Jales;Rural;Pública;--;--;35,9
2021;Sudeste;SP;3524907;Jambeiro;Total;Total;13,4;18,5;25,9
2021;Sudeste;SP;3524907;Jambeiro;Urbana;Total;13,4;18,7;25,9
2021;Sudeste;SP;3524907;Jambeiro;Rural;Total;--;17,8;--
2021;Sudeste;SP;3524907;Jambeiro;Total;Estadual;--;--;25,9
2021;Sudeste;SP;3524907;Jambeiro;Urbana;Estadual;--;--;25,9
2021;Sudeste;SP;3524907;Jambeiro;Total;Municipal;13,4;18,5;--
2021;Sudeste;SP;3524907;Jambeiro;Urbana;Municipal;13,4;18,7;--
2021;Sudeste;SP;3524907;Jambeiro;Rural;Municipal;--;17,8;--
2021;Sudeste;SP;3524907;Jambeiro;Total;Pública;13,4;18,5;25,9
2021;Sudeste;SP;3524907;Jambeiro;Urbana;Pública;13,4;18,7;25,9
2021;Sudeste;SP;3524907;Jambeiro;Rural;Pública;--;17,8;--
2021;Sudeste;SP;3525003;Jandira;Total;Total;16,6;28,2;34,4
2021;Sudeste;SP;3525003;Jandira;Urbana;Total;16,6;28,2;34,4
2021;Sudeste;SP;3525003;Jandira;Total;Estadual;--;34,6;36,1
2021;Sudeste;SP;3525003;Jandira;Urbana;Estadual;--;34,6;36,1
2021;Sudeste;SP;3525003;Jandira;Total;Municipal;18,7;27,7;--
2021;Sudeste;SP;3525003;Jandira;Urbana;Municipal;18,7;27,7;--
2021;Sudeste;SP;3525003;Jandira;Total;Privada;12,8;21,6;22,7
2021;Sudeste;SP;3525003;Jandira;Urbana;Privada;12,8;21,6;22,7
2021;Sudeste;SP;3525003;Jandira;Total;Pública;18,7;30,5;36,1
2021;Sudeste;SP;3525003;Jandira;Urbana;Pública;18,7;30,5;36,1
2021;Sudeste;SP;3525102;Jardinópolis;Total;Total;14,6;23,8;32,2
2021;Sudeste;SP;3525102;Jardinópolis;Urbana;Total;14,6;23,8;32,2
2021;Sudeste;SP;3525102;Jardinópolis;Rural;Total;--;--;--
2021;Sudeste;SP;3525102;Jardinópolis;Total;Estadual;--;--;34,9
2021;Sudeste;SP;3525102;Jardinópolis;Urbana;Estadual;--;--;34,9
2021;Sudeste;SP;3525102;Jardinópolis;Rural;Estadual;--;--;--
2021;Sudeste;SP;3525102;Jardinópolis;Total;Municipal;15,2;24,3;--
2021;Sudeste;SP;3525102;Jardinópolis;Urbana;Municipal;15,2;24,3;--
2021;Sudeste;SP;3525102;Jardinópolis;Total;Privada;10,9;21,7;23,8
2021;Sudeste;SP;3525102;Jardinópolis;Urbana;Privada;10,9;21,7;23,8
2021;Sudeste;SP;3525102;Jardinópolis;Total;Pública;15,2;24,3;34,9
2021;Sudeste;SP;3525102;Jardinópolis;Urbana;Pública;15,2;24,3;34,9
2021;Sudeste;SP;3525102;Jardinópolis;Rural;Pública;--;--;--
2021;Sudeste;SP;3525201;Jarinu;Total;Total;12,4;25,9;32,4
2021;Sudeste;SP;3525201;Jarinu;Urbana;Total;13,1;26,8;35,3
2021;Sudeste;SP;3525201;Jarinu;Rural;Total;9,3;22,1;26,1
2021;Sudeste;SP;3525201;Jarinu;Total;Estadual;--;33,5;35,9
2021;Sudeste;SP;3525201;Jarinu;Urbana;Estadual;--;34,3;37,6
2021;Sudeste;SP;3525201;Jarinu;Rural;Estadual;--;30,7;31,4
2021;Sudeste;SP;3525201;Jarinu;Total;Municipal;12,9;23,3;--
2021;Sudeste;SP;3525201;Jarinu;Urbana;Municipal;13,5;24,0;--
2021;Sudeste;SP;3525201;Jarinu;Rural;Municipal;9,6;19,7;--
2021;Sudeste;SP;3525201;Jarinu;Total;Privada;7,8;15,9;11,8
2021;Sudeste;SP;3525201;Jarinu;Urbana;Privada;7,6;17,4;15,3
2021;Sudeste;SP;3525201;Jarinu;Rural;Privada;8,0;14,3;8,3
2021;Sudeste;SP;3525201;Jarinu;Total;Pública;12,9;26,9;35,9
2021;Sudeste;SP;3525201;Jarinu;Urbana;Pública;13,5;27,4;37,6
2021;Sudeste;SP;3525201;Jarinu;Rural;Pública;9,6;24,3;31,4
2021;Sudeste;SP;3525300;Jaú;Total;Total;13,9;24,2;33,6
2021;Sudeste;SP;3525300;Jaú;Urbana;Total;13,9;24,2;33,6
2021;Sudeste;SP;3525300;Jaú;Rural;Total;--;--;32,6
2021;Sudeste;SP;3525300;Jaú;Total;Estadual;--;31,8;34,8
2021;Sudeste;SP;3525300;Jaú;Urbana;Estadual;--;31,8;34,9
2021;Sudeste;SP;3525300;Jaú;Rural;Estadual;--;--;32,6
2021;Sudeste;SP;3525300;Jaú;Total;Municipal;15,9;22,6;--
2021;Sudeste;SP;3525300;Jaú;Urbana;Municipal;15,9;22,6;--
2021;Sudeste;SP;3525300;Jaú;Total;Privada;10,1;21,0;29,5
2021;Sudeste;SP;3525300;Jaú;Urbana;Privada;10,1;21,0;29,5
2021;Sudeste;SP;3525300;Jaú;Total;Pública;15,9;25,5;34,8
2021;Sudeste;SP;3525300;Jaú;Urbana;Pública;15,9;25,5;34,9
2021;Sudeste;SP;3525300;Jaú;Rural;Pública;--;--;32,6
2021;Sudeste;SP;3525409;Jeriquara;Total;Total;13,7;19,8;17,2
2021;Sudeste;SP;3525409;Jeriquara;Urbana;Total;13,7;19,8;17,2
2021;Sudeste;SP;3525409;Jeriquara;Total;Estadual;--;--;17,2
2021;Sudeste;SP;3525409;Jeriquara;Urbana;Estadual;--;--;17,2
2021;Sudeste;SP;3525409;Jeriquara;Total;Municipal;13,7;19,8;--
2021;Sudeste;SP;3525409;Jeriquara;Urbana;Municipal;13,7;19,8;--
2021;Sudeste;SP;3525409;Jeriquara;Total;Pública;13,7;19,8;17,2
2021;Sudeste;SP;3525409;Jeriquara;Urbana;Pública;13,7;19,8;17,2
2021;Sudeste;SP;3525508;Joanópolis;Total;Total;18,4;25,7;32,6
2021;Sudeste;SP;3525508;Joanópolis;Urbana;Total;18,4;26,0;32,6
2021;Sudeste;SP;3525508;Joanópolis;Rural;Total;--;17,0;--
2021;Sudeste;SP;3525508;Joanópolis;Total;Estadual;--;--;32,6
2021;Sudeste;SP;3525508;Joanópolis;Urbana;Estadual;--;--;32,6
2021;Sudeste;SP;3525508;Joanópolis;Total;Municipal;20,8;26,8;--
2021;Sudeste;SP;3525508;Joanópolis;Urbana;Municipal;20,8;27,1;--
2021;Sudeste;SP;3525508;Joanópolis;Rural;Municipal;--;17,0;--
2021;Sudeste;SP;3525508;Joanópolis;Total;Privada;4,3;5,7;--
2021;Sudeste;SP;3525508;Joanópolis;Urbana;Privada;4,3;5,7;--
2021;Sudeste;SP;3525508;Joanópolis;Total;Pública;20,8;26,8;32,6
2021;Sudeste;SP;3525508;Joanópolis;Urbana;Pública;20,8;27,1;32,6
2021;Sudeste;SP;3525508;Joanópolis;Rural;Pública;--;17,0;--
2021;Sudeste;SP;3525607;João Ramalho;Total;Total;21,1;24,0;22,4
2021;Sudeste;SP;3525607;João Ramalho;Urbana;Total;21,1;24,0;22,4
2021;Sudeste;SP;3525607;João Ramalho;Total;Estadual;--;31,9;22,4
2021;Sudeste;SP;3525607;João Ramalho;Urbana;Estadual;--;31,9;22,4
2021;Sudeste;SP;3525607;João Ramalho;Total;Municipal;21,1;19,7;--
2021;Sudeste;SP;3525607;João Ramalho;Urbana;Municipal;21,1;19,7;--
2021;Sudeste;SP;3525607;João Ramalho;Total;Pública;21,1;24,0;22,4
2021;Sudeste;SP;3525607;João Ramalho;Urbana;Pública;21,1;24,0;22,4
2021;Sudeste;SP;3525706;José Bonifácio;Total;Total;13,3;25,9;29,9
2021;Sudeste;SP;3525706;José Bonifácio;Urbana;Total;13,3;25,9;29,9
2021;Sudeste;SP;3525706;José Bonifácio;Total;Estadual;--;28,3;31,8
2021;Sudeste;SP;3525706;José Bonifácio;Urbana;Estadual;--;28,3;31,8
2021;Sudeste;SP;3525706;José Bonifácio;Total;Municipal;15,0;24,7;--
2021;Sudeste;SP;3525706;José Bonifácio;Urbana;Municipal;15,0;24,7;--
2021;Sudeste;SP;3525706;José Bonifácio;Total;Privada;8,0;24,2;25,2
2021;Sudeste;SP;3525706;José Bonifácio;Urbana;Privada;8,0;24,2;25,2
2021;Sudeste;SP;3525706;José Bonifácio;Total;Pública;15,0;26,4;31,8
2021;Sudeste;SP;3525706;José Bonifácio;Urbana;Pública;15,0;26,4;31,8
2021;Sudeste;SP;3525805;Júlio Mesquita;Total;Total;16,0;19,0;29,4
2021;Sudeste;SP;3525805;Júlio Mesquita;Urbana;Total;16,0;19,0;29,4
2021;Sudeste;SP;3525805;Júlio Mesquita;Total;Estadual;--;25,3;29,4
2021;Sudeste;SP;3525805;Júlio Mesquita;Urbana;Estadual;--;25,3;29,4
2021;Sudeste;SP;3525805;Júlio Mesquita;Total;Municipal;16,0;16,4;--
2021;Sudeste;SP;3525805;Júlio Mesquita;Urbana;Municipal;16,0;16,4;--
2021;Sudeste;SP;3525805;Júlio Mesquita;Total;Pública;16,0;19,0;29,4
2021;Sudeste;SP;3525805;Júlio Mesquita;Urbana;Pública;16,0;19,0;29,4
2021;Sudeste;SP;3525854;Jumirim;Total;Total;14,3;21,4;18,0
2021;Sudeste;SP;3525854;Jumirim;Urbana;Total;14,3;21,4;18,0
2021;Sudeste;SP;3525854;Jumirim;Total;Estadual;--;--;18,0
2021;Sudeste;SP;3525854;Jumirim;Urbana;Estadual;--;--;18,0
2021;Sudeste;SP;3525854;Jumirim;Total;Municipal;14,3;21,4;--
2021;Sudeste;SP;3525854;Jumirim;Urbana;Municipal;14,3;21,4;--
2021;Sudeste;SP;3525854;Jumirim;Total;Pública;14,3;21,4;18,0
2021;Sudeste;SP;3525854;Jumirim;Urbana;Pública;14,3;21,4;18,0
2021;Sudeste;SP;3525904;Jundiaí;Total;Total;12,7;26,8;31,8
2021;Sudeste;SP;3525904;Jundiaí;Urbana;Total;12,6;26,8;31,8
2021;Sudeste;SP;3525904;Jundiaí;Rural;Total;20,3;25,4;--
2021;Sudeste;SP;3525904;Jundiaí;Total;Federal;--;--;36,3
2021;Sudeste;SP;3525904;Jundiaí;Urbana;Federal;--;--;36,3
2021;Sudeste;SP;3525904;Jundiaí;Total;Estadual;--;32,0;33,3
2021;Sudeste;SP;3525904;Jundiaí;Urbana;Estadual;--;31,9;33,3
2021;Sudeste;SP;3525904;Jundiaí;Rural;Estadual;--;32,8;--
2021;Sudeste;SP;3525904;Jundiaí;Total;Municipal;20,3;29,1;--
2021;Sudeste;SP;3525904;Jundiaí;Urbana;Municipal;20,3;29,5;--
2021;Sudeste;SP;3525904;Jundiaí;Rural;Municipal;20,3;24,5;--
2021;Sudeste;SP;3525904;Jundiaí;Total;Privada;7,5;21,1;27,8
2021;Sudeste;SP;3525904;Jundiaí;Urbana;Privada;7,5;21,1;27,8
2021;Sudeste;SP;3525904;Jundiaí;Total;Pública;20,3;30,2;33,3
2021;Sudeste;SP;3525904;Jundiaí;Urbana;Pública;20,3;30,5;33,3
2021;Sudeste;SP;3525904;Jundiaí;Rural;Pública;20,3;25,4;--
2021;Sudeste;SP;3526001;Junqueirópolis;Total;Total;16,0;24,7;33,4
2021;Sudeste;SP;3526001;Junqueirópolis;Urbana;Total;16,0;24,7;33,4
2021;Sudeste;SP;3526001;Junqueirópolis;Rural;Total;--;--;--
2021;Sudeste;SP;3526001;Junqueirópolis;Total;Estadual;--;33,5;35,7
2021;Sudeste;SP;3526001;Junqueirópolis;Urbana;Estadual;--;33,5;35,7
2021;Sudeste;SP;3526001;Junqueirópolis;Rural;Estadual;--;--;--
2021;Sudeste;SP;3526001;Junqueirópolis;Total;Municipal;16,5;22,3;--
2021;Sudeste;SP;3526001;Junqueirópolis;Urbana;Municipal;16,5;22,3;--
2021;Sudeste;SP;3526001;Junqueirópolis;Total;Privada;8,0;15,1;22,3
2021;Sudeste;SP;3526001;Junqueirópolis;Urbana;Privada;8,0;15,1;22,3
2021;Sudeste;SP;3526001;Junqueirópolis;Total;Pública;16,5;26,1;35,7
2021;Sudeste;SP;3526001;Junqueirópolis;Urbana;Pública;16,5;26,1;35,7
2021;Sudeste;SP;3526001;Junqueirópolis;Rural;Pública;--;--;--
2021;Sudeste;SP;3526100;Juquiá;Total;Total;14,2;19,8;25,7
2021;Sudeste;SP;3526100;Juquiá;Urbana;Total;14,3;20,3;25,9
2021;Sudeste;SP;3526100;Juquiá;Rural;Total;13,9;17,5;24,0
2021;Sudeste;SP;3526100;Juquiá;Total;Estadual;--;27,0;27,1
2021;Sudeste;SP;3526100;Juquiá;Urbana;Estadual;--;27,3;27,5
2021;Sudeste;SP;3526100;Juquiá;Rural;Estadual;--;24,3;24,0
2021;Sudeste;SP;3526100;Juquiá;Total;Municipal;16,7;19,0;--
2021;Sudeste;SP;3526100;Juquiá;Urbana;Municipal;17,4;20,1;--
2021;Sudeste;SP;3526100;Juquiá;Rural;Municipal;13,9;16,1;--
2021;Sudeste;SP;3526100;Juquiá;Total;Privada;3,9;6,4;12,7
2021;Sudeste;SP;3526100;Juquiá;Urbana;Privada;3,9;6,4;12,7
2021;Sudeste;SP;3526100;Juquiá;Total;Pública;16,7;22,0;27,1
2021;Sudeste;SP;3526100;Juquiá;Urbana;Pública;17,4;23,2;27,5
2021;Sudeste;SP;3526100;Juquiá;Rural;Pública;13,9;17,5;24,0
2021;Sudeste;SP;3526209;Juquitiba;Total;Total;17,5;23,2;27,8
2021;Sudeste;SP;3526209;Juquitiba;Urbana;Total;17,5;23,5;27,8
2021;Sudeste;SP;3526209;Juquitiba;Rural;Total;16,3;20,4;--
2021;Sudeste;SP;3526209;Juquitiba;Total;Estadual;--;24,7;28,4
2021;Sudeste;SP;3526209;Juquitiba;Urbana;Estadual;--;25,0;28,4
2021;Sudeste;SP;3526209;Juquitiba;Rural;Estadual;--;19,0;--
2021;Sudeste;SP;3526209;Juquitiba;Total;Municipal;20,2;21,9;--
2021;Sudeste;SP;3526209;Juquitiba;Urbana;Municipal;20,6;22,2;--
2021;Sudeste;SP;3526209;Juquitiba;Rural;Municipal;16,3;20,9;--
2021;Sudeste;SP;3526209;Juquitiba;Total;Privada;10,1;16,1;20,0
2021;Sudeste;SP;3526209;Juquitiba;Urbana;Privada;10,1;16,1;20,0
2021;Sudeste;SP;3526209;Juquitiba;Total;Pública;20,2;23,8;28,4
2021;Sudeste;SP;3526209;Juquitiba;Urbana;Pública;20,6;24,2;28,4
2021;Sudeste;SP;3526209;Juquitiba;Rural;Pública;16,3;20,4;--
2021;Sudeste;SP;3526308;Lagoinha;Total;Total;16,3;21,5;27,2
2021;Sudeste;SP;3526308;Lagoinha;Urbana;Total;16,3;21,5;27,2
2021;Sudeste;SP;3526308;Lagoinha;Total;Estadual;--;23,6;27,2
2021;Sudeste;SP;3526308;Lagoinha;Urbana;Estadual;--;23,6;27,2
2021;Sudeste;SP;3526308;Lagoinha;Total;Municipal;16,3;19,9;--
2021;Sudeste;SP;3526308;Lagoinha;Urbana;Municipal;16,3;19,9;--
2021;Sudeste;SP;3526308;Lagoinha;Total;Pública;16,3;21,5;27,2
2021;Sudeste;SP;3526308;Lagoinha;Urbana;Pública;16,3;21,5;27,2
2021;Sudeste;SP;3526407;Laranjal Paulista;Total;Total;12,5;21,3;32,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Urbana;Total;12,4;21,6;32,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Rural;Total;18,0;9,8;--
2021;Sudeste;SP;3526407;Laranjal Paulista;Total;Estadual;--;30,6;33,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Urbana;Estadual;--;30,6;33,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Total;Municipal;14,0;20,7;--
2021;Sudeste;SP;3526407;Laranjal Paulista;Urbana;Municipal;14,0;21,0;--
2021;Sudeste;SP;3526407;Laranjal Paulista;Rural;Municipal;18,0;9,8;--
2021;Sudeste;SP;3526407;Laranjal Paulista;Total;Privada;9,1;21,8;17,5
2021;Sudeste;SP;3526407;Laranjal Paulista;Urbana;Privada;9,1;21,8;17,5
2021;Sudeste;SP;3526407;Laranjal Paulista;Total;Pública;14,0;21,3;33,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Urbana;Pública;14,0;21,6;33,0
2021;Sudeste;SP;3526407;Laranjal Paulista;Rural;Pública;18,0;9,8;--
2021;Sudeste;SP;3526506;Lavínia;Total;Total;10,9;22,4;25,7
2021;Sudeste;SP;3526506;Lavínia;Urbana;Total;10,9;22,4;25,7
2021;Sudeste;SP;3526506;Lavínia;Rural;Total;--;--;--
2021;Sudeste;SP;3526506;Lavínia;Total;Estadual;--;--;25,7
2021;Sudeste;SP;3526506;Lavínia;Urbana;Estadual;--;--;25,7
2021;Sudeste;SP;3526506;Lavínia;Rural;Estadual;--;--;--
2021;Sudeste;SP;3526506;Lavínia;Total;Municipal;10,9;22,4;--
2021;Sudeste;SP;3526506;Lavínia;Urbana;Municipal;10,9;22,4;--
2021;Sudeste;SP;3526506;Lavínia;Total;Pública;10,9;22,4;25,7
2021;Sudeste;SP;3526506;Lavínia;Urbana;Pública;10,9;22,4;25,7
2021;Sudeste;SP;3526506;Lavínia;Rural;Pública;--;--;--
2021;Sudeste;SP;3526605;Lavrinhas;Total;Total;13,3;16,6;22,4
2021;Sudeste;SP;3526605;Lavrinhas;Urbana;Total;13,3;16,6;22,4
2021;Sudeste;SP;3526605;Lavrinhas;Total;Estadual;--;22,8;22,4
2021;Sudeste;SP;3526605;Lavrinhas;Urbana;Estadual;--;22,8;22,4
2021;Sudeste;SP;3526605;Lavrinhas;Total;Municipal;13,3;16,1;--
2021;Sudeste;SP;3526605;Lavrinhas;Urbana;Municipal;13,3;16,1;--
2021;Sudeste;SP;3526605;Lavrinhas;Total;Pública;13,3;16,6;22,4
2021;Sudeste;SP;3526605;Lavrinhas;Urbana;Pública;13,3;16,6;22,4
2021;Sudeste;SP;3526704;Leme;Total;Total;16,2;26,0;30,9
2021;Sudeste;SP;3526704;Leme;Urbana;Total;16,2;26,4;32,1
2021;Sudeste;SP;3526704;Leme;Rural;Total;14,8;16,0;21,5
2021;Sudeste;SP;3526704;Leme;Total;Estadual;--;31,1;33,0
2021;Sudeste;SP;3526704;Leme;Urbana;Estadual;--;31,9;34,3
2021;Sudeste;SP;3526704;Leme;Rural;Estadual;--;16,3;12,2
2021;Sudeste;SP;3526704;Leme;Total;Municipal;16,9;24,3;--
2021;Sudeste;SP;3526704;Leme;Urbana;Municipal;17,0;24,7;--
2021;Sudeste;SP;3526704;Leme;Rural;Municipal;14,8;15,8;--
2021;Sudeste;SP;3526704;Leme;Total;Privada;8,5;20,7;20,7
2021;Sudeste;SP;3526704;Leme;Urbana;Privada;8,5;20,7;15,9
2021;Sudeste;SP;3526704;Leme;Rural;Privada;--;--;28,5
2021;Sudeste;SP;3526704;Leme;Total;Pública;16,9;27,0;33,0
