UF_CODE;CO_MUNICIPIO;TXT_MED_TX_PROMOCAO_TOTAL;TXT_MED_TX_REPETENCIA_TOTAL;TXT_MED_TX_EVASAO_TOTAL;ICG_PERC_COMPLX_ESCOLA_NIVEL_1;ICG_PERC_COMPLX_ESCOLA_NIVEL_2;ICG_PERC_COMPLX_ESCOLA_NIVEL_3;ICG_PERC_COMPLX_ESCOLA_NIVEL_4;ICG_PERC_COMPLX_ESCOLA_NIVEL_5;ICG_PERC_COMPLX_ESCOLA_NIVEL_6;ATU_MED_MEDIA_TOTAL_ALUNOS_SALA;HAD_MED_MEDIA_TOTAL_HORAS_AULA;TDI_MED_TX_DIST_IDADE_SERIE_TOTAL;TNR_MED_TX_N_RESP_TOTAL;AFD_MED_ADEQ_DOC_GRUPO1;AFD_MED_ADEQ_DOC_GRUPO2;AFD_MED_ADEQ_DOC_GRUPO3;AFD_MED_ADEQ_DOC_GRUPO4;AFD_MED_ADEQ_DOC_GRUPO5;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_1;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_2;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_3;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_4;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_5;IED_MED_PERC_DOC_POR_ESFORCO_TOTAL_NIVEL_6;IRD_PERC_REG_DOC_BAIXA;IRD_PERC_REG_DOC_MEDIA_BAIXA;IRD_PERC_REG_DOC_MEDIA_ALTA;IRD_PERC_REG_DOC_ALTA;TXR_MED_TX_APROVACAO_TOTAL;TXR_MED_TX_REPROVACAO_TOTAL;TXR_MED_TX_ABANDONO_TOTAL;DSU_MED_PERC_DOC_SUPERIOR_TOTAL;ANO;PIB_2021;PERCENTUAL_FAMILIAS_PBF_2021
41;4128401;96.1;0.8;3.1;33.3;13.3;40.0;6.7;6.7;0.0;28.3;4.3;19.9;0.8;89.9;0.0;10.1;0.0;0.0;0.0;0.0;15.7;40.6;28.1;15.6;7.1;28.6;64.3;0.0;99.7;0.3;0.0;100.0;2021;367868;0.06169
41;4128500;85.3;1.5;12.7;17.6;17.6;41.2;17.6;6.0;0.0;20.0;4.4;17.6;1.2;76.5;4.6;14.0;4.9;0.0;3.7;9.9;21.0;39.5;16.0;9.9;17.6;58.8;11.8;11.8;99.9;0.1;0.0;100.0;2021;711254;0.05367
41;4128534;91.0;3.7;5.3;9.1;63.6;9.1;18.2;0.0;0.0;26.9;4.3;25.7;0.0;73.9;0.0;24.4;0.0;1.7;0.0;0.0;9.7;51.6;25.8;12.9;0.0;9.1;63.6;27.3;99.8;0.0;0.2;97.1;2021;347628;0.05992
41;4128559;89.0;0.7;10.0;12.5;37.5;25.0;12.5;12.5;0.0;22.2;4.4;9.0;2.1;77.3;0.0;22.7;0.0;0.0;0.0;5.1;13.2;55.3;13.2;13.2;12.5;37.5;37.5;12.5;98.9;0.7;0.4;100.0;2021;341127;0.04065
41;4128609;93.9;0.6;5.5;63.6;9.1;18.2;9.1;0.0;0.0;24.4;4.4;6.0;1.3;74.1;0.0;24.5;0.0;1.4;3.0;9.4;18.8;59.4;9.4;0.0;0.0;30.0;70.0;0.0;99.0;0.3;0.7;96.9;2021;499747;0.04356
41;4128625;94.1;0.0;5.9;50.0;0.0;25.0;0.0;25.0;0.0;26.3;4.3;20.3;2.6;80.5;7.8;11.7;0.0;0.0;0.0;4.4;8.7;60.9;21.7;4.3;0.0;0.0;75.0;25.0;95.9;4.1;0.0;100.0;2021;113679;0.09087
41;4128633;91.1;0.0;8.9;41.7;41.7;0.0;16.6;0.0;0.0;29.4;4.4;17.0;2.0;52.7;0.0;45.9;0.0;1.4;0.0;3.5;3.6;85.7;3.6;3.6;8.3;0.0;58.3;33.4;88.4;7.1;4.5;96.6;2021;99222;0.14751
41;4128658;97.6;0.0;2.4;0.0;66.7;0.0;33.3;0.0;0.0;14.3;4.4;11.6;0.7;90.7;0.0;8.3;0.0;1.0;5.9;0.0;0.0;64.7;29.4;0.0;0.0;0.0;66.7;33.3;97.7;0.0;2.3;94.1;2021;189741;0.06023
41;4128708;98.4;1.0;0.6;0.0;50.0;33.3;16.7;0.0;0.0;25.3;4.3;12.9;0.0;86.3;0.0;13.7;0.0;0.0;0.0;0.0;0.0;65.0;25.0;10.0;0.0;60.0;40.0;0.0;96.0;4.0;0.0;100.0;2021;498350;0.04158
41;4128807;91.8;0.0;8.2;55.6;33.3;0.0;11.1;0.0;0.0;28.6;4.4;15.5;2.5;82.7;7.1;10.2;0.0;0.0;0.0;10.7;14.3;50.0;7.1;17.9;0.0;44.4;55.6;0.0;99.0;1.0;0.0;100.0;2021;119646;0.03259
42;4200051;96.7;1.1;2.2;0.0;60.0;40.0;0.0;0.0;0.0;19.8;6.3;23.2;0.0;26.5;0.0;27.8;9.9;35.8;5.2;5.1;7.7;17.9;20.5;43.6;20.0;40.0;40.0;0.0;91.9;6.1;2.0;63.6;2021;75124;0.05209
42;4200101;75.5;14.7;9.6;31.8;18.2;40.9;9.1;0.0;0.0;20.5;4.9;30.5;2.3;61.3;0.5;22.1;3.4;12.7;0.0;14.1;3.8;21.8;29.5;30.8;18.2;63.6;18.2;0.0;66.9;15.8;17.3;87.2;2021;785840;0.08077
42;4200200;87.1;3.0;9.3;35.7;42.9;7.1;14.3;0.0;0.0;21.5;3.9;14.2;0.3;61.2;0.0;23.3;0.0;15.5;0.0;1.3;9.8;20.7;28.0;40.2;35.7;35.7;28.6;0.0;79.5;14.2;6.3;80.2;2021;396094;0.00833
42;4200309;81.9;6.9;11.2;42.9;42.9;0.0;14.2;0.0;0.0;21.3;3.8;14.7;0.0;59.6;0.0;15.3;2.5;22.6;0.0;1.4;0.0;18.3;35.2;45.1;28.6;57.1;14.3;0.0;86.2;7.8;6.0;74.6;2021;232870;0.00413
42;4200408;92.5;2.2;4.4;27.3;36.4;18.2;18.1;0.0;0.0;24.5;6.6;14.4;1.3;43.0;0.0;27.4;0.0;29.6;4.5;10.1;10.1;26.1;10.1;39.1;9.1;27.3;27.3;36.3;87.9;7.2;4.9;70.0;2021;651064;0.00978
42;4200507;86.0;9.6;3.8;14.3;57.1;14.3;14.3;0.0;0.0;19.9;3.6;29.6;3.3;55.4;0.0;34.8;2.2;7.6;2.3;0.0;2.3;16.3;41.9;37.2;57.1;42.9;0.0;0.0;79.2;20.2;0.6;93.0;2021;137688;0.04676
42;4200556;93.3;1.1;5.6;25.0;50.0;0.0;25.0;0.0;0.0;17.8;3.8;20.2;0.0;61.2;0.0;15.3;17.1;6.4;0.0;0.0;3.3;11.5;37.7;47.5;25.0;50.0;25.0;0.0;78.2;13.8;8.0;90.2;2021;163064;0.01581
42;4200606;85.4;11.9;2.7;0.0;40.0;40.0;20.0;0.0;0.0;20.4;3.8;25.3;1.1;70.8;0.0;22.4;0.9;5.9;0.0;0.8;4.1;15.4;39.0;40.7;0.0;60.0;40.0;0.0;81.4;7.6;11.0;93.8;2021;199557;0.00346
42;4200705;88.0;4.8;6.6;33.3;44.4;11.1;11.2;0.0;0.0;30.0;3.7;18.9;0.0;66.2;2.8;23.1;5.6;2.3;0.0;0.0;0.0;14.9;25.4;59.7;55.6;22.2;22.2;0.0;83.3;9.7;7.0;95.5;2021;336432;0.02851
42;4200754;83.7;8.2;8.1;0.0;50.0;50.0;0.0;0.0;0.0;16.3;4.0;18.4;0.0;78.0;0.0;11.0;0.0;11.0;0.0;0.0;0.0;19.4;29.0;51.6;0.0;0.0;50.0;50.0;90.2;5.9;3.9;90.3;2021;78990;0.01097
42;4200804;88.9;3.7;7.4;50.0;16.7;25.0;8.3;0.0;0.0;20.7;5.7;16.7;0.0;62.6;0.0;30.0;0.0;7.4;0.0;15.5;1.7;19.0;12.1;51.7;16.7;50.0;33.3;0.0;87.8;7.4;4.8;91.4;2021;203784;0.0294
42;4200903;88.7;3.2;8.1;63.6;18.2;0.0;18.2;0.0;0.0;19.6;3.8;17.9;0.0;60.2;0.0;28.5;1.8;9.5;1.7;0.0;5.1;32.2;37.3;23.7;0.0;30.0;70.0;0.0;87.8;6.6;5.6;90.0;2021;174544;0.02518
42;4201000;84.2;8.1;6.7;44.4;33.3;0.0;22.3;0.0;0.0;21.4;3.9;16.0;0.3;67.7;0.0;21.3;0.0;11.0;1.0;1.1;4.3;12.8;28.7;52.1;37.5;50.0;12.5;0.0;81.5;13.5;5.0;84.8;2021;231485;0.11927
42;4201109;93.0;3.0;2.0;25.0;50.0;0.0;25.0;0.0;0.0;16.2;3.7;24.7;0.0;61.1;0.0;27.9;0.0;11.0;0.0;0.0;7.2;12.0;39.8;41.0;0.0;33.3;33.3;33.4;81.4;11.3;7.3;90.4;2021;84556;0.04747
42;4201208;89.4;6.7;3.9;0.0;87.5;0.0;0.0;12.5;0.0;32.8;4.0;14.1;1.9;65.7;0.0;25.0;1.3;8.0;0.0;2.4;3.4;17.2;34.5;42.5;0.0;57.1;42.9;0.0;88.8;8.4;2.8;92.0;2021;796471;0.01527
42;4201257;76.9;11.4;11.1;7.7;46.2;30.8;15.3;0.0;0.0;29.9;6.6;20.1;0.3;65.5;3.3;18.5;7.3;5.4;0.0;4.6;18.2;25.0;13.6;38.6;23.1;61.5;15.4;0.0;81.2;10.7;8.1;93.2;2021;442404;0.01205
42;4201273;95.5;2.3;1.5;14.3;57.1;28.6;0.0;0.0;0.0;20.0;6.7;8.6;0.0;48.8;0.0;35.8;0.0;15.4;2.1;2.1;4.3;29.8;17.0;44.7;28.6;28.6;42.8;0.0;92.4;3.8;3.8;82.8;2021;284398;0.00984
42;4201307;91.8;6.2;1.6;41.0;17.9;12.8;12.8;12.8;2.7;36.8;5.4;24.7;1.8;69.3;2.3;20.9;1.3;6.2;1.1;15.3;15.6;19.4;22.2;26.4;15.6;65.6;18.8;0.0;88.9;5.5;5.6;94.0;2021;7487636;0.02805
42;4201406;87.9;7.3;4.5;36.5;28.4;18.9;13.5;1.4;1.3;26.7;4.3;20.6;0.9;75.1;0.5;19.5;1.7;3.2;1.3;6.4;15.0;33.9;20.8;22.6;10.6;24.2;27.3;37.9;82.0;10.4;7.6;96.8;2021;2384838;0.01393
42;4201505;77.9;12.8;8.9;25.0;58.3;8.3;0.0;8.4;0.0;20.3;3.8;26.1;0.3;48.8;0.0;31.6;3.5;16.1;3.8;0.0;3.8;9.0;24.4;59.0;25.0;58.3;16.7;0.0;78.9;20.1;1.0;74.4;2021;272041;0.01956
42;4201604;90.2;1.2;7.3;0.0;66.7;0.0;33.3;0.0;0.0;12.4;7.7;14.5;0.0;75.0;0.0;15.4;0.0;9.6;0.0;0.0;0.0;81.2;12.5;6.3;0.0;66.7;33.3;0.0;88.5;11.5;0.0;87.5;2021;125939;0.00564
42;4201653;98.6;0.0;1.4;40.0;40.0;20.0;0.0;0.0;0.0;21.8;4.0;14.9;0.0;50.8;0.0;28.9;0.0;20.3;0.0;3.4;13.3;23.3;10.0;50.0;20.0;20.0;60.0;0.0;91.7;2.4;5.9;73.3;2021;203863;0.01616
42;4201703;87.2;3.9;8.1;12.5;50.0;25.0;12.5;0.0;0.0;25.4;3.9;13.9;0.3;47.0;0.7;32.8;2.2;17.3;0.0;4.9;3.8;18.3;28.8;44.2;25.0;37.5;37.5;0.0;78.4;13.7;7.9;77.9;2021;244941;0.0096
42;4201802;92.9;2.7;4.4;57.1;28.6;0.0;14.3;0.0;0.0;20.3;3.9;10.7;0.8;62.8;2.7;19.1;2.7;12.7;0.0;1.9;1.9;13.2;26.4;56.6;42.9;57.1;0.0;0.0;91.7;8.3;0.0;88.7;2021;125964;0.0129
42;4201901;91.4;2.0;6.1;25.0;50.0;12.5;12.5;0.0;0.0;22.0;3.9;9.5;0.0;63.7;1.5;27.2;2.3;5.3;3.1;1.5;1.5;13.6;28.8;51.5;50.0;25.0;25.0;0.0;81.7;15.0;3.3;93.9;2021;406893;0.01161
42;4201950;79.6;13.1;6.1;12.5;62.5;0.0;12.5;12.5;0.0;26.3;3.9;32.2;2.9;70.1;0.0;28.6;0.0;1.3;1.1;0.0;2.2;12.2;38.9;45.6;0.0;57.1;42.9;0.0;77.5;11.4;11.1;97.8;2021;221814;0.02953
42;4202008;77.1;14.8;7.0;23.5;39.5;23.5;11.1;2.4;0.0;30.5;4.5;25.1;1.8;63.7;0.9;20.5;3.9;11.0;0.9;7.5;20.4;26.8;23.7;20.7;7.6;42.4;42.4;7.6;77.1;15.2;7.7;86.6;2021;7357101;0.00907
42;4202057;92.2;4.8;2.7;18.2;63.6;0.0;9.1;9.1;0.0;25.5;3.7;27.7;1.8;66.1;0.0;28.3;0.0;5.6;1.2;1.3;1.3;20.8;26.0;49.4;50.0;50.0;0.0;0.0;75.6;11.9;12.5;94.8;2021;254540;0.04046
42;4202073;76.9;17.0;5.7;27.3;36.4;27.3;9.0;0.0;0.0;27.5;3.7;47.0;0.3;71.5;0.0;26.6;0.0;1.9;0.0;1.0;0.0;14.4;32.7;51.9;11.1;77.8;11.1;0.0;62.9;15.1;22.0;97.1;2021;216920;0.03502
42;4202081;77.7;5.3;17.0;25.0;0.0;75.0;0.0;0.0;0.0;14.3;3.8;22.1;1.1;72.0;0.0;15.2;0.0;12.8;0.0;0.0;0.0;3.2;19.4;77.4;0.0;75.0;25.0;0.0;76.9;15.4;7.7;87.1;2021;102204;0.04011
42;4202099;93.0;0.0;7.0;40.0;20.0;20.0;20.0;0.0;0.0;14.7;7.0;2.3;0.0;61.5;0.0;30.8;0.0;7.7;0.0;0.0;0.0;66.7;8.3;25.0;20.0;40.0;40.0;0.0;97.6;0.0;2.4;91.7;2021;52278;0.03508
42;4202107;88.2;1.8;8.8;14.3;42.9;28.6;10.7;3.5;0.0;31.9;3.8;24.3;1.5;69.1;0.2;18.8;3.9;8.0;0.0;1.4;4.2;16.9;30.3;47.2;24.0;40.0;32.0;4.0;76.4;13.6;10.0;92.4;2021;2372107;0.02541
42;4202131;94.8;1.9;3.3;22.2;33.3;33.3;11.2;0.0;0.0;24.2;3.8;17.7;0.0;67.6;0.3;26.5;2.1;3.5;1.3;0.0;0.0;11.5;52.6;34.6;0.0;33.3;66.7;0.0;85.4;4.6;10.0;93.6;2021;196838;0.07015
42;4202156;87.5;0.0;12.5;40.0;40.0;0.0;20.0;0.0;0.0;23.0;3.7;30.4;0.0;66.3;0.0;30.5;0.0;3.2;0.0;0.0;0.0;16.7;25.0;58.3;0.0;75.0;25.0;0.0;74.6;8.5;16.9;91.7;2021;57645;0.02471
42;4202206;88.8;2.7;8.2;60.0;10.0;20.0;10.0;0.0;0.0;26.0;3.8;15.6;0.3;52.7;0.5;20.1;1.5;25.2;0.0;2.8;2.7;17.1;36.9;40.5;38.9;50.0;11.1;0.0;89.6;6.0;4.4;74.0;2021;470066;0.00849
42;4202305;81.1;12.9;5.0;6.5;54.3;8.7;17.4;13.1;0.0;26.4;4.0;30.5;1.8;75.2;0.3;18.0;3.0;3.5;0.8;6.5;9.1;36.6;24.6;22.4;10.3;41.0;48.7;0.0;78.8;15.4;5.8;95.0;2021;2669788;0.02568
42;4202404;83.5;9.9;5.8;20.6;44.6;15.9;15.0;3.0;0.9;31.3;4.5;24.7;1.5;70.2;0.7;10.6;1.9;16.6;1.4;7.2;17.8;33.3;24.9;15.4;7.8;61.3;28.4;2.5;79.0;11.8;9.2;84.1;2021;20576440;0.01114
42;4202438;81.0;10.3;8.7;75.0;0.0;25.0;0.0;0.0;0.0;17.1;5.9;39.4;0.0;82.7;0.0;2.3;0.0;15.0;0.0;5.7;1.4;2.9;40.0;50.0;37.5;50.0;12.5;0.0;85.2;0.0;14.8;82.9;2021;135891;0.06541
42;4202453;65.3;21.0;12.0;37.5;25.0;18.8;18.7;0.0;0.0;26.1;7.8;21.9;1.4;64.4;0.8;16.9;6.5;11.4;5.4;2.6;18.4;16.4;24.3;32.9;0.0;57.1;42.9;0.0;80.2;16.0;3.8;86.7;2021;877306;0.01805
42;4202503;75.4;7.2;17.4;40.0;20.0;20.0;20.0;0.0;0.0;15.6;4.0;32.8;0.8;53.6;0.0;31.8;6.8;7.8;0.0;0.0;11.4;28.6;8.6;51.4;20.0;80.0;0.0;0.0;75.2;16.0;8.8;88.6;2021;371641;0.04791
42;4202537;87.3;0.0;12.7;25.0;50.0;25.0;0.0;0.0;0.0;17.0;4.0;26.5;0.0;57.6;0.0;29.4;0.0;13.0;0.0;0.0;3.3;20.0;30.0;46.7;0.0;75.0;25.0;0.0;88.2;10.3;1.5;86.7;2021;160196;0.05026
42;4202578;91.3;2.9;5.8;0.0;66.7;0.0;33.3;0.0;0.0;9.7;3.8;8.6;0.0;83.2;0.0;12.6;1.7;2.5;0.0;2.3;0.0;14.3;28.6;54.8;0.0;66.7;33.3;0.0;85.5;14.5;0.0;95.2;2021;73695;0.0206
42;4202602;79.2;17.0;3.8;60.0;26.7;6.7;6.6;0.0;0.0;26.8;6.3;31.4;0.6;40.7;0.0;22.7;15.7;20.9;8.0;20.0;22.0;4.0;8.0;38.0;7.7;7.7;46.2;38.4;71.1;27.4;1.5;80.0;2021;422319;0.05082
42;4202701;72.5;12.2;15.3;28.6;57.1;0.0;14.3;0.0;0.0;22.0;3.5;21.2;0.0;61.5;0.0;27.6;0.0;10.9;0.0;4.2;1.4;28.2;21.1;45.1;20.0;40.0;40.0;0.0;81.1;8.3;10.6;87.3;2021;430570;0.00964
42;4202800;92.0;3.6;3.8;42.9;22.9;14.3;19.9;0.0;0.0;24.7;4.0;20.9;0.9;48.7;0.0;23.9;3.3;24.1;2.3;2.9;9.8;30.1;20.8;34.1;9.4;37.5;46.9;6.2;82.5;8.4;9.1;72.4;2021;1744713;0.01018
42;4202859;90.2;5.7;4.1;62.5;25.0;0.0;12.5;0.0;0.0;20.7;3.7;22.1;0.0;57.2;0.0;26.1;0.0;16.7;1.6;0.0;1.6;14.8;32.8;49.2;25.0;37.5;37.5;0.0;77.9;11.4;10.7;78.7;2021;250118;0.00817
42;4202875;85.7;6.7;7.6;33.3;33.3;16.7;16.7;0.0;0.0;18.0;3.7;14.8;0.0;45.7;0.0;24.2;2.2;27.9;0.0;0.0;0.0;17.1;34.1;48.8;16.7;83.3;0.0;0.0;86.7;8.6;4.7;73.2;2021;137952;0.06816
42;4202909;81.6;9.2;8.2;15.0;33.8;23.8;20.0;7.4;0.0;28.7;4.6;21.7;0.8;65.5;0.5;20.7;0.6;12.7;1.2;3.7;16.5;31.3;25.4;21.9;5.4;45.9;44.6;4.1;77.7;11.9;10.4;85.9;2021;8723259;0.01228
42;4203006;71.7;15.3;11.6;28.8;15.3;23.7;23.7;5.1;3.4;24.4;4.0;27.1;2.7;57.4;0.4;28.1;3.9;10.2;1.7;9.6;10.4;37.3;18.9;22.1;24.1;51.9;22.2;1.8;74.3;12.7;13.0;91.6;2021;4702908;0.02413
42;4203105;91.6;3.1;3.6;57.1;28.6;0.0;0.0;14.3;0.0;21.1;5.5;14.6;0.8;59.6;0.0;32.3;2.5;5.6;2.1;4.3;6.4;19.1;31.9;36.2;42.9;57.1;0.0;0.0;82.9;12.3;4.8;93.6;2021;316744;0.03436
42;4203154;78.0;10.2;11.8;40.0;40.0;0.0;20.0;0.0;0.0;21.7;3.7;19.2;0.0;54.5;0.0;33.8;3.3;8.4;0.0;0.0;7.1;14.3;23.2;55.4;0.0;50.0;50.0;0.0;73.8;19.2;7.0;89.3;2021;97685;0.07729
42;4203204;76.5;14.4;8.1;7.0;46.5;20.9;20.9;2.3;2.4;28.8;5.1;28.8;1.4;67.0;1.3;19.4;3.9;8.4;0.0;10.9;16.5;23.7;24.2;24.7;4.7;55.8;37.2;2.3;76.8;11.9;11.3;89.1;2021;2242100;0.01607
42;4203253;73.7;10.5;11.8;20.0;60.0;20.0;0.0;0.0;0.0;19.0;4.0;32.9;1.3;82.1;0.0;7.1;7.1;3.7;0.0;0.0;5.2;21.1;42.1;31.6;40.0;0.0;60.0;0.0;89.5;6.6;3.9;89.5;2021;235012;0.05026
42;4203303;88.5;2.0;9.5;8.3;50.0;41.7;0.0;0.0;0.0;25.6;4.0;16.4;0.0;64.8;0.0;12.3;2.2;20.7;1.6;3.0;7.6;19.7;34.8;33.3;0.0;80.0;20.0;0.0;79.3;12.9;7.8;76.1;2021;699636;0.02328
42;4203402;91.8;0.8;6.7;50.0;31.3;12.5;6.2;0.0;0.0;16.4;4.3;20.7;0.0;65.5;0.0;21.0;0.7;12.8;1.1;0.0;11.4;15.9;25.0;46.6;42.9;50.0;7.1;0.0;88.3;5.2;6.5;88.6;2021;333003;0.03643
42;4203501;88.2;4.0;7.8;14.3;57.1;7.1;21.5;0.0;0.0;22.5;4.4;16.9;2.3;67.6;1.9;21.7;2.2;6.6;2.9;3.0;4.0;29.7;27.7;32.7;8.3;75.0;16.7;0.0;86.1;8.1;5.8;93.0;2021;437780;0.07279
42;4203600;85.9;5.5;7.4;36.2;31.9;19.1;10.6;2.2;0.0;25.9;4.6;20.0;1.2;42.7;0.0;22.1;3.9;31.3;1.7;7.4;9.0;39.3;20.5;22.1;38.6;47.7;11.4;2.3;82.4;10.7;6.9;73.5;2021;2610111;0.01017
42;4203709;84.0;7.8;7.3;54.5;22.7;4.5;13.6;4.7;0.0;23.1;3.8;20.6;0.8;65.9;0.7;18.7;3.7;11.0;0.0;3.4;5.9;28.0;18.6;44.1;42.1;47.4;10.5;0.0;87.9;6.9;5.2;85.4;2021;295596;0.05266
42;4203808;89.7;3.4;6.5;16.7;33.3;26.7;18.3;5.0;0.0;23.9;5.3;15.8;0.6;65.1;2.0;24.2;3.8;4.9;4.5;8.6;15.6;33.0;22.7;15.6;13.3;56.7;25.0;5.0;88.8;7.6;3.6;94.6;2021;2202873;0.02911
42;4203907;87.2;4.0;6.5;15.0;30.0;40.0;15.0;0.0;0.0;27.1;5.1;18.5;0.8;49.3;0.0;25.8;0.0;24.9;3.2;3.3;10.9;28.3;14.1;40.2;21.1;73.7;5.2;0.0;89.7;5.5;4.8;72.4;2021;1070601;0.01529
42;4203956;85.4;4.5;8.7;52.2;13.0;21.7;13.1;0.0;0.0;29.4;3.9;22.8;2.1;64.0;0.0;27.8;3.2;5.0;0.7;0.6;2.6;14.8;24.5;56.8;21.7;56.5;17.4;4.4;67.6;21.6;10.8;94.8;2021;1348473;0.00867
42;4204004;88.1;3.3;7.3;0.0;25.0;37.5;25.0;12.5;0.0;21.6;3.8;22.2;0.3;52.6;0.0;25.1;2.6;19.7;1.3;1.4;4.1;18.9;24.3;50.0;12.5;50.0;37.5;0.0;78.7;12.3;9.0;81.8;2021;530828;0.02989
42;4204103;90.4;1.3;7.7;28.6;28.6;28.6;14.2;0.0;0.0;22.6;3.8;13.3;0.6;57.4;0.0;25.8;2.9;13.9;1.4;0.0;1.4;8.5;33.8;54.9;14.3;57.1;28.6;0.0;86.7;6.3;7.0;83.1;2021;164133;0.07915
42;4204152;94.5;2.2;3.3;0.0;0.0;66.7;33.3;0.0;0.0;17.8;4.0;12.4;0.0;35.1;0.0;14.9;1.5;48.5;0.0;0.0;6.2;21.9;18.8;53.1;0.0;33.3;66.7;0.0;86.6;9.8;3.6;65.6;2021;65897;0.04688
42;4204178;82.9;4.5;12.6;62.5;25.0;0.0;12.5;0.0;0.0;21.4;4.0;24.3;0.0;61.8;0.0;27.2;0.5;10.5;0.0;0.0;4.3;7.4;36.8;51.5;0.0;25.0;50.0;25.0;91.1;0.0;8.9;86.8;2021;141410;0.08862
42;4204194;91.7;0.9;7.4;25.0;50.0;25.0;0.0;0.0;0.0;18.2;4.0;13.8;0.0;56.8;4.3;19.1;9.9;9.9;4.1;0.0;2.1;14.6;27.1;52.1;25.0;50.0;25.0;0.0;93.5;2.8;3.7;93.8;2021;97926;0.0162
42;4204202;84.8;7.5;7.1;13.0;36.4;23.4;20.8;5.2;1.2;27.2;4.0;19.6;1.4;62.0;0.2;21.1;4.1;12.6;1.8;7.4;14.1;42.1;22.1;12.5;58.0;28.0;12.6;1.4;78.1;13.7;8.2;86.3;2021;13693104;0.01649
42;4204251;87.0;8.5;4.5;31.3;31.3;31.3;6.1;0.0;0.0;26.4;4.0;17.2;0.5;79.3;0.0;18.9;0.4;1.4;0.8;3.2;7.3;12.1;26.6;50.0;23.5;58.8;17.7;0.0;82.8;10.8;6.4;98.4;2021;885040;0.01268
42;4204301;85.0;8.8;5.9;6.8;42.5;34.2;16.5;0.0;0.0;25.6;5.5;19.1;0.3;71.3;1.9;19.1;1.0;6.7;1.1;17.1;22.3;21.2;21.9;16.4;11.8;63.2;23.5;1.5;84.5;9.0;6.5;93.4;2021;4559276;0.01151
42;4204350;100.0;0.0;0.0;0.0;25.0;75.0;0.0;0.0;0.0;27.6;9.7;7.2;0.8;66.1;0.0;12.6;2.2;19.1;3.8;6.5;2.6;13.0;27.3;46.8;0.0;100.0;0.0;0.0;80.8;17.6;1.6;81.8;2021;434564;0.0157
42;4204400;87.9;3.0;9.1;25.0;41.7;25.0;8.3;0.0;0.0;19.2;3.8;18.0;1.1;62.4;0.0;21.6;2.2;13.8;0.0;0.9;2.0;16.7;28.4;52.0;16.7;50.0;25.0;8.3;75.9;12.8;11.3;85.3;2021;381539;0.02343
42;4204459;95.9;0.0;4.1;0.0;33.3;33.3;33.4;0.0;0.0;14.2;4.4;9.9;0.0;65.3;0.0;17.7;2.0;15.0;2.8;0.0;0.0;11.1;22.2;63.9;0.0;100.0;0.0;0.0;95.7;2.9;1.4;86.1;2021;57373;0.03555
42;4204509;84.2;3.4;11.5;41.7;16.7;25.0;16.6;0.0;0.0;27.0;6.5;15.9;0.9;73.8;0.0;11.5;2.4;12.3;0.0;2.1;14.1;11.1;41.4;31.3;18.2;36.4;27.3;18.1;84.2;11.1;4.7;86.9;2021;797518;0.01534
42;4204558;91.1;4.7;3.9;33.3;38.1;14.3;14.3;0.0;0.0;22.4;3.9;25.9;0.5;73.3;0.3;12.2;1.7;12.5;0.9;0.0;3.8;16.9;29.2;49.2;13.6;59.1;22.7;4.6;83.5;11.4;5.1;87.8;2021;591259;0.06902
42;4204608;86.9;6.3;6.2;39.7;12.6;28.5;16.6;2.0;0.6;28.2;5.4;21.8;0.9;61.3;0.4;30.4;3.7;4.2;1.2;10.3;22.7;32.6;17.0;16.2;26.1;43.7;26.1;4.1;84.4;9.9;5.7;94.6;2021;10063805;0.01685
42;4204707;78.9;9.7;11.4;25.0;41.7;25.0;8.3;0.0;0.0;21.5;3.8;22.6;0.3;53.8;0.0;32.2;2.2;11.8;2.3;0.0;4.5;15.9;40.9;36.4;41.7;50.0;8.3;0.0;79.6;11.6;8.8;90.9;2021;927504;0.00888
42;4204756;96.9;1.5;0.0;60.0;20.0;0.0;20.0;0.0;0.0;22.3;3.5;14.9;1.5;43.9;0.0;50.0;1.2;4.9;3.8;3.7;0.0;18.5;37.0;37.0;0.0;50.0;50.0;0.0;93.8;4.6;1.6;92.6;2021;66618;0.00304
42;4204806;85.8;4.1;9.8;25.8;32.3;16.1;22.6;3.2;0.0;24.4;5.4;17.3;0.3;51.6;0.0;28.3;0.6;19.5;2.5;11.8;19.5;26.7;15.9;23.6;16.1;38.7;35.5;9.7;84.3;8.3;7.4;81.2;2021;1875114;0.04054
42;4204905;93.4;2.9;3.7;0.0;50.0;25.0;25.0;0.0;0.0;16.3;5.9;25.4;0.0;41.4;0.0;45.1;4.5;9.0;7.2;7.1;7.1;57.1;17.9;3.6;12.5;62.5;25.0;0.0;73.2;14.2;12.6;92.9;2021;298972;0.01586
