NU_ANO_CENSO;NO_REGIAO;NO_UF;CO_MUNICIPIO;NO_MUNICIPIO;NO_LOCALIZACAO;NO_DEPENDENCIA;FUN_TX_PROMOCAO_TOTAL;MED_TX_PROMOCAO_TOTAL;FUN_TX_REPETENCIA_TOTAL;MED_TX_REPETENCIA_TOTAL;FUN_TX_EVASAO_TOTAL;MED_TX_EVASAO_TOTAL
2013;Nordeste;BA;2922300;Muritiba;Rural;Total;74.1;75.8;18.7;9.6;5.4;13.9
2013;Nordeste;BA;2922409;Mutuípe;Total;Total;77.4;63.5;13.2;20.9;6.4;9.9
2013;Nordeste;BA;2922409;Mutuípe;Total;Pública;76.1;63.5;14;20.9;6.8;9.9
2013;Nordeste;BA;2922409;Mutuípe;Total;Privada;99.5;--;0.5;--;0;--
2013;Nordeste;BA;2922409;Mutuípe;Urbana;Total;76.5;63.5;12;20.9;7.9;9.9
2013;Nordeste;BA;2922409;Mutuípe;Rural;Total;79.6;--;16.2;--;3.1;--
2013;Nordeste;BA;2922508;Nazaré;Total;Total;77.1;58.7;15.9;26.7;5.3;12.9
2013;Nordeste;BA;2922508;Nazaré;Total;Pública;75.2;57.3;17.2;27.3;5.6;13.5
2013;Nordeste;BA;2922508;Nazaré;Total;Privada;89;75;7.9;19.2;2.9;5.8
2013;Nordeste;BA;2922508;Nazaré;Urbana;Total;76.5;58.7;16.3;26.7;5.5;12.9
2013;Nordeste;BA;2922508;Nazaré;Rural;Total;85.7;--;11.3;--;2.7;--
2013;Nordeste;BA;2922607;Nilo Peçanha;Total;Total;57.8;76.6;12.4;2.1;21.6;19.8
2013;Nordeste;BA;2922607;Nilo Peçanha;Total;Pública;57.8;73.5;12.4;2.5;21.6;22.3
2013;Nordeste;BA;2922607;Nilo Peçanha;Total;Privada;--;96.8;--;0;--;3.2
2013;Nordeste;BA;2922607;Nilo Peçanha;Urbana;Total;68.4;76.6;11.4;2.1;15.1;19.8
2013;Nordeste;BA;2922607;Nilo Peçanha;Rural;Total;54.5;--;12.7;--;23.6;--
2013;Nordeste;BA;2922656;Nordestina;Total;Total;79.3;79;15.3;12.2;4.3;8.4
2013;Nordeste;BA;2922656;Nordestina;Total;Pública;79.3;79;15.3;12.2;4.3;8.4
2013;Nordeste;BA;2922656;Nordestina;Urbana;Total;80.6;79;13.2;12.2;4.7;8.4
2013;Nordeste;BA;2922656;Nordestina;Rural;Total;77.2;--;18.3;--;3.6;--
2013;Nordeste;BA;2922706;Nova Canaã;Total;Total;76;84.9;14.6;4;5.3;7.6
2013;Nordeste;BA;2922706;Nova Canaã;Total;Pública;75.7;84.9;14.8;4;5.3;7.6
2013;Nordeste;BA;2922706;Nova Canaã;Total;Privada;97.6;--;0;--;2.4;--
2013;Nordeste;BA;2922706;Nova Canaã;Urbana;Total;78.2;84.9;11.9;4;5;7.6
2013;Nordeste;BA;2922706;Nova Canaã;Rural;Total;71.8;--;19.9;--;5.8;--
2013;Nordeste;BA;2922730;Nova Fátima;Total;Total;78.8;86.1;14;4.3;3.8;7.9
2013;Nordeste;BA;2922730;Nova Fátima;Total;Pública;76.8;86.1;15.3;4.3;4.1;7.9
2013;Nordeste;BA;2922730;Nova Fátima;Total;Privada;98.3;--;1.7;--;0;--
2013;Nordeste;BA;2922730;Nova Fátima;Urbana;Total;79.9;86.1;12.5;4.3;3.8;7.9
2013;Nordeste;BA;2922730;Nova Fátima;Rural;Total;74.3;--;20.7;--;3.7;--
2013;Nordeste;BA;2922755;Nova Ibiá;Total;Total;84.3;76.9;9.4;7;2.9;13.6
2013;Nordeste;BA;2922755;Nova Ibiá;Total;Pública;84.3;76.9;9.4;7;2.9;13.6
2013;Nordeste;BA;2922755;Nova Ibiá;Urbana;Total;85.1;76.9;7.9;7;2.9;13.6
2013;Nordeste;BA;2922755;Nova Ibiá;Rural;Total;82.2;--;14;--;3.1;--
2013;Nordeste;BA;2922805;Nova Itarana;Total;Total;76.1;88.5;16.8;1.9;3.8;8
2013;Nordeste;BA;2922805;Nova Itarana;Total;Pública;76.1;88.5;16.8;1.9;3.8;8
2013;Nordeste;BA;2922805;Nova Itarana;Urbana;Total;77.4;88.5;15.4;1.9;3.7;8
2013;Nordeste;BA;2922805;Nova Itarana;Rural;Total;41.5;--;52.8;--;5.7;--
2013;Nordeste;BA;2922854;Nova Redenção;Total;Total;80.8;88.7;13.1;4.1;3.2;5.8
2013;Nordeste;BA;2922854;Nova Redenção;Total;Pública;79.9;88.7;13.8;4.1;3.4;5.8
2013;Nordeste;BA;2922854;Nova Redenção;Total;Privada;100;--;0;--;0;--
2013;Nordeste;BA;2922854;Nova Redenção;Urbana;Total;81.6;88.7;11.9;4.1;2.8;5.8
2013;Nordeste;BA;2922854;Nova Redenção;Rural;Total;78.8;--;16.1;--;4.2;--
2013;Nordeste;BA;2922904;Nova Soure;Total;Total;84;79.2;10.3;6.5;2.3;11.9
2013;Nordeste;BA;2922904;Nova Soure;Total;Pública;83.4;77.8;10.7;6.9;2.4;12.7
2013;Nordeste;BA;2922904;Nova Soure;Total;Privada;98.4;98.5;1.6;0;0;0
2013;Nordeste;BA;2922904;Nova Soure;Urbana;Total;81;79.2;11.5;6.5;3.1;11.9
2013;Nordeste;BA;2922904;Nova Soure;Rural;Total;87.8;--;8.8;--;1.2;--
2013;Nordeste;BA;2923001;Nova Viçosa;Total;Total;76.3;69.6;17.2;15.7;3.5;12.8
2013;Nordeste;BA;2923001;Nova Viçosa;Total;Pública;75.7;69.6;17.7;15.7;3.6;12.8
2013;Nordeste;BA;2923001;Nova Viçosa;Total;Privada;95.3;--;4.3;--;0.4;--
2013;Nordeste;BA;2923001;Nova Viçosa;Urbana;Total;76.6;69.6;16.7;15.7;3.5;12.8
2013;Nordeste;BA;2923001;Nova Viçosa;Rural;Total;71;--;26;--;2.2;--
2013;Nordeste;BA;2923035;Novo Horizonte;Total;Total;89.1;91.1;5.3;1;3.5;6.9
2013;Nordeste;BA;2923035;Novo Horizonte;Total;Pública;89.1;91.1;5.3;1;3.5;6.9
2013;Nordeste;BA;2923035;Novo Horizonte;Urbana;Total;86.6;91.1;5.2;1;4.7;6.9
2013;Nordeste;BA;2923035;Novo Horizonte;Rural;Total;91.2;--;5.4;--;2.6;--
2013;Nordeste;BA;2923050;Novo Triunfo;Total;Total;67.5;72.9;21.8;10.3;6.9;16.6
2013;Nordeste;BA;2923050;Novo Triunfo;Total;Pública;67.5;72.9;21.8;10.3;6.9;16.6
2013;Nordeste;BA;2923050;Novo Triunfo;Urbana;Total;66.2;72.9;21.1;10.3;7.7;16.6
2013;Nordeste;BA;2923050;Novo Triunfo;Rural;Total;71.1;--;23.6;--;4.6;--
2013;Nordeste;BA;2923100;Olindina;Total;Total;75;75.7;18.3;14;3.7;6.7
2013;Nordeste;BA;2923100;Olindina;Total;Pública;73.8;75.7;19.1;14;3.8;6.7
2013;Nordeste;BA;2923100;Olindina;Total;Privada;97.2;--;2.4;--;0;--
2013;Nordeste;BA;2923100;Olindina;Urbana;Total;73.7;75.7;18.4;14;4.6;6.7
2013;Nordeste;BA;2923100;Olindina;Rural;Total;77;--;18;--;2.2;--
2013;Nordeste;BA;2923209;Oliveira dos Brejinhos;Total;Total;80;83;13.1;7;4.2;9.7
2013;Nordeste;BA;2923209;Oliveira dos Brejinhos;Total;Pública;79.9;82.8;13.2;7.1;4.2;9.8
2013;Nordeste;BA;2923209;Oliveira dos Brejinhos;Total;Privada;100;100;0;0;0;0
2013;Nordeste;BA;2923209;Oliveira dos Brejinhos;Urbana;Total;80.2;83;13.8;7;3;9.7
2013;Nordeste;BA;2923209;Oliveira dos Brejinhos;Rural;Total;79.9;--;12.7;--;4.7;--
2013;Nordeste;BA;2923308;Ouriçangas;Total;Total;71.5;71.3;22.6;9.2;4.8;18.7
2013;Nordeste;BA;2923308;Ouriçangas;Total;Pública;71.5;71.3;22.6;9.2;4.8;18.7
2013;Nordeste;BA;2923308;Ouriçangas;Urbana;Total;70.2;71.3;22.7;9.2;5.9;18.7
2013;Nordeste;BA;2923308;Ouriçangas;Rural;Total;75.9;--;22.5;--;0.9;--
2013;Nordeste;BA;2923357;Ourolândia;Total;Total;80.1;59.3;9.7;14.4;8.6;26.2
2013;Nordeste;BA;2923357;Ourolândia;Total;Pública;79.6;59.3;9.8;14.4;8.9;26.2
2013;Nordeste;BA;2923357;Ourolândia;Total;Privada;91;--;8.2;--;0.8;--
2013;Nordeste;BA;2923357;Ourolândia;Urbana;Total;79.1;59.3;8.8;14.4;10.5;26.2
2013;Nordeste;BA;2923357;Ourolândia;Rural;Total;81;--;10.6;--;6.7;--
2013;Nordeste;BA;2923407;Palmas de Monte Alto;Total;Total;73.8;72.4;20.4;12.3;2.9;13.4
2013;Nordeste;BA;2923407;Palmas de Monte Alto;Total;Pública;73.1;72.4;20.9;12.3;2.9;13.4
2013;Nordeste;BA;2923407;Palmas de Monte Alto;Total;Privada;92;--;7.2;--;0.8;--
2013;Nordeste;BA;2923407;Palmas de Monte Alto;Urbana;Total;73.5;72.4;19.9;12.3;2.2;13.4
2013;Nordeste;BA;2923407;Palmas de Monte Alto;Rural;Total;74.1;--;21;--;3.7;--
2013;Nordeste;BA;2923506;Palmeiras;Total;Total;80.5;78.6;13.4;12.5;3.7;7
2013;Nordeste;BA;2923506;Palmeiras;Total;Pública;79.7;78.6;14;12.5;3.7;7
2013;Nordeste;BA;2923506;Palmeiras;Total;Privada;95.3;--;2.4;--;2.3;--
2013;Nordeste;BA;2923506;Palmeiras;Urbana;Total;78.4;78.6;13.8;12.5;4.5;7
2013;Nordeste;BA;2923506;Palmeiras;Rural;Total;82.5;--;13.1;--;2.9;--
2013;Nordeste;BA;2923605;Paramirim;Total;Total;76.1;83.9;17.3;3;3.9;10.7
2013;Nordeste;BA;2923605;Paramirim;Total;Pública;73.3;83.7;19.3;3.1;4.3;10.7
2013;Nordeste;BA;2923605;Paramirim;Total;Privada;96.6;100;2.3;0;0.8;0
2013;Nordeste;BA;2923605;Paramirim;Urbana;Total;73.8;83.9;18.7;3;4.4;10.7
2013;Nordeste;BA;2923605;Paramirim;Rural;Total;80.1;--;14.8;--;3.1;--
2013;Nordeste;BA;2923704;Paratinga;Total;Total;70;78.6;20.4;8.9;6.9;11.5
2013;Nordeste;BA;2923704;Paratinga;Total;Pública;69.9;78.6;20.5;8.9;6.9;11.5
2013;Nordeste;BA;2923704;Paratinga;Total;Privada;97.6;--;2.4;--;0;--
2013;Nordeste;BA;2923704;Paratinga;Urbana;Total;75.4;82.6;17.2;5.7;4.7;10.4
2013;Nordeste;BA;2923704;Paratinga;Rural;Total;66.8;74.6;22.3;12.2;8.2;12.6
2013;Nordeste;BA;2923803;Paripiranga;Total;Total;76.4;62.8;16.4;17.7;5.9;18.8
2013;Nordeste;BA;2923803;Paripiranga;Total;Pública;75.4;63.3;16.9;16.9;6.3;19
2013;Nordeste;BA;2923803;Paripiranga;Total;Privada;89.6;56.4;9.7;28.2;0.7;15.4
2013;Nordeste;BA;2923803;Paripiranga;Urbana;Total;74.4;62.8;16.4;17.7;6.6;18.8
2013;Nordeste;BA;2923803;Paripiranga;Rural;Total;78;--;16.3;--;5.4;--
2013;Nordeste;BA;2923902;Pau Brasil;Total;Total;74.7;66.7;12.3;4.8;5.9;16.1
2013;Nordeste;BA;2923902;Pau Brasil;Total;Pública;74;66.7;12.6;4.8;6.1;16.1
2013;Nordeste;BA;2923902;Pau Brasil;Total;Privada;97.2;--;2.8;--;0;--
2013;Nordeste;BA;2923902;Pau Brasil;Urbana;Total;78.6;88.5;11.2;7.7;4;3.8
2013;Nordeste;BA;2923902;Pau Brasil;Rural;Total;65.1;56.9;14.9;3.4;10.6;21.6
2013;Nordeste;BA;2924009;Paulo Afonso;Total;Total;76.2;70.5;17.5;11.5;3.9;15.9
2013;Nordeste;BA;2924009;Paulo Afonso;Total;Pública;73;67.5;19.7;12.3;4.5;17.7
2013;Nordeste;BA;2924009;Paulo Afonso;Total;Privada;95.7;93.3;3.7;5.1;0.4;1.6
2013;Nordeste;BA;2924009;Paulo Afonso;Urbana;Total;77.2;70.5;16.7;11.5;3.6;15.9
2013;Nordeste;BA;2924009;Paulo Afonso;Rural;Total;71.3;--;21.2;--;5;--
2013;Nordeste;BA;2924058;Pé de Serra;Total;Total;84.2;83.4;10.5;5.1;2;9.5
2013;Nordeste;BA;2924058;Pé de Serra;Total;Pública;82.2;82.6;11.8;5.4;2.2;9.8
2013;Nordeste;BA;2924058;Pé de Serra;Total;Privada;98.3;96.9;1.4;0;0.3;3.1
2013;Nordeste;BA;2924058;Pé de Serra;Urbana;Total;83.4;83.4;11.5;5.1;1.8;9.5
2013;Nordeste;BA;2924058;Pé de Serra;Rural;Total;85;--;9.6;--;2.2;--
2013;Nordeste;BA;2924108;Pedrão;Total;Total;70.6;79.8;22.8;6.8;3;12.3
2013;Nordeste;BA;2924108;Pedrão;Total;Pública;70.6;79.8;22.8;6.8;3;12.3
2013;Nordeste;BA;2924108;Pedrão;Urbana;Total;66.1;79.8;24.7;6.8;3.5;12.3
2013;Nordeste;BA;2924108;Pedrão;Rural;Total;77.8;--;19.7;--;2.2;--
2013;Nordeste;BA;2924207;Pedro Alexandre;Total;Total;59.8;71.4;30.7;14.5;5.3;13.8
2013;Nordeste;BA;2924207;Pedro Alexandre;Total;Pública;59.8;71.4;30.7;14.5;5.3;13.8
2013;Nordeste;BA;2924207;Pedro Alexandre;Urbana;Total;53.8;71.4;34.5;14.5;6.1;13.8
2013;Nordeste;BA;2924207;Pedro Alexandre;Rural;Total;62.8;--;28.8;--;5;--
2013;Nordeste;BA;2924306;Piatã;Total;Total;82.8;83.6;10.9;2.9;5.1;13.2
2013;Nordeste;BA;2924306;Piatã;Total;Pública;82.7;83.6;11;2.9;5.2;13.2
2013;Nordeste;BA;2924306;Piatã;Total;Privada;100;--;0;--;0;--
2013;Nordeste;BA;2924306;Piatã;Urbana;Total;80.4;83.6;12.5;2.9;4.5;13.2
2013;Nordeste;BA;2924306;Piatã;Rural;Total;84.2;--;10;--;5.5;--
2013;Nordeste;BA;2924405;Pilão Arcado;Total;Total;71.6;80.6;19.7;4.5;7.9;14
2013;Nordeste;BA;2924405;Pilão Arcado;Total;Pública;70.9;80.6;20.1;4.5;8.1;14
2013;Nordeste;BA;2924405;Pilão Arcado;Total;Privada;92;--;6.9;--;1.1;--
2013;Nordeste;BA;2924405;Pilão Arcado;Urbana;Total;64.7;80.6;25.8;4.5;8;14
2013;Nordeste;BA;2924405;Pilão Arcado;Rural;Total;75;--;16.6;--;7.8;--
2013;Nordeste;BA;2924504;Pindaí;Total;Total;80.2;73.5;14.6;11.4;3;10.1
2013;Nordeste;BA;2924504;Pindaí;Total;Pública;79.7;73.5;15;11.4;3.1;10.1
2013;Nordeste;BA;2924504;Pindaí;Total;Privada;100;--;0;--;0;--
2013;Nordeste;BA;2924504;Pindaí;Urbana;Total;79;73.5;14.9;11.4;3.4;10.1
2013;Nordeste;BA;2924504;Pindaí;Rural;Total;84.1;--;13.5;--;2;--
2013;Nordeste;BA;2924603;Pindobaçu;Total;Total;78;71.6;15.3;15.8;3.6;11.5
2013;Nordeste;BA;2924603;Pindobaçu;Total;Pública;77.2;71.6;15.9;15.8;3.7;11.5
2013;Nordeste;BA;2924603;Pindobaçu;Total;Privada;100;--;0;--;0;--
2013;Nordeste;BA;2924603;Pindobaçu;Urbana;Total;80.5;71.1;13.8;16.2;3.6;11.9
2013;Nordeste;BA;2924603;Pindobaçu;Rural;Total;75.6;73;16.7;14.4;3.6;10.3
2013;Nordeste;BA;2924652;Pintadas;Total;Total;86;62.9;6.7;22.6;3.6;14.3
2013;Nordeste;BA;2924652;Pintadas;Total;Pública;86;62.9;6.7;22.6;3.6;14.3
2013;Nordeste;BA;2924652;Pintadas;Urbana;Total;83.4;62.9;7;22.6;4.3;14.3
2013;Nordeste;BA;2924652;Pintadas;Rural;Total;91.3;--;6;--;2.2;--
2013;Nordeste;BA;2924678;Piraí do Norte;Total;Total;68.9;65.9;20;10.6;5.4;17.7
2013;Nordeste;BA;2924678;Piraí do Norte;Total;Pública;67.9;65.9;20.6;10.6;5.6;17.7
2013;Nordeste;BA;2924678;Piraí do Norte;Total;Privada;100;--;0;--;0;--
2013;Nordeste;BA;2924678;Piraí do Norte;Urbana;Total;70.2;65.9;16.2;10.6;5.7;17.7
2013;Nordeste;BA;2924678;Piraí do Norte;Rural;Total;66.5;--;26.6;--;5;--
2013;Nordeste;BA;2924702;Piripá;Total;Total;82.1;64.7;11.2;25.5;3.3;9.5
2013;Nordeste;BA;2924702;Piripá;Total;Pública;82.1;64.7;11.2;25.5;3.3;9.5
2013;Nordeste;BA;2924702;Piripá;Urbana;Total;83.3;64.7;9.7;25.5;3.4;9.5
2013;Nordeste;BA;2924702;Piripá;Rural;Total;79.1;--;14.8;--;2.9;--
2013;Nordeste;BA;2924801;Piritiba;Total;Total;68.3;63.5;23.2;13.3;5.5;21.3
2013;Nordeste;BA;2924801;Piritiba;Total;Pública;66;62.4;24.7;13.8;5.9;22
2013;Nordeste;BA;2924801;Piritiba;Total;Privada;90.3;91.2;8.6;2.9;1.1;5.9
2013;Nordeste;BA;2924801;Piritiba;Urbana;Total;68.1;63.5;22.6;13.3;5.7;21.3
2013;Nordeste;BA;2924801;Piritiba;Rural;Total;68.4;--;23.8;--;5.3;--
2013;Nordeste;BA;2924900;Planaltino;Total;Total;78.7;80.3;13;12.7;3.9;3.2
2013;Nordeste;BA;2924900;Planaltino;Total;Pública;78.7;80.3;13;12.7;3.9;3.2
2013;Nordeste;BA;2924900;Planaltino;Urbana;Total;76.7;80.3;14.4;12.7;3.3;3.2
2013;Nordeste;BA;2924900;Planaltino;Rural;Total;80.7;--;11.6;--;4.6;--
2013;Nordeste;BA;2925006;Planalto;Total;Total;71.5;49.6;20.5;25.1;3.8;14.9
2013;Nordeste;BA;2925006;Planalto;Total;Pública;70.2;49.6;21.4;25.1;4;14.9
2013;Nordeste;BA;2925006;Planalto;Total;Privada;97.7;--;2.3;--;0;--
2013;Nordeste;BA;2925006;Planalto;Urbana;Total;70.6;49.6;20.4;25.1;4.4;14.9
2013;Nordeste;BA;2925006;Planalto;Rural;Total;73.1;--;20.6;--;2.7;--
2013;Nordeste;BA;2925105;Poções;Total;Total;78.9;71.6;15.4;10.1;3.3;15.8
2013;Nordeste;BA;2925105;Poções;Total;Pública;77.7;70.1;16.2;10.7;3.5;16.6
2013;Nordeste;BA;2925105;Poções;Total;Privada;95.5;97.9;4;0;0.5;2.1
2013;Nordeste;BA;2925105;Poções;Urbana;Total;80.2;71.6;13.9;10.1;3.4;15.8
2013;Nordeste;BA;2925105;Poções;Rural;Total;73.3;--;21.5;--;2.7;--
2013;Nordeste;BA;2925204;Pojuca;Total;Total;75.3;59.6;16.9;19.6;2.9;15.8
2013;Nordeste;BA;2925204;Pojuca;Total;Pública;71.1;52.8;19.4;22.6;3.4;18.6
2013;Nordeste;BA;2925204;Pojuca;Total;Privada;92.3;92.9;6.7;4.7;1;2.4
2013;Nordeste;BA;2925204;Pojuca;Urbana;Total;76.9;59.6;15.7;19.6;2.9;15.8
2013;Nordeste;BA;2925204;Pojuca;Rural;Total;65.4;--;24.1;--;2.9;--
2013;Nordeste;BA;2925253;Ponto Novo;Total;Total;61.6;74.1;27.4;7.4;9;15.5
2013;Nordeste;BA;2925253;Ponto Novo;Total;Pública;59.3;74.1;29.1;7.4;9.6;15.5
2013;Nordeste;BA;2925253;Ponto Novo;Total;Privada;94.7;--;4;--;1.3;--
2013;Nordeste;BA;2925253;Ponto Novo;Urbana;Total;57.6;74.1;30.4;7.4;9.3;15.5
2013;Nordeste;BA;2925253;Ponto Novo;Rural;Total;67.2;--;23.3;--;8.6;--
2013;Nordeste;BA;2925303;Porto Seguro;Total;Total;79;65.7;14.6;12.9;2.9;20.2
2013;Nordeste;BA;2925303;Porto Seguro;Total;Pública;76.7;64;16.1;13.3;3.2;21.3
2013;Nordeste;BA;2925303;Porto Seguro;Total;Privada;93.6;89.6;5.1;6.3;0.9;4.1
2013;Nordeste;BA;2925303;Porto Seguro;Urbana;Total;79.1;65.2;15.3;13.1;2.5;20.5
2013;Nordeste;BA;2925303;Porto Seguro;Rural;Total;78.7;81.5;13.4;6.9;3.6;11.6
2013;Nordeste;BA;2925402;Potiraguá;Total;Total;83.7;81.1;8.8;8.4;5.1;9.3
2013;Nordeste;BA;2925402;Potiraguá;Total;Pública;83.2;81.1;8.8;8.4;5.4;9.3
2013;Nordeste;BA;2925402;Potiraguá;Total;Privada;91.5;--;8.5;--;0;--
2013;Nordeste;BA;2925402;Potiraguá;Urbana;Total;83.6;80.7;8.5;7.8;4.8;9.7
2013;Nordeste;BA;2925402;Potiraguá;Rural;Total;84;81.9;9.3;9.4;5.6;8.7
2013;Nordeste;BA;2925501;Prado;Total;Total;75.3;57.4;16.9;16.4;4;25.5
2013;Nordeste;BA;2925501;Prado;Total;Pública;74.7;57.4;17.3;16.4;4.1;25.5
2013;Nordeste;BA;2925501;Prado;Total;Privada;99.2;--;0;--;0.8;--
2013;Nordeste;BA;2925501;Prado;Urbana;Total;75.9;58.5;16.9;17.3;3.5;23.5
2013;Nordeste;BA;2925501;Prado;Rural;Total;73.3;47.9;16.8;8.4;5.7;42.9
2013;Nordeste;BA;2925600;Presidente Dutra;Total;Total;88.1;70.7;9.2;18.2;1.8;9.8
2013;Nordeste;BA;2925600;Presidente Dutra;Total;Pública;87.2;70.7;9.8;18.2;2;9.8
2013;Nordeste;BA;2925600;Presidente Dutra;Total;Privada;97.9;--;2.1;--;0;--
2013;Nordeste;BA;2925600;Presidente Dutra;Urbana;Total;88;70.7;9;18.2;2;9.8
2013;Nordeste;BA;2925600;Presidente Dutra;Rural;Total;88.2;--;9.4;--;1.6;--
2013;Nordeste;BA;2925709;Presidente Jânio Quadros;Total;Total;76.4;80.9;18.8;7.8;3.3;7.6
2013;Nordeste;BA;2925709;Presidente Jânio Quadros;Total;Pública;76.4;80.9;18.8;7.8;3.3;7.6
2013;Nordeste;BA;2925709;Presidente Jânio Quadros;Urbana;Total;71.9;80.9;21.7;7.8;4.3;7.6
2013;Nordeste;BA;2925709;Presidente Jânio Quadros;Rural;Total;81;--;15.9;--;2.2;--
2013;Nordeste;BA;2925758;Presidente Tancredo Neves;Total;Total;81;81.7;12.1;7.5;5.7;8.7
2013;Nordeste;BA;2925758;Presidente Tancredo Neves;Total;Pública;81;80.5;12.1;7.8;5.7;9.5
2013;Nordeste;BA;2925758;Presidente Tancredo Neves;Total;Privada;94.4;93.3;5.6;3.8;0;1.9
2013;Nordeste;BA;2925758;Presidente Tancredo Neves;Urbana;Total;80;81.7;10.6;7.5;7.5;8.7
2013;Nordeste;BA;2925758;Presidente Tancredo Neves;Rural;Total;82.2;--;13.8;--;3.6;--
2013;Nordeste;BA;2925808;Queimadas;Total;Total;73.6;72;18.7;14.1;3.8;11.9
2013;Nordeste;BA;2925808;Queimadas;Total;Pública;72.9;72;19.1;14.1;4;11.9
2013;Nordeste;BA;2925808;Queimadas;Total;Privada;87.7;--;11.9;--;0.4;--
2013;Nordeste;BA;2925808;Queimadas;Urbana;Total;70.7;72;20.3;14.1;3.5;11.9
2013;Nordeste;BA;2925808;Queimadas;Rural;Total;77;--;16.8;--;4.2;--
2013;Nordeste;BA;2925907;Quijingue;Total;Total;77;85;16.6;4.4;4;10.5
2013;Nordeste;BA;2925907;Quijingue;Total;Pública;77;85;16.6;4.4;4;10.5
2013;Nordeste;BA;2925907;Quijingue;Urbana;Total;70.6;85;19.2;4.4;5.1;10.5
2013;Nordeste;BA;2925907;Quijingue;Rural;Total;81.8;--;14.7;--;3.2;--
2013;Nordeste;BA;2925931;Quixabeira;Total;Total;76.8;68;15.8;16;6.4;14.9
2013;Nordeste;BA;2925931;Quixabeira;Total;Pública;78.9;68;14.1;16;6;14.9
2013;Nordeste;BA;2925931;Quixabeira;Total;Privada;29;--;56.5;--;14.5;--
2013;Nordeste;BA;2925931;Quixabeira;Urbana;Total;69.3;61.5;20.4;19.6;9.4;17.5
2013;Nordeste;BA;2925931;Quixabeira;Rural;Total;85.1;96.9;10.6;0;3;3.1
2013;Nordeste;BA;2925956;Rafael Jambeiro;Total;Total;73.6;80.7;19;11.9;3.9;5.5
2013;Nordeste;BA;2925956;Rafael Jambeiro;Total;Pública;73.6;80.7;19;11.9;3.9;5.5
2013;Nordeste;BA;2925956;Rafael Jambeiro;Urbana;Total;67.5;79.7;23.1;10.3;4.4;7.1
2013;Nordeste;BA;2925956;Rafael Jambeiro;Rural;Total;75.9;81.6;17.5;13.4;3.7;4
2013;Nordeste;BA;2926004;Remanso;Total;Total;75.1;82.7;16.9;5.9;4.7;9.6
2013;Nordeste;BA;2926004;Remanso;Total;Pública;72.4;81.7;18.7;6.3;5.1;10
2013;Nordeste;BA;2926004;Remanso;Total;Privada;94.5;92.5;3.3;1.9;2.1;5.6
2013;Nordeste;BA;2926004;Remanso;Urbana;Total;78.9;82.7;14.5;5.9;3.2;9.6
2013;Nordeste;BA;2926004;Remanso;Rural;Total;68.9;--;20.6;--;7.1;--
2013;Nordeste;BA;2926103;Retirolândia;Total;Total;80.3;71.3;14;14.4;3.6;10.2
2013;Nordeste;BA;2926103;Retirolândia;Total;Pública;77.5;70.4;16;14.8;4.1;10.6
2013;Nordeste;BA;2926103;Retirolândia;Total;Privada;98.3;88.9;1.7;7.4;0;3.7
2013;Nordeste;BA;2926103;Retirolândia;Urbana;Total;79.9;71.3;13.9;14.4;3.6;10.2
2013;Nordeste;BA;2926103;Retirolândia;Rural;Total;81.3;--;14.4;--;3.5;--
2013;Nordeste;BA;2926202;Riachão das Neves;Total;Total;79.1;72.3;13;16;5.8;11.4
2013;Nordeste;BA;2926202;Riachão das Neves;Total;Pública;79.1;72.3;13;16;5.8;11.4
2013;Nordeste;BA;2926202;Riachão das Neves;Urbana;Total;83.2;72.3;10;16;4.4;11.4
2013;Nordeste;BA;2926202;Riachão das Neves;Rural;Total;76.5;--;14.9;--;6.7;--
2013;Nordeste;BA;2926301;Riachão do Jacuípe;Total;Total;81.6;76.3;12.6;13.4;2.7;7.8
2013;Nordeste;BA;2926301;Riachão do Jacuípe;Total;Pública;78.5;74.1;14.3;14.6;3.3;8.5
2013;Nordeste;BA;2926301;Riachão do Jacuípe;Total;Privada;93.6;96.6;6.1;2.1;0.3;1.3
2013;Nordeste;BA;2926301;Riachão do Jacuípe;Urbana;Total;81.8;74.2;12.4;14.6;2.8;8.7
2013;Nordeste;BA;2926301;Riachão do Jacuípe;Rural;Total;81.1;85.3;13.1;8.4;2.6;3.8
2013;Nordeste;BA;2926400;Riacho de Santana;Total;Total;84.4;84.4;11.3;5;3.1;9.5
2013;Nordeste;BA;2926400;Riacho de Santana;Total;Pública;83.6;84.2;11.9;5;3.3;9.7
2013;Nordeste;BA;2926400;Riacho de Santana;Total;Privada;97.5;100;2.2;0;0.3;0
2013;Nordeste;BA;2926400;Riacho de Santana;Urbana;Total;84.2;84.4;11.6;5;2.2;9.5
2013;Nordeste;BA;2926400;Riacho de Santana;Rural;Total;84.7;--;11.1;--;3.8;--
2013;Nordeste;BA;2926509;Ribeira do Amparo;Total;Total;64;75;22.4;6.8;5.8;16.2
2013;Nordeste;BA;2926509;Ribeira do Amparo;Total;Pública;64;75;22.4;6.8;5.8;16.2
2013;Nordeste;BA;2926509;Ribeira do Amparo;Urbana;Total;58.6;75;27.9;6.8;5.9;16.2
2013;Nordeste;BA;2926509;Ribeira do Amparo;Rural;Total;67.3;--;19.2;--;5.7;--
2013;Nordeste;BA;2926608;Ribeira do Pombal;Total;Total;73.3;72.9;20;9.8;3.5;13.9
